#{"t_start": 1774854852.7716305, "env_id": "None"}
r,l,t
0.97,4,0.008212
2.08,6,0.009064
1.21,3,0.009494
3.11,7,0.010619
1.74,4,0.011379
2.03,4,0.012277
3.24,6,0.013468
1.59,5,0.014416
1.6,5,0.015633
0.69,3,0.016204
5.53,10,0.017794
0.69,3,0.018503
1.67,5,0.019706
2.11,6,0.020779
1.74,6,0.022067
1.19,5,0.023178
1.53,4,0.024387
0.98,4,0.025227
1.4,5,0.025846
1.32,4,0.026866
0.99,3,0.028012
0.67,3,0.035118
1.85,5,0.042216
2.51,6,0.047349
2.03,5,0.05654
1.6,5,0.062101
2.84,6,0.067141
1.49,3,0.072398
1.36,3,0.077509
1.69,5,0.083864
1.56,4,0.090854
0.53,3,0.095645
2.69,6,0.103076
0.98,4,0.107712
2.47,7,0.117402
1.37,4,0.122845
1.79,4,0.129787
3.1,5,0.136562
1.07,3,0.142211
1.18,6,0.155336
1.99,6,0.163485
1.06,4,0.170885
2.29,4,0.178813
2.48,6,0.19256
2.04,4,0.198945
2.35,4,0.206168
1.38,4,0.212215
1.27,5,0.219627
1.78,4,0.226977
1.79,5,0.235002
1.27,5,0.242189
2.66,7,0.256245
3.79,6,0.269912
2.01,5,0.278107
2.63,6,0.285136
0.81,3,0.291807
3.13,7,0.306739
2.23,5,0.314311
0.94,4,0.322151
1.41,5,0.33017
1.05,4,0.33929
2.55,6,0.354145
1.97,4,0.363279
1.88,5,0.378217
2.35,4,0.38706
2.47,4,0.394845
2.31,5,0.402816
1.98,4,0.411057
1.58,5,0.426343
0.56,3,0.427414
3.83,6,0.44204
2.23,4,0.450436
0.44,3,0.45775
2.83,5,0.465935
3.06,6,0.474642
0.67,3,0.482322
1.77,5,0.489825
1.86,4,0.498836
1.88,5,0.512993
3.55,6,0.521857
1.57,4,0.529675
2.59,5,0.538676
1.48,4,0.546388
2.02,4,0.55492
2.1,5,0.569237
2.21,5,0.57834
2.72,7,0.592638
1.34,5,0.599992
1.85,6,0.609504
2.11,4,0.618203
1.43,5,0.63169
2.99,7,0.63891
1.18,4,0.646107
1.54,5,0.659118
1.25,4,0.665509
2.12,5,0.673692
2.15,5,0.682728
1.05,5,0.690237
3.08,5,0.703148
2.1,5,0.71165
1.79,5,0.720164
2.58,4,0.727278
2.12,4,0.733985
2.99,5,0.742367
2.22,6,0.757523
2.94,6,0.76538
1.29,5,0.777099
1.92,4,0.785002
2.22,4,0.790199
2.25,4,0.796285
2.12,5,0.803959
0.96,6,0.810454
1.98,5,0.822231
1.92,4,0.829201
1.12,4,0.834859
1.22,4,0.840934
1.33,3,0.842206
1.34,3,0.848062
2.12,5,0.853309
1.98,5,0.86274
1.62,6,0.868487
3.34,7,0.879526
2.12,4,0.887292
1.26,4,0.894209
1.6,4,0.901703
0.72,5,0.909149
3.67,7,0.925401
1.74,3,0.933005
1.69,5,0.940846
2.84,6,0.948308
3.81,7,0.963423
1.36,4,0.970753
1.69,5,0.978276
2.06,4,0.98588
1.13,3,0.992618
1.65,4,0.999971
1.84,6,1.01431
1.74,5,1.021546
1.94,4,1.028389
2.36,5,1.035388
2.63,5,1.044163
1.3,4,1.05029
2.44,6,1.063087
2.38,5,1.07018
2.78,4,1.077173
2.1,4,1.08431
1.53,4,1.091531
3.42,6,1.104795
2.82,7,1.113859
2.7,7,1.126632
2.82,7,1.139705
0.89,4,1.14632
2.6,6,1.153719
3.13,5,1.167301
2.43,5,1.175704
3.33,5,1.185175
1.2,4,1.192201
4.68,8,1.205793
3.3,6,1.219193
3.35,6,1.22782
2.64,5,1.235805
2.74,5,1.248271
2.0,5,1.255886
2.03,5,1.2628
1.8,3,1.270189
1.97,5,1.276439
2.21,5,1.28297
1.66,4,1.288768
1.28,3,1.294723
0.89,3,1.300131
1.79,3,1.305638
0.86,3,1.306607
2.32,6,1.320526
1.76,4,1.327694
2.25,4,1.333842
2.05,4,1.33968
3.63,6,1.348701
1.72,6,1.362199
3.36,5,1.370734
2.39,4,1.377909
1.09,3,1.385864
1.18,4,1.392498
1.22,4,1.399335
1.45,5,1.405855
1.88,3,1.413112
1.96,4,1.419515
2.43,6,1.426128
2.17,4,1.432423
1.24,3,1.439533
1.88,3,1.446583
1.98,3,1.453412
1.72,3,1.455796
1.47,3,1.46186
1.54,4,1.468127
2.58,5,1.475329
0.87,5,1.486428
1.56,3,1.488359
1.34,3,1.494209
2.82,5,1.502324
3.42,8,1.515038
1.75,3,1.521339
1.49,4,1.528043
1.1,5,1.534799
0.87,4,1.540856
1.19,3,1.548478
1.8,4,1.5553
3.98,7,1.568908
0.98,2,1.570161
1.78,5,1.582679
3.76,7,1.59131
2.2,5,1.60461
2.33,5,1.612167
3.09,5,1.620445
2.14,4,1.627453
2.62,4,1.633768
2.02,4,1.639914
1.89,4,1.645938
1.88,5,1.652743
1.94,4,1.65913
3.14,6,1.673174
2.87,4,1.681611
2.98,5,1.691638
3.17,8,1.703139
1.65,5,1.710357
0.41,3,1.716454
1.94,5,1.723222
4.19,8,1.738846
2.11,4,1.746617
1.02,4,1.754611
2.52,5,1.768573
2.47,5,1.776043
1.08,3,1.781623
2.41,5,1.787788
4.55,7,1.80204
1.45,4,1.808241
2.66,5,1.817811
1.37,4,1.824303
1.37,4,1.830595
1.05,3,1.835446
3.52,7,1.842688
1.94,4,1.849842
4.41,6,1.861843
2.82,4,1.868603
1.46,3,1.874572
1.76,5,1.881532
2.16,5,1.886554
1.57,4,1.892863
3.09,4,1.898552
3.2,7,1.907757
1.98,6,1.913417
2.23,4,1.918634
2.09,4,1.924087
1.18,3,1.931527
3.11,7,1.946439
1.67,4,1.954416
2.11,4,1.962724
3.59,6,1.97192
1.32,3,1.978103
2.45,4,1.985739
1.74,5,1.992976
1.5,4,1.999685
2.75,5,2.011456
2.55,5,2.017091
2.33,5,2.02266
2.3,6,2.031895
2.88,4,2.038157
2.08,4,2.043675
1.98,3,2.046337
2.08,4,2.052581
1.5,4,2.059187
1.08,3,2.067665
1.76,4,2.075396
3.56,5,2.084051
0.8,3,2.090683
3.21,6,2.102633
2.1,4,2.111085
2.03,5,2.117282
2.23,4,2.125434
1.52,3,2.132474
1.85,3,2.133819
5.39,8,2.149122
3.07,5,2.161357
5.99,8,2.178996
3.07,6,2.188549
0.93,3,2.195485
2.86,6,2.203653
1.1,4,2.211982
3.08,6,2.22684
1.39,4,2.235337
1.38,5,2.243764
1.85,5,2.25179
1.32,4,2.258458
1.48,3,2.265508
3.39,6,2.280408
2.71,6,2.289091
1.8,4,2.29813
2.76,4,2.307556
2.59,6,2.323282
1.7,5,2.330325
0.33,3,2.337145
3.36,5,2.34538
2.94,6,2.354332
2.24,6,2.368256
2.03,4,2.37643
2.87,4,2.385273
2.91,4,2.395762
0.66,3,2.402851
1.4,4,2.410283
0.51,4,2.41807
1.5,5,2.42618
2.11,4,2.433969
2.82,5,2.442134
2.66,4,2.449689
1.39,3,2.457186
1.84,3,2.465112
1.43,3,2.466965
1.41,3,2.474655
1.03,3,2.481727
1.41,3,2.488257
3.22,5,2.497565
2.79,5,2.505251
0.68,3,2.512109
1.67,5,2.521363
2.68,5,2.530562
2.3,4,2.538398
2.47,5,2.552607
2.14,4,2.561219
2.47,6,2.57083
1.03,5,2.578421
2.51,4,2.586174
2.07,4,2.594849
3.06,5,2.611126
3.72,6,2.620916
1.13,4,2.628557
0.84,4,2.635974
1.37,4,2.644703
2.92,5,2.66376
1.57,4,2.678007
2.16,4,2.692976
2.58,4,2.75014
3.97,6,2.767911
2.12,4,2.777346
3.43,5,2.787709
2.74,4,2.796157
1.11,3,2.803866
2.77,6,2.812677
2.53,4,2.821556
1.54,5,2.836642
2.9,5,2.845921
3.03,6,2.856332
2.44,5,2.870408
3.18,5,2.880487
2.12,4,2.889055
5.1,8,2.907197
4.24,6,2.917339
3.42,5,2.931571
2.09,5,2.939347
2.34,4,2.947785
3.27,5,2.957545
1.98,4,2.965965
2.93,4,2.975887
1.13,5,2.983889
3.05,6,3.000727
3.99,7,3.015518
2.02,4,3.024356
1.29,5,3.031885
0.95,4,3.039243
1.4,3,3.046458
1.04,4,3.05359
1.13,5,3.061209
2.8,6,3.070637
3.83,6,3.086228
2.39,4,3.095605
1.57,5,3.104316
2.0,4,3.112933
2.0,4,3.120497
2.05,4,3.128616
2.33,4,3.135925
2.08,4,3.14389
1.62,4,3.152124
2.15,5,3.161226
0.9,4,3.168005
2.44,4,3.176511
2.07,4,3.183974
1.97,4,3.191081
3.61,6,3.204576
0.97,2,3.206556
3.24,6,3.219867
4.28,6,3.228464
1.96,4,3.235778
3.41,7,3.249758
2.68,6,3.26236
2.85,5,3.269611
1.18,4,3.27657
2.06,5,3.284405
1.66,4,3.290949
3.07,5,3.299226
3.28,5,3.313477
4.35,7,3.32156
2.12,4,3.328415
4.23,6,3.342032
2.92,6,3.349607
2.4,5,3.361643
2.02,4,3.368159
3.86,6,3.375448
1.28,3,3.382596
1.81,5,3.389796
3.05,6,3.403916
3.6,6,3.411956
1.3,4,3.418917
2.82,5,3.426276
1.67,3,3.431547
2.81,5,3.438487
1.08,4,3.447657
1.59,5,3.460218
2.94,5,3.469743
2.64,5,3.478662
1.77,4,3.486788
1.99,4,3.495103
3.35,6,3.508382
0.29,3,3.509698
2.16,5,3.520072
2.33,5,3.528286
4.38,6,3.53647
3.52,5,3.551905
4.32,7,3.561663
3.26,5,3.584917
2.41,5,3.590665
3.61,5,3.599741
2.52,6,3.615288
2.76,5,3.622844
1.67,6,3.631723
3.7,7,3.646059
5.38,9,3.663012
4.56,8,3.681245
3.9,5,3.694942
3.94,9,3.711498
4.28,8,3.72551
2.71,5,3.733718
1.52,3,3.738957
2.01,4,3.745393
4.31,7,3.758826
2.37,6,3.768845
5.95,10,3.788807
1.99,5,3.794384
2.41,5,3.802571
2.8,5,3.811254
2.2,6,3.82305
4.88,8,3.839949
3.17,5,3.849268
3.62,7,3.862685
4.63,7,3.878675
1.85,4,3.887139
2.77,5,3.897116
1.62,4,3.904277
1.99,4,3.913652
4.0,7,3.928662
3.0,7,3.937914
3.87,6,3.952192
5.01,7,3.967434
1.74,4,3.976084
4.66,8,3.99305
2.07,4,4.000206
2.99,7,4.009883
2.43,5,4.023301
6.73,9,4.041126
2.7,4,4.050495
1.66,4,4.057929
4.46,7,4.072854
3.58,7,4.082628
2.9,5,4.096128
1.91,5,4.104709
4.08,8,4.118538
3.06,6,4.128816
1.59,5,4.14207
1.78,4,4.149568
5.15,8,4.164841
1.32,3,4.165789
4.49,9,4.189238
4.7,6,4.19881
3.09,6,4.215378
2.92,5,4.224138
4.79,7,4.242099
5.67,9,4.258934
2.68,5,4.266049
1.91,4,4.274231
1.53,4,4.282706
3.12,5,4.291853
3.72,7,4.306493
4.38,7,4.324176
3.15,6,4.335831
2.27,6,4.35068
1.32,4,4.359033
2.95,5,4.368596
5.47,7,4.387969
3.88,5,4.399559
1.27,5,4.408258
0.43,3,4.416053
2.66,5,4.425436
2.23,5,4.439661
3.36,6,4.448542
4.31,6,4.463836
4.41,7,4.475233
2.24,4,4.483086
3.28,6,4.497851
5.32,7,4.515455
4.34,7,4.524964
1.46,4,4.531968
4.67,6,4.547533
3.32,5,4.557814
4.01,6,4.574535
2.43,5,4.584383
2.97,5,4.593703
4.27,6,4.609251
3.6,6,4.619991
3.31,5,4.628523
5.51,7,4.645369
1.7,5,4.652763
0.86,2,4.658908
0.86,2,4.660511
2.28,5,4.672079
2.05,4,4.678386
1.78,5,4.688495
1.9,4,4.698336
1.45,3,4.706984
0.97,2,4.709463
2.33,4,4.719413
2.71,4,4.728598
1.78,4,4.737751
1.47,3,4.745359
0.97,2,4.747407
1.18,4,4.755709
2.49,5,4.766711
1.5,3,4.7694
1.38,4,4.778091
1.96,3,4.787024
0.97,2,4.793969
1.7,3,4.796298
1.78,5,4.810489
4.81,10,4.828326
4.11,7,4.843662
5.7,6,4.855569
2.42,4,4.862553
2.75,5,4.875919
4.56,6,4.888082
2.82,5,4.897556
4.8,6,4.916056
3.42,5,4.926522
3.18,5,4.937431
4.54,6,4.953244
4.61,6,4.963992
6.0,8,4.981515
