#{"t_start": 1774859614.6052375, "env_id": "None"}
r,l,t
2.18,5,0.007838
1.91,5,0.009068
1.64,3,0.009641
0.44,3,0.010052
1.35,5,0.010959
0.87,3,0.011325
2.38,4,0.01197
0.49,3,0.012505
2.13,5,0.013294
0.64,3,0.013766
2.49,5,0.014429
1.68,4,0.015219
2.4,6,0.016378
1.05,4,0.017148
1.15,4,0.017904
0.62,3,0.01855
1.3,5,0.019794
2.83,7,0.02108
2.15,5,0.021875
1.02,4,0.022601
1.33,4,0.02357
1.53,4,0.024362
1.05,4,0.025189
1.02,4,0.027003
1.23,4,0.035472
0.86,3,0.042512
1.76,5,0.049078
0.99,4,0.055671
0.66,3,0.061528
1.43,5,0.068682
2.16,5,0.076463
1.31,4,0.083367
2.22,5,0.089653
1.88,5,0.104689
1.87,5,0.11187
2.41,5,0.119404
1.78,4,0.126757
1.23,5,0.135355
0.87,3,0.143179
0.56,4,0.150066
1.5,3,0.156909
1.04,3,0.164128
1.71,6,0.17119
2.72,5,0.179837
1.41,5,0.193069
0.63,3,0.194886
1.33,3,0.20266
1.48,4,0.209658
1.0,3,0.216977
0.24,3,0.224074
2.53,5,0.230887
1.8,5,0.23763
2.54,6,0.249859
1.86,5,0.257414
2.48,5,0.26416
0.64,3,0.271598
3.16,6,0.279918
2.2,5,0.292036
1.46,4,0.300426
1.94,5,0.309023
1.09,3,0.317316
1.8,5,0.324777
1.3,3,0.332483
0.58,3,0.334188
1.31,4,0.340672
0.77,3,0.348152
1.11,3,0.354547
2.06,3,0.360567
1.64,4,0.369093
1.59,4,0.378405
1.9,5,0.387153
1.37,3,0.395131
1.76,5,0.40368
1.95,4,0.41017
1.84,4,0.416632
1.73,4,0.423367
2.59,6,0.430918
1.1,4,0.438138
1.2,3,0.445056
1.93,4,0.4527
1.85,4,0.460212
1.37,4,0.470286
2.2,4,0.479251
1.21,4,0.48733
1.94,4,0.496541
0.75,3,0.504653
1.0,3,0.511419
0.8,4,0.518132
1.93,4,0.525759
2.63,5,0.53526
1.48,4,0.54345
2.17,5,0.549848
0.89,3,0.55597
0.77,3,0.563795
1.0,3,0.567051
1.33,4,0.574534
1.28,4,0.582568
0.64,3,0.58864
1.0,3,0.597016
0.72,3,0.60437
0.63,3,0.606983
1.1,3,0.613289
1.12,3,0.620386
1.15,3,0.626762
0.93,3,0.628347
0.72,4,0.635793
2.08,4,0.641069
1.75,4,0.648463
1.41,3,0.656026
1.03,4,0.663796
0.61,3,0.672315
0.63,3,0.678935
2.85,5,0.686156
1.96,4,0.693888
1.15,3,0.699326
1.0,3,0.702669
1.34,4,0.709824
1.0,3,0.718406
1.15,3,0.725214
0.75,3,0.733103
1.45,3,0.734687
1.04,3,0.743953
1.07,4,0.751853
1.04,3,0.759902
0.99,3,0.768083
1.0,3,0.770527
1.0,3,0.778693
1.0,3,0.788439
1.01,3,0.798478
1.26,4,0.806218
0.15,2,0.80708
3.03,6,0.821228
0.78,3,0.823405
0.92,3,0.831729
1.0,3,0.841915
1.86,4,0.850136
1.7,4,0.859297
0.71,3,0.867018
1.45,3,0.869411
1.0,3,0.878223
1.34,4,0.888006
1.18,3,0.896382
1.0,3,0.904152
1.73,5,0.910441
1.52,4,0.915955
1.0,3,0.921297
1.0,3,0.923064
1.53,4,0.92912
1.68,4,0.935079
1.0,3,0.940704
1.0,3,0.94677
1.41,4,0.95253
0.83,3,0.959061
1.72,4,0.964417
1.11,3,0.965753
1.03,3,0.970895
2.04,5,0.976824
2.14,4,0.982866
1.32,3,0.988174
1.32,4,0.994336
1.0,3,1.000326
1.0,3,1.005729
1.0,3,1.007648
1.91,4,1.013015
0.34,4,1.019344
1.0,3,1.025254
1.0,3,1.030943
1.14,3,1.038543
0.85,3,1.041802
2.54,5,1.056144
1.0,3,1.059147
1.74,4,1.067595
1.61,4,1.075551
1.0,3,1.084975
1.24,3,1.094163
1.96,4,1.102363
1.0,3,1.109764
0.61,3,1.112224
1.0,3,1.120061
1.0,3,1.128297
1.0,3,1.137249
0.86,3,1.139069
0.84,3,1.146326
1.0,3,1.15366
1.0,3,1.161161
1.0,3,1.163594
1.02,4,1.170252
1.0,3,1.176051
1.35,3,1.184561
1.05,3,1.191834
1.0,3,1.194552
0.68,4,1.202028
1.0,3,1.209701
1.0,3,1.216839
1.15,4,1.223049
1.0,3,1.229923
0.21,3,1.23085
1.28,3,1.238214
1.0,3,1.245196
1.44,4,1.253461
1.94,4,1.261904
1.0,3,1.268651
2.06,4,1.276076
1.0,3,1.278745
0.51,3,1.286752
1.0,3,1.294716
1.0,3,1.301798
1.0,3,1.304428
1.64,4,1.311776
1.28,3,1.318871
1.45,4,1.325089
1.66,4,1.33261
1.0,3,1.351325
1.33,3,1.357048
1.0,3,1.3593
1.98,5,1.370775
1.22,3,1.373458
1.0,3,1.38094
1.0,3,1.388839
1.0,3,1.396226
