#{"t_start": 1774926709.9035945, "env_id": "None"}
r,l,t
1.63,4,0.009151
0.8,4,0.0103
1.95,4,0.011086
1.07,5,0.012512
2.07,5,0.014055
1.55,3,0.014838
1.31,4,0.015752
0.72,3,0.01645
1.42,4,0.017543
2.01,6,0.018984
1.92,4,0.020164
1.97,6,0.021392
1.26,4,0.02243
0.4,3,0.023197
1.26,4,0.0244
1.16,3,0.025157
2.21,5,0.026419
1.16,4,0.027339
1.35,4,0.028289
1.44,5,0.029415
1.68,4,0.030675
1.59,5,0.032048
0.9,4,0.032923
2.39,8,0.042541
2.36,4,0.05084
1.01,3,0.052212
1.41,4,0.060267
1.6,3,0.067425
2.15,4,0.075758
1.73,4,0.083235
1.29,3,0.09096
2.69,5,0.100077
2.06,5,0.108633
1.43,3,0.116431
1.52,5,0.126544
2.83,5,0.140831
1.83,4,0.152433
1.06,3,0.153589
2.37,5,0.16963
1.84,4,0.178553
2.12,5,0.187207
2.38,5,0.195358
1.07,3,0.203675
0.85,3,0.211205
1.92,4,0.219753
1.99,5,0.227328
1.82,4,0.234625
2.48,4,0.24163
1.12,3,0.249115
2.37,5,0.256939
2.02,4,0.26447
2.05,5,0.272026
3.87,7,0.286458
2.05,4,0.294031
3.28,6,0.304335
0.13,3,0.311851
1.25,4,0.319453
1.61,4,0.325837
2.72,5,0.332315
1.2,4,0.339461
2.28,5,0.351455
2.01,4,0.358416
2.7,6,0.365828
1.99,4,0.372751
2.38,5,0.378341
0.75,3,0.383049
1.71,3,0.388202
1.77,3,0.393594
0.81,3,0.394751
1.28,4,0.401585
2.11,4,0.408438
1.37,4,0.415319
1.65,6,0.428255
2.1,4,0.435708
0.76,3,0.441683
0.2,3,0.442467
1.91,4,0.449332
0.77,3,0.45653
1.76,6,0.470375
1.48,4,0.478773
1.53,6,0.487125
2.51,4,0.494459
1.95,4,0.501842
2.45,5,0.508495
1.36,5,0.518117
3.98,9,0.529949
1.85,4,0.534959
1.69,4,0.540478
1.05,4,0.545582
0.43,4,0.551018
1.85,4,0.556993
1.7,4,0.562804
0.97,4,0.568525
1.43,3,0.573885
1.57,4,0.580405
1.38,3,0.581082
2.25,5,0.591577
0.51,4,0.597295
1.75,4,0.603159
1.76,3,0.604077
1.19,3,0.609079
0.86,4,0.614305
2.41,5,0.620018
2.03,4,0.625936
0.91,4,0.631473
1.62,4,0.637503
2.39,5,0.647798
1.55,4,0.653548
1.48,4,0.659213
4.44,8,0.671096
2.04,5,0.676335
1.97,4,0.682031
2.02,5,0.687996
1.92,4,0.692927
2.32,6,0.706322
1.22,5,0.713489
1.14,4,0.721371
2.22,5,0.726637
2.06,5,0.732688
3.36,8,0.744089
1.02,5,0.757518
0.35,3,0.758412
1.17,4,0.763914
1.08,4,0.77032
1.92,5,0.782844
1.01,5,0.78879
1.65,6,0.795111
2.04,7,0.806812
1.0,3,0.813424
2.6,7,0.830975
0.78,4,0.839121
2.22,5,0.848296
1.61,4,0.856856
1.57,6,0.864391
0.79,4,0.876145
2.22,6,0.892013
2.27,7,0.907867
1.59,6,0.916791
1.9,5,0.926572
0.99,6,0.939889
1.93,4,0.946476
3.02,8,0.961951
2.17,5,0.969887
2.19,5,0.977142
1.13,5,0.989914
1.45,4,0.997431
1.25,4,1.005738
1.3,4,1.013311
2.85,6,1.023704
2.06,4,1.030564
1.46,6,1.045188
1.37,5,1.054068
1.41,5,1.062393
3.06,7,1.102031
2.56,7,1.169614
1.7,5,1.177138
0.72,5,1.185959
2.38,5,1.192085
1.49,3,1.197577
2.31,6,1.212391
2.1,5,1.2199
1.24,3,1.225507
1.14,4,1.231703
2.1,8,1.245808
2.1,5,1.25146
1.36,3,1.258819
1.25,4,1.264331
2.4,6,1.2721
1.61,6,1.287586
2.2,4,1.294688
1.31,5,1.304437
1.28,4,1.312472
1.51,6,1.320818
0.77,4,1.328847
2.65,6,1.343873
1.23,4,1.351595
1.84,5,1.362191
1.04,4,1.371027
1.83,6,1.384974
1.71,6,1.394405
0.81,3,1.401675
2.16,5,1.412037
2.01,4,1.420598
3.58,8,1.437711
2.02,4,1.445822
1.61,4,1.453386
2.72,6,1.466737
2.06,4,1.473547
2.01,5,1.481749
1.49,7,1.495683
2.51,6,1.504596
1.85,4,1.525846
3.82,8,1.550257
2.09,6,1.606156
2.21,4,1.616306
2.25,5,1.623909
0.66,4,1.633631
1.54,3,1.639673
0.79,4,1.64808
1.33,4,1.656288
2.69,6,1.665229
1.56,6,1.678958
1.74,4,1.685802
0.78,6,1.694421
1.19,5,1.702148
0.61,3,1.707743
2.52,5,1.71697
1.71,5,1.730887
2.35,6,1.739507
0.35,4,1.746567
1.18,5,1.754488
0.99,3,1.760582
2.49,5,1.767673
1.69,4,1.774679
1.29,3,1.781872
1.71,6,1.795822
0.99,4,1.8026
1.35,4,1.809541
0.77,4,1.817462
1.02,4,1.826157
2.35,6,1.835313
1.55,4,1.84247
1.69,6,1.858843
0.95,4,1.865947
2.7,8,1.884745
1.66,4,1.893371
1.88,4,1.901625
2.4,6,1.910687
1.62,7,1.92831
2.41,6,1.937194
2.73,5,1.951968
1.87,5,1.963819
1.9,5,1.975358
3.26,7,1.992318
1.39,5,2.002728
1.82,6,2.020023
1.26,3,2.021455
1.53,4,2.029731
1.93,6,2.045565
1.75,4,2.054816
1.3,4,2.063396
1.07,5,2.071769
1.6,6,2.085175
0.85,3,2.085839
2.35,7,2.104723
2.01,5,2.112776
2.08,6,2.131165
1.49,6,2.142107
2.14,4,2.150446
0.67,6,2.1675
1.19,4,2.175769
1.3,4,2.183559
1.27,4,2.190986
1.59,6,2.201045
2.4,7,2.216237
1.16,5,2.226427
2.9,6,2.240931
1.86,4,2.24985
2.47,5,2.258844
1.97,4,2.267052
1.11,4,2.276457
1.3,6,2.293671
1.26,4,2.301471
1.12,4,2.308023
2.08,5,2.317756
3.82,6,2.328613
0.88,4,2.337436
2.28,6,2.352018
1.18,5,2.359615
1.03,4,2.368211
1.29,4,2.37607
1.53,4,2.384317
3.15,7,2.399875
2.41,5,2.406851
1.8,6,2.424053
2.24,5,2.431433
0.75,5,2.440516
1.45,6,2.454068
1.62,5,2.461211
1.64,6,2.469334
1.29,3,2.475109
1.39,3,2.481965
2.66,5,2.489145
1.42,3,2.496286
0.92,5,2.507682
1.68,4,2.514933
0.72,5,2.523563
1.31,5,2.53705
0.95,6,2.546647
0.26,3,2.552973
2.6,7,2.567902
1.86,6,2.577329
1.21,4,2.584482
2.43,8,2.603581
3.21,7,2.623574
3.3,8,2.637186
1.65,6,2.645823
2.08,5,2.658453
1.4,3,2.659246
1.43,4,2.665275
1.76,5,2.676609
2.81,5,2.684685
2.11,6,2.690587
1.49,3,2.69591
1.74,5,2.703733
2.0,5,2.715867
1.17,4,2.725155
3.24,7,2.734402
1.76,7,2.750913
1.99,4,2.75839
2.03,6,2.773594
2.02,5,2.782024
1.5,6,2.790429
2.08,8,2.806604
1.85,4,2.812669
2.97,8,2.832232
1.78,4,2.840327
0.76,5,2.855239
1.6,6,2.863168
0.37,3,2.869751
0.42,5,2.876551
2.5,5,2.883889
1.48,4,2.891752
1.71,6,2.905663
1.07,4,2.912493
2.35,5,2.922086
1.27,5,2.931169
0.41,3,2.93918
1.87,4,2.948004
0.78,4,2.955842
0.0,3,2.963866
2.13,6,2.974376
1.34,5,2.990002
0.54,4,2.999101
1.69,5,3.007044
1.92,4,3.014969
1.37,5,3.028072
1.72,4,3.036156
2.68,5,3.043524
1.11,5,3.059235
1.38,4,3.06937
0.71,5,3.08292
0.42,3,3.092751
3.02,7,3.108442
0.46,4,3.119708
1.58,7,3.141893
1.14,5,3.151919
1.73,5,3.170282
1.51,6,3.181865
0.79,5,3.19198
1.84,3,3.200667
1.81,6,3.216963
2.28,4,3.227129
2.27,5,3.235891
1.36,6,3.245396
1.8,7,3.262702
