#{"t_start": 1774942513.8098001, "env_id": "None"}
r,l,t
0.5,3,0.022258
0.74,4,0.02909
2.54,5,0.038453
1.6,5,0.047466
1.5,6,0.058515
3.36,6,0.068758
2.41,4,0.076332
2.42,5,0.085511
1.74,4,0.092833
1.36,4,0.101006
3.34,6,0.112082
2.0,4,0.11973
2.46,4,0.125746
3.42,6,0.134666
3.02,7,0.146621
1.41,4,0.151253
1.28,4,0.158343
1.3,4,0.165366
2.65,6,0.176292
2.32,6,0.186971
1.61,4,0.195951
3.41,5,0.205153
1.77,4,0.212362
1.39,5,0.22201
0.84,4,0.22908
1.01,3,0.234737
2.54,4,0.242288
1.57,4,0.248801
4.04,8,0.261476
2.68,3,0.266693
2.17,5,0.275666
1.3,3,0.29123
2.14,5,0.300411
2.8,6,0.312333
2.19,5,0.321289
1.52,4,0.328567
0.56,3,0.334096
3.55,7,0.345417
0.23,3,0.35038
1.82,4,0.356696
3.04,6,0.366874
1.41,4,0.373402
1.23,4,0.380208
3.37,6,0.389127
1.0,3,0.395592
1.8,4,0.403383
1.74,4,0.411523
1.71,3,0.417506
2.06,4,0.425061
2.33,5,0.434224
1.53,4,0.440965
0.68,3,0.446182
1.7,5,0.453692
1.47,4,0.460517
0.99,3,0.465338
1.75,4,0.472334
1.23,3,0.477628
0.9,4,0.484547
1.92,4,0.49187
1.54,4,0.499284
1.6,4,0.506986
0.65,3,0.51254
2.91,5,0.520824
0.18,3,0.525754
2.04,4,0.533033
1.06,6,0.542898
2.02,5,0.55126
2.57,4,0.557527
3.37,5,0.565114
1.4,3,0.57049
2.13,4,0.576499
0.99,3,0.580639
1.08,3,0.585016
1.14,3,0.590022
0.79,3,0.594959
0.77,4,0.601739
1.7,4,0.609243
1.78,4,0.616305
1.2,5,0.624969
2.09,5,0.633225
1.54,6,0.643474
1.82,4,0.65061
3.2,7,0.662962
3.31,5,0.672317
0.86,3,0.678053
1.26,4,0.684554
2.81,5,0.693565
2.74,5,0.702429
1.88,6,0.71347
1.51,4,0.720753
2.1,5,0.731716
1.15,3,0.736775
1.09,4,0.743711
2.77,5,0.751433
1.58,3,0.75654
1.34,4,0.763202
1.53,4,0.770054
2.12,4,0.776835
1.78,4,0.783452
0.76,4,0.790157
1.21,4,0.804199
1.05,4,0.827279
1.06,3,0.832542
1.94,6,0.842668
2.09,5,0.849326
2.28,4,0.85476
2.19,4,0.860553
1.8,5,0.868313
0.68,4,0.874583
0.76,4,0.880643
1.1,4,0.88673
3.05,5,0.89441
2.6,5,0.904849
0.73,4,0.911551
1.49,4,0.917698
1.31,4,0.923912
1.08,3,0.9288
0.98,3,0.933357
0.84,4,1.634878
3.54,6,1.644495
2.58,5,1.652775
3.24,6,1.663809
2.25,5,1.673042
2.63,5,1.682241
2.71,5,1.692021
1.43,4,1.699626
0.54,5,1.711121
2.56,5,1.721397
2.76,9,1.737962
0.41,3,1.743764
2.9,6,1.754767
1.06,4,1.762142
2.33,4,1.769337
1.6,5,1.777711
0.44,3,1.782253
2.57,6,1.792006
1.22,4,1.798514
2.7,5,1.808296
2.88,5,1.816327
1.45,4,1.822543
1.25,4,1.828338
1.47,4,1.834246
2.22,4,1.841603
1.54,4,1.849239
1.17,4,1.855572
0.82,4,1.859902
1.49,4,1.864318
1.85,4,1.868167
2.12,4,1.872056
1.62,4,1.877128
3.07,7,1.884752
0.96,4,1.890002
2.65,4,1.895099
2.99,6,1.903912
0.56,3,1.910477
0.9,3,1.915701
1.88,4,1.920871
1.45,4,1.92717
2.53,4,1.933836
2.14,5,1.942158
2.47,5,1.951347
1.67,3,1.956656
1.64,3,1.962253
2.4,5,1.971408
3.04,5,1.979911
2.05,4,1.986532
2.48,5,1.994576
1.16,3,1.99871
1.54,4,2.004492
2.22,5,2.013
1.97,5,2.021156
1.09,3,2.025953
1.84,4,2.032064
1.67,3,2.037667
0.79,3,2.043358
1.27,4,2.050485
0.86,3,2.055892
1.33,4,2.06361
