#{"t_start": 1774949203.3128328, "env_id": "None"}
r,l,t
5.42,12,0.045941
2.73,5,0.059083
4.2,7,0.074855
1.7,4,0.080894
1.68,5,0.089938
5.86,8,0.103683
4.33,9,0.119592
4.33,6,0.129409
2.81,5,0.137763
3.75,6,0.150556
6.52,9,0.171053
3.19,7,0.189812
4.9,7,0.208836
2.8,7,0.228299
2.75,6,0.244369
2.38,5,0.257629
2.69,4,0.268305
2.1,4,0.279226
2.16,4,0.290118
5.76,9,0.52723
6.1,10,0.553308
2.83,6,0.567705
2.85,7,0.586509
4.05,7,0.603914
5.74,9,0.626524
3.59,9,0.648765
5.0,7,0.667348
2.36,7,0.684585
3.32,6,0.700474
3.01,5,0.712964
2.85,6,0.727569
4.17,6,0.743794
5.98,9,0.766204
2.46,4,0.777031
2.99,5,0.788261
3.5,7,0.805032
3.76,8,0.826751
2.84,3,0.834864
2.91,6,0.851209
5.13,9,1.070854
4.55,6,1.083145
7.13,11,1.105964
5.02,9,1.128964
3.63,6,1.142869
5.58,8,1.162155
1.96,3,1.16938
4.76,8,1.190346
5.8,10,1.215653
4.98,9,1.237372
4.39,6,1.249568
0.62,3,1.256112
3.77,9,1.276457
5.26,9,1.296735
6.29,12,1.322586
2.04,5,1.335352
3.83,7,1.551377
4.03,7,1.567648
4.94,7,1.586113
4.34,8,1.607079
3.9,7,1.618319
4.66,10,1.640004
5.67,9,1.661334
7.6,10,1.68264
8.82,14,1.718466
2.41,6,1.732486
4.63,7,1.748816
5.89,9,1.766903
1.74,5,1.7786
4.24,6,1.790861
5.64,7,1.804415
3.09,5,1.814734
4.21,7,1.831306
4.06,6,2.054432
4.57,8,2.074867
7.43,12,2.10671
8.12,10,2.13315
8.06,11,2.163617
7.72,11,2.194276
2.56,5,2.208022
7.19,10,2.235647
4.62,10,2.261616
3.94,8,2.28394
1.07,5,2.296811
5.52,7,2.315919
5.56,10,2.341934
3.88,8,2.363113
4.4,7,2.381372
5.29,7,2.598261
6.19,10,2.622801
4.93,8,2.641785
4.71,9,2.663549
5.37,8,2.683326
7.69,12,2.713646
4.5,9,2.735847
2.98,6,2.752555
5.58,9,2.777382
3.02,5,2.790211
4.6,7,2.809173
3.91,5,2.82244
3.1,5,2.836229
2.14,5,2.848137
5.46,9,2.870036
8.03,10,2.893554
4.28,7,3.097267
4.31,7,3.112472
5.6,12,3.140061
4.1,6,3.155083
5.78,9,3.177147
3.82,6,3.192108
3.13,9,3.210614
4.85,7,3.227446
5.72,9,3.253556
5.32,9,3.276927
4.12,7,3.291971
7.74,11,3.31823
4.18,6,3.33296
5.06,8,3.349806
4.92,8,3.363452
5.59,7,3.37709
7.45,10,3.606234
4.82,9,3.631106
6.25,8,3.65322
5.21,8,3.673875
4.54,7,3.688321
5.37,9,3.704017
2.14,4,3.710055
6.34,10,3.727037
5.15,8,3.744704
3.94,6,3.755233
2.53,5,3.767068
3.97,5,3.778966
5.19,8,3.799029
4.2,8,3.813099
2.78,5,3.82152
4.74,8,3.835775
3.97,6,3.846457
6.9,12,4.062788
5.76,8,4.08283
6.91,11,4.109046
5.37,8,4.129056
4.61,6,4.143231
6.12,10,4.165135
1.67,4,4.173412
2.44,4,4.183948
1.13,3,4.190871
6.19,10,4.214205
6.76,11,4.241202
7.48,12,4.272223
2.54,6,4.286933
4.51,8,4.30601
4.42,7,4.323519
2.62,6,4.336017
5.07,9,4.353742
5.0,10,4.56877
3.54,7,4.585522
3.63,6,4.600783
4.77,8,4.617874
4.85,9,4.636223
7.36,13,4.66357
3.95,7,4.680765
4.15,8,4.700518
4.31,7,4.715894
1.36,5,4.726503
6.83,9,4.746681
5.2,9,4.766153
3.33,6,4.779897
2.36,8,4.799289
7.01,10,4.822556
7.09,9,4.843543
5.59,9,5.049635
4.25,7,5.064588
5.54,8,5.080686
3.35,6,5.092129
2.61,4,5.099583
8.17,12,5.121979
3.87,6,5.13472
3.27,5,5.14331
4.99,9,5.158709
4.78,6,5.16873
5.85,8,5.181682
2.35,4,5.188665
6.07,9,5.210349
3.66,5,5.223512
4.49,8,5.242161
9.25,12,5.269376
4.38,8,5.287131
3.53,6,5.475179
6.37,9,5.494051
3.15,6,5.507876
3.67,6,5.522686
3.43,5,5.535724
3.46,6,5.552181
4.21,6,5.568223
7.14,11,5.596647
2.64,5,5.607939
4.69,7,5.624358
4.32,6,5.638341
1.51,4,5.647422
4.39,7,5.660687
5.19,8,5.677918
4.87,7,5.696164
5.22,7,5.71066
5.78,11,5.737197
4.75,7,5.7532
5.61,10,5.940027
6.69,10,5.96237
5.69,8,5.981545
3.57,8,5.999715
7.51,11,6.02257
3.18,6,6.033782
5.17,8,6.048778
5.76,9,6.064695
4.44,7,6.077324
4.43,7,6.090011
7.79,11,6.109431
4.61,8,6.12371
5.87,9,6.140385
5.04,10,6.159107
8.25,11,6.180918
5.42,9,6.363456
3.8,7,6.376884
6.52,10,6.394811
4.23,6,6.406114
2.95,4,6.414004
2.64,5,6.423853
3.27,6,6.435199
5.71,11,6.456221
8.07,11,6.475929
6.8,11,6.496046
5.03,8,6.510641
5.7,9,6.530043
4.68,9,6.548868
5.69,11,6.570756
4.4,8,6.58616
5.32,7,6.810734
8.06,12,6.842214
6.2,8,6.863339
6.18,10,6.887587
4.67,7,6.905473
6.08,9,6.927405
2.67,7,6.944802
4.34,7,6.961565
5.01,6,6.975863
3.51,6,6.99181
6.46,10,7.017907
2.61,6,7.033474
3.1,4,7.044462
4.72,7,7.062832
5.2,8,7.08339
3.37,7,7.102903
4.86,8,7.121761
3.74,5,7.333864
5.85,7,7.350557
3.39,6,7.36601
5.42,7,7.3829
3.14,6,7.39818
4.33,6,7.413056
4.96,6,7.427957
2.91,4,7.437585
5.83,9,7.457392
3.24,5,7.468735
5.7,9,7.48961
6.92,9,7.511218
3.82,5,7.603499
5.27,9,7.622514
7.38,11,7.643571
6.2,11,7.669382
8.59,14,7.702625
3.24,4,7.911205
4.1,7,7.929083
3.29,5,7.941751
9.05,13,7.974897
3.11,6,7.987755
2.1,5,8.00131
6.93,10,8.029171
5.75,10,8.051446
3.17,6,8.066014
4.59,6,8.080889
3.16,7,8.097666
7.36,12,8.121762
4.66,6,8.134752
5.4,7,8.151116
4.7,9,8.175596
9.89,12,8.208775
6.0,9,8.431185
7.26,11,8.454109
6.27,10,8.47279
5.55,7,8.487659
8.65,14,8.520312
4.24,7,8.539849
4.35,5,8.553141
2.65,5,8.565219
6.38,10,8.6006
6.56,11,8.628926
7.53,11,8.655034
5.78,10,8.680324
7.11,11,8.709488
9.72,14,8.947793
2.29,4,8.95808
3.65,6,8.974461
6.82,11,9.000549
6.81,10,9.023382
4.3,7,9.038531
7.36,11,9.06573
1.65,5,9.078851
3.56,8,9.100296
2.81,6,9.115061
7.69,11,9.141964
8.19,12,9.171845
8.12,12,9.201341
8.03,11,9.226268
4.14,7,9.242481
5.45,8,9.554697
5.34,10,9.599044
7.47,10,9.637995
8.23,13,9.671199
6.51,9,9.692857
6.57,9,9.718013
7.48,9,9.735859
5.77,8,9.751161
6.52,9,9.767853
7.36,10,9.78815
5.59,9,9.805106
3.3,5,9.815396
7.14,11,9.837007
10.3,13,9.863119
1.55,3,10.093343
2.84,4,10.103898
7.51,11,10.130248
11.23,15,10.162647
12.68,18,10.212322
5.71,8,10.232753
2.92,4,10.243603
3.63,6,10.259798
4.93,8,10.281488
8.02,12,10.311356
8.52,12,10.34278
8.55,11,10.371162
12.97,19,10.643633
2.1,4,10.654892
11.75,17,10.700909
5.62,9,10.725205
5.23,7,10.742549
3.57,9,10.763787
4.6,10,10.791447
9.77,12,10.821597
5.43,8,10.841817
6.23,9,10.862641
4.67,6,10.874457
2.89,7,10.891983
3.86,7,10.90893
5.91,8,10.928071
2.55,5,10.940213
2.95,4,10.949872
7.6,13,11.169185
4.07,8,11.185573
5.24,8,11.204996
9.55,14,11.239561
7.15,9,11.262699
5.75,10,11.287702
5.97,10,11.311029
5.3,9,11.331153
4.28,8,11.348456
7.79,10,11.366544
3.87,6,11.378844
9.62,14,11.410553
5.41,8,11.430358
5.56,8,11.65294
7.77,9,11.676212
8.03,11,11.703357
7.62,10,11.728136
7.94,12,11.756984
11.37,14,11.793559
3.88,9,11.817532
7.99,10,11.842313
6.56,10,11.866241
4.31,7,11.883832
5.1,8,11.900906
6.99,10,11.920485
4.43,6,11.932462
13.26,16,12.135425
9.67,14,12.161483
11.37,15,12.191434
3.26,6,12.203621
2.94,4,12.211826
9.8,14,12.239094
6.47,9,12.256129
0.8,3,12.261521
11.0,14,12.287349
8.8,14,12.314144
9.31,13,12.336353
7.31,10,12.355719
6.74,9,12.574821
7.05,11,12.604477
5.59,8,12.623615
5.81,8,12.643629
5.24,8,12.660591
12.42,17,12.702579
2.83,5,12.715698
10.47,14,12.74979
10.66,15,12.785268
6.94,10,12.811421
5.12,9,12.8343
6.61,9,12.860051
6.02,9,12.881806
8.76,12,13.121899
1.08,4,13.132363
9.68,13,13.165523
7.88,10,13.190914
9.9,14,13.229669
7.49,11,13.259032
6.15,8,13.275471
6.97,10,13.29487
5.15,7,13.309044
5.65,10,13.328811
5.19,10,13.348027
8.28,11,13.368655
4.36,6,13.379641
11.2,14,13.57045
4.41,7,13.583662
6.61,10,13.604353
10.62,13,13.631484
6.11,11,13.653274
6.48,10,13.672982
5.56,8,13.688521
7.41,11,13.712665
7.06,11,13.734295
8.45,11,13.755277
9.29,14,13.781877
8.89,12,13.97225
8.91,13,13.996899
6.05,11,14.0188
8.41,10,14.038294
4.09,7,14.052907
9.29,12,14.07632
9.02,12,14.101578
3.11,5,14.111762
7.59,9,14.129532
9.06,13,14.153337
10.07,14,14.180538
8.44,10,14.209307
11.18,14,14.39941
6.13,10,14.418718
7.03,10,14.436769
7.7,11,14.456498
7.6,10,14.47473
7.32,11,14.494175
12.1,18,14.526376
8.1,11,14.545799
6.49,10,14.564928
9.64,12,14.588676
5.81,8,14.604906
5.94,8,14.627264
12.31,15,14.841728
8.43,12,14.867054
9.0,12,14.890855
8.17,9,14.909711
8.98,13,14.936492
9.53,12,14.958807
6.11,8,14.977562
4.09,6,14.991323
3.38,5,15.004526
7.58,10,15.030362
14.2,18,15.071703
12.86,16,15.325124
7.98,10,15.351738
8.8,12,15.379196
9.68,13,15.467431
9.84,15,15.506115
8.1,10,15.531456
7.78,10,15.554706
4.11,6,15.570147
5.54,9,15.590905
5.67,8,15.611008
7.73,13,15.640407
4.19,6,15.654786
4.39,7,15.668274
10.31,14,15.900978
8.38,16,15.941291
2.75,5,15.954322
10.04,14,15.991374
7.6,9,16.015876
7.75,11,16.045941
8.82,13,16.079752
8.37,11,16.106698
5.85,8,16.127241
8.55,13,16.160302
10.59,12,16.192348
3.48,6,16.208029
3.47,5,16.42802
6.58,12,16.458512
7.89,10,16.486564
7.46,10,16.514975
6.67,9,16.538624
8.46,14,16.572278
4.78,9,16.592751
11.28,13,16.627887
7.72,12,16.661062
2.75,6,16.67694
13.61,18,16.735856
9.05,12,16.773662
8.94,13,17.046537
10.28,14,17.093373
7.93,9,17.119665
8.67,14,17.158141
10.45,13,17.194089
9.04,12,17.229303
6.96,11,17.262027
6.77,8,17.286297
3.9,6,17.304682
4.06,8,17.327863
8.26,10,17.356093
11.99,17,17.619115
4.56,6,17.634059
10.31,15,17.673
10.42,13,17.707539
3.21,6,17.723346
7.78,11,17.750298
10.93,14,17.785469
10.49,14,17.823814
7.68,9,17.849408
8.16,11,17.879795
6.86,8,17.899347
8.25,10,17.923341
9.8,14,18.191809
8.82,12,18.2292
8.51,13,18.257171
7.08,10,18.279782
7.47,9,18.301581
11.39,16,18.338162
8.47,11,18.363571
4.08,7,18.378969
8.34,12,18.404667
9.93,14,18.434873
12.17,16,18.861864
9.58,12,18.910884
9.26,11,18.945327
3.95,7,18.966905
12.24,15,19.079357
10.87,12,19.115515
13.62,17,19.180402
13.08,19,19.283908
11.75,15,19.343047
8.83,10,19.372806
7.84,11,19.794219
15.87,19,19.856851
8.71,11,19.88785
4.18,7,19.913073
8.82,12,19.956489
9.39,14,20.000167
10.09,15,20.048561
5.16,8,20.079931
8.64,10,20.108832
9.05,13,20.144692
11.36,18,20.413929
10.02,15,20.454741
10.44,15,20.494584
9.71,12,20.525542
6.68,10,20.565309
10.23,14,20.607601
8.72,13,20.646668
11.33,16,20.695712
5.23,7,20.715223
6.15,8,20.739608
7.13,9,20.765943
10.86,16,21.06347
5.13,7,21.083859
10.66,14,21.126245
9.54,11,21.159105
10.02,12,21.193048
8.2,10,21.220774
7.4,11,21.250807
8.65,14,21.29009
9.69,13,21.327055
6.52,9,21.354155
9.29,13,21.388677
12.45,16,21.662508
10.0,16,21.71445
7.99,10,21.743829
8.32,12,21.778223
8.56,12,21.812268
6.85,9,21.837368
7.07,10,21.864186
12.2,16,21.90604
12.37,16,21.948574
10.71,12,21.978004
8.25,12,22.225788
12.56,14,22.264163
11.22,16,22.307847
11.98,17,22.350886
8.0,10,22.380701
9.24,13,22.418778
9.75,12,22.452163
13.58,16,22.496129
9.78,14,22.533723
11.7,18,22.792012
8.99,12,22.821408
11.6,14,22.855894
9.97,12,22.888842
10.89,15,22.930321
11.4,16,22.975072
14.46,20,23.021703
7.56,11,23.047174
8.55,11,23.077433
13.08,16,23.336719
12.31,16,23.381165
11.84,16,23.422597
7.96,10,23.449832
10.14,12,23.483517
4.16,6,23.499251
8.05,11,23.532289
7.62,10,23.557241
10.56,14,23.593068
7.92,12,23.627849
7.89,11,23.652431
13.29,17,23.890721
7.86,11,23.921258
9.3,11,23.945143
9.83,11,23.969484
9.27,12,23.999519
9.28,12,24.03008
10.83,14,24.068245
9.49,12,24.098598
9.07,12,24.132221
4.97,6,24.147883
7.54,11,24.176551
11.15,14,24.427106
8.37,12,24.46517
10.58,14,24.511494
6.36,9,24.53707
11.67,14,24.576689
13.27,17,24.628755
7.73,10,24.655813
5.94,10,24.68133
12.05,15,24.800469
8.36,12,24.831379
9.66,12,25.073589
10.6,15,25.114175
7.9,10,25.140956
8.36,11,25.167424
10.28,12,25.203328
12.06,14,25.241505
7.64,11,25.265053
10.28,13,25.291168
11.3,14,25.319327
9.72,12,25.343689
8.84,11,25.534964
8.9,13,25.560556
9.83,14,25.58849
12.09,15,25.619423
11.35,15,25.649766
12.15,16,25.681785
13.41,17,25.714906
11.34,15,25.745061
8.04,10,25.765187
7.07,9,25.952563
9.59,12,25.977893
9.82,13,26.001472
7.86,12,26.021961
8.83,12,26.045044
7.01,10,26.065185
9.84,13,26.088389
3.4,6,26.098778
9.65,13,26.122575
8.2,11,26.14236
11.63,15,26.171881
10.23,16,26.383425
10.41,13,26.412311
9.6,15,26.44842
11.06,15,26.483357
14.05,17,26.518232
5.66,8,26.535513
12.08,16,26.572136
11.25,14,26.605467
9.36,13,26.638683
14.08,17,26.876196
15.13,19,26.91777
9.69,13,26.949532
6.17,9,26.972232
8.34,11,26.999444
9.67,12,27.029884
7.6,10,27.054863
9.0,11,27.083224
8.25,10,27.108324
7.92,11,27.135988
9.26,13,27.167013
7.53,10,27.400299
9.99,12,27.432807
9.64,12,27.466867
12.8,16,27.509951
9.13,12,27.544493
10.08,12,27.577373
3.9,6,27.59571
7.43,9,27.620007
6.54,8,27.640385
9.87,14,27.675168
8.52,12,27.704356
9.79,13,27.955048
11.45,15,27.99843
8.04,12,28.031418
10.16,13,28.065556
13.85,19,28.137183
10.5,14,28.174346
11.49,14,28.221528
12.44,14,28.25729
11.85,15,28.295655
9.33,11,28.530783
11.32,15,28.563007
14.4,18,28.602193
12.86,17,28.646472
9.16,11,28.674547
10.03,12,28.703276
10.1,14,28.735669
10.38,13,28.759258
10.92,14,28.781242
10.84,15,29.001919
15.37,22,29.050799
11.9,13,29.078968
11.04,14,29.112677
9.85,13,29.143648
9.47,13,29.177197
11.06,13,29.210197
11.42,15,29.248873
9.11,13,29.278576
10.56,14,29.481969
9.53,13,29.503786
11.29,14,29.53142
6.76,8,29.548694
9.69,13,29.582638
8.35,10,29.607517
10.4,14,29.644469
9.74,12,29.670107
10.37,14,29.711927
9.67,12,29.747906
8.19,11,30.116896
11.77,15,30.145123
7.12,10,30.168311
10.67,13,30.202141
11.8,15,30.241179
6.19,9,30.264343
16.49,19,30.312311
10.04,16,30.345477
11.59,14,30.381029
11.58,17,30.627608
7.92,11,30.657229
10.49,13,30.691925
13.3,16,30.739404
11.08,16,30.783324
9.58,15,30.826293
11.46,14,30.862967
14.03,18,30.912107
13.26,16,30.951537
13.03,15,31.201335
10.65,13,31.233598
12.36,15,31.269797
11.39,14,31.304584
9.72,12,31.327453
11.66,15,31.35514
11.71,17,31.387326
12.93,17,31.418783
12.89,17,31.448145
10.25,15,31.636026
10.28,12,31.657663
9.42,11,31.678003
12.72,16,31.71005
5.48,7,31.722594
10.77,15,31.748842
8.98,12,31.769704
9.32,12,31.79066
9.87,14,31.817152
11.51,14,31.84121
16.53,20,32.042212
18.41,24,32.086471
17.62,22,32.12878
12.79,18,32.161307
7.18,8,32.176229
14.31,17,32.211437
8.57,12,32.234472
8.66,11,32.418563
17.61,22,32.459907
11.38,15,32.489048
9.34,14,32.518239
8.87,12,32.604432
7.11,9,32.624381
10.83,13,32.652864
13.52,18,32.691308
14.7,18,32.739711
13.56,18,32.988525
9.35,12,33.01651
15.59,18,33.061214
11.92,17,33.100735
12.21,15,33.131715
10.43,14,33.162533
18.09,22,33.207125
10.05,12,33.236869
15.63,20,33.485554
11.47,15,33.523529
8.89,12,33.554749
14.91,18,33.596204
10.74,14,33.665823
11.83,15,33.703877
9.85,15,33.743992
10.35,12,33.776888
7.45,11,33.803911
14.44,19,34.062922
12.69,17,34.102869
10.72,15,34.143585
10.13,15,34.182862
12.0,14,34.223428
11.48,16,34.266604
8.97,11,34.293915
10.31,14,34.330117
9.75,12,34.557276
6.09,7,34.57736
9.24,11,34.604807
11.88,14,34.642298
12.23,15,34.67989
11.21,15,34.717369
15.8,19,34.764358
11.81,15,34.799792
10.41,13,34.833551
8.77,12,34.859575
13.33,17,35.114233
9.73,13,35.141197
12.91,18,35.176833
12.64,18,35.210939
12.33,16,35.248893
12.45,14,35.280167
13.88,17,35.320363
6.2,9,35.341766
10.59,14,35.569256
13.15,16,35.608601
16.09,21,35.658486
14.2,19,35.702753
17.71,22,35.753116
10.46,12,35.782721
11.69,14,35.816104
13.23,18,35.860092
13.13,16,36.095772
10.86,14,36.126538
11.17,15,36.155087
12.47,15,36.188041
13.2,17,36.23144
11.04,14,36.268432
7.23,9,36.290087
15.99,19,36.336669
13.49,16,36.584091
11.23,14,36.620735
10.01,13,36.651727
17.35,22,36.694449
17.18,20,36.731982
12.59,15,36.760329
13.89,17,36.789822
16.6,19,36.823579
13.44,18,37.021378
16.15,20,37.05795
12.77,16,37.085044
25.09,31,37.141811
9.72,11,37.1616
18.96,22,37.199331
15.79,19,37.404293
11.84,17,37.435259
11.76,15,37.463816
12.58,16,37.493237
11.95,15,37.519619
14.97,19,37.555175
11.16,15,37.583619
12.27,15,37.611008
11.62,13,37.798001
14.56,16,37.827436
15.76,20,37.8652
15.48,22,37.904969
18.43,21,37.943353
16.57,22,37.984734
9.26,11,38.005709
14.17,18,38.2514
14.99,17,38.290934
14.68,19,38.340776
15.68,19,38.391772
12.58,15,38.431385
16.39,20,38.486234
12.21,17,38.533898
12.11,17,38.797758
17.65,20,38.840975
15.86,19,38.87767
19.87,23,38.928848
14.79,19,38.972843
16.22,18,39.010563
10.63,12,39.040841
13.61,18,39.285687
13.39,16,39.326911
11.84,15,39.367149
14.42,18,39.414328
10.72,12,39.446132
22.98,27,39.503485
16.3,20,39.553081
16.75,20,39.823105
15.26,19,39.875775
11.44,15,39.969374
9.02,12,40.093005
10.96,16,40.134909
17.0,20,40.185862
13.57,17,40.237583
8.86,11,40.266127
11.26,15,40.499029
11.55,16,40.65149
14.64,17,40.70319
13.22,17,40.749523
18.94,22,40.814915
16.92,21,40.874521
18.3,22,40.941154
21.76,27,41.241326
16.54,21,41.301539
10.91,12,41.337891
18.05,22,41.399523
13.57,16,41.444072
19.13,23,41.504089
14.78,19,41.559134
20.11,23,41.8318
14.0,18,41.876601
12.5,16,41.914017
12.72,16,41.949774
13.62,17,41.987823
11.92,16,42.022832
13.88,17,42.061044
14.1,17,42.290304
11.79,16,42.331818
19.28,25,42.3979
10.84,14,42.434824
13.29,15,42.475776
13.16,17,42.520812
20.99,27,42.599552
12.39,15,42.85952
12.78,16,42.908311
15.33,20,42.949778
10.09,15,42.98122
19.75,24,43.033231
16.4,19,43.073231
16.14,19,43.115836
20.57,24,43.338778
20.0,25,43.38796
11.71,14,43.416996
17.29,21,43.458467
11.43,14,43.484965
15.96,21,43.52678
16.91,20,43.755171
21.47,26,43.821163
18.45,21,43.865958
18.58,23,43.914713
14.11,16,43.94875
11.39,15,43.979973
12.07,14,44.01097
19.07,21,44.238696
14.28,16,44.283775
17.57,21,44.339278
19.96,23,44.391873
18.08,22,44.452735
14.26,19,44.496658
16.7,22,44.742473
11.96,15,44.77733
9.52,11,44.797772
15.32,19,44.840312
20.24,23,44.892822
10.4,13,44.928813
8.86,12,44.959581
16.31,21,45.015928
20.99,24,45.268655
12.32,15,45.299704
9.36,10,45.325013
14.22,17,45.368907
21.02,24,45.43361
13.97,16,45.476054
10.64,13,45.514556
19.71,24,45.787894
23.11,26,45.858125
20.85,25,45.906956
13.14,16,45.947673
24.78,30,46.013328
19.19,22,46.261966
19.86,23,46.313788
11.65,15,46.351149
12.72,16,46.391931
11.96,14,46.431254
20.54,24,46.496585
11.78,16,46.528449
22.07,25,46.762895
14.53,16,46.804701
11.07,13,46.841924
22.07,27,46.908604
17.39,21,46.952701
11.81,14,46.979835
21.33,23,47.025172
18.62,22,47.28345
25.78,31,47.358602
8.66,10,47.380706
26.02,32,47.463127
16.26,20,47.507738
17.17,19,47.759048
11.01,13,47.786902
18.52,22,47.843823
22.81,26,47.893192
10.67,15,47.927438
21.07,25,47.992564
14.07,16,48.031233
15.7,19,48.2955
15.73,18,48.339249
23.33,28,48.399711
12.78,16,48.43786
23.15,27,48.603477
17.31,23,48.661315
20.28,25,48.919676
18.17,22,48.975665
18.23,22,49.032765
19.54,21,49.087906
18.31,21,49.142089
15.02,17,49.187135
22.48,27,49.456761
12.87,17,49.495584
22.47,26,49.56224
22.51,26,49.628973
14.91,18,49.673525
13.01,16,49.716541
19.31,23,49.987185
21.71,26,50.179553
22.99,28,50.25743
9.78,12,50.289557
23.38,27,50.350057
19.5,23,50.60512
24.84,28,50.67264
21.61,25,50.732737
25.44,29,50.798321
21.33,23,50.858165
26.37,31,51.156057
19.79,23,51.213819
20.84,25,51.281163
21.02,25,51.35426
22.01,26,51.422946
23.64,26,51.686564
24.15,28,51.753678
24.16,28,51.823126
18.48,22,51.883608
9.57,11,51.912153
14.07,18,51.957009
20.52,23,52.239261
23.83,27,52.310152
20.46,23,52.370848
24.65,28,52.445016
14.38,17,52.48713
11.83,14,52.522612
21.94,27,52.79104
23.61,28,52.856369
23.1,27,52.926255
22.88,29,52.998521
22.33,26,53.274041
21.79,25,53.341929
22.97,26,53.407441
21.91,24,53.463424
23.64,27,53.529069
23.32,27,53.796913
26.46,31,53.874804
22.45,27,53.943017
24.21,28,54.017352
19.47,22,54.075913
21.34,24,54.338735
20.12,24,54.392647
19.45,23,54.446851
8.81,12,54.472474
15.42,20,54.512591
22.36,26,54.569851
28.04,34,54.846699
22.83,27,54.900896
21.49,24,54.945948
25.81,31,55.004774
21.09,25,55.059381
22.8,27,55.324021
13.53,16,55.355101
21.93,26,55.414448
23.86,30,55.480505
15.48,18,55.525355
21.59,25,55.800715
20.09,22,55.857446
25.64,30,55.936047
22.49,26,56.009131
17.61,20,56.059011
19.57,23,56.310045
17.13,20,56.360746
23.09,30,56.432086
20.33,25,56.498552
22.18,26,56.565474
13.57,16,56.600354
22.45,27,56.870417
10.53,13,56.901037
19.25,23,57.042477
22.59,29,57.11379
25.37,30,57.181237
21.04,25,57.432554
22.35,27,57.495172
20.89,26,57.55695
