#{"t_start": 1774936779.9507709, "env_id": "None"}
r,l,t
1.35,5,0.008502
2.69,6,0.010029
3.04,6,0.01146
2.51,7,0.01289
1.72,5,0.014303
0.92,3,0.015074
1.89,4,0.015884
2.3,5,0.017013
1.36,4,0.017977
1.08,3,0.018508
3.3,7,0.01976
2.04,5,0.020707
2.25,5,0.021917
1.6,4,0.022758
0.67,3,0.023307
1.43,3,0.024026
3.87,7,0.02584
2.88,5,0.026712
0.68,3,0.027314
3.84,7,0.028648
2.92,5,0.029805
0.48,3,0.036972
1.31,4,0.044474
2.91,5,0.052166
2.04,4,0.059577
0.26,3,0.066149
1.71,5,0.073187
0.77,3,0.078456
2.35,7,0.083905
2.23,5,0.093007
1.34,5,0.098048
2.7,7,0.107556
1.74,5,0.113
0.86,3,0.117561
2.16,5,0.123577
2.53,5,0.132608
0.79,4,0.139111
2.46,6,0.150679
1.66,4,0.158164
1.49,3,0.159159
1.84,4,0.166002
0.45,3,0.172956
1.94,5,0.180527
1.19,4,0.187407
2.25,6,0.201638
0.73,3,0.208112
0.92,3,0.208966
0.73,4,0.215517
1.6,4,0.222799
1.74,5,0.235296
0.51,3,0.2361
1.98,4,0.242374
2.17,4,0.250129
2.34,4,0.256826
1.15,3,0.262894
2.39,5,0.268315
1.4,4,0.274966
0.72,3,0.281215
0.56,3,0.289071
1.35,4,0.295772
1.33,5,0.303054
1.52,4,0.310552
1.08,4,0.318535
2.34,5,0.325611
1.57,4,0.331406
2.09,4,0.338411
1.27,5,0.348896
2.18,5,0.357004
1.01,3,0.364684
0.8,3,0.365847
2.18,6,0.387609
2.39,5,0.398684
1.91,5,0.410493
2.71,6,0.43184
1.76,5,0.453437
1.64,6,0.476155
2.66,7,0.494289
1.23,4,0.509366
1.2,4,0.524937
0.56,3,0.53144
1.45,4,0.571323
0.93,3,0.577595
1.82,5,0.584364
0.68,3,0.589259
0.75,4,0.595711
1.19,4,0.602195
0.94,3,0.607111
0.68,3,0.607697
1.45,4,0.613026
1.93,4,0.617645
