#{"t_start": 1774867026.9061732, "env_id": "None"}
r,l,t
1.24,4,0.009603
2.6,7,0.010791
1.46,3,0.011613
1.21,3,0.012322
2.46,5,0.013714
1.76,4,0.014579
2.11,4,0.015534
2.45,4,0.016423
1.4,4,0.0175
2.24,5,0.018215
1.1,3,0.018899
2.17,4,0.019711
1.12,3,0.020536
0.85,3,0.021198
0.42,3,0.021954
2.38,7,0.023597
2.29,6,0.02497
4.25,8,0.026712
3.2,9,0.02855
1.03,3,0.029202
1.6,5,0.030545
2.36,5,0.031629
2.85,5,0.04013
1.61,5,0.048698
1.48,3,0.057256
1.6,4,0.06678
1.7,3,0.074175
1.33,4,0.082581
1.2,4,0.092003
1.49,5,0.102369
1.11,4,0.110695
1.11,3,0.117913
1.54,5,0.126971
2.13,5,0.134973
1.33,5,0.148883
1.52,5,0.156767
2.23,5,0.163406
1.66,4,0.170856
2.7,9,0.189622
1.76,6,0.205982
2.06,8,0.222866
2.13,7,0.239317
2.53,6,0.249154
0.7,4,0.256056
2.37,6,0.273293
1.88,5,0.28283
1.48,4,0.290683
1.21,5,0.300176
1.4,7,0.314188
1.08,4,0.321635
2.47,6,0.331415
2.76,8,0.348481
3.56,9,0.370466
1.86,6,0.379625
3.24,9,0.394184
1.85,7,0.409991
2.89,8,0.425971
1.87,6,0.440903
1.51,6,0.449779
2.36,7,0.465166
1.48,5,0.472911
1.69,4,0.480076
2.36,8,0.495837
3.58,12,0.517989
3.22,9,0.53513
2.0,5,0.547228
1.79,7,0.555587
2.62,6,0.57147
1.6,8,0.587538
2.72,5,0.59688
1.18,5,0.616718
2.22,7,0.631945
2.62,9,0.649061
2.28,7,0.664598
1.7,7,0.680017
3.5,9,0.697379
2.48,6,0.712214
2.66,8,0.727468
1.93,6,0.737552
2.64,10,0.761675
1.92,7,0.773438
2.62,8,0.789113
1.51,6,0.805407
2.32,7,0.822239
2.88,5,0.830083
1.87,5,0.837717
1.63,5,0.844743
3.24,9,0.867821
2.05,7,0.877452
1.87,8,0.893801
2.18,7,0.90877
2.34,7,0.92287
1.68,7,0.934995
1.9,6,0.94422
1.32,6,0.95642
1.0,5,0.96479
3.17,7,0.976285
3.06,9,0.988649
1.98,6,0.997386
2.2,8,1.01219
1.3,6,1.026593
1.31,6,1.035467
2.3,9,1.055844
1.0,5,1.065304
1.0,5,1.074332
2.15,7,1.087298
2.28,7,1.101614
0.98,6,1.110734
1.45,9,1.127872
2.11,7,1.14325
1.0,5,1.151203
2.26,7,1.165851
2.35,8,1.18012
1.0,5,1.190202
2.46,8,1.203408
1.0,5,1.214654
1.73,6,1.222322
2.61,8,1.235126
1.47,7,1.252562
1.98,6,1.261798
1.29,6,1.277792
1.29,6,1.288769
1.0,5,1.305552
1.94,6,1.31654
1.83,7,1.333854
1.0,5,1.344752
1.94,6,1.356277
1.52,7,1.365213
1.03,6,1.378171
2.31,7,1.391232
1.81,6,1.404057
1.82,7,1.421497
1.44,7,1.438153
2.39,6,1.44703
1.0,5,1.455204
1.45,7,1.469122
2.9,9,1.483972
1.0,5,1.498337
1.76,7,1.507427
1.22,6,1.519676
1.95,6,1.527171
1.27,6,1.539123
1.07,6,1.548699
1.0,5,1.559962
1.0,5,1.567755
1.23,6,1.57601
1.0,5,1.58814
1.0,5,1.597012
1.0,5,1.604738
1.0,5,1.622438
1.13,6,1.668659
1.56,7,1.687796
1.26,5,1.700302
0.86,3,1.709525
0.38,3,1.712861
0.38,3,1.721761
0.38,3,1.730958
1.18,3,1.739836
0.38,3,1.743369
0.86,3,1.752124
1.01,3,1.759393
0.38,3,1.76799
0.85,3,1.770644
0.38,3,1.779076
0.38,3,1.786552
0.38,3,1.795176
0.38,3,1.797631
0.59,3,1.805111
0.38,3,1.813032
0.38,3,1.820999
0.72,4,1.829175
0.38,3,1.832467
0.38,3,1.840011
0.38,3,1.848087
0.38,3,1.856517
0.26,3,1.859072
0.38,3,1.869769
0.38,3,1.883231
0.38,3,1.89145
0.44,3,1.893547
0.38,3,1.900325
0.38,3,1.907295
0.38,3,1.913146
0.38,3,1.915045
0.24,3,1.922438
0.38,3,1.929072
0.7,4,1.935885
0.38,3,1.942413
0.38,3,1.944791
0.38,3,1.952254
0.38,3,1.958375
0.38,3,1.964822
0.38,3,1.967131
0.38,3,1.973478
0.38,3,1.979552
0.38,3,1.986349
0.4,3,1.988623
1.57,7,2.003115
1.9,7,2.018119
1.0,5,2.025887
1.0,5,2.035389
1.0,5,2.051169
1.0,5,2.061987
1.0,5,2.072388
1.0,5,2.081509
1.0,5,2.095348
1.0,5,2.105178
1.0,5,2.1143
1.0,5,2.122247
1.0,5,2.134696
1.0,5,2.142595
1.0,5,2.151626
1.0,5,2.160977
1.0,5,2.175708
1.0,5,2.184278
1.0,5,2.193063
1.0,5,2.202104
1.86,6,2.214935
1.0,5,2.224181
1.0,5,2.233557
1.0,5,2.248055
1.0,6,2.258653
1.0,5,2.268648
1.0,5,2.285321
1.0,5,2.294111
1.0,5,2.302665
1.0,5,2.309976
1.0,5,2.322946
1.0,5,2.331861
1.0,5,2.341096
1.22,6,2.355631
1.83,7,2.364727
1.0,5,2.377339
1.0,5,2.38789
1.0,5,2.397837
1.0,5,2.408396
1.0,5,2.424778
1.0,5,2.433011
1.68,6,2.440643
1.0,5,2.454415
1.53,6,2.464113
1.66,7,2.478018
1.74,6,2.487969
1.0,5,2.501951
1.12,6,2.510714
1.0,5,2.520181
1.0,5,2.5335
1.5,6,2.542331
1.0,5,2.553954
1.0,5,2.568943
2.19,8,2.586387
1.44,5,2.594843
1.44,5,2.602371
2.32,6,2.613824
1.44,5,2.622822
1.44,5,2.631604
1.44,5,2.641216
1.44,5,2.657173
2.24,6,2.665959
1.44,5,2.676485
1.44,5,2.692232
1.44,5,2.701938
1.44,5,2.710595
1.44,5,2.718437
1.44,5,2.730433
1.44,5,2.740709
1.44,5,2.749709
1.44,5,2.759932
1.44,5,2.773339
1.44,5,2.783555
1.44,5,2.79501
1.44,5,2.805327
1.44,5,2.822538
