#{"t_start": 1774947236.7578468, "env_id": "None"}
r,l,t
1.31,4,0.020667
4.26,7,0.039792
4.15,6,0.054839
4.19,8,0.073272
2.72,6,0.088434
3.88,6,0.102154
4.57,7,0.117894
3.4,7,0.135329
4.92,10,0.1632
4.82,9,0.186435
3.6,8,0.204915
3.2,7,0.220645
1.99,5,0.231953
3.81,8,0.253706
3.48,8,0.274947
3.34,7,0.292148
3.87,6,0.306452
4.97,9,0.329477
5.71,9,0.556396
4.17,8,0.57724
4.63,9,0.599651
6.69,11,0.630071
4.86,9,0.65208
2.58,5,0.665979
3.29,7,0.685612
2.33,5,0.697257
4.42,7,0.715354
6.13,10,0.742364
4.01,8,0.763911
3.11,5,0.777818
3.54,5,0.791274
4.04,9,0.814479
1.39,4,0.823629
4.48,6,0.838021
5.65,9,0.860309
4.49,7,1.069022
2.28,4,1.076661
6.02,9,1.094961
2.57,5,1.108687
6.5,11,1.135146
3.79,6,1.148478
3.82,6,1.165196
1.88,6,1.178502
3.84,6,1.190536
1.22,3,1.197404
5.24,10,1.223707
2.07,6,1.240026
1.55,4,1.252033
4.12,6,1.268275
2.31,5,1.280626
4.58,7,1.298794
2.48,4,1.309172
4.24,7,1.328783
1.89,5,1.34503
2.91,6,1.362984
3.5,7,1.380574
2.65,5,1.573017
5.1,7,1.587815
4.7,9,1.605525
4.35,7,1.618958
6.04,10,1.636813
4.99,9,1.654257
3.7,7,1.667732
4.44,7,1.68085
4.65,7,1.694458
5.06,9,1.712561
4.17,6,1.724675
3.85,7,1.738591
2.77,8,1.755447
3.39,7,1.770211
4.61,9,1.788156
5.69,9,1.805622
5.16,8,1.996299
5.79,10,2.023345
5.66,10,2.050839
3.39,5,2.062942
6.08,10,2.086605
7.57,11,2.113639
3.18,5,2.12643
3.69,8,2.145038
4.08,8,2.164269
1.14,6,2.175367
3.48,7,2.186241
3.6,7,2.199415
2.62,4,2.205609
3.77,7,2.220325
4.32,7,2.236259
3.93,8,2.258015
3.53,6,2.272224
5.11,9,2.488754
3.84,8,2.510951
8.06,13,2.546567
7.86,10,2.574886
5.54,8,2.596668
4.93,9,2.622937
6.34,10,2.648944
2.72,7,2.668798
6.72,11,2.698178
4.53,6,2.714696
4.89,7,2.732045
4.88,8,2.752566
6.23,9,2.777347
2.5,4,2.788299
3.68,7,2.807919
4.28,9,3.04592
3.43,7,3.064939
2.65,6,3.081158
2.62,6,3.095538
5.19,8,3.11358
5.3,10,3.135115
5.32,10,3.157705
6.24,11,3.185974
2.3,7,3.204712
6.05,11,3.23398
6.79,9,3.270679
2.16,5,3.285695
8.41,15,3.331162
4.72,8,3.352694
3.81,7,3.370415
6.6,9,3.558518
5.49,11,3.582728
4.01,7,3.596562
2.99,7,3.611378
3.69,7,3.626221
1.54,5,3.640333
6.75,10,3.670454
2.21,5,3.68533
4.81,9,3.708137
3.83,6,3.723028
4.86,7,3.73821
5.35,9,3.758871
8.26,11,3.785196
3.43,8,3.804358
5.56,9,3.827904
5.07,9,3.850792
3.58,7,4.080909
7.62,11,4.1118
6.72,11,4.142718
4.29,8,4.164519
6.33,9,4.189973
3.54,7,4.209556
3.88,8,4.228811
4.96,9,4.244025
3.83,7,4.263221
4.8,6,4.281347
1.52,4,4.292662
6.06,10,4.321585
2.72,7,4.341177
5.3,10,4.374107
7.16,10,4.408119
2.45,6,4.427001
3.85,6,4.708189
9.37,13,4.761698
5.64,11,4.821625
6.68,11,4.866134
5.57,9,5.013865
5.05,8,5.072577
6.94,10,5.112245
2.88,6,5.138198
5.7,7,5.178249
3.35,6,5.203432
3.49,6,5.226051
2.97,7,5.257134
4.19,7,5.289279
7.86,9,5.317642
5.49,9,5.346082
3.39,9,5.773123
5.09,8,5.800034
6.96,9,5.827977
3.48,7,5.850689
5.44,8,5.874357
5.77,8,5.899285
6.94,11,5.944574
5.73,8,5.973473
4.24,6,5.992384
3.58,7,6.016247
5.08,8,6.04221
5.5,8,6.067808
3.55,8,6.092457
5.46,7,6.112807
4.72,9,6.138637
3.53,7,6.161978
5.45,9,6.426956
6.34,9,6.453546
2.25,5,6.468166
5.28,9,6.492895
5.05,7,6.515451
5.79,9,6.544343
2.49,7,6.566702
4.25,8,6.589612
4.63,8,6.618929
4.44,7,6.638435
5.39,8,6.666382
3.53,6,6.68595
4.03,8,6.708145
6.13,10,6.73661
6.54,10,6.76473
5.1,8,6.787033
4.09,6,6.803945
5.72,10,7.060837
5.96,10,7.090757
2.56,6,7.113306
2.77,6,7.131336
6.87,10,7.161925
6.62,8,7.185939
3.33,6,7.204981
4.59,8,7.232313
4.6,7,7.253506
5.77,10,7.287688
2.83,5,7.305811
2.41,6,7.322982
4.87,7,7.342174
2.54,5,7.357021
3.21,5,7.374767
3.87,7,7.395543
5.62,10,7.43353
3.58,6,7.681302
3.47,7,7.700755
2.59,6,7.718724
3.71,7,7.737731
7.98,10,7.758151
6.82,10,7.787163
6.04,10,7.810568
4.63,9,7.830123
9.04,12,7.855927
4.92,10,7.877034
3.3,6,7.889644
4.0,7,7.904006
5.11,9,7.923244
4.12,8,7.939303
3.77,7,7.953573
4.14,7,7.967945
2.46,7,8.218442
3.81,8,8.241425
6.47,11,8.278607
2.01,4,8.291155
4.75,9,8.316809
4.6,7,8.336413
6.0,10,8.370794
3.3,7,8.394935
6.83,10,8.422458
5.09,7,8.441033
3.79,6,8.456615
8.89,12,8.500597
8.84,13,8.545535
9.73,13,8.58825
4.16,8,8.846928
4.46,7,8.868007
8.98,13,8.908682
6.19,9,8.933646
5.79,9,8.959599
7.69,10,8.988337
3.86,7,9.007577
7.36,10,9.030714
6.27,9,9.049619
5.11,8,9.1057
5.29,9,9.127845
7.5,11,9.159413
5.23,9,9.182729
4.61,8,9.200535
3.22,5,9.211531
10.06,14,9.467148
10.42,16,9.506428
5.94,8,9.523475
4.44,7,9.538387
4.84,9,9.557899
3.7,6,9.570772
5.06,7,9.586223
2.38,5,9.596858
4.81,7,9.612048
6.29,9,9.632395
4.15,6,9.645481
6.78,10,9.667178
5.33,8,9.685149
7.32,11,9.708329
8.58,12,9.914663
8.07,12,9.940519
8.52,14,9.968629
2.95,5,9.979395
3.08,6,9.992096
7.82,11,10.014379
3.56,5,10.02531
4.6,7,10.04001
3.56,8,10.05577
6.84,11,10.077833
8.91,13,10.104765
7.04,10,10.128378
4.31,8,10.145688
4.75,8,10.162252
5.82,8,10.345471
