#{"t_start": 1774859345.9524143, "env_id": "None"}
r,l,t
1.24,4,0.009123
2.6,7,0.010643
1.46,3,0.011376
1.21,3,0.012059
2.46,5,0.013087
1.76,4,0.013592
2.11,4,0.014391
2.45,4,0.01494
1.4,4,0.015873
2.24,5,0.01678
1.1,3,0.017405
2.17,4,0.018286
1.12,3,0.018911
0.85,3,0.019298
0.42,3,0.019699
2.38,7,0.020807
2.29,6,0.022053
4.25,8,0.023593
3.2,9,0.025559
1.03,3,0.026182
1.6,5,0.027401
2.36,5,0.028578
2.85,5,0.035526
1.61,5,0.042153
1.48,3,0.049198
1.6,4,0.056914
1.7,3,0.065355
1.33,4,0.073128
1.14,3,0.080854
0.69,3,0.081872
1.42,5,0.094983
0.4,3,0.096919
0.84,3,0.104141
2.11,5,0.112688
1.77,3,0.120203
0.92,3,0.12773
0.32,3,0.135806
0.92,4,0.141799
2.07,4,0.147249
1.92,5,0.154761
1.7,6,0.162579
1.27,4,0.169713
0.72,3,0.176999
1.08,4,0.183754
1.73,5,0.191886
0.38,3,0.200497
0.4,3,0.209187
1.25,4,0.216775
0.64,3,0.225265
1.32,3,0.2262
2.17,4,0.23356
1.42,3,0.241774
1.98,5,0.250689
0.96,3,0.25854
1.13,3,0.266524
1.95,7,0.281259
1.66,3,0.282394
1.69,7,0.296192
3.53,8,0.311667
1.47,4,0.320497
3.21,8,0.334156
3.71,9,0.351301
1.18,3,0.3583
2.17,4,0.36864
1.49,4,0.378257
2.94,5,0.388833
2.82,5,0.404133
1.68,3,0.406835
0.92,3,0.416288
1.71,4,0.424895
1.83,3,0.433254
1.5,4,0.441553
2.04,5,0.451544
3.37,6,0.469955
2.32,6,0.47949
2.33,6,0.492726
4.29,7,0.503514
3.96,6,0.520374
2.38,5,0.529391
2.4,5,0.539213
3.43,5,0.554281
1.08,3,0.55647
2.62,5,0.571898
4.51,6,0.582537
2.58,6,0.595441
3.29,6,0.604685
4.14,6,0.620039
2.94,5,0.62914
2.87,6,0.638075
3.81,5,0.658428
2.31,5,0.6787
4.08,8,0.700833
3.42,5,0.721702
2.94,6,0.758993
3.05,6,0.802547
4.48,6,0.82421
3.85,6,0.835238
3.02,5,0.845332
1.79,4,0.85381
5.76,7,0.874126
5.0,7,0.892713
3.3,6,0.902072
3.72,5,0.918865
0.84,3,0.919719
1.74,4,0.927616
1.18,3,0.934967
2.27,4,0.943872
