#{"t_start": 1774859224.0277948, "env_id": "None"}
r,l,t
1.12,4,0.010967
1.66,6,0.012759
0.69,4,0.013769
1.01,4,0.014768
1.91,4,0.015989
1.02,3,0.016929
3.14,6,0.018345
1.67,5,0.019536
1.84,4,0.020614
1.36,4,0.021584
1.1,3,0.022425
0.8,3,0.023179
2.12,4,0.024391
3.0,4,0.025506
2.29,5,0.026823
2.88,5,0.028074
0.56,3,0.028986
1.51,5,0.030106
1.15,3,0.030867
0.47,3,0.031692
1.84,6,0.033214
2.35,7,0.035099
1.32,5,0.036467
1.5,3,0.03753
2.27,7,0.056384
2.06,6,0.065147
0.95,5,0.080293
1.39,5,0.088988
1.35,3,0.09672
0.27,3,0.097984
1.03,5,0.112785
2.13,5,0.121549
1.69,5,0.12984
0.9,3,0.137478
0.89,3,0.14579
2.02,4,0.156919
2.49,7,0.169039
2.82,5,0.184145
1.17,4,0.193017
0.98,4,0.201674
1.75,3,0.203101
3.05,8,0.220806
1.28,5,0.236623
3.14,5,0.244692
1.66,5,0.257294
2.19,4,0.266238
1.83,5,0.276895
0.82,4,0.286787
0.93,4,0.295886
1.88,5,0.310928
0.44,3,0.312134
1.47,6,0.329322
2.06,5,0.338809
1.2,5,0.347599
1.8,4,0.356937
0.93,4,0.365633
0.41,3,0.373358
1.03,3,0.380699
3.41,7,0.395893
0.99,5,0.405897
0.99,3,0.413646
1.29,5,0.421773
1.27,3,0.429527
0.69,5,0.438475
2.55,6,0.448045
2.23,5,0.464503
1.24,5,0.474938
1.29,4,0.483293
0.91,3,0.490646
2.45,6,0.501645
1.5,4,0.509787
2.94,7,0.526848
2.53,6,0.536136
2.23,7,0.554657
2.33,6,0.570829
2.61,9,0.590518
0.75,4,0.599231
1.26,7,0.616722
2.29,6,0.626775
1.55,5,0.635946
1.94,7,0.655038
1.59,4,0.662838
5.03,10,0.688987
2.42,6,0.70127
2.69,4,0.710333
2.55,6,0.726381
1.82,3,0.729764
3.97,6,0.745921
1.82,3,0.757984
2.93,6,0.768831
3.39,7,0.786143
2.4,5,0.795166
2.35,5,0.804868
2.97,6,0.822064
1.79,5,0.831073
3.63,6,0.846709
1.94,4,0.856632
2.24,5,0.866637
2.22,5,0.875759
4.6,8,0.893148
3.6,5,0.902345
0.55,3,0.910572
2.7,4,0.920279
1.08,4,0.928542
1.82,3,0.937953
1.82,3,0.947114
2.41,4,0.957882
3.59,6,0.968203
2.03,5,0.977528
1.82,3,0.987525
1.49,3,0.995517
2.18,5,1.005995
2.5,5,1.016374
2.17,4,1.025755
1.82,3,1.035524
2.76,6,1.051806
1.82,3,1.057005
2.96,5,1.075652
2.81,5,1.08556
2.58,5,1.094778
5.3,8,1.114749
3.62,6,1.132321
3.16,6,1.142166
1.5,3,1.149326
5.99,8,1.171755
0.55,4,1.180255
5.72,8,1.199013
1.42,4,1.206437
3.93,7,1.224156
1.0,3,1.225268
5.36,8,1.243499
3.59,7,1.262919
2.49,6,1.283808
3.47,5,1.293607
6.49,8,1.313481
4.78,7,1.331508
4.47,7,1.343326
6.08,8,1.363954
5.79,8,1.38292
6.58,9,1.409595
6.83,11,1.431281
4.09,6,1.448328
5.64,7,1.469372
5.57,7,1.481141
4.9,7,1.498868
6.54,8,1.518767
5.38,9,1.538305
5.64,7,1.580953
5.93,8,1.669468
5.22,7,1.687893
3.92,6,1.698871
4.15,6,1.715653
5.02,7,1.733355
1.36,4,1.741772
6.54,9,1.764024
6.51,8,1.784221
6.5,8,1.804873
5.8,8,1.826532
5.64,7,1.845094
5.37,8,1.86441
5.8,8,1.883909
5.28,7,1.895345
6.4,8,1.915197
5.65,8,1.934271
6.11,8,1.952895
5.85,8,1.974008
2.78,4,1.982991
5.64,7,2.001682
6.7,9,2.020998
5.64,7,2.040839
5.7,9,2.059723
4.77,7,2.07937
7.41,9,2.100015
6.62,8,2.118865
