#{"t_start": 1774927590.8849683, "env_id": "None"}
r,l,t
1.35,5,0.008093
2.69,6,0.00887
3.04,6,0.009704
2.51,7,0.010761
1.72,5,0.011741
0.92,3,0.012115
1.89,4,0.012625
2.3,5,0.013368
1.36,4,0.014023
1.08,3,0.014565
3.3,7,0.016205
2.04,5,0.017019
2.25,5,0.017813
1.6,4,0.01838
0.67,3,0.018731
1.43,3,0.019127
3.87,7,0.021024
2.88,5,0.022022
0.68,3,0.022715
3.84,7,0.023971
2.92,5,0.025302
0.48,3,0.031691
1.31,4,0.03709
2.91,5,0.042591
2.04,4,0.048362
0.26,3,0.053408
1.71,5,0.059736
0.77,3,0.064937
2.35,7,0.072449
2.23,5,0.082865
1.34,5,0.089038
2.7,7,0.100272
1.74,5,0.10715
0.86,3,0.112637
2.16,5,0.117684
2.53,5,0.124636
0.79,4,0.131855
2.46,6,0.14295
1.66,4,0.150303
1.49,3,0.151556
1.84,4,0.157978
0.45,3,0.164179
1.94,5,0.170538
1.19,4,0.177214
2.25,6,0.188088
0.73,3,0.193566
0.92,3,0.194535
0.73,4,0.200757
1.6,4,0.206189
1.74,5,0.217224
0.51,3,0.217884
1.98,4,0.224075
2.17,4,0.229989
2.34,4,0.235406
1.15,3,0.240797
2.39,5,0.245863
1.4,4,0.252354
0.72,3,0.257499
0.56,3,0.263906
1.35,4,0.26917
1.33,5,0.276747
1.52,4,0.282608
1.08,4,0.288837
2.34,5,0.294762
1.57,4,0.299761
2.09,4,0.304674
1.27,5,0.313835
2.18,5,0.319632
1.01,3,0.328265
0.8,3,0.329203
2.18,6,0.340632
2.39,5,0.345423
1.91,5,0.350157
2.71,6,0.360288
1.76,5,0.365816
1.64,6,0.376153
2.66,7,0.382365
1.23,4,0.387822
1.2,4,0.394755
0.56,3,0.401526
1.45,4,0.407636
0.93,3,0.415803
1.82,5,0.424543
0.68,3,0.431457
0.75,4,0.438544
1.19,4,0.444898
0.94,3,0.450324
0.68,3,0.451305
1.45,4,0.458022
1.93,4,0.464895
1.28,3,0.471134
1.66,4,0.476391
2.89,5,0.482937
1.02,3,0.48751
0.57,3,0.492448
3.24,6,0.499399
1.79,6,0.511801
2.2,5,0.518776
2.0,4,0.526186
3.02,6,0.537641
1.12,4,0.551935
1.05,4,0.558532
0.67,3,0.559354
0.86,4,0.566133
0.6,4,0.572456
1.78,5,0.58643
0.84,3,0.587406
0.37,3,0.593587
2.22,6,0.606724
0.83,4,0.613311
1.87,4,0.618964
1.75,5,0.626116
3.18,6,0.632687
1.66,3,0.63776
0.25,3,0.642336
1.95,4,0.647992
1.19,5,0.654124
1.63,3,0.658922
1.33,3,0.663716
0.43,3,0.664378
0.51,3,0.669771
0.81,4,0.67544
0.66,3,0.680134
0.96,3,0.684669
0.92,4,0.691268
2.82,5,0.696776
1.63,4,0.703933
2.23,6,0.711
1.73,4,0.717229
0.46,3,0.723105
1.53,6,0.73718
2.31,6,0.744545
1.85,4,0.75202
1.82,4,0.758938
1.17,3,0.765308
1.96,4,0.771721
2.06,5,0.779746
2.58,5,0.787354
1.31,6,0.800866
1.23,5,0.808606
1.18,4,0.815723
1.73,6,0.830529
1.04,4,0.836769
0.96,3,0.837688
1.44,4,0.844574
1.06,4,0.849881
2.14,6,0.862467
1.48,3,0.869445
2.22,6,0.878865
1.34,6,0.891769
1.66,5,0.89899
0.81,5,0.906248
2.51,6,0.917253
1.09,5,0.922918
1.06,4,0.928952
0.6,3,0.935096
1.91,4,0.941699
1.05,4,0.946472
3.53,7,0.954198
0.98,4,0.959654
2.8,4,0.965815
1.35,5,0.977539
3.37,7,0.983895
0.66,4,0.991672
1.14,4,1.000491
1.56,5,1.016268
0.95,3,1.017338
1.01,5,1.033755
1.63,5,1.042208
1.09,4,1.048291
2.41,6,1.055476
2.5,6,1.070901
1.43,4,1.078024
1.38,4,1.084826
0.28,3,1.09152
3.53,7,1.099718
1.85,3,1.105561
1.74,5,1.112214
1.46,6,1.124647
1.12,5,1.134602
1.91,6,1.148432
1.6,4,1.154537
2.22,5,1.163104
0.78,3,1.169497
2.18,6,1.177318
1.49,4,1.184548
2.37,5,1.193059
1.27,4,1.198372
0.86,3,1.204721
0.6,3,1.211013
1.61,5,1.218795
1.51,5,1.225487
1.1,4,1.23397
2.29,5,1.247102
2.01,6,1.254981
0.47,3,1.262159
1.51,4,1.268951
1.69,4,1.276255
1.29,3,1.28212
1.66,4,1.28875
1.47,4,1.297008
1.11,4,1.305819
1.54,4,1.314828
1.15,4,1.323044
1.99,6,1.331839
0.6,4,1.337065
0.97,3,1.3426
2.07,6,1.350538
2.22,5,1.36477
0.96,4,1.372007
0.56,3,1.372716
1.03,4,1.380041
1.04,3,1.387082
1.67,4,1.393228
1.41,5,1.399539
1.45,4,1.406715
1.53,4,1.414051
1.8,4,1.422313
1.96,4,1.431523
0.44,3,1.438099
2.7,6,1.456732
1.96,6,1.466204
1.23,6,1.480719
1.4,5,1.487208
2.01,5,1.497266
1.1,3,1.502866
1.0,3,1.510072
1.69,5,1.518814
0.92,3,1.525904
1.25,5,1.536107
1.59,4,1.543867
1.06,4,1.551519
1.87,5,1.560294
1.73,3,1.567937
0.75,3,1.573646
1.44,4,1.580635
1.52,3,1.581636
1.56,6,1.596506
3.39,5,1.604614
0.9,4,1.614372
1.63,6,1.632655
2.7,6,1.642979
2.38,8,1.661506
1.54,5,1.671208
2.45,5,1.691612
1.9,4,1.699314
2.48,4,1.70656
2.04,6,1.715662
1.62,4,1.724871
1.0,5,1.735263
2.43,7,1.749122
1.99,6,1.761575
1.9,4,1.769533
0.83,4,1.777913
0.97,3,1.779018
2.29,5,1.795114
3.07,7,1.804735
1.49,5,1.818713
1.53,4,1.827034
1.55,5,1.833761
1.64,4,1.842526
0.85,3,1.849384
0.24,4,1.856911
1.48,4,1.864096
1.29,4,1.869193
1.95,5,1.876687
1.69,5,1.885139
2.45,6,1.899909
1.41,5,1.908053
1.09,3,1.916042
1.9,5,1.923534
2.36,6,1.930912
2.23,6,1.945537
1.84,6,1.952933
2.6,6,1.967317
3.17,7,1.984347
1.14,4,1.991663
2.46,6,2.000852
1.5,4,2.010059
2.71,6,2.023713
1.08,4,2.032474
2.09,7,2.040741
0.54,3,2.047654
1.22,4,2.055794
2.85,8,2.072607
3.36,6,2.08586
2.27,5,2.093791
1.19,3,2.100001
1.58,5,2.109261
1.41,5,2.119032
2.01,5,2.128436
1.99,4,2.136975
2.15,6,2.153539
1.69,4,2.163117
2.34,6,2.17229
2.23,5,2.186432
3.14,5,2.196579
0.9,4,2.209114
1.2,3,2.217616
1.72,5,2.226311
2.37,7,2.2468
1.54,5,2.257455
2.75,6,2.268873
1.1,4,2.277779
0.2,3,2.285539
0.2,3,2.291991
1.75,4,2.299693
1.46,6,2.308722
1.03,5,2.324467
1.18,4,2.332975
0.63,3,2.334069
1.97,6,2.349817
2.04,5,2.359561
1.5,6,2.375475
2.64,4,2.383623
1.76,7,2.393254
0.98,3,2.400881
2.04,5,2.410008
1.49,6,2.427215
1.36,5,2.436907
1.21,5,2.447293
2.18,5,2.4638
1.77,6,2.47243
1.29,5,2.48181
1.64,6,2.49803
1.69,4,2.506953
0.61,4,2.517727
2.5,6,2.52748
1.85,5,2.540108
2.04,5,2.548908
1.67,4,2.557227
1.3,4,2.565495
2.13,4,2.57356
3.05,7,2.591151
1.83,5,2.600379
2.04,6,2.610539
0.92,4,2.619788
3.22,7,2.636614
2.04,6,2.653539
1.29,5,2.663831
2.41,7,2.681397
1.47,4,2.690383
2.77,5,2.700088
0.42,2,2.700994
1.29,4,2.710902
2.12,4,2.719874
1.35,4,2.726474
0.79,3,2.734339
0.81,3,2.744671
1.81,4,2.754484
1.66,3,2.76208
1.52,3,2.764478
0.29,3,2.771666
2.22,4,2.779997
0.89,3,2.788902
2.72,6,2.797839
1.53,4,2.806108
2.14,5,2.820229
3.33,6,2.829799
1.78,4,2.837695
2.05,4,2.846313
0.96,3,2.853283
2.48,5,2.861642
2.96,5,2.871031
1.18,4,2.878361
3.24,6,2.895023
2.66,4,2.903808
2.07,5,2.912614
2.22,5,2.922108
0.52,3,2.929104
3.87,7,2.944816
1.4,4,2.95236
3.46,6,2.961511
4.08,6,2.977147
1.17,4,2.985039
2.34,6,2.992576
0.98,3,2.999943
2.16,5,3.007356
2.6,6,3.024071
1.71,4,3.032935
1.12,4,3.040368
5.9,8,3.05891
3.59,7,3.070854
6.1,8,3.085599
1.47,4,3.093275
1.98,6,3.101393
3.22,7,3.116299
3.21,6,3.123519
2.79,6,3.137975
2.92,6,3.146428
2.27,4,3.153582
3.12,6,3.168394
3.73,7,3.184337
3.61,6,3.193133
1.8,5,3.199473
3.05,5,3.213205
3.54,6,3.222866
1.49,4,3.229436
3.42,6,3.244115
2.62,5,3.25316
0.82,3,3.258497
2.63,6,3.265865
4.84,8,3.279929
4.53,7,3.293253
2.13,5,3.300398
3.52,6,3.31378
0.95,4,3.322147
3.48,7,3.331367
1.22,4,3.337015
1.76,4,3.34279
2.59,5,3.355741
5.8,9,3.371688
2.73,6,3.379832
1.72,5,3.392049
2.75,6,3.401396
1.27,4,3.409363
3.84,6,3.426215
4.19,7,3.434865
2.08,4,3.440216
1.37,3,3.445819
1.89,5,3.452875
2.7,5,3.464079
1.32,4,3.469179
3.56,7,3.476043
1.9,4,3.482001
2.07,4,3.487361
2.35,4,3.492048
3.65,7,3.502401
2.78,5,3.50854
1.74,5,3.533957
2.27,6,3.541555
4.97,7,3.556284
2.86,6,3.563065
5.26,8,3.575358
1.0,3,3.581548
3.4,6,3.595055
2.88,6,3.601916
5.18,7,3.618552
3.09,6,3.626712
3.52,7,3.640939
2.89,5,3.650763
5.95,8,3.668393
5.97,8,3.684361
6.31,11,3.708897
5.08,8,3.724859
3.73,6,3.737877
1.51,4,3.744434
1.95,5,3.750585
4.68,7,3.765434
2.36,4,3.772921
2.55,5,3.779976
3.43,5,3.788052
5.01,6,3.802244
4.32,6,3.811929
1.97,4,3.819366
0.83,3,3.825216
3.89,7,3.840787
1.11,3,3.842513
6.51,11,3.864704
2.76,5,3.871309
2.73,5,3.880734
4.46,7,3.887879
1.36,3,3.892667
3.57,6,3.904792
3.22,6,3.91519
3.21,6,3.929692
4.03,6,3.937329
3.34,6,3.950134
4.89,7,3.961825
5.49,10,3.980191
3.59,6,3.98676
3.48,6,3.997819
2.24,4,4.00511
5.39,8,4.021974
2.6,5,4.030294
3.72,7,4.043069
1.49,4,4.049992
2.4,5,4.059335
3.92,7,4.076759
2.09,4,4.084076
2.4,5,4.092595
1.31,4,4.098855
3.39,6,4.112146
2.68,4,4.120143
2.22,5,4.128865
4.67,7,4.147651
0.42,3,4.148776
5.72,8,4.167916
2.85,4,4.173993
2.34,4,4.180558
5.01,7,4.194923
3.76,6,4.206343
4.85,7,4.215677
2.77,5,4.228107
4.27,7,4.237225
3.98,6,4.250663
1.72,4,4.259513
4.05,7,4.273054
6.43,9,4.288372
3.26,6,4.296011
5.86,10,4.320003
3.0,6,4.329683
2.76,5,4.347053
3.67,6,4.359083
1.09,4,4.366425
2.02,4,4.371186
5.47,8,4.383436
1.14,4,4.388641
2.32,5,4.394917
3.19,6,4.405953
6.17,9,4.420341
4.21,6,4.433577
2.83,5,4.440584
2.08,5,4.44604
3.76,6,4.457147
1.79,4,4.464816
2.95,6,4.47457
5.19,8,4.492855
2.63,4,4.502991
2.59,5,4.513501
4.66,7,4.531378
3.33,7,4.543571
3.59,7,4.554499
2.44,4,4.560369
3.96,7,4.568522
0.92,3,4.573278
3.18,6,4.584396
2.45,6,4.590866
3.77,7,4.601955
3.71,7,4.612863
1.5,3,4.613601
2.7,5,4.624786
3.82,6,4.633154
2.91,5,4.642103
3.14,5,4.656539
2.81,6,4.663478
4.6,7,4.675725
0.65,3,4.680865
2.36,5,4.687258
3.27,5,4.694417
5.01,7,4.706188
1.75,3,4.711133
3.86,7,4.719488
4.62,7,4.731514
1.47,4,4.73834
2.56,4,4.744214
3.24,6,4.756439
2.11,5,4.763682
4.9,8,4.776768
1.98,5,4.781671
2.73,5,4.788349
3.64,6,4.799257
0.45,3,4.804014
2.91,5,4.810577
4.37,8,4.82246
3.95,7,4.835221
3.21,6,4.845888
0.81,4,4.85358
3.95,7,4.868308
1.01,4,4.874071
3.33,5,4.880496
2.42,5,4.890159
3.46,6,4.908187
4.02,6,4.917463
5.1,7,4.935636
3.53,5,4.944044
2.02,5,4.957248
4.75,7,4.969675
2.24,5,4.984645
4.21,6,4.993857
3.2,5,5.001782
5.28,8,5.0185
2.23,4,5.026416
3.88,7,5.045663
2.29,4,5.053412
3.17,5,5.064246
4.84,7,5.082824
3.03,6,5.097843
5.05,7,5.108326
3.47,6,5.12349
5.1,7,5.14539
2.22,4,5.154938
4.06,7,5.167884
3.69,7,5.18314
4.35,7,5.200073
4.12,7,5.21642
5.61,9,5.236012
4.62,8,5.253867
2.72,5,5.263575
4.77,8,5.279716
3.85,6,5.295917
2.58,5,5.305083
3.93,6,5.316943
0.58,3,5.325309
2.91,5,5.335646
2.31,5,5.349976
3.71,6,5.361648
3.43,6,5.378988
5.48,8,5.39667
4.86,8,5.415327
4.18,7,5.427897
1.96,5,5.44367
4.2,7,5.453897
3.36,5,5.470017
2.11,6,5.481152
1.36,3,5.490232
3.58,6,5.50081
1.18,4,5.508556
5.38,8,5.527229
5.1,7,5.545454
2.36,4,5.553334
3.36,6,5.571984
4.88,7,5.585293
3.19,6,5.603852
2.79,5,5.614522
3.36,6,5.629334
4.32,7,5.641576
2.99,5,5.657466
4.7,9,5.678672
3.11,6,5.688963
2.26,5,5.705288
4.03,6,5.717023
5.24,8,5.735436
3.18,6,5.750035
6.64,10,5.772038
5.81,8,5.788965
3.21,6,5.805072
2.69,5,5.814763
5.22,9,5.83407
1.69,4,5.840515
