#{"t_start": 1774938983.8939157, "env_id": "None"}
r,l,t
1.28,6,0.024201
2.36,6,0.031613
1.27,4,0.037127
1.73,4,0.041396
0.87,3,0.044484
1.4,5,0.049104
1.9,5,0.054289
2.43,5,0.060362
0.87,3,0.064157
1.92,3,0.069
2.16,6,0.076488
2.37,7,0.086062
0.9,4,0.092431
2.03,4,0.098601
0.72,4,0.104236
1.73,4,0.110174
4.01,6,0.118973
0.4,3,0.12324
1.3,5,0.130625
2.55,5,0.137333
0.35,3,0.141433
2.92,7,0.149412
3.37,7,0.158187
0.74,3,0.161868
1.08,4,0.167042
0.67,4,0.171688
2.52,6,0.178405
1.01,4,0.1836
0.73,3,0.187986
2.12,5,0.193836
2.11,5,0.199698
1.04,4,0.204107
1.63,5,0.210721
1.01,5,0.224469
0.53,5,0.240005
1.15,4,0.282915
4.71,8,0.316786
2.73,4,0.322981
2.21,5,0.329463
4.39,8,0.340058
2.01,5,0.347709
1.91,3,0.352083
0.95,3,0.356156
2.38,5,0.363615
3.47,7,0.373607
3.39,6,0.382187
0.61,3,0.386371
1.51,4,0.393067
2.04,5,0.400821
2.32,6,0.408606
2.3,5,0.415533
0.23,3,0.419896
1.61,5,0.426445
1.84,4,0.430848
1.54,4,0.435584
1.69,4,0.440217
2.73,5,0.447073
2.2,4,0.453093
1.41,6,0.462916
1.42,5,0.471878
1.47,4,0.479392
2.28,5,0.490291
1.96,4,0.498547
0.58,3,0.503578
0.49,3,0.508982
0.14,3,0.51395
2.63,6,0.524225
0.86,4,0.530551
1.74,4,0.537287
3.56,7,0.549495
0.97,5,0.55995
1.71,5,0.569602
1.21,5,0.578476
1.28,4,0.584049
2.42,4,0.588951
1.44,4,0.593477
2.96,5,0.598423
2.37,6,0.60382
2.94,6,0.60965
1.77,4,0.613735
1.08,5,0.620667
1.3,4,0.626961
1.75,6,0.636287
1.43,3,0.639851
0.73,4,0.644696
2.01,4,0.648971
1.35,3,0.65245
2.05,5,0.658697
1.35,4,0.664646
0.47,3,0.669516
2.03,5,0.677464
0.87,3,0.682346
0.54,3,0.685373
1.83,4,0.690625
1.86,4,0.696641
2.9,5,0.703961
2.26,5,0.711438
1.54,4,0.717165
1.58,4,0.722554
1.32,4,0.728199
3.01,6,0.738911
1.63,5,0.746998
0.97,5,0.753902
2.15,6,0.762435
0.81,3,0.766738
2.16,5,0.773602
1.91,5,0.781071
1.26,4,0.787598
0.93,4,0.79407
2.54,4,0.799747
2.43,5,0.806515
2.76,6,1.469944
1.69,4,1.474127
2.39,4,1.478289
1.97,5,1.482955
3.38,8,1.490838
3.29,6,1.497208
1.76,4,1.500838
2.41,4,1.50492
1.0,4,1.50938
1.76,3,1.513216
5.12,8,1.520973
2.53,5,1.526168
0.6,3,1.530487
1.99,4,1.536358
0.89,4,1.540912
2.81,5,1.545881
1.82,5,1.551528
1.46,4,1.55523
0.63,3,1.559753
2.51,5,1.56506
2.22,5,1.570597
2.26,6,1.577481
1.71,5,1.58284
2.15,6,1.590473
2.43,5,1.596782
1.97,5,1.604273
0.87,5,1.610911
1.23,4,1.616686
1.45,4,1.622774
0.59,4,1.627091
3.27,7,1.635327
1.72,3,1.638865
3.57,6,1.646111
1.27,3,1.64974
3.38,5,1.655493
3.06,6,1.662824
1.33,5,1.669887
2.48,6,1.679889
1.27,5,1.686985
2.6,5,1.69545
1.47,4,1.70168
0.95,5,1.709577
1.6,4,1.717227
0.97,3,1.722799
0.3,4,1.729488
1.59,4,1.734568
