#{"t_start": 1774948212.3929405, "env_id": "None"}
r,l,t
3.3,7,0.036613
1.98,4,0.047635
3.56,6,0.063246
4.47,8,0.083701
3.88,7,0.102766
3.53,9,0.128723
4.12,6,0.144945
2.94,6,0.160505
2.54,8,0.179171
4.43,11,0.204782
3.24,6,0.217209
3.62,9,0.239528
1.98,5,0.248603
1.14,5,0.259325
4.48,9,0.277098
2.77,6,0.293681
4.7,9,0.315337
3.65,7,0.33314
4.93,9,0.354393
4.54,7,0.370531
1.85,7,0.387183
4.49,9,0.410624
2.9,6,0.427298
5.75,9,0.446635
3.59,7,0.461404
4.07,10,0.484669
2.04,6,0.496106
1.85,5,0.504184
2.75,8,0.518968
3.98,9,0.542332
2.89,7,0.557857
2.01,4,0.564929
3.74,5,0.57586
3.94,9,0.598946
2.48,6,0.61742
3.78,8,0.639532
2.42,5,0.653002
4.44,9,0.677095
3.19,6,0.693757
1.51,6,0.711454
2.98,7,0.730839
5.22,9,0.753913
2.32,5,0.767206
1.55,7,0.785628
2.57,6,0.802599
4.43,9,0.826575
2.04,4,0.837532
8.18,11,0.868101
2.84,6,0.88452
3.51,7,0.903485
3.62,8,0.926385
3.37,7,0.94453
3.7,11,0.973563
2.21,3,0.982311
3.49,6,0.999358
5.2,9,1.023285
4.94,8,1.046217
6.49,13,1.083412
4.18,7,1.101962
2.73,5,1.117153
6.14,12,1.149898
7.66,14,1.186076
2.66,7,1.206159
3.93,9,1.230723
7.23,11,1.258776
3.56,7,1.278248
4.82,9,1.302661
2.75,7,1.322787
5.02,8,2.165553
5.49,11,2.191568
3.71,8,2.212404
6.33,13,2.24677
4.13,7,2.263819
2.77,5,2.277253
4.65,8,2.298218
2.93,5,2.311643
3.08,8,2.332896
3.76,10,2.35948
5.33,9,2.383119
5.42,9,2.405111
4.59,8,2.427148
7.95,13,2.460576
4.77,8,2.479508
2.48,6,2.49527
4.17,7,2.512253
2.68,7,2.529764
2.89,7,2.547944
4.57,9,2.570627
4.11,9,2.592006
2.94,9,2.615348
3.28,11,2.64377
3.1,9,2.66493
3.99,8,2.684968
3.92,7,2.703004
3.58,7,2.722543
3.38,6,2.737127
1.17,6,2.748999
5.44,9,2.764275
3.46,8,2.787174
2.31,6,2.803093
4.07,8,2.825827
4.46,8,2.848943
5.53,11,2.877451
3.18,6,2.893529
1.34,4,2.904064
4.85,9,2.927812
2.74,10,2.955172
4.87,8,2.976037
4.06,9,3.000706
2.46,6,3.017114
4.39,6,3.031649
4.39,6,3.047974
4.41,10,3.071851
6.73,9,3.092232
4.59,9,3.11667
2.3,4,3.127998
3.84,8,3.151213
4.19,11,3.179664
5.47,10,3.206804
5.96,10,3.23632
5.59,11,3.26792
4.43,11,3.298401
3.06,6,3.314385
4.11,8,3.336304
3.81,9,3.365834
3.63,7,3.38523
3.43,6,3.401685
4.37,6,3.418327
2.98,6,3.433411
4.27,9,3.45264
3.64,7,3.469725
1.78,4,3.48099
4.28,8,4.323551
3.84,7,4.341686
4.87,9,4.36524
3.8,7,4.385138
2.7,8,4.406279
5.51,10,4.433327
6.12,11,4.463753
3.73,8,4.486478
4.97,9,4.510084
3.97,8,4.530722
4.01,7,4.547903
5.43,8,4.568705
5.41,9,4.593895
4.23,10,4.620589
2.56,4,4.632271
1.88,6,4.646754
3.4,7,4.665076
5.25,10,4.686152
3.41,5,4.696162
0.75,3,4.702117
1.61,6,4.713982
2.79,6,4.726642
2.47,4,4.73508
5.93,12,4.760138
3.04,6,4.772594
4.7,10,4.792638
2.08,6,4.804602
5.06,9,4.822176
3.15,5,4.831667
4.17,8,4.846026
3.93,8,4.861757
3.37,7,4.874962
2.51,5,4.884583
7.34,12,4.907389
5.56,9,4.924459
5.19,8,4.939887
6.95,10,4.959651
4.53,8,4.975926
4.46,7,4.989719
5.1,9,5.006681
5.52,10,5.025503
8.78,13,5.048585
5.34,14,5.076319
3.83,6,5.087955
4.37,9,5.104525
5.71,13,5.130406
5.11,9,5.149138
4.06,7,5.163552
4.15,6,5.17552
3.07,7,5.189128
4.1,7,5.203559
2.2,4,5.211858
6.95,12,5.235117
4.99,10,5.25367
2.46,5,5.264571
1.16,3,5.270825
5.06,10,5.291158
4.17,6,5.307418
2.84,6,5.319797
3.01,8,5.336229
2.98,5,5.34626
6.16,9,5.365607
3.98,6,5.377454
3.74,7,5.431363
3.95,6,5.447527
4.8,9,6.314304
6.03,10,6.333534
3.05,7,6.346738
5.39,11,6.367089
4.41,9,6.385454
4.47,10,6.40416
4.8,7,6.416483
4.01,9,6.434167
4.68,8,6.449045
2.82,7,6.461673
5.18,10,6.481009
5.54,9,6.497035
5.99,10,6.514445
4.31,9,6.531352
5.11,8,6.546901
4.41,9,6.564706
4.37,8,6.580796
3.67,8,6.596255
3.89,7,6.609156
3.24,5,6.619216
9.17,12,6.64161
4.22,8,6.660548
4.47,10,6.687839
5.46,8,6.708923
4.37,7,6.722411
5.38,8,6.737529
5.4,9,6.754082
3.08,6,6.76498
5.98,9,6.782166
3.46,7,6.795075
2.02,6,6.806139
3.23,6,6.817409
5.28,8,6.831814
3.33,5,6.841313
5.83,10,6.85877
3.28,7,6.87147
3.25,6,6.884183
4.61,9,6.900049
1.95,5,6.908822
3.59,9,6.924455
6.69,11,6.944173
3.3,6,6.955137
4.72,8,6.969126
5.5,10,6.988001
4.01,9,7.004259
3.78,8,7.018974
6.9,10,7.037582
3.08,7,7.051128
4.34,7,7.063676
5.43,9,7.081625
4.03,7,7.094707
3.42,8,7.109293
3.84,9,7.125382
1.48,5,7.134828
3.99,7,7.148308
3.8,9,7.165081
5.02,8,7.181745
4.66,7,7.195812
3.7,5,7.254908
4.02,7,7.267335
5.39,9,7.285038
3.41,6,7.295923
1.19,3,7.301825
4.8,9,7.318008
6.29,10,7.336282
4.5,7,8.09685
4.35,9,8.119901
2.27,4,8.129942
5.65,10,8.153438
2.41,8,8.172059
4.14,7,8.191092
6.18,12,8.218441
5.42,8,8.236531
9.4,13,8.263966
2.28,4,8.272803
6.74,9,8.288293
6.13,11,8.313569
7.65,12,8.340138
5.85,12,8.36173
3.87,6,8.373835
6.02,9,8.39844
2.96,7,8.416758
4.7,15,8.458968
4.89,7,8.477664
4.9,7,8.49555
3.68,8,8.516736
1.27,3,8.524439
3.91,7,8.539677
3.17,6,8.55192
5.77,12,8.577671
2.66,5,8.589934
4.08,8,8.607163
1.86,5,8.619029
4.7,9,8.637058
0.98,5,8.647245
3.39,6,8.659365
4.9,9,8.677957
5.9,9,8.697757
2.62,6,8.710169
3.21,5,8.720613
3.26,8,8.737083
5.35,9,8.755184
5.88,10,8.77475
4.82,10,8.795894
6.23,12,8.820155
4.46,9,8.838111
3.2,6,8.850226
5.01,9,8.868565
2.39,5,8.879165
3.98,7,8.895203
3.93,7,8.910268
5.22,9,8.928045
4.98,10,8.948462
3.32,5,8.958425
4.02,6,8.969965
5.41,9,8.987731
5.04,7,9.003407
4.7,10,9.023249
1.57,5,9.033112
5.85,8,9.048293
3.0,6,9.059854
3.64,8,9.07538
6.25,13,9.102368
4.29,7,9.116867
5.05,7,9.130993
4.49,7,9.145695
3.77,6,9.15802
6.93,11,9.180155
3.59,7,10.208858
1.94,4,10.219547
6.17,9,10.238134
4.83,8,10.257475
3.24,6,10.271312
5.18,9,10.294572
5.92,10,10.318229
9.18,15,10.354755
5.39,11,10.380651
2.93,6,10.395523
5.98,13,10.42902
3.98,10,10.451506
5.6,11,10.477849
5.62,14,10.514065
3.34,8,10.533458
3.5,8,10.551416
2.92,5,10.563683
4.65,7,10.580487
4.23,8,10.600458
5.5,8,10.621336
4.36,7,10.639076
5.06,6,10.655277
5.57,10,10.682948
3.07,6,10.699243
4.19,6,10.71572
4.49,8,10.73711
3.11,6,10.753862
9.15,12,10.784463
7.19,12,10.813953
2.31,7,10.833088
4.05,8,10.855228
2.13,4,10.865882
6.23,9,10.889502
3.98,9,10.908761
2.38,4,10.917524
7.77,12,10.939326
6.21,10,10.957242
3.19,7,10.969591
3.5,7,10.982049
7.84,12,11.002916
4.97,10,11.021681
5.09,10,11.039829
2.32,5,11.048942
7.68,12,11.06933
4.76,8,11.08397
7.93,14,11.110077
6.96,11,11.131516
9.61,15,11.15891
3.06,7,11.171387
3.66,5,11.180457
2.05,3,11.186007
5.11,9,11.203068
4.93,12,11.225771
3.62,8,11.240209
5.56,13,11.264186
6.69,12,11.287694
3.03,6,11.299582
3.58,8,11.315167
6.01,9,11.333737
7.0,11,12.164273
2.69,5,12.176366
8.3,10,12.19889
3.22,4,12.209756
3.87,6,12.224609
6.47,8,12.244702
7.43,10,12.268601
3.59,7,12.283669
3.76,6,12.298693
5.64,10,12.323957
8.82,14,12.361908
2.83,8,12.381723
3.49,6,12.396236
1.93,6,12.410804
4.98,7,12.42892
1.4,6,12.445005
6.58,12,12.47507
6.48,12,12.504506
3.89,7,12.523258
3.78,9,12.546665
6.07,11,12.575156
6.19,10,12.600935
5.62,10,12.628421
1.69,5,12.641806
7.46,10,12.666432
6.7,11,12.692619
5.98,11,12.721606
2.64,6,12.736766
5.19,9,12.759125
3.9,10,12.78575
7.16,12,12.816811
5.02,8,12.838222
5.09,8,12.858995
6.73,9,12.881753
3.61,10,12.907068
4.67,9,12.931173
5.36,11,12.955884
5.24,7,12.968762
5.0,10,12.99172
4.44,8,13.013452
4.02,6,13.028293
6.58,11,13.055757
4.82,8,13.074646
4.7,10,13.096963
4.98,10,13.121036
5.86,8,13.142736
4.81,8,13.161699
5.68,8,13.178392
7.62,11,13.206323
4.03,6,13.220076
3.9,7,13.238219
6.14,11,13.263839
4.77,9,13.282009
4.17,5,13.296
5.08,9,13.320048
8.19,12,13.353268
3.85,9,13.376575
4.97,8,13.395165
1.44,6,13.410617
5.61,9,14.240839
6.01,11,14.267127
