#{"t_start": 1774936076.7305005, "env_id": "None"}
r,l,t
1.71,4,0.009731
0.63,3,0.010635
2.61,5,0.011664
1.2,6,0.012789
0.63,3,0.01358
2.41,4,0.014333
1.76,5,0.014989
0.69,4,0.015484
2.33,5,0.016546
1.91,4,0.017223
1.2,3,0.017633
1.94,4,0.018393
2.83,6,0.019644
2.51,6,0.020639
2.54,7,0.021952
1.49,5,0.022701
1.57,4,0.023309
1.93,4,0.024081
1.53,4,0.02459
1.29,3,0.025018
3.71,7,0.025903
3.62,7,0.027045
1.36,5,0.034208
0.63,3,0.04155
1.16,5,0.049751
2.13,4,0.056885
3.54,7,0.069514
2.82,5,0.076204
2.14,4,0.082993
2.25,7,0.092734
1.17,5,0.097691
2.05,4,0.102371
2.19,5,0.113155
1.44,5,0.118134
1.07,4,0.123726
1.6,4,0.129471
2.6,5,0.136423
3.42,6,0.149832
3.75,7,0.157867
2.64,6,0.170368
2.21,5,0.17841
1.41,4,0.185019
3.15,6,0.197916
3.86,6,0.205859
1.06,4,0.213655
3.33,7,0.226387
2.02,5,0.235471
1.69,5,0.242005
3.16,6,0.255322
0.52,3,0.262181
2.07,5,0.269936
0.52,4,0.278542
2.37,5,0.286673
3.53,6,0.301614
3.17,5,0.31052
2.09,6,0.319054
1.16,5,0.333733
1.38,4,0.341769
1.86,3,0.342633
1.76,6,0.356475
1.42,3,0.363434
1.48,6,0.372511
1.71,4,0.379608
2.66,5,0.387657
1.53,4,0.395558
1.16,5,0.407681
1.1,4,0.415591
1.96,4,0.422662
2.72,5,0.432645
3.07,6,0.439816
2.32,6,0.452403
1.24,3,0.458622
2.25,5,0.466803
1.55,3,0.473347
3.37,6,0.481253
2.98,6,0.49493
0.73,3,0.495672
0.08,3,0.502144
1.92,4,0.508228
2.72,7,0.52398
1.22,4,0.532207
2.5,6,0.541041
2.57,5,0.554693
1.19,3,0.555548
0.56,4,0.563174
2.3,4,0.569972
2.96,7,0.589286
1.92,5,0.59977
2.87,7,0.625147
1.09,4,0.635043
1.85,3,0.645193
1.31,3,0.655799
1.08,4,0.665262
2.84,5,0.674639
1.44,3,0.6831
1.7,5,0.692929
1.79,5,0.702547
1.42,7,0.724294
1.47,5,0.733609
1.69,5,0.742986
4.39,10,0.765783
1.16,4,0.774938
2.13,6,0.784428
2.71,5,0.79969
1.74,6,0.811059
3.83,6,0.826102
1.63,4,0.833446
2.4,5,0.842653
0.91,3,0.849925
1.89,4,0.857836
2.35,6,0.865961
2.4,6,0.881557
2.72,8,0.89837
2.12,5,0.907649
1.63,5,0.917585
0.8,3,0.925327
1.63,4,0.933244
1.02,3,0.940159
2.24,6,0.949189
