#{"t_start": 1774855335.447084, "env_id": "None"}
r,l,t
3.48,6,0.061796
1.96,6,0.064067
2.31,5,0.066067
2.47,5,0.067598
2.19,5,0.069184
0.82,3,0.07038
0.69,3,0.071557
2.76,6,0.073294
0.9,4,0.074519
1.49,4,0.075562
1.43,4,0.076607
1.17,4,0.07761
0.88,4,0.078779
1.56,5,0.079957
1.79,5,0.082011
1.81,4,0.083331
1.37,5,0.085013
1.99,4,0.086659
2.01,4,0.087922
2.43,5,0.089264
0.62,3,0.090253
2.17,4,0.091422
1.12,3,0.09693
1.69,4,0.111078
1.74,5,0.122091
2.17,5,0.130799
2.24,3,0.137872
1.06,4,0.145209
1.67,5,0.152855
1.87,4,0.160081
2.19,5,0.168214
1.04,3,0.175644
1.26,3,0.183056
1.82,4,0.190311
1.15,4,0.198138
1.72,4,0.20582
2.49,5,0.213445
2.24,5,0.222063
1.79,4,0.229413
1.82,5,0.243299
2.64,5,0.252352
1.06,3,0.2595
1.6,5,0.267871
1.82,4,0.275263
1.89,4,0.28315
1.61,4,0.29078
2.48,4,0.299192
1.6,5,0.306923
0.93,3,0.314068
1.6,3,0.321095
1.16,3,0.322121
2.81,7,0.336659
1.22,4,0.34478
1.46,4,0.351865
1.22,5,0.3594
0.83,4,0.368069
2.16,4,0.375725
1.82,5,0.389888
0.89,4,0.397095
2.27,6,0.405496
0.93,4,0.413025
2.71,5,0.421204
2.15,6,0.435525
1.89,4,0.44268
1.05,3,0.450351
3.09,6,0.458125
0.41,3,0.466163
2.09,5,0.474433
1.47,3,0.48193
0.49,5,0.489716
1.87,3,0.497188
0.96,3,0.504574
1.24,3,0.50703
0.83,4,0.514046
0.92,3,0.521025
1.13,3,0.530523
2.05,5,0.538915
1.08,4,0.548086
3.2,6,0.562863
1.7,5,0.571638
1.55,3,0.578757
0.63,4,0.586346
1.65,4,0.594017
1.63,6,0.60374
2.46,5,0.612426
1.08,4,0.62084
1.98,4,0.629405
0.95,3,0.636849
0.64,3,0.645458
2.08,5,0.654723
1.16,3,0.662249
3.48,6,0.670681
0.78,3,0.678784
1.06,3,0.686093
0.91,3,0.693462
1.43,5,0.701332
0.6,4,0.710368
4.07,7,0.725073
1.51,4,0.732252
1.71,4,0.740034
1.96,4,0.748017
1.3,4,0.75612
2.51,5,0.765228
1.9,5,0.778228
1.91,4,0.786947
1.12,4,0.796675
1.45,3,0.804672
2.17,5,0.815319
0.95,4,0.824534
1.34,3,0.831912
1.74,4,0.839315
2.5,5,0.847347
0.5,4,0.855374
