#{"t_start": 1774940561.7066567, "env_id": "None"}
r,l,t
0.5,3,0.028222
0.74,4,0.035787
2.54,5,0.045131
1.6,5,0.054047
1.5,6,0.065737
3.36,6,0.079308
2.41,4,0.086039
2.42,5,0.095942
1.74,4,0.104163
1.36,4,0.118546
3.34,6,0.127955
2.0,4,0.135049
2.46,4,0.14156
3.42,6,0.150639
3.02,7,0.160993
1.41,4,0.16663
1.28,4,0.172769
1.3,4,0.177907
2.65,6,0.185384
2.32,6,0.19604
1.61,4,0.203339
3.41,5,0.211828
1.77,4,0.219363
1.39,5,0.229085
0.84,4,0.236918
1.01,3,0.242166
2.54,4,0.249487
1.57,4,0.472428
4.04,8,0.490092
2.68,3,0.496504
2.17,5,0.50565
1.3,3,0.511474
2.14,5,0.52214
2.8,6,0.535087
2.19,5,0.545791
1.52,4,0.554413
0.56,3,0.560165
3.55,7,0.576529
0.23,3,0.58333
1.82,4,0.591063
3.04,6,0.605306
1.41,4,0.614584
1.23,4,0.624152
3.37,6,0.637796
1.0,3,0.643502
1.8,4,0.651439
1.74,4,0.659598
1.71,3,0.666294
2.06,4,0.675297
2.33,5,0.686514
1.53,4,0.693968
0.68,3,0.699159
1.7,5,0.708296
1.47,4,0.71617
0.99,3,0.721083
1.75,4,0.726438
1.23,3,0.730298
0.9,4,0.929459
1.92,4,0.938928
1.54,4,0.947882
1.6,4,0.957035
0.65,3,0.963716
2.91,5,0.975652
0.18,3,0.982358
2.04,4,0.990936
1.06,6,1.006251
2.02,5,1.018257
2.57,4,1.027465
3.37,5,1.039843
1.4,3,1.047581
2.13,4,1.056952
0.99,3,1.064453
1.08,3,1.071941
1.14,3,1.07924
0.79,3,1.086424
0.77,4,1.09458
1.7,4,1.102984
1.78,4,1.110448
1.2,5,1.119132
2.09,5,1.127664
1.54,6,1.136318
1.82,4,1.14482
3.2,7,1.158643
3.31,5,1.166611
0.86,3,1.172658
1.26,4,1.181448
2.81,5,1.191277
2.74,5,1.406193
1.88,6,1.418764
1.51,4,1.426103
2.1,5,1.435423
1.15,3,1.441949
1.09,4,1.451661
2.77,5,1.46305
1.58,3,1.491438
1.34,4,1.514293
1.53,4,1.523062
2.12,4,1.530396
1.78,4,1.538323
0.76,4,1.545099
1.21,4,1.552484
1.05,4,1.559232
1.06,3,1.562991
1.94,6,1.573148
2.09,5,1.582016
2.28,4,1.590318
2.19,4,1.59884
1.8,5,1.61009
0.68,4,1.618929
0.76,4,1.627505
1.1,4,1.635365
3.05,5,1.644484
2.6,5,1.653435
0.73,4,1.661964
1.49,4,1.670547
1.31,4,1.679133
1.08,3,1.685884
0.98,3,1.693679
0.84,4,1.89494
3.54,6,1.906654
2.58,5,1.930131
3.24,6,1.94108
2.25,5,1.951456
2.63,5,1.961798
2.71,5,1.970969
1.43,4,1.977947
0.54,5,1.986055
2.56,5,1.994052
2.76,9,2.00663
0.41,3,2.011269
2.9,6,2.019411
1.06,4,2.024867
2.33,4,2.031724
1.6,5,2.040903
0.44,3,2.044185
2.57,6,2.053905
1.22,4,2.06254
2.7,5,2.073256
2.88,5,2.08189
1.45,4,2.088838
1.25,4,2.096886
1.47,4,2.103707
2.22,4,2.110965
1.54,4,2.11815
1.17,4,2.126062
0.82,4,2.314448
1.49,4,2.322727
1.85,4,2.331422
2.12,4,2.338464
1.62,4,2.34622
3.07,7,2.360579
0.96,4,2.368556
2.65,4,2.376163
2.99,6,2.386778
0.56,3,2.391191
0.9,3,2.396258
1.88,4,2.402407
1.45,4,2.408007
2.53,4,2.41466
2.14,5,2.423288
2.47,5,2.432541
1.67,3,2.4383
1.64,3,2.443685
2.4,5,2.452356
3.04,5,2.46208
2.05,4,2.469532
2.48,5,2.478742
1.16,3,2.484654
1.54,4,2.491183
2.22,5,2.500388
1.97,5,2.508719
1.09,3,2.513571
1.84,4,2.520154
1.67,3,2.525203
0.79,3,2.530515
1.27,4,2.537299
0.86,3,2.713807
1.33,4,2.719381
1.81,5,2.726063
0.8,4,2.730257
1.59,5,2.735547
2.4,6,2.743152
1.54,4,2.747334
0.63,3,2.750664
2.53,5,2.759284
3.14,7,2.76754
0.83,3,2.771253
2.02,5,2.780264
1.86,4,2.785937
2.58,5,2.791487
1.88,4,2.796656
0.8,4,2.801234
1.62,3,2.804507
1.08,4,2.808625
2.24,5,2.815606
1.54,4,2.821967
3.59,7,2.83396
1.95,5,2.841177
0.05,3,2.845793
2.58,4,2.850247
3.14,5,2.856939
2.52,6,2.865095
1.55,5,2.870339
2.83,5,2.875386
2.25,5,3.041564
2.51,5,3.049098
1.98,4,3.054721
2.96,5,3.061195
2.61,5,3.068368
2.36,4,3.075583
1.43,4,3.083705
1.28,4,3.091321
1.13,3,3.096826
1.56,4,3.104969
1.54,4,3.111975
3.11,5,3.119358
1.15,3,3.124011
2.58,4,3.13106
3.44,6,3.139622
0.73,4,3.144912
2.32,6,3.154027
2.77,6,3.161267
0.82,3,3.16477
1.4,3,3.168096
1.93,4,3.1743
2.95,6,3.181129
1.06,4,3.186368
1.3,4,3.192813
1.71,4,3.199111
1.91,4,3.206571
0.86,3,3.211599
0.57,3,3.216959
2.3,5,3.225784
2.87,7,3.3968
3.38,6,3.406319
