#{"t_start": 1774859295.022232, "env_id": "None"}
r,l,t
1.12,4,0.00868
1.66,6,0.010161
0.69,4,0.011109
1.01,4,0.012198
1.91,4,0.013488
1.02,3,0.014174
3.14,6,0.015325
1.67,5,0.016407
1.84,4,0.017803
1.36,4,0.018717
1.1,3,0.01941
0.8,3,0.020072
2.12,4,0.021156
3.0,4,0.022157
2.29,5,0.023125
2.88,5,0.02419
0.56,3,0.025158
1.51,5,0.026185
1.15,3,0.026878
0.47,3,0.027519
1.84,6,0.028807
2.35,7,0.030265
1.32,5,0.031244
1.5,3,0.032156
2.27,7,0.048069
2.06,6,0.0566
0.95,5,0.069437
1.39,5,0.077361
1.35,3,0.084402
0.27,3,0.085464
1.03,5,0.098335
2.13,5,0.105986
1.69,5,0.113739
0.9,3,0.120728
1.06,4,0.128587
4.53,9,0.144862
1.18,4,0.151709
2.47,5,0.16136
1.61,4,0.169493
1.13,3,0.176471
2.74,8,0.19157
3.73,7,0.206965
2.26,4,0.213786
4.68,7,0.230074
3.66,5,0.239923
0.8,3,0.246752
2.47,5,0.257527
2.72,5,0.266585
1.83,4,0.274021
2.02,5,0.28305
1.31,4,0.291143
2.47,6,0.306245
1.86,5,0.314956
0.43,3,0.322708
1.39,4,0.330469
1.03,3,0.337231
3.88,8,0.352822
2.13,5,0.362922
0.99,3,0.369997
1.29,5,0.377293
2.21,4,0.38506
2.51,7,0.399403
4.05,7,0.408563
3.67,6,0.424621
1.86,4,0.43283
0.91,3,0.439185
4.86,7,0.449656
1.6,4,0.457571
3.44,6,0.472647
3.25,6,0.480826
3.9,6,0.496809
4.58,7,0.511725
7.15,10,0.534627
0.53,3,0.541199
4.14,7,0.557129
3.42,5,0.56682
1.25,4,0.574363
3.17,6,0.583331
3.19,5,0.597542
5.46,8,0.612632
4.75,7,0.623777
5.57,7,0.641153
4.49,8,0.676464
4.97,7,0.691232
5.81,9,0.709021
4.36,8,0.725448
1.66,5,0.732831
2.35,5,0.746271
1.15,4,0.754919
1.79,5,0.764502
1.84,4,0.772362
2.22,5,0.779136
1.59,4,0.787237
0.96,3,0.795285
0.91,2,0.797176
3.02,7,0.811195
3.83,6,0.825368
1.85,4,0.831674
1.39,3,0.833997
2.85,5,0.847781
6.43,8,0.867191
2.47,4,0.875178
4.59,8,0.890215
1.58,5,0.898807
2.46,4,0.90687
3.18,6,0.916636
2.56,5,0.93051
1.97,4,0.939019
3.35,5,0.947747
3.07,5,0.957718
2.22,4,0.967123
2.74,5,0.975478
2.26,4,0.984007
2.67,5,0.99911
2.0,4,1.007477
2.82,4,1.01593
3.3,5,1.024898
3.07,5,1.033231
1.5,3,1.039783
2.82,4,1.049606
2.23,4,1.057601
0.55,4,1.065991
2.28,4,1.074716
2.42,4,1.082416
1.42,4,1.089375
3.93,7,1.109407
1.0,3,1.11053
5.36,8,1.14123
3.59,7,1.224354
2.49,6,1.239017
3.47,5,1.247705
6.49,8,1.264536
4.78,7,1.282389
4.47,7,1.294019
6.08,8,1.312094
5.79,8,1.330572
6.58,9,1.356102
6.83,11,1.378155
5.85,8,1.395679
8.97,11,1.423172
5.79,9,1.441812
9.61,13,1.476064
8.18,10,1.497849
