#{"t_start": 1774859982.0289323, "env_id": "None"}
r,l,t
2.18,5,0.009925
1.91,5,0.010839
1.64,3,0.011327
0.44,3,0.011848
1.35,5,0.012941
0.87,3,0.01347
2.38,4,0.014389
0.49,3,0.015247
2.13,5,0.01655
0.64,3,0.018423
2.49,5,0.019606
1.68,4,0.020375
2.4,6,0.021823
1.05,4,0.022832
1.15,4,0.023739
0.62,3,0.02455
1.3,5,0.025745
2.83,7,0.0275
2.15,5,0.028574
1.02,4,0.029427
1.33,4,0.030708
1.53,4,0.031633
1.05,4,0.032603
1.02,4,0.034673
1.23,4,0.0422
0.86,3,0.048922
1.76,5,0.055936
0.99,4,0.062412
0.66,3,0.06863
1.43,5,0.075186
2.16,5,0.083635
1.31,4,0.089384
2.22,5,0.096441
1.88,5,0.111816
1.87,5,0.119875
2.41,5,0.127651
1.78,4,0.135339
1.23,5,0.144659
0.87,3,0.15235
0.56,4,0.159443
1.5,3,0.168226
1.04,3,0.175969
1.71,6,0.18457
2.72,5,0.191835
1.41,5,0.206228
0.63,3,0.208141
1.33,3,0.215135
1.48,4,0.221886
1.0,3,0.2284
0.24,3,0.235709
2.53,5,0.243478
1.8,5,0.252417
2.54,6,0.269027
1.86,5,0.277834
2.48,5,0.286906
0.64,3,0.295322
3.16,6,0.304628
2.2,5,0.319692
1.46,4,0.327304
1.94,5,0.335857
1.09,3,0.342305
1.8,5,0.349272
1.3,3,0.357166
0.58,3,0.359017
1.31,4,0.364836
0.77,3,0.372962
1.11,3,0.380697
2.06,3,0.388715
1.64,4,0.397558
1.59,4,0.405647
1.9,5,0.415452
1.37,3,0.423602
1.76,5,0.431215
1.95,4,0.438422
1.84,4,0.444899
1.73,4,0.451689
2.59,6,0.457691
1.1,4,0.464752
1.2,3,0.473151
1.93,4,0.480788
1.85,4,0.489105
1.37,4,0.497604
2.2,4,0.505183
1.21,4,0.516491
1.94,4,0.524235
0.75,3,0.531199
1.0,3,0.612069
0.8,4,0.622965
1.93,4,0.634669
2.63,5,0.645166
1.48,4,0.654212
2.17,5,0.66365
0.89,3,0.670974
0.77,3,0.680429
1.0,3,0.684779
1.33,4,0.692878
1.28,4,0.702066
0.64,3,0.710606
1.0,3,0.719621
0.72,3,0.72792
0.63,3,0.731121
1.1,3,0.738363
1.12,3,0.747503
1.15,3,0.755956
0.93,3,0.758194
0.72,4,0.767519
2.08,4,0.77499
1.75,4,0.784975
1.41,3,0.793892
1.03,4,0.802788
0.61,3,0.811546
0.63,3,0.819814
2.85,5,0.829318
1.96,4,0.839001
1.15,3,0.845795
1.0,3,0.849066
1.34,4,0.857381
1.0,3,0.867041
1.15,3,0.875678
0.75,3,0.88537
1.45,3,0.88701
1.04,3,0.896099
1.07,4,0.904444
1.04,3,0.913559
0.99,3,0.922836
1.0,3,0.925313
1.0,3,0.935588
1.0,3,0.945075
1.01,3,0.955211
1.26,4,0.964841
0.15,2,0.965863
3.03,6,0.982031
0.78,3,0.984448
0.92,3,0.99744
1.0,3,1.008103
1.86,4,1.016954
1.7,4,1.026564
0.71,3,1.03529
1.45,3,1.03791
1.0,3,1.046806
1.34,4,1.056673
1.18,3,1.067847
1.0,3,1.076848
1.73,5,1.089258
1.52,4,1.099042
1.0,3,1.10813
1.0,3,1.111201
1.53,4,1.121169
1.68,4,1.131068
1.0,3,1.141911
1.0,3,1.152903
1.41,4,1.163125
0.83,3,1.172428
1.72,4,1.181427
1.11,3,1.183572
1.03,3,1.194165
2.04,5,1.204941
2.14,4,1.215351
