#{"t_start": 1774852425.1822307, "env_id": "None"}
r,l,t
0.99,4,0.008409
1.6,5,0.009967
1.75,5,0.010839
2.13,7,0.011782
2.05,6,0.012751
1.88,3,0.01356
1.44,3,0.014244
2.72,5,0.015534
4.35,8,0.017335
0.84,4,0.017975
1.47,5,0.018968
0.92,3,0.019536
2.81,5,0.02027
3.47,6,0.021526
1.43,5,0.022154
4.34,7,0.023334
1.72,4,0.024476
1.93,6,0.025769
2.46,6,0.026647
3.17,7,0.027928
1.63,5,0.039152
0.9,5,0.04727
2.15,6,0.055324
1.65,4,0.061897
0.15,4,0.068393
1.55,5,0.081851
1.91,5,0.088698
3.05,7,0.103642
1.39,4,0.110602
1.38,3,0.111559
2.32,6,0.126259
0.1,3,0.13303
0.88,4,0.140203
1.34,5,0.147718
1.63,4,0.154038
3.38,8,0.168311
1.11,3,0.173716
1.38,5,0.180192
0.77,4,0.186131
1.4,4,0.192245
1.05,4,0.199106
1.61,5,0.205724
2.63,6,0.216521
3.69,7,0.224572
1.95,5,0.237811
0.99,4,0.243917
0.98,3,0.244864
2.4,6,0.258341
2.63,4,0.265653
1.21,4,0.272892
1.55,4,0.279513
1.2,4,0.28605
1.71,5,0.294516
1.37,3,0.301716
2.66,6,0.309343
1.77,5,0.322098
2.35,5,0.328887
1.73,5,0.3369
2.58,6,0.3469
1.65,4,0.352279
1.25,5,0.358844
1.6,4,0.364506
1.38,3,0.369889
2.05,6,0.376966
1.63,5,0.385254
2.1,5,0.397154
4.16,9,0.407192
1.56,4,0.412401
0.91,4,0.419214
0.97,3,0.42469
1.06,4,0.430975
1.87,4,0.437638
0.3,5,0.444782
2.57,5,0.452116
1.29,3,0.45745
2.16,5,0.462883
1.97,5,0.469433
2.86,5,0.479471
0.93,3,0.48008
1.85,5,0.493357
2.25,5,0.501022
1.42,4,0.518724
2.0,4,0.531039
2.52,6,0.589809
2.06,4,0.600247
1.42,4,0.607237
3.71,8,0.618633
2.57,6,0.631701
1.61,6,0.639573
0.63,3,0.644929
2.88,5,0.650734
3.2,7,0.660021
2.62,5,0.665797
1.3,3,0.6705
1.52,5,0.676387
1.76,4,0.682531
0.06,3,0.689599
1.96,6,0.700497
1.31,4,0.70633
1.15,5,0.711993
1.85,4,0.717286
2.27,6,0.723745
2.36,5,0.734068
0.65,3,0.735016
2.65,7,0.746613
0.72,4,0.75152
1.09,3,0.75658
1.93,5,0.763548
1.02,3,0.768684
1.42,4,0.773836
0.56,3,0.778331
1.85,4,0.78349
1.31,3,0.784959
2.26,4,0.791897
2.18,5,0.803279
0.78,3,0.803905
3.16,8,0.815025
1.49,4,0.822528
1.64,4,0.828296
2.58,7,0.840589
1.02,4,0.848143
2.31,5,0.855814
1.75,4,0.862257
1.81,4,0.86887
3.93,7,0.882687
2.96,6,0.89536
2.15,4,0.901719
2.25,4,0.908137
1.25,4,0.915463
1.45,3,0.916259
1.54,4,0.923435
1.71,5,0.93617
1.63,6,0.944762
1.82,5,0.950318
2.11,5,0.961354
1.8,5,0.967713
1.6,4,0.974791
1.18,3,0.980533
1.23,6,0.987562
1.63,4,0.99423
1.77,5,1.002346
2.81,6,1.015556
0.96,4,1.021187
2.12,7,1.038335
1.29,4,1.046022
2.49,7,1.054601
2.0,5,1.066462
0.71,3,1.067215
1.73,5,1.079362
0.55,4,1.085269
2.53,5,1.093837
1.27,4,1.114199
0.94,4,1.121996
2.37,6,1.130229
1.7,5,1.145703
1.19,4,1.153452
3.7,8,1.165932
1.66,4,1.172703
1.05,3,1.173544
2.48,5,1.188142
1.49,5,1.196918
2.03,5,1.204016
1.53,5,1.213062
2.52,5,1.22553
1.19,5,1.233571
2.92,7,1.246896
1.45,4,1.253878
1.09,3,1.25476
2.77,7,1.268858
1.25,4,1.275098
3.25,7,1.287744
3.36,6,1.295178
0.68,3,1.301522
2.96,6,1.314094
2.2,6,1.320403
2.22,5,1.328672
1.47,7,1.342174
0.85,3,1.347934
1.54,5,1.354208
2.09,5,1.359652
1.55,4,1.364729
1.35,4,1.371913
3.2,7,1.384508
1.56,5,1.39096
1.53,5,1.40173
2.1,6,1.410099
0.24,3,1.417768
1.4,5,1.427417
1.46,5,1.43935
0.87,3,1.44436
2.82,7,1.456251
2.14,4,1.461837
3.03,5,1.467859
1.25,5,1.47497
2.74,6,1.489754
0.62,3,1.495641
1.5,3,1.496383
2.01,5,1.509667
1.94,7,1.519778
1.5,4,1.526612
0.73,4,1.535349
2.44,6,1.547158
1.69,4,1.553174
1.29,3,1.560655
2.05,5,1.568578
1.46,5,1.575326
2.13,4,1.581134
1.84,6,1.593587
0.6,3,1.594497
3.92,8,1.609239
3.05,8,1.625388
1.74,4,1.632622
3.05,9,1.652302
0.63,4,1.659561
3.22,7,1.667011
1.82,5,1.67924
0.78,4,1.684321
2.07,4,1.691004
2.94,7,1.698115
2.94,7,1.709599
4.0,8,1.72339
3.18,7,1.738849
1.5,4,1.74435
2.36,5,1.75143
2.33,5,1.758069
1.22,3,1.764329
3.32,6,1.775881
3.15,7,1.782912
1.06,3,1.787722
2.08,6,1.799441
1.89,5,1.807455
2.16,5,1.814279
3.43,8,1.82971
1.28,4,1.835629
3.07,7,1.850834
2.42,6,1.860311
2.19,6,1.870689
2.16,5,1.878342
6.32,11,1.894234
1.75,3,1.899228
1.18,4,1.906075
3.5,8,1.919751
1.9,4,1.926711
1.85,5,1.934827
0.59,4,1.941812
5.12,11,1.963702
1.6,5,1.969226
2.44,7,1.982357
1.76,4,1.987683
1.81,4,1.993186
2.43,6,1.999853
2.09,4,2.008155
4.02,8,2.024142
2.06,5,2.033408
3.7,7,2.048097
2.38,5,2.056171
2.13,4,2.062922
4.72,8,2.074562
2.49,6,2.08793
1.91,4,2.095275
1.81,5,2.101654
6.49,12,2.121809
1.53,4,2.127363
1.39,3,2.133585
3.57,7,2.147482
1.26,3,2.148073
4.34,9,2.166447
3.75,7,2.173586
2.8,6,2.187176
2.99,7,2.199419
2.46,5,2.206616
1.76,5,2.215647
1.06,5,2.221489
3.0,6,2.236517
3.11,7,2.250631
4.03,8,2.265448
0.97,4,2.271553
1.61,5,2.278567
2.94,6,2.285492
3.49,8,2.300116
0.85,4,2.305987
2.72,7,2.320611
3.13,7,2.33681
2.22,5,2.344283
1.68,4,2.35085
0.81,4,2.356525
6.46,13,2.374339
2.39,6,2.385272
2.42,5,2.390978
3.88,8,2.401685
1.16,3,2.406995
2.04,6,2.412839
1.98,4,2.420012
4.84,10,2.435815
4.7,10,2.447708
3.03,6,2.458174
4.16,9,2.470779
4.99,11,2.489138
3.39,6,2.495869
1.43,5,2.507642
3.29,7,2.515613
4.38,7,2.529072
0.87,3,2.53566
3.01,6,2.543886
2.75,7,2.559014
2.49,5,2.566626
2.51,6,2.579816
2.22,4,2.587592
1.89,4,2.593874
2.76,5,2.599701
2.69,6,2.610899
5.64,10,2.62425
2.76,6,2.636827
1.49,4,2.643547
1.92,4,2.648967
2.0,6,2.655758
1.4,4,2.661185
4.3,7,2.6722
2.11,6,2.679008
1.37,5,2.691808
1.91,7,2.70112
2.39,5,2.712668
3.57,6,2.718833
3.16,5,2.726461
2.34,5,2.739639
3.17,5,2.746834
4.73,10,2.763748
1.9,5,2.776498
2.84,8,2.791656
4.49,8,2.807045
2.34,5,2.815055
2.61,7,2.830225
1.56,3,2.831304
1.15,4,2.839525
3.68,6,2.854052
0.38,3,2.860937
4.13,7,2.868944
2.76,6,2.880514
3.0,6,2.887447
3.95,6,2.899548
3.97,6,2.909398
2.9,5,2.920561
2.98,7,2.9309
1.0,3,2.935918
1.9,5,2.94327
3.92,9,2.961367
3.72,10,2.972873
3.3,6,2.985516
2.22,4,2.99332
3.19,6,3.000205
2.17,6,3.013899
2.41,6,3.020793
2.3,5,3.028089
1.82,5,3.037465
2.28,5,3.048841
3.6,7,3.063665
1.69,5,3.069124
2.55,6,3.075809
3.95,7,3.088146
2.19,6,3.100088
2.92,7,3.107931
3.42,6,3.122991
2.72,5,3.131603
2.22,4,3.141273
3.26,6,3.155316
2.13,4,3.161767
1.54,4,3.168024
3.81,8,3.181415
3.36,6,3.188616
2.07,4,3.196493
3.54,6,3.210859
5.02,9,3.226688
4.95,7,3.241835
0.27,4,3.249106
2.49,7,3.257901
3.91,7,3.270708
4.2,8,3.283649
1.99,4,3.301079
1.73,4,3.307664
3.7,7,3.318297
4.87,7,3.330058
2.74,4,3.33775
4.43,7,3.345928
6.04,10,3.363446
3.6,8,3.374951
3.98,7,3.388195
3.68,6,3.398952
2.53,4,3.406107
5.51,9,3.423134
