#{"t_start": 1774946649.965562, "env_id": "None"}
r,l,t
2.62,8,0.023064
2.69,6,0.032981
2.82,7,0.050844
4.02,6,0.063041
2.41,4,0.072165
2.22,5,0.080707
3.43,8,0.091975
3.56,8,0.104684
6.62,11,0.126627
2.66,7,0.141432
2.72,5,0.170002
5.41,8,0.188507
3.91,7,0.204548
3.14,7,0.223181
4.58,9,0.240255
4.15,9,0.259868
2.09,6,0.271884
5.31,10,0.288421
4.22,7,0.30092
3.75,8,0.314517
3.97,7,0.332381
1.84,5,0.344328
2.24,6,0.357261
4.21,7,0.373026
3.39,7,0.388115
3.19,6,0.403666
5.2,9,0.425738
4.48,7,0.440202
3.87,7,0.454225
5.36,11,0.47544
4.08,7,0.490655
2.04,5,0.501874
4.48,8,0.517849
3.99,7,0.530571
1.69,6,0.539938
3.65,8,0.553808
4.82,8,0.570915
3.99,7,0.58419
1.94,7,0.596596
3.22,8,0.611875
3.33,6,0.623018
3.37,6,0.635198
1.53,4,0.644071
5.81,13,0.668593
4.42,8,0.682463
2.02,6,0.693561
2.43,9,0.712326
2.51,6,0.724669
2.9,7,0.739313
3.06,6,0.749995
5.75,10,0.769295
1.77,4,0.776989
2.52,7,0.788214
2.55,6,0.798873
2.96,6,0.810493
2.09,6,0.821037
2.04,4,0.829266
4.59,7,0.841045
1.99,6,0.852321
4.04,7,0.865405
2.86,6,0.875149
3.26,7,0.887359
5.75,9,0.905147
2.75,6,0.916004
2.62,5,0.924954
3.69,7,0.940151
1.26,5,0.953037
2.54,5,0.965584
4.1,9,0.988156
3.71,6,1.00173
2.75,6,1.016154
2.43,5,1.029071
2.54,4,1.039501
3.86,8,1.056723
4.37,8,1.813262
3.16,6,1.829262
2.27,5,1.842978
2.28,5,1.855399
4.36,7,1.871557
2.98,7,1.884743
3.52,7,1.896559
6.89,10,1.91397
5.26,7,1.925916
3.04,7,1.942291
4.67,7,1.958057
6.4,12,1.981285
3.95,8,1.99628
5.99,11,2.018336
3.8,8,2.036449
3.78,8,2.055058
2.41,7,2.066759
2.65,5,2.074582
3.53,6,2.083857
3.66,8,2.095913
3.62,8,2.109695
3.25,6,2.120253
5.16,8,2.132584
3.48,8,2.148521
2.41,5,2.157326
2.2,7,2.170953
2.63,9,2.19064
5.21,9,2.207582
1.98,5,2.218685
3.07,5,2.230828
3.79,10,2.253623
4.63,9,2.273366
3.39,7,2.287399
3.27,5,2.297358
4.48,7,2.312087
4.57,9,2.332137
3.44,6,2.346648
4.28,7,2.363063
1.63,6,2.377718
4.57,6,2.391293
4.28,7,2.407574
3.33,6,2.420824
3.67,8,2.433855
2.72,7,2.445461
6.99,10,2.460793
3.73,7,2.470773
1.17,5,2.477519
4.02,7,2.486847
3.96,6,2.49579
3.29,9,2.50812
4.76,7,2.518042
1.64,5,2.524977
2.23,6,2.534657
3.33,8,2.549904
1.85,6,2.559512
1.77,4,2.569333
2.3,6,2.581115
4.13,7,2.591612
3.39,8,2.60297
2.17,4,2.608882
4.57,7,2.621317
3.16,6,2.632118
4.44,7,2.647397
2.47,6,2.658786
3.84,7,2.67443
3.86,7,2.688727
1.82,6,2.701219
4.88,11,2.72468
2.4,6,2.738787
3.22,7,2.75494
1.95,6,2.766783
2.47,7,2.778239
3.9,8,3.514074
4.34,8,3.532635
2.58,6,3.547606
2.32,8,3.56834
3.61,5,3.579629
3.33,6,3.592097
5.1,8,3.611567
2.87,6,3.626681
6.54,11,3.657006
5.35,10,3.683451
4.08,7,3.702586
3.25,8,3.722471
3.06,8,3.742441
3.19,7,3.762169
4.71,9,3.784853
5.8,12,3.815167
3.8,7,3.831464
2.73,6,3.847196
3.8,7,3.867358
4.57,8,3.889014
4.87,7,3.908205
5.15,8,3.928699
3.5,8,3.948332
3.47,7,3.963286
4.9,8,3.978358
3.82,8,3.997028
3.3,9,4.01921
3.62,9,4.038634
3.83,8,4.058473
3.24,7,4.074296
2.12,6,4.086558
6.07,10,4.100897
3.04,7,4.114337
4.18,10,4.130996
3.26,5,4.139337
4.58,9,4.156193
4.09,6,4.166646
4.84,8,4.180267
4.12,6,4.190453
4.23,9,4.205604
2.86,6,4.216179
4.17,8,4.230026
5.4,9,4.245237
5.7,12,4.267814
3.61,7,4.279892
5.83,9,4.294743
3.55,7,4.306122
5.57,11,4.324367
3.26,5,4.333034
3.83,6,4.343555
2.59,6,4.354525
2.34,5,4.363734
6.02,9,4.379684
3.15,5,4.388443
2.8,5,4.397064
5.23,9,4.412524
4.14,8,4.425982
4.1,8,4.440027
3.79,6,4.451109
6.29,11,4.472928
4.38,10,4.491032
4.45,9,4.5065
2.78,7,4.518976
7.34,12,4.5395
5.15,11,4.559861
4.77,7,4.573351
3.1,6,5.221538
2.16,6,5.233969
5.45,10,5.251333
4.59,8,5.266515
4.81,10,5.285111
4.17,7,5.297275
2.68,4,5.304315
3.9,6,5.31519
3.27,6,5.325318
3.48,7,5.337079
2.07,4,5.345782
4.51,9,5.363331
3.27,7,5.376303
4.27,10,5.39335
2.74,5,5.401396
7.87,11,5.420349
5.09,8,5.434628
5.23,9,5.449729
1.96,6,5.46116
6.99,11,5.481038
4.48,8,5.495646
5.13,9,5.511962
4.64,7,5.525749
3.51,9,5.541575
4.0,9,5.557645
3.6,6,5.569988
3.61,9,5.586261
5.44,9,5.601389
6.04,10,5.618585
5.51,10,5.63608
3.53,7,5.648449
6.1,10,5.66713
4.73,9,5.683171
4.06,7,5.695862
1.76,4,5.703138
3.79,6,5.714052
7.85,10,5.731368
3.6,7,5.743314
2.92,5,5.751696
6.21,10,5.770671
3.07,6,5.781713
4.5,8,5.795264
3.92,8,5.809281
2.62,4,5.816541
5.88,10,5.833564
4.89,9,5.848497
3.58,6,5.858613
3.37,6,5.870417
5.69,11,5.889466
2.85,7,5.901529
4.25,10,5.919658
7.96,11,5.939985
4.57,9,5.956647
4.66,8,5.972886
4.01,9,5.990329
5.09,8,6.004822
3.49,8,6.019313
4.87,9,6.034997
4.76,7,6.094645
5.19,9,6.11017
2.03,6,6.120641
3.26,6,6.131103
5.87,10,6.147632
4.52,8,6.161247
4.0,9,7.014134
5.34,8,7.03569
6.31,11,7.059793
3.99,10,7.079886
4.87,8,7.100709
4.65,9,7.123644
6.74,12,7.153241
4.81,9,7.17497
5.69,10,7.201114
6.07,11,7.22612
5.67,9,7.247214
5.68,9,7.269863
4.24,8,7.29114
4.11,8,7.312205
5.72,11,7.339827
4.7,7,7.358255
5.96,9,7.3785
4.21,8,7.399544
1.81,5,7.412239
6.32,13,7.443211
3.81,7,7.461046
5.61,11,7.489627
2.71,6,7.504427
4.58,9,7.526279
4.06,6,7.537875
6.27,10,7.553781
3.04,6,7.564569
4.29,7,7.58375
5.45,7,7.601197
3.02,6,7.618645
5.7,10,7.639321
2.09,4,7.648571
4.67,10,7.673115
2.8,7,7.692555
3.81,5,7.70541
4.18,8,7.724253
5.8,10,7.747725
4.76,10,7.772377
3.63,6,7.785502
3.67,8,7.805053
5.11,8,7.822938
5.68,10,7.844911
6.87,11,7.870393
4.35,6,7.885636
2.47,5,7.898542
4.35,9,7.922658
4.93,10,7.947004
5.0,10,7.970752
4.18,6,7.982568
3.85,7,7.999822
5.48,8,8.020396
6.84,13,8.054491
3.69,8,8.073591
3.13,8,8.093474
1.99,4,8.10195
2.88,8,8.120213
4.29,7,8.137983
5.89,11,8.160513
4.41,9,8.179496
5.02,7,8.194245
6.63,11,8.215564
2.7,5,8.226743
7.45,12,9.057718
5.11,11,9.077272
5.19,8,9.088809
6.26,11,9.111493
6.15,9,9.130307
4.79,8,9.147478
3.02,6,9.160511
6.56,12,9.189876
4.42,8,9.210532
4.39,6,9.225768
6.94,11,9.252131
3.63,6,9.268189
4.23,7,9.286194
4.04,8,9.305113
4.57,7,9.32401
4.36,8,9.343007
7.61,11,9.366191
5.59,10,9.389376
1.76,5,9.401369
4.28,6,9.416753
4.22,7,9.435069
4.07,6,9.450394
5.64,11,9.471727
7.33,11,9.489311
4.22,6,9.501048
4.07,9,9.518279
3.96,7,9.531227
5.74,9,9.546735
4.51,7,9.557785
3.81,7,9.574065
5.68,11,9.601325
6.0,12,9.632815
4.58,7,9.648798
4.46,9,9.668707
4.32,8,9.685475
4.36,9,9.706228
2.6,7,9.72501
3.05,6,9.74057
5.7,9,9.764134
5.56,9,9.787406
7.24,12,9.817954
5.51,7,9.835721
7.99,12,9.860754
4.32,9,9.88563
5.24,9,9.907249
4.9,9,9.927286
4.83,8,9.947088
3.97,7,9.964385
5.77,10,9.990075
3.48,6,10.002978
2.65,7,10.01849
3.67,7,10.032391
6.56,11,10.05828
9.78,16,10.096725
4.97,8,10.116653
4.5,7,10.13387
5.05,8,10.155268
5.84,10,10.181917
6.13,9,10.205715
4.02,6,11.013265
7.55,12,11.046005
4.52,7,11.064736
4.92,8,11.085207
5.32,9,11.109784
7.22,11,11.137082
7.08,10,11.161752
5.59,11,11.190267
5.97,9,11.212611
3.21,7,11.231296
3.34,6,11.249527
6.68,9,11.278111
6.99,12,11.312963
5.72,9,11.337844
4.17,6,11.354934
7.12,11,11.383674
7.42,11,11.411077
5.06,7,11.42846
3.84,5,11.440358
6.41,13,11.475644
4.51,7,11.493958
5.76,10,11.520306
5.22,9,11.544741
5.83,9,11.570384
5.59,9,11.588974
2.9,5,11.602438
6.3,9,11.627734
4.29,7,11.650006
6.67,11,11.676902
9.2,13,11.707095
3.74,6,11.723076
6.3,11,11.751703
5.22,9,11.773162
5.93,11,11.801293
5.42,9,11.825072
7.78,11,11.853864
3.31,8,11.870371
7.71,10,11.890598
6.28,9,11.909861
5.82,9,11.928097
3.9,6,11.939998
7.76,12,11.961342
5.59,10,11.979102
6.08,10,11.996209
6.89,12,12.018363
6.91,10,12.036288
3.66,6,12.047488
3.98,6,12.057801
3.47,8,12.07182
6.2,8,12.086151
5.08,10,12.103254
3.87,6,12.113858
6.76,11,12.13239
3.63,6,12.142678
4.04,6,12.15336
4.78,9,12.169266
4.78,7,12.182135
6.5,14,12.912701
7.56,10,12.933082
6.18,11,12.953692
6.13,11,12.98293
5.37,10,13.0024
5.15,8,13.018374
2.84,4,13.030863
5.18,9,13.054538
6.98,14,13.090711
5.16,7,13.108518
3.96,7,13.126692
7.53,12,13.157743
6.5,12,13.187799
6.52,12,13.217906
7.15,11,13.244567
9.32,16,13.284019
6.52,10,13.308734
6.6,11,13.338029
5.05,7,13.367862
5.38,10,13.393198
3.5,5,13.406602
5.36,8,13.42293
6.9,12,13.455001
5.0,9,13.479066
4.35,10,13.50574
8.47,12,13.538719
3.02,4,13.549144
6.21,11,13.580146
7.97,13,13.61119
5.35,8,13.630288
3.48,5,13.643201
8.59,15,13.682056
6.04,10,13.708831
6.48,9,13.733062
6.1,9,13.755043
3.53,7,13.773519
5.62,8,13.796128
