#{"t_start": 1774942963.4765115, "env_id": "None"}
r,l,t
0.5,3,0.020514
0.74,4,0.027277
2.54,5,0.0361
1.6,5,0.043977
1.5,6,0.05426
3.36,6,0.064401
2.41,4,0.071416
2.42,5,0.0797
1.74,4,0.085587
1.36,4,0.091707
3.34,6,0.100802
2.0,4,0.107303
2.46,4,0.114177
3.42,6,0.12514
3.02,7,0.136299
1.41,4,0.142325
1.28,4,0.148174
1.3,4,0.154664
2.65,6,0.162949
2.32,6,0.171308
1.61,4,0.178685
3.41,5,0.187037
1.77,4,0.19404
1.39,5,0.202205
0.84,4,0.208873
1.01,3,0.214072
2.54,4,0.221387
1.57,4,0.227844
4.04,8,0.240912
2.68,3,0.246269
2.17,5,0.254888
1.3,3,0.260204
2.14,5,0.268548
2.8,6,0.279373
2.19,5,0.28595
1.52,4,0.291903
0.56,3,0.296795
3.55,7,0.307615
0.23,3,0.312936
1.82,4,0.319532
3.04,6,0.329368
1.41,4,0.335854
1.23,4,0.34284
3.37,6,0.353448
1.0,3,0.358566
1.8,4,0.364827
1.74,4,0.370871
1.71,3,0.375234
2.06,4,0.381959
2.33,5,0.390796
1.53,4,0.397839
0.68,3,0.403248
1.7,5,0.412576
1.47,4,0.41917
0.99,3,0.424602
1.75,4,0.431807
1.23,3,0.437392
0.9,4,0.444937
1.92,4,0.452054
1.54,4,0.459244
1.6,4,0.466842
0.65,3,0.471986
2.91,5,0.481381
0.18,3,0.486877
2.04,4,0.493727
1.06,6,0.504548
2.02,5,0.511896
2.57,4,0.515937
3.37,5,0.520795
1.4,3,0.523994
2.13,4,0.528426
0.99,3,0.533115
1.08,3,0.537874
1.14,3,0.542794
0.79,3,0.548105
0.77,4,0.55468
1.7,4,0.560833
1.78,4,0.565623
1.2,5,0.570621
2.09,5,0.575489
1.54,6,0.581126
1.82,4,0.585791
3.2,7,0.595468
3.31,5,0.601479
0.86,3,0.605115
1.26,4,0.611231
2.81,5,0.618549
2.74,5,0.623993
1.88,6,0.63246
1.51,4,0.637675
2.1,5,0.645807
1.15,3,0.65082
1.09,4,0.657041
2.77,5,0.665726
1.58,3,0.671433
1.34,4,0.678176
1.53,4,0.684822
2.12,4,0.690963
1.78,4,0.696955
0.76,4,0.702772
1.21,4,0.709107
1.05,4,0.716677
