#{"t_start": 1774852824.7172194, "env_id": "None"}
r,l,t
1.31,4,0.021867
1.67,4,0.028499
2.21,4,0.034849
1.33,5,0.043166
2.0,5,0.051177
0.55,3,0.056632
1.92,6,0.066883
1.55,3,0.072019
2.61,5,0.083223
2.54,6,0.093564
2.22,7,0.105277
1.24,4,0.112275
1.1,4,0.119124
1.02,3,0.12439
1.0,3,0.129467
1.77,5,0.138138
1.38,4,0.145217
2.82,7,0.158208
2.12,5,0.167159
1.86,4,0.174791
2.58,4,0.182937
1.25,3,0.188085
0.92,5,0.197196
2.68,5,0.205874
1.7,5,0.215509
1.98,4,0.222858
2.32,8,0.235301
1.57,4,0.241577
1.88,4,0.247681
1.32,3,0.252031
1.44,4,0.257993
2.07,6,0.267673
3.25,6,0.27712
1.72,4,0.284895
0.57,3,0.290689
0.88,3,0.296144
2.53,5,0.30447
1.05,3,0.309937
0.58,4,0.317316
0.61,3,0.322413
1.56,6,0.332393
2.98,5,0.34026
0.03,2,0.343574
2.4,4,0.350326
1.03,3,0.35531
1.28,3,0.360333
1.3,5,0.368073
1.81,5,0.376113
1.43,4,0.383469
0.54,4,0.388636
0.73,4,0.394462
2.27,6,0.405051
0.73,3,0.411784
1.82,4,0.420076
0.7,3,0.425901
1.42,4,0.433067
2.14,4,0.439773
2.36,5,0.447914
2.5,5,0.455204
2.76,6,0.463727
2.13,5,0.473454
2.13,5,0.484308
1.92,5,0.494372
1.27,4,0.501765
3.37,7,0.515896
3.08,9,0.533357
2.11,5,0.542689
0.89,4,0.550784
1.68,5,0.560948
1.06,3,0.567676
1.29,4,0.575763
2.2,5,0.58625
1.94,5,0.596419
3.07,5,0.607474
1.85,4,0.61576
1.38,5,0.625
0.99,4,0.631254
1.55,4,0.637363
3.23,6,0.647321
2.51,6,0.658255
2.43,5,0.668313
0.62,3,0.674056
1.62,4,0.683636
0.93,4,0.692818
1.19,3,0.699837
2.37,4,0.70758
3.1,6,0.717077
1.47,4,0.722281
3.19,7,0.731641
2.51,4,0.73659
2.55,6,0.744362
0.78,4,0.75
0.99,3,0.755593
1.48,4,0.763643
1.16,4,0.77191
1.6,4,0.779867
1.59,5,0.789257
2.13,4,0.795191
1.76,3,0.79978
2.05,3,0.803329
0.47,3,0.807291
1.01,4,0.813578
1.18,4,0.818657
2.66,5,0.825839
0.93,3,0.830261
1.01,6,0.838535
2.32,5,0.844396
0.92,4,0.849209
1.29,5,0.857315
2.36,5,0.863868
2.46,6,0.87031
1.38,3,0.874327
0.23,3,0.879292
2.12,5,0.888142
2.18,5,0.897212
1.62,4,1.557777
1.15,3,1.561704
2.69,5,1.568408
1.16,3,1.572109
1.48,4,1.576479
2.79,5,1.583494
1.49,6,1.593702
1.71,4,1.601211
2.25,5,1.609509
3.17,6,1.619137
2.67,6,1.627909
2.65,6,1.637406
1.38,4,1.642809
