#{"t_start": 1774945850.6224213, "env_id": "None"}
r,l,t
3.3,7,0.038128
1.98,4,0.051011
3.56,6,0.069761
4.47,8,0.091949
3.88,7,0.113746
3.53,9,0.139958
4.12,6,0.157354
2.94,6,0.173286
2.54,8,0.193978
4.43,11,0.224576
3.24,6,0.243293
3.62,9,0.267075
1.98,5,0.280246
1.14,5,0.29446
4.48,9,0.3175
2.77,6,0.332853
4.7,9,0.356668
3.65,7,0.376083
4.93,9,0.401776
4.54,7,0.420771
1.85,7,0.438475
4.49,9,0.4691
2.9,6,0.485715
5.75,9,0.51016
3.59,7,0.531394
4.07,10,0.558063
2.04,6,0.575083
1.85,5,0.587286
2.75,8,0.607014
3.98,9,0.634453
2.89,7,0.65366
2.01,4,0.664111
3.74,5,0.678946
3.94,9,0.701237
2.48,6,0.718252
3.78,8,0.739712
2.42,5,0.753845
4.44,9,0.77832
3.19,6,0.794313
1.51,6,0.809227
2.98,7,0.827447
5.22,9,0.853858
2.32,5,0.86635
1.55,7,0.884318
2.57,6,0.900924
4.43,9,0.928177
2.04,4,0.938573
8.18,11,0.966615
2.84,6,0.983438
3.51,7,1.002675
3.62,8,1.024364
3.37,7,1.043872
3.7,11,1.074461
2.21,3,1.082533
3.49,6,1.097039
5.2,9,1.118224
4.94,8,1.139722
6.49,13,1.175968
4.18,7,1.19638
2.73,5,1.210941
6.14,12,1.237518
7.66,14,1.274348
2.66,7,1.295834
3.93,9,1.318842
7.23,11,1.347296
3.56,7,1.362515
4.82,9,1.384491
2.75,7,1.399602
5.02,8,2.232068
2.25,6,2.247111
2.95,7,2.264561
2.71,6,2.281151
6.33,13,2.309688
4.13,7,2.328469
2.77,5,2.343329
4.65,8,2.369052
2.93,5,2.384311
3.08,8,2.420387
3.76,10,2.450834
5.33,9,2.47745
5.42,9,2.504353
2.95,7,2.523494
3.66,8,2.546133
6.42,9,2.569936
4.69,9,2.594546
4.63,8,2.622165
5.15,10,2.651368
4.83,9,2.680432
2.4,6,2.698619
3.77,7,2.720868
1.77,5,2.736542
4.2,8,2.760979
4.37,10,2.791696
4.1,9,2.81862
1.58,4,2.83066
3.61,6,2.849613
2.89,7,2.87066
3.35,8,2.895679
2.29,7,2.915374
5.44,9,2.939002
3.46,8,2.959255
2.31,6,2.973366
4.07,8,2.992647
5.3,10,3.017193
4.51,7,3.035325
5.36,7,3.053395
4.52,10,3.077135
4.82,10,3.102394
2.24,4,3.11333
4.87,8,3.134673
5.28,11,3.164901
4.93,10,3.186631
5.41,9,3.204131
4.87,9,3.221152
4.61,6,3.232695
5.62,12,3.256639
1.99,7,3.270763
1.83,6,3.283311
4.5,8,3.299675
5.89,9,3.317544
4.66,8,3.332551
3.77,8,3.348109
2.68,7,3.362213
2.97,8,3.378365
4.82,10,3.397975
3.93,7,3.412882
3.91,8,3.428763
3.97,7,3.443249
3.43,6,3.455092
4.37,6,3.467655
3.14,7,3.481588
5.48,13,3.507302
4.36,9,4.32671
4.08,7,4.346315
4.16,7,4.364481
5.62,13,4.401965
2.15,8,4.424448
5.35,10,4.44948
7.0,12,4.481095
3.73,8,4.506274
3.39,8,4.530569
5.85,12,4.563215
6.08,9,4.588317
2.01,4,4.601031
5.97,9,4.627437
2.37,6,4.643657
5.52,9,4.666763
5.53,10,4.692891
4.31,7,4.712738
6.23,9,4.738411
3.11,6,4.755253
2.05,7,4.773786
1.63,4,4.784939
4.55,10,4.811554
5.26,10,4.839393
5.22,12,4.873058
4.1,7,4.893211
5.11,10,4.920018
4.05,9,4.945513
4.09,8,4.966629
3.37,7,4.982831
5.03,7,4.999005
7.74,12,5.024189
4.32,8,5.040337
6.03,11,5.061463
2.03,3,5.067231
3.97,7,5.080171
6.15,9,5.096981
5.79,11,5.117878
5.52,10,5.136076
8.78,13,5.161135
5.06,13,5.186022
4.79,11,5.206847
3.23,6,5.218778
3.61,8,5.23408
2.53,7,5.24782
7.89,12,5.270626
3.7,5,5.280426
5.63,10,5.29993
5.05,10,5.320579
6.95,12,5.343832
4.99,10,5.362886
2.46,5,5.372207
5.56,10,5.391701
8.18,10,5.410797
3.23,6,5.423671
4.25,10,5.442649
4.12,8,5.457972
4.79,7,5.471131
6.27,11,5.492118
5.14,10,5.510345
5.42,8,6.402228
6.58,12,6.438228
5.39,11,6.469891
4.41,9,6.494922
4.47,10,6.524013
5.48,9,6.549422
2.53,8,6.571863
5.56,10,6.600395
1.6,6,6.618136
5.1,8,6.642445
4.7,10,6.673162
4.25,8,6.696054
6.06,12,6.727272
6.44,10,6.748558
4.4,10,6.774878
3.53,5,6.788156
4.04,7,6.80784
4.1,8,6.8287
6.64,11,6.858428
4.28,7,6.877542
5.39,8,6.899473
5.73,12,6.934833
3.67,8,6.954358
4.56,8,6.974908
2.86,6,6.989497
3.6,10,7.010621
3.9,7,7.025338
3.19,6,7.038371
5.31,10,7.059049
4.66,9,7.077062
6.01,8,7.093837
2.47,6,7.106185
7.58,13,7.132927
3.25,6,7.145712
4.61,9,7.165697
1.95,5,7.175863
3.64,11,7.198449
5.05,9,7.217312
8.36,13,7.244371
5.19,9,7.262751
3.54,6,7.275409
6.05,10,7.297265
4.98,9,7.3166
2.38,4,7.325131
5.84,8,7.343032
6.53,11,7.365928
5.84,8,7.381868
5.99,12,7.406123
5.96,10,7.427865
4.26,7,7.443817
2.74,7,7.459597
6.11,10,7.481528
4.62,8,7.498614
6.5,9,7.578843
4.69,7,7.593012
4.57,7,7.607326
3.41,6,7.619659
1.19,3,7.625903
4.8,9,7.645755
7.86,14,8.740352
7.15,12,8.775185
2.27,4,8.786081
6.5,12,8.817862
1.92,7,8.836671
11.64,18,8.889119
5.42,8,8.91089
9.62,12,8.944219
6.67,10,8.973599
5.8,11,9.003024
5.23,10,9.027765
4.6,6,9.043485
5.85,12,9.076694
3.87,6,9.091335
3.42,5,9.105165
9.15,14,9.143929
5.85,10,9.171968
7.11,11,9.200516
6.35,12,9.23152
3.5,6,9.248827
4.71,9,9.271872
4.65,12,9.29657
4.55,9,9.315647
7.78,12,9.339404
8.35,14,9.368328
4.04,8,9.385226
7.37,11,9.410561
6.43,12,9.438398
3.84,6,9.45238
4.96,10,9.474758
6.19,9,9.494564
6.14,9,9.512604
4.31,7,9.527013
5.37,10,9.547779
8.69,13,9.576955
4.61,9,9.595919
