#{"t_start": 1774925504.725304, "env_id": "None"}
r,l,t
1.63,4,0.011159
0.8,4,0.012033
1.95,4,0.012868
1.07,5,0.013744
2.07,5,0.014846
1.55,3,0.015444
1.31,4,0.016412
0.72,3,0.016912
1.42,4,0.017887
2.01,6,0.019236
1.92,4,0.020094
1.97,6,0.02141
1.26,4,0.022233
0.4,3,0.022679
1.26,4,0.023187
1.16,3,0.02359
2.21,5,0.024527
1.16,4,0.025398
1.35,4,0.026315
1.44,5,0.02734
1.68,4,0.028331
1.59,5,0.0296
0.9,4,0.030641
2.39,8,0.03929
2.36,4,0.047457
1.01,3,0.048289
1.41,4,0.054948
1.6,3,0.061627
2.15,4,0.068822
1.73,4,0.07624
1.29,3,0.083195
2.69,5,0.090536
2.06,5,0.097581
1.43,3,0.104007
1.52,5,0.113639
2.83,5,0.12451
1.83,4,0.130917
1.06,3,0.131864
2.37,5,0.143317
1.84,4,0.15081
2.12,5,0.1565
2.38,5,0.161807
1.07,3,0.166782
0.85,3,0.172126
1.92,4,0.177698
1.99,5,0.183822
1.82,4,0.189867
2.48,4,0.19672
1.12,3,0.202928
2.37,5,0.209996
2.02,4,0.216069
2.05,5,0.223222
3.87,7,0.235435
2.05,4,0.240736
3.28,6,0.248607
0.13,3,0.254794
1.25,4,0.261147
1.61,4,0.268111
2.72,5,0.275835
1.2,4,0.283282
2.28,5,0.298454
2.01,4,0.305724
2.7,6,0.313056
1.99,4,0.319299
2.38,5,0.326715
0.75,3,0.332674
1.71,3,0.33904
1.77,3,0.345472
0.81,3,0.346452
1.28,4,0.353635
2.11,4,0.360067
1.37,4,0.36593
1.65,6,0.377655
2.1,4,0.384632
0.76,3,0.392534
0.2,3,0.393549
1.91,4,0.400702
0.77,3,0.407784
1.76,6,0.419434
1.48,4,0.425881
1.53,6,0.433339
2.51,4,0.43949
1.95,4,0.444326
2.45,5,0.451635
1.36,5,0.467303
3.98,9,0.480719
1.85,4,0.488095
1.69,4,0.495398
1.05,4,0.502857
0.43,4,0.510698
1.85,4,0.517508
1.7,4,0.524298
0.97,4,0.531576
1.43,3,0.538163
1.57,4,0.545439
1.38,3,0.546458
2.25,5,0.560333
0.51,4,0.567182
1.75,4,0.574613
1.76,3,0.575546
1.19,3,0.582455
0.86,4,0.589154
2.41,5,0.596864
2.03,4,0.60458
0.91,4,0.612818
1.62,4,0.620741
2.39,5,0.634337
1.55,4,0.641204
1.48,4,0.647889
4.44,8,0.662494
2.04,5,0.66925
1.97,4,0.67685
2.02,5,0.684895
1.92,4,0.691103
2.32,6,0.703949
1.22,5,0.711802
1.14,4,0.718758
2.22,5,0.72498
2.06,5,0.731637
3.36,8,0.745077
1.02,5,0.760689
0.35,3,0.761779
1.17,4,0.767338
1.08,4,0.774001
1.92,5,0.786752
1.01,5,0.79199
1.65,6,0.799021
2.04,7,0.813983
1.0,3,0.820233
2.6,7,0.834371
0.78,4,0.841227
2.22,5,0.848032
1.61,4,0.855484
1.57,6,0.860257
0.79,4,0.865459
2.22,6,0.877689
2.27,7,0.912195
1.59,6,0.91957
1.9,5,0.927387
0.99,6,0.940471
1.93,4,0.947797
3.02,8,0.963945
2.17,5,0.971408
2.19,5,0.978584
1.13,5,0.992172
1.45,4,0.999997
1.25,4,1.007246
1.3,4,1.014682
2.85,6,1.024623
2.06,4,1.031786
1.46,6,1.046614
1.37,5,1.054801
1.41,5,1.062916
3.06,7,1.076888
