#{"t_start": 1774859246.2299905, "env_id": "None"}
r,l,t
2.18,5,0.01017
1.91,5,0.011662
1.64,3,0.012448
0.44,3,0.013111
1.35,5,0.014544
0.87,3,0.015274
2.38,4,0.01634
0.49,3,0.017129
2.13,5,0.018478
0.64,3,0.019243
2.49,5,0.02035
1.68,4,0.021511
2.4,6,0.023097
1.05,4,0.024291
1.15,4,0.025669
0.62,3,0.026413
1.3,5,0.027705
2.83,7,0.029675
2.15,5,0.030822
1.02,4,0.03187
1.33,4,0.032992
1.53,4,0.033979
1.05,4,0.034908
1.02,4,0.036992
1.23,4,0.046036
2.23,5,0.0553
1.67,4,0.062877
1.4,4,0.070717
0.56,4,0.07867
3.25,7,0.093904
1.71,4,0.101429
1.44,4,0.109019
2.49,5,0.118301
2.08,5,0.128118
1.96,4,0.138424
2.01,4,0.146342
1.5,5,0.163817
3.76,6,0.174704
0.56,4,0.182567
2.41,4,0.191563
2.19,4,0.199386
0.51,4,0.207274
3.38,6,0.222209
3.14,6,0.232956
2.3,4,0.242529
2.51,5,0.251113
2.0,5,0.266899
2.53,5,0.275355
4.35,8,0.292402
3.66,7,0.308533
3.25,6,0.317651
3.2,6,0.332793
4.38,8,0.349909
2.37,5,0.358474
5.97,9,0.375803
2.8,6,0.390819
1.62,4,0.399264
2.22,4,0.407187
2.35,4,0.416008
3.37,5,0.425394
5.37,9,0.445291
4.26,8,0.461774
2.38,5,0.469385
2.38,4,0.476677
2.59,6,0.492151
2.59,6,0.500185
2.07,6,0.515398
4.16,6,0.526086
5.52,9,0.55223
3.35,6,0.56224
4.01,6,0.578056
4.37,7,0.589402
2.49,5,0.603944
4.32,8,0.620463
3.5,7,0.630724
2.08,4,0.639547
4.97,7,0.657798
4.14,7,0.675304
7.31,11,0.701565
2.38,4,0.709507
1.79,4,0.717853
1.81,4,0.726266
3.2,6,0.736093
6.87,10,0.760006
4.08,7,0.771577
5.08,7,0.789517
3.58,6,0.804804
7.59,11,0.826157
1.74,3,0.834101
1.73,4,0.843201
2.72,5,0.8526
2.28,5,0.867792
7.37,10,0.88807
5.49,8,0.906219
1.42,4,0.914418
4.22,8,0.930375
5.02,7,0.948751
3.04,5,0.958117
4.39,7,0.975068
7.21,10,0.99654
7.18,11,1.022529
7.58,10,1.050683
7.67,11,1.071064
6.7,10,1.098796
2.8,5,1.107809
3.27,4,1.116834
2.95,6,1.132404
2.98,5,1.142276
9.95,13,1.172022
4.25,7,1.18901
7.12,10,1.209892
5.42,8,1.227391
8.72,12,1.256741
3.38,5,1.272062
9.76,13,1.301952
7.08,9,1.321486
1.59,4,1.329941
8.67,12,1.359781
6.01,8,1.377699
8.12,12,1.405396
2.49,5,1.414588
4.37,8,1.433134
5.65,9,1.520193
10.69,13,1.55185
8.6,12,1.580187
9.13,12,1.606916
5.85,9,1.625108
7.65,11,1.653759
8.91,11,1.681924
8.19,10,1.703988
9.4,13,1.733793
9.51,13,1.769366
8.32,11,1.791308
6.9,9,1.816015
9.11,12,1.845936
8.2,11,1.868817
8.37,11,1.896269
8.19,10,1.923365
8.19,10,1.945578
8.84,11,1.976084
9.13,11,2.004467
8.19,10,2.025636
8.97,12,2.054931
9.07,11,2.082372
5.51,8,2.102114
1.92,3,2.111097
1.92,3,2.114107
1.92,3,2.123016
1.92,3,2.132555
1.92,3,2.141675
1.92,3,2.144485
1.92,3,2.154541
1.92,3,2.163945
1.92,3,2.172534
1.92,3,2.175607
1.92,3,2.184806
9.93,12,2.21361
8.8,11,2.241936
8.55,11,2.269098
7.28,9,2.2895
1.82,3,2.298918
1.82,3,2.303073
1.82,3,2.312329
1.82,3,2.321625
1.82,3,2.33126
1.82,3,2.334616
1.82,3,2.344355
1.82,3,2.353874
1.82,3,2.362853
1.82,3,2.365955
1.14,3,2.374284
1.82,3,2.383426
1.82,3,2.392335
1.82,3,2.395135
2.44,5,2.411308
2.44,5,2.422595
3.17,6,2.434848
3.34,6,2.453474
2.44,5,2.465059
2.44,5,2.476045
2.44,5,2.492963
2.94,6,2.504649
2.82,4,2.51486
2.82,4,2.524559
2.11,4,2.534655
1.3,3,2.543309
9.16,11,2.57318
8.19,10,2.595416
8.19,10,2.623292
8.19,10,2.645543
8.19,10,2.673275
8.19,10,2.693833
5.38,7,2.711991
2.82,4,2.72145
2.82,4,2.730652
2.82,4,2.740707
2.82,4,2.750881
2.82,4,2.760494
2.82,4,2.770173
2.82,4,2.780261
2.82,4,2.790513
2.82,4,2.800291
2.82,4,2.811278
2.82,4,2.822429
2.82,4,2.832418
2.82,4,2.84306
2.82,4,2.853514
2.82,4,2.863627
2.82,4,2.87393
2.82,4,2.883717
2.82,4,2.89373
2.82,4,2.904429
2.82,4,2.914462
9.16,11,2.942992
8.19,10,2.966646
8.61,11,2.996114
8.44,11,3.024627
8.67,11,3.048969
8.19,10,3.08002
8.19,10,3.105469
9.03,12,3.135569
8.92,11,3.166173
10.29,13,3.196883
8.37,10,3.224681
8.37,10,3.247909
8.19,10,3.277833
8.19,10,3.300808
8.19,10,3.328818
14.33,17,3.369703
8.37,10,3.397185
8.37,10,3.419001
8.52,11,3.449117
8.37,10,3.472345
8.37,10,3.499764
8.37,10,3.520898
8.37,10,3.550014
8.37,10,3.572184
8.37,10,3.599749
8.37,10,3.620372
8.37,10,3.648248
10.76,13,3.677624
2.64,4,3.687421
2.64,4,3.69709
2.64,4,3.707249
2.64,4,3.717297
2.64,4,3.726867
2.64,4,3.736986
2.64,4,3.747197
2.64,4,3.757537
9.69,12,3.789111
7.19,9,3.809984
2.64,4,3.819789
2.64,4,3.830663
2.64,4,3.839992
2.64,4,3.850336
2.64,4,3.859979
2.64,4,3.870738
2.64,4,3.880844
2.64,4,3.890645
2.97,5,3.90737
2.64,4,3.918927
2.64,4,3.93045
2.68,4,3.940842
2.68,4,3.951257
1.84,3,3.955493
1.84,3,3.965031
1.84,3,3.975036
1.84,3,3.984123
1.84,3,3.988118
1.84,3,3.997102
1.84,3,4.006206
1.84,3,4.014857
1.84,3,4.018116
1.84,3,4.027392
1.84,3,4.036554
1.84,3,4.046028
1.84,3,4.049539
1.84,3,4.058859
8.92,12,4.088964
8.37,12,4.116452
8.19,11,4.145117
11.48,14,4.178426
6.02,8,4.198576
6.42,9,4.224027
6.02,8,4.243848
5.23,8,4.263531
6.02,8,4.283416
10.95,13,4.314908
8.51,11,4.342211
8.37,10,4.364523
8.37,10,4.393617
8.37,10,4.418951
9.69,12,4.448927
8.37,10,4.476046
9.05,12,4.503936
9.03,11,4.526492
8.37,10,4.555852
8.37,10,4.577163
9.02,11,4.605163
8.37,10,4.633026
8.37,10,4.656857
9.28,11,4.702925
4.57,6,4.71485
9.76,12,4.743464
8.19,10,4.77269
8.19,10,4.795433
8.26,11,4.823594
8.19,10,4.851565
8.19,10,4.873461
8.78,12,4.9021
4.55,6,4.920558
3.64,5,4.931421
3.64,5,4.942609
3.64,5,4.953995
2.36,4,4.96372
3.64,5,4.981638
3.86,6,4.99402
10.03,12,5.022455
8.37,10,5.053162
8.37,10,5.075164
3.69,5,5.086832
2.76,4,5.098286
2.76,4,5.109438
3.25,6,5.125854
2.76,4,5.136446
2.76,4,5.146719
2.76,4,5.157559
2.76,4,5.167638
2.76,4,5.178466
3.12,5,5.188682
2.76,4,5.204342
2.76,4,5.214222
2.76,4,5.224151
3.97,6,5.240839
3.48,5,5.251398
3.69,5,5.261719
2.83,5,5.27206
12.85,15,5.310919
8.37,10,5.337199
8.37,10,5.359893
9.33,11,5.388844
8.37,10,5.411135
8.7,11,5.438681
16.56,19,5.486632
8.19,10,5.508934
8.95,11,5.559649
12.92,15,5.596921
9.24,11,5.62471
8.37,10,5.645828
12.77,15,5.682942
4.4,6,5.694352
5.06,7,5.712805
4.4,6,5.730599
4.4,6,5.741998
4.4,6,5.759241
4.4,6,5.770907
4.4,6,5.789087
4.4,6,5.801316
4.4,6,5.81865
5.02,7,5.830914
4.4,6,5.849276
4.4,6,5.860866
