#{"t_start": 1774853743.0188458, "env_id": "None"}
r,l,t
0.97,4,0.009596
2.08,6,0.011137
1.21,3,0.011803
3.11,7,0.013246
1.74,4,0.014212
2.03,4,0.01535
3.24,6,0.017055
1.59,5,0.018162
1.6,5,0.019369
0.69,3,0.020111
5.53,10,0.022035
0.69,3,0.022597
1.67,5,0.023761
2.11,6,0.025208
1.74,6,0.02665
1.19,5,0.027711
1.53,4,0.028903
0.98,4,0.029853
1.4,5,0.030825
1.32,4,0.031687
0.99,3,0.032697
0.67,3,0.041381
1.85,5,0.050253
2.51,6,0.058642
2.03,5,0.072581
1.6,5,0.080659
2.84,6,0.088636
1.49,3,0.096705
1.36,3,0.104158
1.69,5,0.112253
1.56,4,0.119538
0.53,3,0.127223
2.17,4,0.135796
0.85,4,0.144853
0.84,3,0.151783
2.31,6,0.15943
1.37,4,0.167458
1.79,4,0.175272
3.1,5,0.183418
1.07,3,0.190794
1.06,4,0.199246
1.93,6,0.214929
1.93,5,0.222955
1.55,3,0.230016
1.67,5,0.236893
1.92,4,0.242372
2.37,5,0.248461
1.19,4,0.256268
1.61,5,0.264669
1.98,6,0.278237
1.79,5,0.286066
1.27,5,0.294683
2.66,7,0.310626
2.5,5,0.318371
2.5,5,0.329933
1.28,3,0.331004
1.79,6,0.343714
3.33,7,0.355019
2.48,6,0.361704
0.54,3,0.369592
1.82,4,0.374958
1.51,5,0.381616
1.43,4,0.388037
2.1,5,0.396272
0.65,3,0.403121
1.07,4,0.409108
2.35,4,0.415878
2.47,4,0.421917
1.98,5,0.428777
1.65,4,0.435262
1.25,5,0.446719
0.56,3,0.447386
3.5,6,0.459994
1.08,3,0.467167
0.57,3,0.46802
1.58,3,0.474104
2.01,6,0.486339
1.12,4,0.495018
1.37,4,0.502217
1.93,5,0.509209
1.92,3,0.515749
1.73,5,0.524638
3.35,6,0.530297
1.11,4,0.535443
1.44,4,0.542474
1.48,4,0.549852
1.21,3,0.557335
1.37,5,0.564419
0.69,4,0.572023
3.23,6,0.586154
1.56,6,0.594837
1.31,6,0.609112
0.53,3,0.61692
1.09,3,0.61884
1.43,5,0.630884
2.99,7,0.638026
1.18,4,0.645744
1.54,5,0.659692
1.25,4,0.666543
1.25,4,0.673793
1.49,4,0.681345
0.57,3,0.68329
0.65,6,0.698478
2.48,5,0.707677
1.62,5,0.715311
1.21,3,0.722878
1.45,3,0.730312
2.57,5,0.738033
1.77,5,0.746788
1.42,5,0.762591
1.19,5,0.770992
