#{"t_start": 1774927470.9144633, "env_id": "None"}
r,l,t
1.63,4,0.006121
0.8,4,0.00673
1.95,4,0.007256
1.07,5,0.008178
2.07,5,0.008965
1.55,3,0.009385
1.31,4,0.010139
0.72,3,0.01053
1.42,4,0.011133
2.01,6,0.011883
1.92,4,0.012597
1.97,6,0.013789
1.26,4,0.014736
0.4,3,0.015167
1.26,4,0.015671
1.16,3,0.016074
2.21,5,0.016871
1.16,4,0.017638
1.35,4,0.018193
1.44,5,0.018931
1.68,4,0.019864
1.59,5,0.021029
0.9,4,0.021879
2.39,8,0.02949
2.36,4,0.036348
1.01,3,0.037336
1.41,4,0.042967
1.6,3,0.049563
2.15,4,0.056669
1.73,4,0.062999
1.29,3,0.068703
2.69,5,0.074631
2.06,5,0.080585
1.43,3,0.086744
1.52,5,0.096277
2.83,5,0.109303
1.83,4,0.119104
1.06,3,0.120141
2.37,5,0.134061
1.84,4,0.141405
2.12,5,0.150027
2.38,5,0.15635
1.07,3,0.162269
0.85,3,0.167974
1.92,4,0.174132
1.99,5,0.180523
1.82,4,0.186855
2.48,4,0.193198
1.12,3,0.200305
2.37,5,0.207211
2.02,4,0.212937
2.05,5,0.218396
3.87,7,0.227693
2.05,4,0.232482
3.28,6,0.238437
0.13,3,0.24293
1.25,4,0.249165
1.61,4,0.254865
2.72,5,0.260276
1.2,4,0.265312
2.28,5,0.276155
2.01,4,0.283134
2.7,6,0.290903
1.99,4,0.297134
2.38,5,0.303788
0.75,3,0.309667
1.71,3,0.314624
1.77,3,0.319197
0.81,3,0.319993
1.28,4,0.325171
2.11,4,0.330311
1.37,4,0.334973
1.65,6,0.34544
2.1,4,0.352414
0.76,3,0.357658
0.2,3,0.358703
1.91,4,0.364048
0.77,3,0.370071
1.76,6,0.380905
1.48,4,0.388091
1.53,6,0.396091
2.51,4,0.402339
1.95,4,0.409185
2.45,5,0.417505
1.36,5,0.430012
3.98,9,0.443274
1.85,4,0.449466
1.69,4,0.45572
1.05,4,0.461119
0.43,4,0.466966
1.85,4,0.472188
1.7,4,0.47787
0.97,4,0.483214
1.43,3,0.488574
1.57,4,0.493873
1.38,3,0.494553
2.25,5,0.505068
0.51,4,0.510555
1.75,4,0.519804
1.76,3,0.520767
1.19,3,0.527213
0.86,4,0.532557
2.41,5,0.539424
2.03,4,0.547321
0.91,4,0.555597
1.62,4,0.562772
2.39,5,0.577328
1.55,4,0.585618
1.48,4,0.592106
4.44,8,0.605946
2.04,5,0.612451
1.97,4,0.617616
2.02,5,0.624174
1.92,4,0.630127
2.32,6,0.64294
1.22,5,0.651758
1.14,4,0.658349
2.22,5,0.664841
2.06,5,0.671938
3.36,8,0.681968
1.02,5,0.69724
0.35,3,0.698254
1.17,4,0.704818
1.08,4,0.710341
1.92,5,0.724039
1.01,5,0.730699
1.65,6,0.736064
2.04,7,0.748631
1.0,3,0.755398
2.6,7,0.768905
0.78,4,0.775218
2.22,5,0.782632
1.61,4,0.790873
1.57,6,0.797386
0.79,4,0.804397
2.22,6,0.815666
2.27,7,0.827067
1.59,6,0.834196
1.9,5,0.858252
0.99,6,0.870517
1.93,4,0.877447
3.02,8,0.891992
2.17,5,0.900397
2.19,5,0.907974
1.13,5,0.923133
1.45,4,0.930659
1.25,4,0.938057
1.3,4,0.945508
2.85,6,0.964543
2.06,4,0.972532
1.46,6,0.9886
1.37,5,0.997709
1.41,5,1.00649
3.06,7,1.019717
2.56,7,1.034291
1.7,5,1.039822
0.72,5,1.046163
2.38,5,1.051591
1.49,3,1.057163
2.31,6,1.067161
2.1,5,1.07291
1.24,3,1.077475
1.14,4,1.082224
2.1,8,1.098688
2.1,5,1.106851
1.36,3,1.11402
1.25,4,1.121673
2.4,6,1.148313
1.61,6,1.164801
2.2,4,1.171964
1.31,5,1.180722
1.28,4,1.188013
1.51,6,1.197335
0.77,4,1.205191
2.65,6,1.218609
1.23,4,1.225949
1.84,5,1.23442
