#{"t_start": 1774927709.6865351, "env_id": "None"}
r,l,t
0.88,5,0.009956
2.08,6,0.011708
1.65,6,0.012917
1.24,3,0.013535
1.11,3,0.014218
0.95,3,0.01465
0.37,3,0.015052
1.45,4,0.015548
1.73,4,0.016153
0.91,3,0.016509
0.76,4,0.017262
1.16,4,0.018131
2.16,6,0.019629
1.09,3,0.020314
1.82,4,0.021332
1.3,3,0.022311
1.74,4,0.023496
0.87,3,0.02444
1.8,4,0.02563
2.03,6,0.026952
1.71,5,0.028162
2.07,5,0.029278
1.88,4,0.030137
2.15,7,0.031756
1.42,5,0.040639
0.74,3,0.047702
1.71,4,0.055298
1.04,5,0.061425
0.89,4,0.066637
1.64,3,0.072595
2.12,5,0.0801
1.63,6,0.094512
2.57,6,0.101687
1.28,5,0.109134
1.43,3,0.116318
0.91,3,0.123681
1.89,5,0.131408
1.13,3,0.138644
1.45,4,0.14767
2.36,5,0.153572
2.62,5,0.159699
1.92,4,0.164399
0.24,3,0.169093
2.5,5,0.176327
1.88,4,0.182165
1.94,7,0.195374
2.02,4,0.201735
0.62,3,0.206918
1.32,4,0.21338
1.53,4,0.218298
2.48,4,0.22303
2.29,6,0.228866
1.41,4,0.234287
1.2,4,0.241073
2.17,5,0.252432
2.96,6,0.259195
0.4,3,0.265217
1.16,4,0.271064
2.06,5,0.277414
1.85,3,0.282841
1.9,4,0.288831
1.72,4,0.295211
2.45,4,0.300068
0.5,3,0.305449
1.47,3,0.306285
1.13,5,0.319521
1.95,4,0.327355
1.03,4,0.335222
0.59,3,0.336342
1.39,3,0.34425
1.4,4,0.350882
0.5,3,0.356265
2.14,7,0.369374
1.04,3,0.371896
2.7,5,0.38402
0.88,4,0.389336
2.03,6,0.395298
1.08,4,0.401022
1.79,5,0.407022
1.61,4,0.414521
1.06,7,0.426419
1.06,7,0.438417
1.22,5,0.445561
1.44,5,0.45266
1.3,3,0.461089
1.47,3,0.467011
3.62,6,0.474117
0.81,3,0.480903
0.48,3,0.487913
1.44,5,0.494035
1.9,4,0.499753
1.92,5,0.507383
0.85,3,0.515115
0.89,5,0.522247
3.4,6,0.533248
0.82,3,0.538819
1.16,3,0.540742
1.5,5,0.553229
0.63,3,0.554164
1.87,4,0.562124
1.78,5,0.572433
1.38,4,0.578851
1.09,4,0.585829
3.09,5,0.592472
0.56,4,0.599471
1.16,4,0.606571
2.48,6,0.614475
1.5,6,0.627572
2.05,5,0.633698
0.9,4,0.678038
1.96,4,0.70284
2.12,6,0.716338
0.51,4,0.722344
1.49,3,0.723016
1.85,5,0.732597
1.38,4,0.73852
1.23,3,0.739313
2.34,5,0.751712
0.72,3,0.753518
2.22,4,0.759219
3.05,6,0.771567
0.87,3,0.77674
2.04,5,0.783101
2.0,4,0.791216
1.88,5,0.800176
1.64,5,0.807897
0.89,5,0.816931
1.27,4,0.82259
0.96,4,0.827207
0.31,3,0.828045
2.27,8,0.840028
1.49,5,0.852489
2.12,4,0.860073
0.49,5,0.867171
1.02,3,0.871965
2.37,4,0.877805
1.23,3,0.878592
3.78,6,0.888962
1.98,5,0.896838
2.04,4,0.902405
0.64,3,0.907675
2.27,4,0.914863
0.84,4,0.922148
1.16,3,0.930166
1.3,4,0.937959
2.24,5,0.947449
0.62,3,0.953483
0.92,3,0.954931
1.4,4,0.96153
0.64,3,0.969593
0.78,4,0.974473
1.34,3,0.981686
2.45,5,0.987991
1.41,3,0.994681
0.63,3,0.999788
1.5,5,1.00809
3.4,6,1.016113
1.81,5,1.027673
2.59,6,1.034383
1.03,3,1.040074
1.69,4,1.045401
0.31,3,1.052059
1.35,3,1.052839
1.58,5,1.063409
