#{"t_start": 1774943781.960463, "env_id": "None"}
r,l,t
2.57,4,0.028265
1.46,3,0.03411
1.98,5,0.043113
1.52,4,0.050324
1.65,4,0.057034
1.48,3,0.061203
1.37,3,0.066659
0.98,3,0.07237
1.89,4,0.078409
1.19,3,0.083425
0.94,3,0.088442
2.3,4,0.095602
1.39,4,0.10238
1.09,4,0.108086
1.74,4,0.114256
0.35,4,0.121005
2.38,5,0.128432
1.98,5,0.135688
1.25,5,0.142127
1.48,4,0.147697
3.21,7,0.156599
1.47,5,0.163712
2.63,5,0.171485
0.99,4,0.178158
1.8,5,0.184528
1.04,4,0.190097
0.77,3,0.193367
2.58,5,0.199418
1.78,4,0.203871
1.72,4,0.209119
2.05,5,0.215391
1.31,3,0.219607
2.06,4,0.22503
0.92,4,0.230473
2.16,5,0.238184
1.81,4,0.243906
1.29,5,0.250507
1.68,5,0.257841
1.56,5,0.265715
1.04,3,0.270064
0.94,4,0.276801
1.07,6,0.286432
1.21,3,0.293198
2.91,5,0.30083
1.93,5,0.309086
0.49,3,0.313649
3.31,6,0.3218
1.29,4,0.327834
2.0,6,0.338679
1.82,4,0.344783
1.5,4,0.35124
1.06,4,0.357682
0.29,3,0.362506
1.16,4,0.370244
1.05,4,0.379114
2.41,6,0.392648
1.66,6,0.405233
1.48,3,0.411448
1.18,3,0.417702
2.41,5,0.427959
2.78,4,0.437638
1.15,3,0.444099
1.49,4,0.45056
4.03,9,0.460988
0.83,3,0.464337
3.02,5,0.4694
1.82,3,0.472751
2.26,5,0.480304
2.35,5,0.488989
0.46,4,0.495937
1.11,5,0.504635
1.92,7,0.516122
1.32,3,0.52108
1.87,5,0.529481
1.05,3,0.53609
1.35,4,0.543603
0.9,4,0.550784
3.26,5,0.558132
1.82,4,0.563419
0.92,3,0.568396
1.89,4,0.576607
1.67,4,0.583251
0.85,4,0.591307
1.68,5,0.600623
1.65,4,0.60814
1.3,4,0.615428
2.35,7,0.626539
1.36,5,0.633603
1.78,4,0.64089
2.11,6,0.649451
0.86,3,0.654337
1.73,4,0.660944
0.71,4,0.667377
2.3,4,0.674225
2.44,7,0.685571
2.33,4,0.692064
1.23,4,0.698388
1.81,4,0.70514
1.79,6,0.715839
0.89,3,0.721107
1.8,5,0.73058
0.43,4,0.739685
1.01,4,0.746855
1.63,3,0.751833
0.72,3,0.757228
0.54,4,0.764806
2.42,5,0.773188
1.25,4,0.779989
0.81,3,0.784386
1.27,4,0.78999
1.62,4,0.794079
0.85,3,0.796983
2.12,5,0.802472
0.33,3,0.807057
1.42,4,0.812597
0.71,3,0.815882
1.36,4,0.820201
1.52,4,0.825385
2.22,5,0.831487
1.21,4,0.837411
2.07,4,1.53637
2.04,4,1.544394
0.93,4,1.551435
0.55,3,1.557227
1.12,4,1.564459
0.89,4,1.57169
0.29,3,1.577073
1.71,3,1.582662
1.95,4,1.590117
1.64,4,1.597082
1.65,4,1.60447
1.89,5,1.612614
2.68,6,1.622718
2.39,4,1.629888
1.8,4,1.637657
1.89,5,1.647361
2.11,4,1.653782
2.28,6,1.663761
1.24,6,1.674304
1.34,4,1.688497
0.63,4,1.696117
2.43,7,1.709696
1.58,4,1.717162
4.36,9,1.733868
1.93,7,1.748205
1.07,4,1.755053
2.09,4,1.762712
0.2,3,1.768137
1.77,5,1.777309
1.56,5,1.785741
2.67,5,1.794282
1.3,4,1.799569
1.21,3,1.803848
3.63,6,1.81284
0.98,3,1.818005
1.83,6,1.828855
1.97,4,1.836263
1.12,4,1.84433
0.87,5,1.855642
0.36,3,1.861623
1.27,3,1.866782
1.56,4,1.874431
1.82,4,1.882112
2.19,5,1.892258
0.99,3,1.898035
1.99,5,1.907226
0.93,3,1.910669
1.03,3,1.914126
1.47,4,1.918849
1.45,4,1.924653
1.27,4,1.930302
0.93,4,1.935942
1.38,4,1.941974
2.09,5,1.951879
2.33,6,1.961972
1.04,3,1.967451
2.15,5,1.976321
0.59,4,1.984026
2.29,6,1.994343
1.21,4,2.001089
1.01,4,2.008798
1.99,5,2.01777
1.45,4,2.024499
1.69,4,2.031916
1.9,5,2.040554
0.76,4,2.049715
2.36,4,2.057257
1.48,5,2.065259
2.06,4,2.071452
1.43,4,2.076792
2.69,4,2.081712
3.67,7,2.090091
2.43,5,2.097275
2.19,4,2.104152
1.96,5,2.112939
1.75,4,2.120502
1.65,5,2.129228
1.49,4,2.135736
0.63,3,2.141879
0.38,4,2.149923
1.07,3,2.154477
2.85,5,2.16409
0.56,2,2.167992
1.65,5,2.178927
2.8,4,2.186489
1.66,4,2.194032
1.17,4,2.201712
2.39,7,2.214414
1.39,4,2.221753
0.95,3,2.227352
1.47,5,2.23626
1.75,5,2.244804
1.89,5,2.254564
2.7,6,2.266071
3.17,6,2.277868
1.55,4,2.285352
1.28,3,2.291576
2.26,4,2.299041
2.05,5,2.308616
1.5,6,2.32085
2.74,5,2.330811
1.55,4,2.338434
2.75,6,2.350141
1.7,5,2.360061
1.35,3,2.365753
2.12,6,2.376812
1.94,5,2.386824
2.14,6,2.398114
1.92,5,2.407398
2.28,7,2.419012
3.25,6,2.429045
1.33,4,2.435626
1.5,6,2.445617
1.57,3,2.452423
0.47,3,3.173868
1.57,4,3.181649
1.22,3,3.187121
0.52,4,3.194648
2.36,5,3.20441
1.33,5,3.213506
1.66,5,3.222566
1.46,3,3.227983
1.77,4,3.23557
1.13,5,3.244731
1.56,6,3.255622
1.58,4,3.264267
1.25,3,3.270047
0.29,5,3.278996
1.07,5,3.288257
2.76,6,3.300701
1.76,5,3.310286
1.96,4,3.317482
1.53,5,3.326403
2.63,5,3.335206
2.02,4,3.342478
1.39,4,3.349864
2.55,5,3.360219
0.05,3,3.365987
1.46,4,3.37377
1.18,3,3.379744
2.33,4,3.387013
0.25,3,3.39286
1.44,4,3.400827
1.36,4,3.408009
2.83,6,3.418502
1.45,4,3.4251
1.64,5,3.435701
2.45,8,3.450024
2.42,7,3.464486
2.54,4,3.471986
2.42,4,3.479416
0.27,4,3.487109
3.04,5,3.496583
1.5,5,3.507384
1.93,4,3.515073
0.98,4,3.521926
1.12,3,3.527061
0.78,5,3.535825
2.09,4,3.542964
1.25,4,3.550335
1.31,4,3.557636
3.5,6,3.569365
2.44,6,3.580261
2.64,7,3.596184
1.84,6,3.607795
0.95,3,3.613645
1.56,4,3.619772
1.57,5,3.627692
0.8,3,3.632062
2.17,4,3.637431
1.77,4,3.643458
1.94,5,3.650847
2.07,7,3.662612
1.95,6,3.670681
1.51,5,3.677655
0.93,3,3.681852
0.67,3,3.6865
0.88,3,3.69145
2.73,6,3.701269
2.37,6,3.709064
1.53,5,3.716539
2.04,4,3.721997
1.79,4,3.727896
0.86,3,3.732233
1.76,4,3.738453
2.0,4,3.745402
2.43,5,3.753394
0.96,5,3.762862
1.64,5,3.770644
0.65,3,3.776054
2.25,4,3.782235
1.72,4,3.78892
1.79,5,3.799107
1.15,4,3.805826
1.72,4,3.812475
2.41,5,3.819755
1.38,4,3.826221
1.84,4,3.831998
1.2,4,3.838512
0.53,3,3.842936
0.7,3,3.847699
1.63,4,3.854429
1.7,4,3.86014
2.89,5,3.86911
1.84,4,3.874223
2.41,5,3.882387
1.95,5,3.890787
0.93,3,3.896681
2.16,6,3.907845
1.33,4,3.914351
3.52,7,3.92602
1.42,3,3.931185
1.62,4,3.938102
0.91,4,3.94485
2.48,6,3.955107
2.29,5,3.965006
2.86,7,3.977841
2.47,4,3.986101
1.17,5,3.996538
1.0,3,4.002611
1.28,4,4.010818
1.3,3,4.016595
2.1,4,4.024198
2.44,5,4.033368
2.14,5,4.043012
2.23,5,4.054725
3.74,6,4.067144
0.57,4,4.07465
1.34,4,4.081899
2.75,6,4.817772
0.45,3,4.823216
1.33,3,4.828108
2.08,4,4.833798
2.48,5,4.841809
0.85,3,4.846918
2.18,5,4.855953
2.44,6,4.866578
2.16,6,4.87904
2.94,5,4.889178
1.42,4,4.896506
1.19,4,4.903979
1.21,4,4.91104
2.35,5,4.92025
2.87,5,4.927397
1.31,5,4.935322
1.4,4,4.941559
2.11,6,4.949601
0.6,3,4.955385
1.23,3,4.960186
1.28,4,4.965423
1.18,4,4.97028
0.88,4,4.976463
1.86,4,4.982708
1.71,5,4.991046
1.91,4,4.995731
1.16,4,5.001662
0.91,4,5.007989
2.43,5,5.015549
2.74,5,5.023267
2.56,6,5.031934
1.39,4,5.037538
3.07,6,5.047344
2.07,5,5.05302
1.96,5,5.058206
1.53,3,5.061965
0.95,3,5.065477
1.75,3,5.068754
2.8,5,5.078463
2.69,7,5.090196
0.91,3,5.095562
2.43,5,5.104806
1.51,4,5.110434
2.64,5,5.11845
1.33,3,5.124188
1.15,4,5.130545
1.54,4,5.137099
1.48,4,5.144076
1.24,5,5.153801
1.4,4,5.161468
1.2,5,5.171741
0.68,4,5.180426
1.71,4,5.187966
1.13,3,5.193132
1.5,5,5.20243
1.5,6,5.212877
2.39,5,5.221899
1.52,3,5.22712
1.83,4,5.234512
1.96,4,5.242218
3.39,6,5.252337
1.65,4,5.25976
1.65,5,5.268637
2.21,3,5.275369
1.51,4,5.282335
3.1,6,5.292216
2.61,7,5.304809
0.62,4,5.312054
1.91,7,5.323469
1.81,3,5.328139
2.05,3,5.33413
0.98,3,5.339736
1.67,5,5.349155
1.76,5,5.358696
2.4,5,5.368968
2.1,5,5.379426
1.1,3,5.38511
0.74,3,5.390121
1.92,6,5.399892
1.27,4,5.406919
2.52,5,5.416221
2.15,4,5.422575
0.68,3,5.427675
2.48,6,5.437645
1.43,5,5.445457
0.55,3,5.450189
1.14,3,5.456112
1.76,5,5.463695
0.3,3,5.468482
0.54,3,5.475328
2.0,5,5.483929
1.13,3,5.489659
1.97,4,5.496566
2.0,5,5.505223
2.53,6,5.515549
2.35,5,5.524666
1.74,4,5.531977
0.87,5,5.53986
0.77,3,5.5445
2.48,5,5.552217
1.02,4,5.558815
3.33,6,5.570478
1.19,3,5.577447
0.78,4,5.585335
0.86,3,5.590618
1.74,4,5.597419
1.91,3,5.623675
2.28,6,5.632062
1.47,3,5.636078
1.12,5,5.642687
0.93,3,5.64741
0.55,3,5.650655
1.23,3,5.654819
1.51,4,5.660392
1.64,3,5.663949
2.54,7,5.673208
1.45,4,5.680335
1.88,3,5.685302
1.01,3,6.40428
3.62,6,6.414861
2.25,5,6.424628
2.04,6,6.435186
1.6,4,6.441799
1.34,4,6.449085
1.82,4,6.456477
1.19,3,6.46187
0.75,3,6.467523
1.83,5,6.475863
2.15,4,6.483985
1.45,5,6.493539
1.21,4,6.501235
1.64,4,6.50885
1.0,5,6.517875
1.73,4,6.52524
1.71,5,6.533933
1.98,5,6.542536
1.76,3,6.548242
1.28,3,6.55344
0.35,3,6.558885
1.58,4,6.565394
1.73,5,6.574103
1.78,4,6.581616
0.88,3,6.58847
1.45,5,6.598392
1.61,4,6.606362
1.48,4,6.613767
1.29,4,6.620635
1.27,3,6.625232
1.96,5,6.63347
1.28,3,6.638445
1.4,4,6.645608
2.71,6,6.655893
1.0,3,6.660973
1.37,4,6.667538
1.44,3,6.67295
1.95,6,6.683745
1.59,4,6.690984
1.49,6,6.700673
0.99,3,6.705661
2.04,5,6.712457
1.77,5,6.719449
1.45,3,6.722897
1.73,6,6.730337
1.54,3,6.733941
1.17,4,6.740279
1.09,4,6.746515
0.55,3,6.75172
2.74,5,6.758419
1.09,4,6.764152
3.06,6,6.772815
2.13,6,6.781546
1.1,4,6.789291
4.06,8,6.801885
3.37,6,6.811468
1.28,4,6.815859
0.88,5,6.822229
2.9,8,6.832714
2.49,5,6.839657
1.45,4,6.844966
1.17,3,6.849086
2.13,4,6.853415
2.16,5,6.860678
0.13,3,6.865318
0.55,3,6.86977
1.94,5,6.877518
0.75,3,6.882377
1.01,4,6.889968
1.64,4,6.896881
0.33,3,6.901439
0.99,4,6.90821
1.39,4,6.914726
2.31,6,6.922513
2.77,6,6.932653
1.36,5,6.941307
0.36,4,6.948496
1.27,4,6.955716
1.57,5,6.963042
2.64,6,6.971719
1.45,5,6.980702
1.37,4,6.986226
0.39,3,6.992235
1.66,4,6.999186
1.08,4,7.006491
2.48,6,7.017179
1.32,4,7.024523
1.44,4,7.031826
2.08,5,7.040071
0.97,4,7.047422
0.33,4,7.054075
2.46,5,7.061646
1.18,3,7.066711
0.78,3,7.071456
1.7,6,7.082208
0.8,4,7.08974
1.14,4,7.09569
1.18,4,7.101769
1.64,4,7.108687
0.51,4,7.115325
1.22,3,7.119681
1.99,5,7.126325
1.69,5,7.133057
2.6,6,7.141594
1.06,3,7.145358
2.09,4,7.15088
1.16,3,7.154951
1.8,4,7.161299
1.21,4,7.167326
0.61,4,7.172205
2.26,4,7.178009
0.99,4,7.183969
1.82,4,7.190568
3.12,5,7.197854
2.79,7,7.207269
0.74,5,7.21386
1.75,5,7.223653
2.32,5,7.231284
0.97,3,8.076333
2.75,4,8.084216
0.76,3,8.089639
0.78,3,8.095485
1.03,3,8.101375
2.87,7,8.114076
1.36,4,8.120703
1.75,4,8.127797
2.15,5,8.135486
1.63,3,8.140216
0.79,5,8.148554
1.75,4,8.156255
0.88,3,8.161404
2.28,5,8.169549
1.18,3,8.174827
1.49,4,8.181209
0.74,3,8.186529
0.45,3,8.192003
2.01,6,8.201496
1.21,3,8.206949
0.92,4,8.213875
1.1,4,8.220483
1.77,4,8.228272
1.45,5,8.23697
1.11,5,8.246268
1.26,3,8.251221
3.16,6,8.261455
0.96,5,8.270288
1.73,5,8.279175
0.9,3,8.286024
1.95,5,8.295363
3.12,7,8.308494
2.68,5,8.318541
3.84,7,8.33207
1.97,5,8.342376
2.66,5,8.351134
0.94,4,8.358268
1.67,4,8.365807
1.94,5,8.374937
0.82,3,8.380567
1.05,3,8.38644
2.88,6,8.396868
2.09,5,8.405788
2.44,5,8.414921
2.67,6,8.425364
1.92,6,8.434787
1.4,3,8.438735
1.77,5,8.447463
1.68,5,8.454611
1.9,5,8.462375
1.97,5,8.471174
1.51,4,8.478182
1.82,4,8.485284
0.94,3,8.490584
0.45,4,8.49742
0.71,3,8.502895
2.16,5,8.512244
1.02,3,8.517874
1.25,5,8.526587
1.36,3,8.532179
1.31,3,8.537828
1.57,5,8.547246
3.37,6,8.557854
2.23,5,8.568692
1.33,4,8.577357
3.87,6,8.58899
1.07,4,8.595494
0.41,3,8.600315
2.24,6,8.611358
2.48,5,8.62167
1.25,3,8.627635
1.13,4,8.634911
1.07,6,8.644275
2.17,4,8.650797
2.94,7,8.662692
2.02,4,8.668147
1.94,6,8.677555
1.3,3,8.681836
0.64,3,8.686194
2.23,5,8.693604
2.28,6,8.702071
0.87,3,8.707374
1.76,3,8.71071
1.67,4,8.71611
0.71,3,8.71965
1.64,5,8.726371
0.77,3,8.731147
2.9,6,8.7407
0.22,4,8.747033
1.34,3,8.75191
2.97,8,8.764442
1.61,5,8.77319
1.01,4,8.780162
2.54,4,8.786829
2.1,5,8.79577
1.93,6,8.805582
2.04,4,8.813359
1.23,3,8.818619
1.06,4,8.825232
0.3,3,8.82909
1.25,5,8.835915
1.92,5,8.842268
0.49,3,8.846411
1.55,4,8.852513
0.8,3,8.856339
2.54,6,8.865247
0.9,5,8.873826
1.57,5,8.88376
2.09,5,8.891301
1.15,4,8.897011
0.97,5,8.903764
1.63,4,8.91097
1.77,4,8.918604
1.08,4,8.960682
2.44,9,8.97658
2.08,5,9.732258
0.87,3,9.737621
2.4,7,9.751076
1.82,3,9.756699
1.41,4,9.764309
2.27,6,9.776368
1.43,4,9.783681
1.58,5,9.793768
1.09,4,9.801651
1.58,5,9.811235
1.49,3,9.818454
2.64,5,9.828158
1.41,5,9.837354
0.75,4,9.844632
1.16,5,9.853225
1.21,3,9.858396
2.8,6,9.869472
1.15,6,9.8796
1.18,4,9.886132
3.45,5,9.895654
0.85,4,9.903155
1.57,4,9.912187
1.09,5,9.92359
2.98,6,9.935166
1.56,5,9.944811
1.68,4,9.952461
2.13,4,9.960317
2.6,6,9.971498
2.72,5,9.980356
1.52,5,9.989455
0.91,3,9.995391
1.54,4,10.002343
1.46,4,10.00978
1.75,5,10.020471
3.44,8,10.036696
0.8,3,10.042205
1.5,4,10.050571
1.47,4,10.057853
2.68,6,10.068646
1.06,4,10.076099
2.2,4,10.082748
1.65,6,10.093878
1.64,4,10.100903
1.32,3,10.106
1.8,6,10.117251
1.15,4,10.123897
3.66,7,10.134393
1.38,3,10.139012
1.68,5,10.147254
2.2,4,10.153279
1.1,5,10.161779
0.94,3,10.166772
1.11,5,10.173672
1.53,4,10.180789
1.75,4,10.187083
2.68,4,10.193219
0.62,4,10.199505
0.9,4,10.205324
2.55,5,10.212841
0.64,3,10.218024
2.27,5,10.22468
2.7,7,10.233529
2.56,6,10.242602
3.08,6,10.252115
0.77,3,10.255856
2.07,6,10.265838
1.97,4,10.272079
0.68,3,10.277048
1.79,4,10.28455
2.37,5,10.294065
1.53,6,10.306497
2.52,6,10.317866
3.89,6,10.329216
1.1,4,10.335531
1.28,3,10.340584
1.02,4,10.347313
3.37,5,10.355759
3.01,5,10.364921
1.51,4,10.37325
3.65,6,10.385934
1.86,5,10.394493
2.1,5,10.401757
1.42,3,10.40521
0.51,3,10.408586
2.25,4,10.413978
2.34,4,10.419918
2.59,7,10.43051
2.95,6,10.439281
0.96,3,10.443932
2.5,5,10.452123
1.25,4,10.458701
1.51,4,10.465679
1.88,4,10.472247
1.28,3,10.477303
2.03,5,10.485208
0.56,3,10.490166
1.48,5,10.496516
2.43,5,10.502566
1.64,4,10.50689
2.15,4,10.51108
1.65,4,10.516533
1.09,4,10.522395
1.69,5,10.529583
1.5,4,10.535563
1.66,4,10.542146
2.54,6,10.551637
1.56,4,10.557379
0.95,3,10.561539
1.81,4,10.567316
2.17,6,10.577021
1.45,5,10.585881
1.46,6,10.596325
2.15,5,11.319066
1.85,5,11.328179
1.21,4,11.33467
0.73,3,11.340063
0.24,3,11.34589
1.34,4,11.352385
0.78,3,11.357509
1.36,4,11.363879
1.2,4,11.370306
1.44,4,11.377623
2.26,5,11.385854
2.37,7,11.397311
0.36,4,11.404391
1.41,6,11.415336
1.26,5,11.424536
1.61,4,11.432078
1.26,4,11.438636
1.02,3,11.444009
1.85,5,11.451088
2.67,6,11.459858
2.08,4,11.466225
1.76,4,11.47215
2.41,5,11.479471
3.1,6,11.489894
3.44,5,11.498457
1.23,3,11.504137
1.42,4,11.511706
1.7,4,11.51928
1.05,4,11.526174
0.74,5,11.536473
1.75,3,11.541831
1.08,3,11.546906
3.81,7,11.558841
2.59,6,11.567599
1.26,4,11.573326
2.53,6,11.583199
1.43,4,11.589702
1.23,4,11.596848
0.93,3,11.601806
2.11,7,11.613652
3.28,9,11.630215
2.58,5,11.638886
2.92,6,11.649426
1.91,6,11.66015
2.13,6,11.670887
1.32,4,11.677737
1.87,4,11.685066
1.38,4,11.692441
1.34,4,11.699815
1.1,4,11.707327
2.83,5,11.716036
1.29,5,11.724414
2.63,5,11.732218
1.93,5,11.740641
1.31,5,11.763319
1.24,3,11.768955
0.18,3,11.775051
0.95,4,11.781713
0.72,4,11.788502
1.2,4,11.795233
0.92,3,11.801245
1.32,4,11.808411
2.37,5,11.818143
1.65,5,11.827219
1.19,5,11.837234
1.69,5,11.846555
2.2,7,11.858364
0.91,3,11.863558
1.86,5,11.872601
0.92,5,11.881573
0.92,4,11.88875
1.34,4,11.895585
1.59,3,11.900716
2.4,5,11.90927
1.77,4,11.915901
1.99,3,11.921232
1.3,4,11.928038
2.01,5,11.937721
1.65,5,11.945929
1.35,4,11.951999
1.8,5,11.958723
1.9,5,11.964529
1.33,4,11.970702
1.68,4,11.976728
2.24,4,11.983077
0.98,3,11.988003
1.87,4,11.994983
2.7,6,12.004755
2.12,6,12.015128
1.63,5,12.022997
0.23,3,12.028312
1.43,5,12.03834
2.17,5,12.063355
1.74,4,12.069994
0.72,3,12.075276
1.25,3,12.08049
2.47,5,12.089138
0.94,3,12.094574
3.74,8,12.109164
0.72,3,12.114916
1.53,3,12.120028
1.31,4,12.126351
2.79,5,12.136222
0.97,4,12.144384
1.79,5,12.153222
1.8,4,12.159937
0.88,5,12.167866
1.17,4,12.174626
2.02,5,12.183321
2.23,6,12.192505
0.98,4,12.198349
3.62,6,12.207343
0.85,3,12.212136
4.12,6,12.221888
0.59,3,12.937034
1.85,4,12.946265
1.55,5,12.955257
0.86,3,12.960467
2.22,5,12.969654
1.1,5,12.97789
1.1,4,12.985141
2.02,5,12.99463
1.35,4,13.001657
0.65,3,13.007864
0.86,3,13.013502
1.54,4,13.020232
