#{"t_start": 1774938040.5068543, "env_id": "None"}
r,l,t
1.28,6,0.028194
2.36,6,0.039395
1.27,4,0.048563
1.73,4,0.054873
0.87,3,0.060873
1.4,5,0.068837
1.9,5,0.077945
2.43,5,0.087909
0.87,3,0.092616
1.92,3,0.097929
2.16,6,0.109403
2.37,7,0.122486
0.9,4,0.131132
2.03,4,0.138756
0.72,4,0.146667
1.73,4,0.154381
4.01,6,0.162226
0.4,3,0.166433
1.3,5,0.176181
2.55,5,0.183527
0.35,3,0.187485
2.92,7,0.196651
3.37,7,0.205765
0.74,3,0.209247
1.08,4,0.214587
0.67,4,0.219676
2.52,6,0.226561
1.01,4,0.233402
0.73,3,0.238632
2.12,5,0.249859
2.11,5,0.259731
1.04,4,0.26656
1.63,5,0.275792
1.01,5,0.284392
0.53,5,0.294785
1.15,4,0.303528
4.71,8,0.318429
2.73,4,0.325174
2.21,5,0.334667
4.39,8,0.352232
2.01,5,0.362683
1.91,3,0.368902
0.95,3,0.375249
2.38,5,0.38481
3.47,7,0.399071
3.39,6,0.411295
0.61,3,0.417754
1.51,4,0.425643
2.04,5,0.434949
2.32,6,0.448328
2.3,5,0.458701
0.23,3,0.464257
1.61,5,0.473927
1.84,4,0.481852
1.54,4,0.490298
1.69,4,0.498466
2.73,5,0.508924
2.2,4,0.517167
1.41,6,0.53043
1.42,5,0.540607
1.47,4,0.550707
2.28,5,0.563122
1.96,4,0.571434
0.58,3,0.578325
0.49,3,0.584785
0.14,3,0.590953
2.63,6,0.602801
0.86,4,0.610478
1.74,4,0.618223
3.56,7,0.632501
0.97,5,0.641447
1.71,5,0.651731
1.21,5,0.661121
1.28,4,0.668605
2.42,4,0.677175
1.44,4,0.685714
2.96,5,0.697245
2.37,6,0.710103
2.94,6,0.721879
1.77,4,0.730735
1.08,5,0.741315
1.3,4,0.750525
1.75,6,0.764441
1.43,3,0.770791
0.73,4,0.779053
2.01,4,0.787017
1.35,3,0.79338
2.05,5,0.805473
1.35,4,0.814619
0.47,3,0.821145
2.03,5,0.831825
0.87,3,0.838205
0.54,3,0.84447
1.83,4,0.853682
1.86,4,0.862273
2.9,5,0.872844
2.26,5,0.88364
1.54,4,0.891905
1.58,4,0.902607
1.32,4,0.912739
3.01,6,0.925767
1.63,5,0.937066
0.97,5,0.94988
2.15,6,0.963366
0.81,3,0.970336
2.16,5,0.980099
1.91,5,0.9901
1.26,4,0.997343
0.93,4,1.005228
2.54,4,1.013123
2.43,5,1.022301
2.76,6,1.814752
1.69,4,1.822692
2.39,4,1.830912
1.97,5,1.841811
2.18,5,1.851885
1.1,4,1.860994
2.53,5,1.870957
1.76,4,1.879446
2.41,4,1.887013
1.0,4,1.894332
1.76,3,1.900191
5.12,8,1.915727
0.98,3,1.921436
1.98,4,1.928683
1.83,4,1.935972
0.81,5,1.944722
2.81,5,1.95306
1.82,5,1.965298
1.46,4,1.97431
0.63,3,1.980523
2.51,5,1.990453
2.53,6,2.001521
2.61,6,2.012364
1.07,4,2.019261
2.15,6,2.029669
