#{"t_start": 1774852306.374025, "env_id": "None"}
r,l,t
1.28,4,1.857577
1.19,3,1.859537
3.33,7,1.86146
1.63,4,1.862478
3.05,6,1.86428
1.36,4,1.865358
2.04,5,1.866889
0.43,4,1.867944
1.69,4,1.869374
0.8,5,1.870602
2.42,6,1.872026
2.34,5,1.873453
1.75,5,1.874841
1.57,5,1.876004
1.99,5,1.877563
0.86,3,1.878376
0.7,5,1.879763
2.29,5,1.881083
0.78,3,1.881823
1.56,4,1.88276
2.0,5,1.884181
1.46,3,1.885017
3.92,9,1.909284
2.29,5,1.917666
0.88,4,1.925855
1.23,4,1.933811
1.8,4,1.943019
0.29,3,1.950531
1.29,3,1.951946
0.63,4,1.959981
1.6,4,1.968047
0.79,4,1.976438
1.43,3,1.98447
1.43,3,1.996231
2.65,4,2.007044
0.77,4,2.016316
2.59,5,2.025706
1.57,3,2.034636
2.02,5,2.044107
1.17,5,2.054551
2.23,5,2.071444
2.57,6,2.079557
1.93,4,2.087714
0.7,3,2.095669
2.44,4,2.104407
1.25,3,2.112239
2.08,5,2.12128
2.55,6,2.132769
1.13,4,2.140999
1.99,6,2.160957
1.79,5,2.17096
1.44,4,2.180961
1.22,4,2.194661
2.62,4,2.204374
1.09,4,2.214532
1.66,3,2.222704
1.5,4,2.231444
1.61,5,2.240324
0.91,4,2.248803
0.94,4,2.264164
1.05,4,2.275103
2.29,5,2.284149
1.49,5,2.299738
3.88,8,2.320156
0.19,3,2.32162
1.18,3,2.347478
2.59,5,2.355385
1.6,5,2.374937
0.38,3,2.3764
2.51,6,2.391475
1.56,4,2.400551
0.21,4,2.410542
1.58,3,2.419191
1.26,4,2.427942
1.36,4,2.43592
3.96,6,2.446974
1.03,3,2.455341
0.81,4,2.463231
2.0,4,2.471939
0.9,4,2.479797
1.22,4,2.490168
2.4,5,2.498729
1.12,3,2.5051
2.11,4,2.511703
2.65,8,2.525965
3.86,6,2.533586
2.24,7,2.546534
1.77,6,2.558948
1.19,5,2.568762
3.44,10,2.589792
1.79,5,2.607692
2.35,4,2.616387
2.87,6,2.624915
0.73,3,2.640041
0.91,4,2.667691
4.67,8,2.684513
2.09,4,2.692491
1.47,4,2.700235
3.5,7,2.718246
3.2,7,2.729724
2.57,5,2.744706
1.31,4,2.752185
1.6,4,2.759099
0.74,3,2.75995
1.83,4,2.766721
1.07,5,2.780846
2.22,5,2.787291
2.44,5,2.795265
2.87,6,2.808022
2.08,5,2.81745
2.01,4,2.824586
1.27,4,2.83282
1.44,3,2.839187
4.05,7,2.848016
0.87,4,2.854758
2.14,4,2.860449
1.37,5,2.873739
3.73,6,2.88232
1.36,6,2.897239
1.81,4,2.905729
1.2,4,2.913834
1.24,4,2.920663
2.16,6,2.929729
0.77,3,2.935955
1.29,3,2.941893
1.91,6,2.94887
2.84,6,2.962517
1.82,5,2.969173
0.32,3,2.976421
1.55,3,2.977466
0.73,4,2.984764
2.37,5,2.99882
1.44,5,3.007225
1.49,5,3.014725
2.41,5,3.021832
2.63,6,3.033467
3.81,8,3.047487
2.12,6,3.054697
2.86,6,3.065804
2.23,6,3.080848
1.36,5,3.095251
0.71,3,3.096087
3.29,6,3.109009
1.34,5,3.117361
3.27,5,3.126323
0.93,3,3.131907
2.53,5,3.138259
1.67,4,3.144082
0.8,5,3.154049
1.94,6,3.160715
1.82,4,3.165624
1.53,4,3.170706
1.86,5,3.177301
2.17,4,3.18372
2.19,4,3.190492
0.28,3,3.196722
0.63,3,3.204378
3.29,6,3.214253
2.39,5,3.230456
4.95,8,3.244453
1.42,5,3.250931
1.52,4,3.258704
0.67,4,3.266098
2.11,4,3.27446
2.28,5,3.283451
2.92,5,3.290241
0.89,3,3.294977
1.49,4,3.300391
0.46,4,3.306029
2.39,6,3.320932
1.21,3,3.321779
4.49,8,3.339291
3.03,5,3.352614
0.63,2,3.353316
1.26,4,3.359549
0.56,3,3.366158
1.0,4,3.374078
2.4,6,3.383672
2.58,5,3.397807
5.15,8,3.418586
3.05,7,3.431285
2.53,5,3.446261
4.7,8,3.461233
2.26,4,3.468652
4.14,8,3.482249
2.34,6,3.491288
0.74,3,3.497318
2.05,6,3.502966
4.26,7,3.515998
2.04,5,3.526237
1.75,4,3.533132
1.16,3,3.540136
2.06,5,3.548506
1.95,6,3.561024
1.31,4,3.567882
1.8,4,3.574911
0.83,4,3.581592
3.21,6,3.590443
2.2,5,3.606067
4.93,9,3.6228
3.52,7,3.639414
1.41,5,3.647396
2.91,6,3.655209
1.14,3,3.662306
2.3,5,3.670846
1.03,3,3.678588
2.15,4,3.686342
1.84,5,3.694642
3.07,6,3.722852
2.8,6,3.732525
2.9,6,3.749835
3.1,7,3.765654
3.48,8,3.778036
0.74,3,3.7787
2.72,6,3.790909
1.75,5,3.797678
2.27,5,3.804333
0.96,4,3.811349
1.48,4,3.818146
3.86,7,3.834106
1.11,4,3.841923
1.19,3,3.848943
2.96,6,3.856143
4.38,8,3.871446
4.35,8,3.887591
3.06,6,3.901142
2.4,5,3.908655
2.7,6,3.922981
2.5,5,3.933167
2.98,6,3.94502
4.12,7,3.961775
2.44,6,3.977116
2.46,5,3.985495
2.62,6,3.993119
1.61,4,4.000054
1.21,3,4.00668
3.06,6,4.019206
1.8,4,4.026498
0.27,3,4.027238
1.25,4,4.032848
1.33,4,4.038977
2.34,4,4.045813
1.19,4,4.052208
3.08,5,4.062341
3.97,7,4.068558
1.22,4,4.074045
3.45,7,4.086933
1.15,4,4.09423
0.95,3,4.101817
3.55,6,4.110346
3.22,6,4.125777
2.54,6,4.133595
4.43,8,4.147726
0.84,4,4.154099
0.58,3,4.162775
3.28,6,4.176824
3.37,6,4.184411
1.68,3,4.19022
2.21,5,4.197156
2.23,5,4.203783
2.03,6,4.214734
2.6,5,4.223627
1.63,4,4.232255
2.87,6,4.248125
0.59,4,4.256495
2.48,5,4.266644
1.9,4,4.275968
1.77,5,4.283737
2.3,5,4.292577
0.77,3,4.300049
1.54,5,4.310403
3.11,6,4.328636
3.1,5,4.338681
3.96,8,4.364778
0.96,4,4.382012
1.23,4,4.399472
1.63,4,4.41459
1.25,4,4.440731
3.38,7,4.489648
3.66,8,4.507297
1.3,4,4.51618
3.4,6,4.5301
2.27,5,4.546179
2.56,6,4.558447
3.81,6,4.576473
3.13,7,4.587026
2.08,6,4.602025
1.11,3,4.608956
3.54,6,4.620726
3.31,6,4.637674
1.53,5,4.647542
1.57,3,4.654414
2.63,7,4.663763
1.8,5,4.680772
3.72,8,4.700037
3.46,6,4.711368
1.71,5,4.720471
3.09,6,4.739094
3.56,8,4.757665
2.82,8,4.773837
2.25,4,4.783138
1.97,4,4.791758
1.78,4,4.799233
2.12,5,4.808938
0.66,3,4.817305
2.45,5,4.826086
2.5,5,4.837585
2.38,5,4.85669
3.61,7,4.866743
1.55,4,4.875314
4.88,9,4.902989
1.14,4,4.911344
1.86,4,4.919886
4.13,7,4.933116
1.7,4,4.942864
2.98,6,4.961106
0.72,3,4.969485
1.56,5,4.978158
3.16,5,4.988708
3.34,8,5.007069
