#{"t_start": 1774938525.329297, "env_id": "None"}
r,l,t
1.28,6,0.025748
2.36,6,0.035118
1.27,4,0.041848
1.73,4,0.048559
0.87,3,0.05295
1.4,5,0.06069
1.9,5,0.068573
2.43,5,0.075886
0.87,3,0.080938
1.92,3,0.087223
2.16,6,0.097662
2.37,7,0.110984
0.9,4,0.118381
2.03,4,0.125387
0.72,4,0.132234
1.73,4,0.138719
4.01,6,0.149029
0.4,3,0.155594
1.3,5,0.166038
2.55,5,0.175147
0.35,3,0.180604
2.92,7,0.192746
3.37,7,0.204894
0.74,3,0.209848
1.08,4,0.2174
0.67,4,0.224323
2.52,6,0.233428
1.01,4,0.23985
0.73,3,0.243325
2.12,5,0.249215
2.11,5,0.255837
1.04,4,0.260935
1.63,5,0.267671
1.01,5,0.273871
0.53,5,0.280173
1.15,4,0.285414
4.71,8,0.29843
2.73,4,0.304835
2.21,5,0.312863
4.39,8,0.328559
2.01,5,0.33713
1.91,3,0.341042
0.95,3,0.345231
2.38,5,0.352676
3.47,7,0.364169
3.39,6,0.373832
0.61,3,0.379145
1.51,4,0.385544
2.04,5,0.394457
2.32,6,0.404594
2.3,5,0.4137
0.23,3,0.419394
1.61,5,0.428603
1.84,4,0.435654
1.54,4,0.443053
1.69,4,0.45059
2.73,5,0.459306
2.2,4,0.466329
1.41,6,0.475902
1.42,5,0.485421
1.47,4,0.493423
2.28,5,0.503096
1.96,4,0.511293
0.58,3,0.517184
0.49,3,0.522928
0.14,3,0.528591
2.63,6,0.540026
0.86,4,0.547732
1.74,4,0.554636
3.56,7,0.567421
0.97,5,0.576266
1.71,5,0.585039
1.21,5,0.593438
1.28,4,0.600972
2.42,4,0.608225
1.44,4,0.615426
2.96,5,0.623755
2.37,6,0.631835
2.94,6,0.640637
1.77,4,0.646103
1.08,5,0.653467
1.3,4,0.660117
1.75,6,0.670016
1.43,3,0.675689
0.73,4,0.682849
2.01,4,0.689707
1.35,3,0.694526
2.05,5,0.701231
1.35,4,0.70756
0.47,3,0.712365
2.03,5,0.720206
0.87,3,0.724422
0.54,3,0.72941
1.83,4,0.733714
1.86,4,0.737805
2.9,5,0.742981
2.26,5,0.748042
1.54,4,0.752802
1.58,4,0.758128
1.32,4,0.764211
3.01,6,0.773062
1.63,5,0.781602
0.97,5,0.789043
2.15,6,0.798692
0.81,3,0.803564
2.16,5,0.812216
1.91,5,0.82123
1.26,4,0.828811
0.93,4,0.836389
2.54,4,0.843733
2.43,5,0.852129
2.76,6,1.566539
1.69,4,1.574034
2.39,4,1.581424
1.97,5,1.590618
2.27,6,1.600597
1.09,4,1.607823
2.37,5,1.616197
1.72,3,1.621112
2.41,4,1.628597
1.0,4,1.636196
1.76,3,1.641357
5.12,8,1.655737
0.98,3,1.661493
1.98,4,1.668936
1.83,4,1.676319
0.81,5,1.685161
2.81,5,1.694303
1.82,5,1.704742
1.46,4,1.712657
0.63,3,1.719621
2.51,5,1.729186
2.53,6,1.739666
2.61,6,1.750132
1.07,4,1.757006
2.15,6,1.767954
2.43,5,1.777052
1.97,5,1.785824
0.87,5,1.79379
1.23,4,1.80053
1.87,4,1.807282
0.59,4,1.813656
1.31,5,1.823935
1.52,4,1.831272
2.28,5,1.839526
1.67,4,1.846844
3.02,5,1.85571
1.29,3,1.860926
2.28,5,1.87001
2.04,6,1.880751
2.92,6,1.89149
0.4,3,1.896864
1.38,3,1.901769
2.3,5,1.910024
0.97,5,1.918944
1.83,4,1.925846
1.65,4,1.932961
0.3,4,1.940312
1.59,4,1.947611
4.22,8,1.96152
2.26,5,1.970519
2.19,5,1.979547
2.45,5,1.988328
0.73,3,1.993395
1.56,4,2.000426
1.48,4,2.01968
1.34,3,2.030658
1.68,4,2.037794
2.72,6,2.048344
0.77,5,2.056298
0.7,4,2.0626
1.18,3,2.067518
3.1,6,2.077353
0.52,4,2.084044
1.25,4,2.091298
2.35,5,2.098929
1.69,4,2.104908
2.37,6,2.113759
1.71,4,2.120089
1.87,4,2.126114
0.1,3,2.130573
1.26,4,2.137197
4.15,7,2.147447
0.83,4,2.153549
1.66,4,2.15973
2.21,5,2.167244
0.57,3,2.171591
3.03,6,2.181183
1.57,4,2.187817
1.46,4,2.194695
1.87,6,2.204992
1.4,3,2.209802
2.02,4,2.216612
0.89,3,2.221988
3.11,5,2.229488
1.78,7,2.238436
1.27,3,2.242262
1.27,4,2.247324
1.36,4,2.252295
1.28,3,2.255976
2.07,5,2.262776
1.26,4,2.268438
1.31,5,2.274996
2.61,5,2.281722
3.05,6,2.289921
0.78,3,2.29421
2.14,5,2.301671
1.85,4,2.307628
3.45,7,2.317248
0.61,5,2.325602
0.88,3,2.33067
0.91,3,2.335031
2.55,5,2.342116
0.83,3,2.346099
1.57,3,2.350066
1.06,4,2.355414
3.44,7,2.364468
1.26,6,2.37272
1.83,4,2.378243
0.34,3,2.383061
2.11,5,2.390582
1.29,3,2.394798
1.33,4,2.400645
2.69,6,2.408938
1.9,4,2.414247
1.36,4,2.419671
1.26,3,3.021228
2.28,5,3.031173
2.22,4,3.037738
2.59,8,3.050625
1.37,6,3.059904
1.8,3,3.06456
1.32,4,3.070979
1.65,4,3.07746
0.86,3,3.082272
1.32,4,3.089124
0.88,4,3.095762
1.03,3,3.100739
1.89,4,3.107416
2.68,6,3.117185
2.54,6,3.12672
0.95,3,3.131977
1.96,5,3.140411
0.99,3,3.145519
1.1,6,3.154953
1.74,5,3.163073
1.71,5,3.170991
1.37,4,3.177139
2.91,6,3.187582
1.84,4,3.194392
1.69,5,3.203322
3.08,7,3.215183
3.95,8,3.231179
1.22,4,3.238004
1.77,4,3.24472
1.84,6,3.254706
1.4,3,3.259545
1.4,4,3.266151
0.25,3,3.271464
0.87,3,3.276377
1.16,4,3.28284
1.87,4,3.289309
2.54,6,3.298786
2.64,6,3.308088
2.3,6,3.317098
0.96,5,3.324263
2.18,5,3.331217
1.94,4,3.33647
1.94,4,3.343123
1.13,5,3.34989
0.48,3,3.354131
3.07,5,3.360999
2.45,5,3.368505
0.14,3,3.372915
1.31,4,3.379023
1.41,5,3.385997
2.2,5,3.393127
2.41,5,3.400379
2.43,6,3.408972
1.21,4,3.415214
2.3,7,3.425524
1.04,3,3.430285
2.68,6,3.439103
2.85,5,3.446341
1.79,4,3.452272
2.14,4,3.458159
2.67,5,3.465295
1.36,3,3.469566
2.72,7,3.479735
2.1,5,3.486518
2.25,6,3.494709
1.65,5,3.501493
1.76,5,3.508095
0.62,3,3.512233
2.39,5,3.518908
2.89,6,3.526674
1.14,4,3.532079
1.26,5,3.538889
2.01,5,3.546017
1.44,4,3.552364
3.39,6,3.561053
1.96,4,3.567144
4.92,10,3.581192
2.05,5,3.589049
1.74,5,3.596771
1.0,4,3.602837
1.12,3,3.607608
1.06,3,3.611838
2.04,6,3.620601
1.43,4,3.626589
2.03,5,3.634791
1.82,4,3.640917
1.82,4,3.646893
1.24,3,3.65136
0.34,3,3.655987
0.83,3,3.660287
2.76,6,3.668829
2.04,6,3.678037
2.12,5,3.685714
2.04,5,3.693544
1.72,4,3.699896
1.49,4,3.706159
3.2,6,3.716611
1.76,5,3.725448
1.28,4,3.732847
1.44,5,3.740927
1.71,5,3.74872
2.96,6,3.757409
1.25,3,3.761883
2.72,6,3.771494
2.2,4,3.777554
1.42,4,3.783711
1.73,5,3.79137
1.65,4,3.797426
2.3,5,3.805006
1.94,4,4.603586
1.46,4,4.611079
0.79,3,4.61624
2.19,5,4.624355
2.42,6,4.633782
2.9,6,4.643148
2.52,5,4.651281
3.08,8,4.663396
1.73,4,4.66958
1.69,4,4.675837
2.68,4,4.681795
1.22,3,4.686144
0.86,3,4.690473
0.56,3,4.694833
1.27,3,4.699139
1.19,4,4.705232
3.5,6,4.714179
1.49,5,4.721125
1.05,4,4.727047
2.4,6,4.736932
2.87,8,4.750971
0.91,5,4.760659
1.48,3,4.766607
1.65,5,4.774718
1.77,4,4.780867
2.2,6,4.789772
2.47,4,4.796044
2.52,6,4.806175
0.89,3,4.811085
1.27,3,4.815854
2.49,5,4.823853
1.45,5,4.832191
1.23,4,4.838979
1.52,5,4.849485
2.17,5,4.858671
2.52,5,4.86711
2.34,6,4.876839
1.44,4,4.883147
1.49,5,4.89122
