#{"t_start": 1774942820.215507, "env_id": "None"}
r,l,t
1.28,6,0.02749
2.36,6,0.044422
1.27,4,0.052269
1.73,4,0.05945
0.87,3,0.066233
1.4,5,0.076508
1.9,5,0.088238
2.43,5,0.103012
0.87,3,0.115665
1.92,3,0.125218
2.16,6,0.139977
2.37,7,0.167766
0.9,4,0.212672
2.03,4,0.224064
0.72,4,0.231483
1.73,4,0.238116
4.01,6,0.247953
0.4,3,0.252894
1.3,5,0.262637
2.55,5,0.272406
0.35,3,0.277889
2.92,7,0.29089
3.37,7,0.303536
0.74,3,0.30969
1.08,4,0.318033
0.67,4,0.325819
2.52,6,0.337143
1.01,4,0.3452
0.73,3,0.351349
2.12,5,0.361871
2.11,5,0.371996
1.04,4,0.379898
1.63,5,0.389249
1.01,5,0.399637
0.53,5,0.410645
1.15,4,0.418417
4.71,8,0.434249
2.73,4,0.442562
2.21,5,0.451527
4.39,8,0.467607
2.01,5,0.477253
1.91,3,0.482862
0.95,3,0.488771
2.38,5,0.498606
3.47,7,0.513737
3.39,6,0.525918
0.61,3,0.532831
1.51,4,0.54142
2.04,5,0.551555
2.32,6,0.56411
2.3,5,0.573877
0.23,3,0.580168
1.61,5,0.589964
1.84,4,0.598215
1.54,4,0.611377
1.69,4,0.619146
2.73,5,0.630021
2.2,4,0.639298
1.41,6,0.651145
1.42,5,0.661623
1.47,4,0.669307
2.28,5,0.678541
1.96,4,0.687056
0.58,3,0.694783
0.49,3,0.701152
0.14,3,0.707321
2.63,6,0.719703
0.86,4,0.727807
1.74,4,0.735195
3.56,7,0.749576
0.97,5,0.760819
1.71,5,0.77199
1.21,5,0.786097
1.28,4,0.795915
2.42,4,0.822092
1.44,4,0.836185
2.96,5,0.867083
2.37,6,0.91349
2.94,6,0.928276
1.77,4,0.936268
1.08,5,0.944809
1.3,4,0.951658
1.75,6,0.962487
1.43,3,0.967913
0.73,4,0.974442
2.01,4,0.981286
1.35,3,0.986624
2.05,5,0.995476
1.35,4,1.002342
0.47,3,1.008399
2.03,5,1.017293
0.87,3,1.022416
0.54,3,1.028407
1.83,4,1.036081
1.86,4,1.042821
2.9,5,1.052316
2.26,5,1.06146
1.54,4,1.069247
1.58,4,1.077245
1.32,4,1.093055
3.01,6,1.105648
1.63,5,1.116796
0.97,5,1.131569
2.15,6,1.145384
0.81,3,1.155383
2.16,5,1.172226
1.91,5,1.190385
1.26,4,1.205248
0.93,4,1.214603
2.54,4,1.223649
2.43,5,1.238364
2.76,6,2.033135
1.69,4,2.041446
2.39,4,2.049145
1.97,5,2.058422
2.18,5,2.068123
1.1,4,2.075392
2.53,5,2.084138
1.76,4,2.091303
2.41,4,2.098234
1.0,4,2.105098
1.76,3,2.10985
5.12,8,2.121878
0.98,3,2.127242
1.98,4,2.136736
1.83,4,2.144531
0.81,5,2.15387
2.81,5,2.163204
1.82,5,2.171874
1.46,4,2.179564
0.63,3,2.185002
2.51,5,2.193562
2.53,6,2.203576
2.61,6,2.213513
1.07,4,2.219421
2.15,6,2.229122
2.43,5,2.237998
1.97,5,2.246419
0.87,5,2.254776
1.23,4,2.261666
1.87,4,2.268298
0.59,4,2.275248
1.31,5,2.284617
1.52,4,2.290933
2.28,5,2.299054
1.67,4,2.307176
3.02,5,2.323313
1.29,3,2.328833
2.28,5,2.338468
2.04,6,2.349537
2.92,6,2.35766
0.4,3,2.362585
1.38,3,2.3678
2.3,5,2.374286
0.97,5,2.379806
1.83,4,2.385154
1.65,4,2.389873
0.3,4,2.395836
1.59,4,2.40248
4.22,8,2.415082
2.91,6,2.424723
1.56,4,2.430845
2.45,5,2.440139
0.73,3,2.444747
1.56,4,2.450663
1.48,4,2.456961
1.34,3,2.461199
1.68,4,2.467553
2.72,6,2.476512
0.77,5,2.48418
0.7,4,2.490653
1.18,3,2.495916
3.1,6,2.506094
0.52,4,2.51327
1.25,4,2.520192
1.95,5,2.528242
1.69,4,2.535285
2.37,6,2.544927
1.71,4,2.549451
1.87,4,2.553716
0.1,3,2.557206
1.26,4,2.561889
4.15,7,2.569782
0.83,4,2.574802
1.66,4,2.580673
1.35,5,2.588519
0.57,3,2.593194
3.03,6,2.602723
1.57,4,2.610003
1.46,4,2.616575
1.87,6,2.625891
1.4,3,2.630305
2.02,4,2.636386
0.89,3,2.642157
3.11,5,2.650106
1.78,7,2.661726
1.27,3,2.666878
1.27,4,2.67388
1.36,4,2.680488
1.28,3,2.685324
2.07,5,2.693472
1.26,4,2.699811
1.31,5,2.707847
2.61,5,2.716153
3.05,6,2.725548
0.78,3,2.730641
2.14,5,2.739588
1.85,4,2.746843
3.45,7,2.758223
0.61,5,2.766394
0.88,3,2.771349
0.91,3,2.776143
2.55,5,2.783499
0.83,3,2.789438
1.57,3,2.79502
1.06,4,2.802256
3.44,7,2.814656
1.26,6,2.824541
1.83,4,2.830626
0.87,5,2.854295
2.16,4,2.861816
1.61,4,2.867924
2.16,5,2.875699
3.38,6,2.884024
0.7,3,2.888719
1.84,4,3.653165
1.55,4,3.660641
2.59,5,3.668635
3.34,8,3.681426
1.23,6,3.691575
1.82,4,3.698848
1.32,4,3.705632
1.65,4,3.711836
0.86,3,3.715397
1.32,4,3.720814
0.88,4,3.727446
1.03,3,3.732618
1.89,4,3.739866
2.68,6,3.752474
2.54,6,3.764354
0.95,3,3.769928
1.96,5,3.777864
0.99,3,3.783429
1.1,6,3.794721
1.74,5,3.803121
1.35,4,3.810081
1.86,5,3.818286
2.91,6,3.828437
1.84,4,3.833983
1.69,5,3.842068
3.08,7,3.855049
3.54,6,3.865031
2.32,6,3.875618
1.77,4,3.882187
1.84,6,3.891221
1.4,3,3.895242
1.4,4,3.901491
0.25,3,3.906718
0.87,3,3.912461
1.16,4,3.919499
1.87,4,3.926699
2.54,6,3.937103
2.64,6,3.946805
2.3,6,3.956509
0.96,5,3.964442
2.18,5,3.972764
1.94,4,3.978831
1.94,4,3.985053
1.13,5,3.992913
0.48,3,3.997926
3.07,5,4.005821
2.45,5,4.014643
0.14,3,4.019955
1.31,4,4.02623
1.41,5,4.034494
2.2,5,4.044566
2.41,5,4.05564
2.54,7,4.069336
1.22,4,4.075918
1.71,7,4.088252
0.71,3,4.093682
2.58,6,4.104829
2.08,4,4.112405
1.79,4,4.11996
2.14,4,4.127438
2.67,5,4.13758
1.36,3,4.142947
2.72,7,4.156472
2.1,5,4.163462
1.08,4,4.173939
1.5,5,4.180601
1.72,6,4.188022
1.22,3,4.19173
1.82,4,4.197567
3.13,6,4.207506
1.46,5,4.214448
1.66,5,4.221541
2.07,5,4.229194
1.64,5,4.238074
3.39,6,4.248178
1.96,4,4.255593
4.92,10,4.272608
2.05,5,4.281105
1.74,5,4.289729
1.0,4,4.297251
1.12,3,4.302837
1.06,3,4.307683
2.04,6,4.316943
1.43,4,4.323496
2.45,5,4.3341
1.82,4,4.340865
1.82,4,4.346965
1.24,3,4.351514
0.34,3,4.357609
0.83,3,4.362191
2.76,6,4.371129
2.04,6,4.380848
2.12,5,4.388995
2.04,5,4.395825
1.72,4,4.401542
1.49,4,4.406753
3.2,6,4.415104
1.76,5,4.422052
1.28,4,4.428104
1.44,5,4.435055
1.71,5,4.441917
2.96,6,4.450156
1.25,3,4.456059
2.72,6,4.466819
2.2,4,4.474043
1.42,4,4.481584
1.73,5,4.491408
1.65,4,4.499115
2.3,5,4.509045
1.94,4,5.23606
1.46,4,5.242202
0.79,3,5.247365
2.19,5,5.256073
2.42,6,5.266855
2.9,6,5.276697
2.52,5,5.28535
3.08,8,5.301338
1.73,4,5.309266
1.69,4,5.316409
2.68,4,5.323137
1.22,3,5.32865
0.86,3,5.334519
0.56,3,5.339692
1.27,3,5.344771
1.19,4,5.351016
3.5,6,5.360177
1.49,5,5.370511
1.05,4,5.377331
2.4,6,5.386316
2.23,7,5.398999
1.62,5,5.407217
1.2,3,5.412125
2.01,5,5.419946
2.35,4,5.42584
0.72,4,5.433218
3.36,6,5.442785
2.85,7,5.453513
0.89,3,5.458165
1.27,3,5.46366
2.49,5,5.472475
1.45,5,5.479753
1.23,4,5.487125
1.52,5,5.495862
2.17,5,5.506469
2.52,5,5.516294
2.25,6,5.527357
1.44,4,5.535667
1.49,5,5.544928
2.29,6,5.555693
3.29,6,5.565456
0.79,4,5.572366
1.87,4,5.579573
0.82,3,5.585564
1.96,4,5.593572
1.68,6,5.604912
2.15,5,5.613606
1.73,4,5.619314
1.87,4,5.625823
3.25,6,5.635943
1.02,4,5.642853
0.43,3,5.648604
0.77,3,5.65401
3.4,6,5.665061
2.98,5,5.674358
2.63,6,5.684735
1.23,5,5.693671
1.53,5,5.702341
0.63,3,5.707975
2.16,5,5.716391
1.39,4,5.72248
1.85,5,5.730863
1.84,6,5.741528
3.63,6,5.751188
1.16,3,5.756137
2.48,6,5.767524
1.74,5,5.776348
1.8,5,5.784375
2.17,5,5.793157
1.96,5,5.801856
1.0,3,5.807513
0.82,5,5.816581
1.02,3,5.821821
0.92,4,5.829219
2.39,4,5.83642
1.98,6,5.846752
1.11,4,5.8537
2.23,5,5.862386
1.99,5,5.871997
1.75,5,5.880208
1.72,4,5.886908
0.93,3,5.892295
1.93,5,5.900384
1.99,5,5.909114
0.68,4,5.91638
1.43,5,5.924915
2.3,6,5.935288
1.65,5,5.943124
0.37,3,5.947962
2.13,5,5.95546
1.98,6,5.965298
4.05,7,5.978517
2.44,6,5.988172
2.52,5,5.996375
3.58,7,6.00731
1.27,4,6.013786
1.58,5,6.020415
1.94,4,6.025341
1.79,5,6.032062
1.97,7,6.068522
0.73,4,6.075481
0.65,4,6.083033
1.18,3,6.088724
1.8,4,6.095901
2.77,6,6.106561
0.68,4,6.114176
1.41,5,6.124521
0.79,3,6.131308
1.25,4,6.140219
1.3,3,6.145712
1.21,4,6.873609
2.17,5,6.884331
2.87,6,6.893626
0.0,3,6.897922
0.98,5,6.909951
1.12,4,6.917146
2.32,5,6.926229
2.39,6,6.936416
2.77,7,6.947809
2.0,5,6.955448
2.42,6,6.965494
0.77,4,6.97192
1.42,5,6.979614
0.97,3,6.985074
1.41,4,6.992864
2.75,6,7.002587
3.34,8,7.014755
0.7,4,7.021178
3.33,5,7.029335
2.47,6,7.0379
0.65,4,7.044271
1.65,5,7.05191
1.08,4,7.057269
2.4,6,7.067493
1.81,5,7.076923
1.06,4,7.081841
2.5,6,7.088963
3.26,6,7.095875
0.66,3,7.098873
1.83,4,7.104309
2.46,5,7.112516
2.31,5,7.120231
1.56,4,7.126503
0.61,3,7.131429
1.4,6,7.140529
1.28,4,7.145594
1.43,4,7.150187
1.15,3,7.153047
1.96,5,7.159021
1.19,4,7.165507
2.05,6,7.17518
1.39,3,7.181024
1.66,5,7.188753
1.7,4,7.194846
1.83,5,7.202398
1.84,4,7.20914
1.21,4,7.215994
2.41,6,7.226392
2.85,6,7.237106
1.4,6,7.247254
0.85,3,7.252354
1.7,5,7.260676
0.44,4,7.268065
0.6,3,7.273517
1.46,4,7.281811
2.25,4,7.289264
1.06,4,7.297223
1.25,4,7.304938
1.41,4,7.312414
0.09,3,7.317884
1.72,5,7.325638
1.79,3,7.329922
1.58,5,7.336935
1.54,4,7.342761
1.74,4,7.348126
3.27,7,7.356397
2.66,5,7.362667
2.39,5,7.374059
1.29,4,7.381371
1.5,3,7.38668
0.79,3,7.39134
0.9,4,7.397705
2.31,4,7.403045
3.21,6,7.412119
1.4,5,7.418407
3.49,7,7.426943
2.25,4,7.432653
1.9,5,7.439633
2.2,5,7.447189
1.59,5,7.45469
1.6,5,7.461754
2.95,8,7.473732
1.36,5,7.482851
1.58,4,7.489323
0.96,3,7.493566
3.16,7,7.503659
1.92,5,7.512423
1.57,5,7.520513
1.03,4,7.526851
2.15,5,7.534615
2.31,6,7.542496
2.96,7,7.552379
0.17,3,7.555919
1.19,3,7.560842
1.69,5,7.568918
1.94,4,7.573687
0.83,3,7.577797
1.85,7,7.58962
1.68,5,7.597573
0.88,3,7.602836
1.75,4,7.610211
2.41,5,7.61875
0.89,4,7.625724
1.3,5,7.632936
1.49,4,7.63851
1.63,3,7.64272
0.74,3,7.64732
1.77,4,7.653547
1.75,4,7.660086
1.79,5,7.667913
1.99,5,8.29996
3.62,7,8.307835
0.85,4,8.311867
1.64,5,8.316908
1.82,5,8.322055
1.42,3,8.324903
0.63,3,8.327689
1.45,4,8.332204
1.97,5,8.337309
2.21,5,8.34187
1.46,4,8.346522
2.33,5,8.35272
1.25,4,8.356558
1.85,6,8.363426
0.76,3,8.367069
1.39,4,8.37305
2.41,6,8.381694
0.8,4,8.387243
1.3,4,8.394641
1.78,4,8.400875
2.66,5,8.407742
2.21,5,8.414073
1.85,5,8.419186
1.79,5,8.42593
1.29,4,8.432222
2.74,6,8.441597
1.13,5,8.450687
3.2,5,8.458416
1.04,4,8.464535
1.76,4,8.470442
0.91,3,8.474755
1.4,3,8.479056
1.38,4,8.485878
1.45,4,8.493713
1.78,5,8.499337
2.63,7,8.506681
1.2,3,8.510471
1.79,5,8.517811
1.36,4,8.523946
1.9,5,8.531679
0.86,3,8.536276
2.28,5,8.54437
1.37,5,8.552374
2.55,6,8.560969
1.88,5,8.568062
1.92,5,8.574988
1.64,4,8.580441
2.93,6,8.58911
1.2,3,8.594486
0.73,4,8.600674
0.28,3,8.605397
3.08,7,8.615404
3.78,6,8.622035
0.56,3,8.626691
0.93,3,8.631379
3.49,7,8.641025
1.28,4,8.646237
2.27,5,8.653432
2.88,7,8.66459
0.74,4,8.66966
1.59,5,8.675081
0.93,3,8.678171
1.38,6,8.685011
0.6,3,8.68829
1.69,4,8.692892
0.92,4,8.697484
0.8,4,8.701429
0.92,3,8.70475
1.16,5,8.711203
2.62,6,8.718882
0.86,4,8.725571
1.15,4,8.731815
