#{"t_start": 1774941891.135093, "env_id": "None"}
r,l,t
1.28,6,0.02879
2.36,6,0.039789
1.27,4,0.047269
1.73,4,0.054541
0.87,3,0.059931
1.4,5,0.069453
1.9,5,0.079644
2.43,5,0.088699
0.87,3,0.09436
1.92,3,0.100213
2.16,6,0.112047
2.37,7,0.124565
0.9,4,0.131696
2.03,4,0.13939
0.72,4,0.147166
1.73,4,0.1545
4.01,6,0.164574
0.4,3,0.169543
1.3,5,0.178812
2.55,5,0.18768
0.35,3,0.193208
2.92,7,0.206687
3.37,7,0.219159
0.74,3,0.224843
1.08,4,0.231859
0.67,4,0.239242
2.52,6,0.250536
1.01,4,0.258111
0.73,3,0.263597
2.12,5,0.273519
2.11,5,0.282802
1.04,4,0.290629
1.63,5,0.301128
1.01,5,0.313366
0.53,5,0.323193
1.15,4,0.331082
4.71,8,0.345531
2.73,4,0.352794
2.21,5,0.362449
4.39,8,0.377449
2.01,5,0.387193
1.91,3,0.39308
0.95,3,0.399446
2.38,5,0.409437
3.47,7,0.421774
3.39,6,0.433118
0.61,3,0.439108
1.51,4,0.445548
2.04,5,0.454346
2.32,6,0.465058
2.3,5,0.474324
0.23,3,0.479826
1.61,5,0.489175
1.84,4,0.497132
1.54,4,0.504784
1.69,4,0.512564
2.73,5,0.527146
2.2,4,0.534746
1.41,6,0.593027
1.42,5,0.619324
1.47,4,0.626619
2.28,5,0.634633
1.96,4,0.640757
0.58,3,0.646518
0.49,3,0.65084
0.14,3,0.655884
2.63,6,0.664494
0.86,4,0.671626
1.74,4,0.678611
3.56,7,0.691517
0.97,5,0.700202
1.71,5,0.708076
1.21,5,0.716473
1.28,4,0.722794
2.42,4,0.729017
1.44,4,0.736351
2.96,5,0.744379
2.37,6,0.754705
2.94,6,0.766289
1.77,4,0.773975
1.08,5,0.784649
1.3,4,0.793064
1.75,6,0.804997
1.43,3,0.810182
0.73,4,0.818245
2.01,4,0.825407
1.35,3,0.829994
2.05,5,0.837647
1.35,4,0.844352
0.47,3,0.84929
2.03,5,0.857177
0.87,3,0.861742
0.54,3,0.866224
1.83,4,0.872505
1.86,4,0.878349
2.9,5,0.887014
2.26,5,0.898226
1.54,4,0.907026
1.58,4,0.91455
1.32,4,0.922875
3.01,6,0.935022
1.63,5,0.945995
0.97,5,0.955132
2.15,6,0.965703
0.81,3,0.970663
2.16,5,0.980063
1.91,5,0.989826
1.26,4,0.997371
0.93,4,1.005871
2.54,4,1.013974
2.43,5,1.024655
2.76,6,1.746819
