#{"t_start": 1774949786.2246213, "env_id": "None"}
r,l,t
5.42,12,0.045256
2.73,5,0.059114
4.2,7,0.079186
1.7,4,0.091209
1.68,5,0.105942
5.86,8,0.129834
4.33,9,0.1522
4.33,6,0.167629
2.81,5,0.182371
3.75,6,0.200753
6.52,9,0.226144
3.19,7,0.246076
4.9,7,0.265001
2.8,7,0.283562
2.75,6,0.2998
2.38,5,0.313857
2.69,4,0.324772
2.1,4,0.336565
2.16,4,0.347366
5.76,9,0.594286
6.1,10,0.622886
2.83,6,0.639159
2.85,7,0.658239
4.05,7,0.674525
5.74,9,0.698703
3.59,9,0.724366
5.0,7,0.744172
2.36,7,0.76247
3.32,6,0.7797
3.01,5,0.794795
2.85,6,0.813138
4.17,6,0.830446
5.98,9,0.85492
2.46,4,0.865822
2.99,5,0.878052
3.5,7,0.900554
3.76,8,0.921993
2.84,3,0.928729
2.91,6,0.944323
5.13,9,1.18358
4.55,6,1.200293
7.13,11,1.225383
5.02,9,1.245604
3.63,6,1.257515
5.58,8,1.274132
1.96,3,1.279794
4.76,8,1.295312
5.8,10,1.313825
4.98,9,1.330595
4.39,6,1.343276
0.62,3,1.348978
3.77,9,1.366432
5.26,9,1.382598
6.29,12,1.407299
2.04,5,1.418155
3.83,7,1.657448
4.03,7,1.676452
4.94,7,1.696431
4.34,8,1.718952
3.9,7,1.740003
4.66,10,1.765307
5.67,9,1.789577
7.6,10,1.815732
8.82,14,1.857297
2.41,6,1.876369
4.63,7,1.896088
5.89,9,1.916638
1.74,5,1.928724
4.24,6,1.944079
5.64,7,1.963692
3.09,5,1.977483
4.21,7,1.996289
4.06,6,2.231509
4.57,8,2.256186
7.43,12,2.291657
8.12,10,2.316103
8.06,11,2.349211
7.72,11,2.386976
2.56,5,2.403732
7.19,10,2.434339
4.62,10,2.460376
3.94,8,2.478037
1.07,5,2.489105
5.52,7,2.50584
5.56,10,2.531241
3.88,8,2.553743
4.4,7,2.572747
5.29,7,2.850855
6.19,10,2.877891
4.93,8,2.897285
4.71,9,2.920841
5.37,8,2.942774
7.69,12,2.974675
4.5,9,2.998934
2.98,6,3.015496
5.58,9,3.041554
3.02,5,3.056207
4.6,7,3.075284
3.91,5,3.090951
3.1,5,3.107803
2.14,5,3.124212
5.46,9,3.153818
8.03,10,3.186823
4.28,7,3.451576
4.31,7,3.47312
5.6,12,3.505081
4.1,6,3.522102
5.78,9,3.54959
3.82,6,3.570437
3.13,9,3.622545
4.85,7,3.670429
5.72,9,3.738583
5.32,9,3.792703
4.12,7,3.813666
7.74,11,3.846438
4.18,6,3.865119
5.06,8,3.889989
4.92,8,3.913447
5.59,7,3.934059
7.45,10,4.187118
4.82,9,4.209562
6.25,8,4.231577
5.21,8,4.256137
4.54,7,4.277936
5.37,9,4.308159
2.14,4,4.323192
6.34,10,4.353458
5.15,8,4.377921
3.94,6,4.397415
2.53,5,4.41763
3.97,5,4.43154
5.19,8,4.457673
4.2,8,4.483382
2.78,5,4.498197
4.74,8,4.522627
3.97,6,4.540236
6.9,12,4.802977
5.76,8,4.824128
6.91,11,4.85392
5.37,8,4.876413
4.61,6,4.891635
6.12,10,4.917711
1.67,4,4.928283
2.44,4,4.938786
1.13,3,4.946865
6.19,10,4.975116
6.76,11,5.007178
7.48,12,5.040647
2.54,6,5.056373
4.51,8,5.080679
4.42,7,5.101044
2.62,6,5.118697
5.07,9,5.143637
5.0,10,5.373537
3.54,7,5.389085
3.63,6,5.401806
4.77,8,5.419036
4.85,9,5.446823
7.36,13,5.486345
3.95,7,5.51017
4.15,8,5.532687
4.31,7,5.552855
1.36,5,5.567207
6.83,9,5.593326
5.2,9,5.620305
3.33,6,5.637621
2.36,8,5.678648
7.01,10,5.70509
7.09,9,5.725982
5.59,9,5.922395
4.25,7,5.937619
5.54,8,5.954265
3.35,6,5.966442
2.61,4,5.975653
8.17,12,6.008412
3.87,6,6.024996
3.27,5,6.039828
4.99,9,6.064957
4.78,6,6.082131
5.85,8,6.104836
2.35,4,6.118067
6.07,9,6.144902
3.66,5,6.159962
4.49,8,6.179508
