#{"t_start": 1774867074.7509208, "env_id": "None"}
r,l,t
2.18,5,0.041045
1.91,5,0.041742
1.64,3,0.042161
0.44,3,0.042515
1.35,5,0.043279
0.87,3,0.043895
2.38,4,0.044929
0.49,3,0.045406
2.13,5,0.046123
0.64,3,0.04653
2.49,5,0.047114
1.68,4,0.047739
2.4,6,0.048693
1.05,4,0.049202
1.15,4,0.049689
0.62,3,0.050079
1.3,5,0.05078
2.83,7,0.051764
2.15,5,0.052733
1.02,4,0.053414
1.33,4,0.054039
1.53,4,0.054624
1.05,4,0.055134
1.02,4,0.056564
1.0,3,0.06301
0.82,4,0.069169
1.46,4,0.078509
2.08,6,0.085882
1.42,4,0.092085
1.35,4,0.100457
1.05,4,0.107907
1.56,6,0.12373
1.88,5,0.132077
2.24,6,0.140606
1.87,5,0.158332
0.4,3,0.160426
1.65,6,0.178009
1.11,5,0.185586
2.49,5,0.193498
1.99,5,0.206284
1.67,5,0.216334
1.57,6,0.227507
1.81,5,0.244073
1.28,5,0.254608
1.29,5,0.263814
1.35,4,0.272061
1.09,5,0.28217
0.96,3,0.288371
1.28,5,0.298504
1.5,5,0.313265
2.24,6,0.321708
1.75,6,0.337261
1.08,5,0.346366
1.57,5,0.353293
3.18,7,0.365459
1.57,6,0.372863
1.58,6,0.387508
1.28,5,0.396862
1.84,6,0.414121
1.46,5,0.424501
1.94,5,0.432847
1.58,6,0.450709
1.46,5,0.461289
1.81,5,0.469472
1.87,6,0.484149
2.09,5,0.491398
2.01,6,0.499217
1.83,6,0.514348
1.87,6,0.52443
1.87,6,0.537831
2.53,7,0.552603
1.32,5,0.563427
1.28,5,0.57189
3.15,7,0.584396
1.28,5,0.591968
0.25,3,0.598263
2.0,6,0.60803
2.71,7,0.623628
2.15,6,0.639192
1.82,6,0.648661
1.28,5,0.658545
1.28,5,0.672739
2.37,7,0.682714
1.68,4,0.690663
1.55,5,0.703327
2.78,7,0.712398
2.01,6,0.725615
1.38,5,0.733339
1.3,5,0.741921
2.08,6,0.757055
1.1,4,0.764652
1.28,5,0.772695
2.19,6,0.787973
1.63,4,0.794089
1.55,6,0.801846
1.79,5,0.808701
2.25,5,0.820468
2.13,6,0.828779
1.79,6,0.844807
1.91,6,0.855322
2.33,6,0.869178
2.17,7,0.877984
2.04,6,0.89322
1.57,6,0.903576
2.03,5,0.918798
1.52,5,0.927678
1.28,5,0.937515
2.0,4,0.944824
1.28,5,0.954121
1.12,5,0.967273
1.28,5,0.975829
1.28,5,0.984816
1.55,4,0.992773
1.28,5,1.002334
1.28,5,1.016459
1.28,5,1.024866
1.71,6,1.034145
