#{"t_start": 1774949988.1878452, "env_id": "None"}
r,l,t
5.64,11,0.038723
3.83,5,0.05239
5.21,8,0.07075
4.32,7,0.090349
2.18,3,0.098334
3.81,8,0.120034
4.94,8,0.140248
4.59,7,0.157778
2.81,5,0.17086
4.0,6,0.187723
3.07,7,0.207611
5.34,10,0.233727
4.29,8,0.25386
3.18,7,0.273129
2.34,6,0.288551
4.73,7,0.305932
2.94,6,0.321998
3.65,9,0.348154
5.6,8,0.59457
3.46,6,0.610512
3.26,6,0.627193
5.06,8,0.650626
4.99,8,0.672056
3.37,6,0.689378
3.76,7,0.709072
2.14,7,0.727752
4.77,8,0.749836
2.38,5,0.762336
4.41,8,0.781174
1.73,6,0.793338
2.41,6,0.805797
5.11,10,0.829829
4.39,9,0.850679
4.51,10,0.869359
2.97,6,0.882689
4.18,9,1.098782
5.32,10,1.123717
4.22,8,1.146497
5.04,8,1.168446
4.76,8,1.189726
4.83,9,1.211701
3.16,7,1.231254
3.95,8,1.253317
3.66,7,1.271908
3.81,5,1.284956
5.3,8,1.305052
4.65,9,1.329173
2.96,5,1.342197
5.44,9,1.364913
2.75,6,1.380099
5.27,10,1.405352
4.7,8,1.633398
3.02,9,1.659664
1.41,5,1.672705
2.07,5,1.685638
6.78,12,1.717305
3.43,8,1.737572
4.23,7,1.757525
4.9,9,1.778013
3.95,8,1.798578
4.3,10,1.82472
5.63,10,1.841974
3.44,5,1.852756
5.53,10,1.872444
2.75,7,1.891097
4.61,9,1.91277
5.23,8,1.934567
2.75,5,2.168977
4.12,8,2.188934
2.75,7,2.205186
5.1,8,2.223933
3.1,5,2.2355
2.57,7,2.252948
4.1,8,2.270144
5.69,9,2.291077
7.83,14,2.322417
1.55,4,2.330176
5.16,10,2.35601
4.03,6,2.370556
4.98,6,2.383368
3.04,6,2.399645
2.37,5,2.413411
4.69,9,2.437218
4.79,9,2.463019
7.56,12,2.702386
4.48,7,2.718039
5.03,10,2.738994
6.38,10,2.761503
5.34,11,2.78571
3.95,8,2.804872
4.8,8,2.822107
5.95,10,2.840221
6.57,9,2.858736
1.69,5,2.869706
5.39,8,2.884416
4.05,8,2.90142
5.2,8,2.917671
4.66,7,2.935008
3.65,7,2.952323
3.11,6,2.968842
8.02,11,3.190371
3.88,9,3.214122
4.69,9,3.238794
6.76,13,3.273528
4.78,7,3.291607
6.72,12,3.322719
4.16,7,3.34248
2.02,4,3.354224
2.91,6,3.372627
7.08,10,3.400958
6.14,8,3.422698
7.57,11,3.452605
3.55,6,3.466538
2.76,6,3.48057
4.23,8,3.504475
4.99,10,3.706435
4.83,8,3.722659
4.39,8,3.738827
3.91,7,3.752528
6.59,12,3.776641
4.09,6,3.788718
1.68,4,3.797071
3.74,8,3.812076
6.57,12,3.836622
6.45,11,3.858135
4.67,8,3.874485
6.58,11,3.896545
3.65,9,3.913506
5.54,9,3.931176
2.53,5,3.941965
3.05,7,4.125493
4.39,8,4.140774
4.56,6,4.152968
4.36,6,4.16477
7.01,13,4.191423
1.8,3,4.197549
2.62,4,4.205582
4.41,6,4.217002
4.15,7,4.23124
3.11,8,4.247697
5.0,9,4.264996
3.13,5,4.275474
3.05,4,4.283497
3.54,7,4.298215
7.08,13,4.323349
7.03,11,4.343854
6.74,9,4.361799
3.36,7,4.692085
6.53,10,4.711537
6.99,11,4.73436
3.69,7,4.752675
2.47,6,4.769753
3.75,8,4.792509
6.25,10,4.820812
8.81,14,4.85812
5.81,11,4.888304
3.03,8,4.910987
5.41,10,4.938562
3.85,6,4.954699
4.85,10,4.984507
2.48,6,5.002385
8.41,12,5.267664
4.04,6,5.286494
5.69,9,5.310713
2.65,7,5.329367
3.36,4,5.339798
4.12,6,5.35529
2.22,5,5.369377
5.07,8,5.39341
4.97,10,5.41899
5.73,9,5.44352
4.97,7,5.461849
5.75,10,5.486836
2.7,5,5.497789
8.81,13,5.523484
4.63,9,5.541081
5.27,8,5.557302
4.31,8,5.789322
6.9,12,5.817473
5.3,11,5.844993
5.8,11,5.872684
2.82,6,5.888913
4.94,8,5.906859
4.57,9,5.926043
2.7,5,5.936409
6.09,10,5.962641
6.06,10,5.990408
2.94,8,6.012069
3.59,8,6.026293
3.65,6,6.035881
8.74,13,6.056827
5.33,9,6.073158
6.22,10,6.284198
4.29,7,6.304169
7.15,13,6.338767
1.05,4,6.350111
6.79,10,6.37747
5.18,8,6.3981
4.45,9,6.420899
8.18,13,6.449983
6.9,12,6.478526
6.59,11,6.503476
5.98,9,6.522952
4.97,8,6.542079
5.63,10,6.568186
5.57,11,6.799111
2.34,5,6.810242
4.03,6,6.826069
5.5,10,6.851954
5.54,7,6.870688
6.86,11,6.901049
4.14,7,6.919996
4.48,7,6.94006
4.72,7,6.961203
2.85,7,6.97898
4.58,7,6.997037
7.87,12,7.023937
4.15,7,7.038443
6.24,11,7.060061
5.69,10,7.079343
7.19,10,7.271082
5.84,10,7.291674
5.23,8,7.308235
5.78,10,7.327743
4.78,9,7.345511
7.43,12,7.369453
6.12,9,7.388008
3.95,7,7.407814
3.57,6,7.423192
2.53,6,7.440504
4.52,7,7.457959
5.71,9,7.481747
2.51,6,7.496421
6.45,9,7.517662
4.74,9,7.538034
4.23,7,7.557078
2.33,6,7.792171
7.43,10,7.820396
4.82,8,7.843736
6.78,10,7.870974
4.92,8,7.892211
3.98,6,7.910369
9.58,13,7.942807
3.29,6,7.955511
2.65,6,7.968259
3.04,6,7.980969
7.61,11,8.115621
5.34,9,8.139034
6.95,10,8.166282
5.42,10,8.194169
5.15,8,8.21785
7.03,12,8.471223
5.31,8,8.491059
2.88,6,8.507092
4.02,7,8.52445
1.69,4,8.535981
5.68,11,8.567322
5.09,8,8.587934
5.76,8,8.606345
2.56,5,8.618819
4.37,7,8.633579
3.56,6,8.645471
4.31,7,8.659905
5.38,8,8.674941
5.94,8,8.690535
9.12,14,8.719249
6.55,11,8.740983
6.79,9,8.928586
6.96,11,8.949442
8.49,14,8.974821
6.96,12,8.996992
4.6,8,9.011633
6.14,10,9.030146
4.54,7,9.043195
5.6,8,9.057353
2.44,5,9.066067
3.85,8,9.080539
7.97,11,9.10087
5.18,7,9.113726
7.6,11,9.133553
4.68,8,9.148678
5.43,11,9.340968
4.96,7,9.354557
7.3,11,9.375713
3.59,9,9.392748
5.13,8,9.407041
4.82,8,9.421812
4.37,9,9.440817
5.13,7,9.455159
6.82,9,9.472253
6.7,9,9.488754
3.01,6,9.500141
4.68,7,9.512811
4.03,7,9.52668
8.35,12,9.55027
3.68,7,9.56357
3.64,7,9.771955
6.02,9,9.792916
7.69,11,9.818037
6.18,10,9.841616
7.49,12,9.870145
