#{"t_start": 1774949598.2625341, "env_id": "None"}
r,l,t
1.31,4,0.022233
4.26,7,0.037928
4.15,6,0.051686
4.19,8,0.071855
2.72,6,0.08752
3.88,6,0.100914
4.57,7,0.118123
3.4,7,0.136279
4.92,10,0.162871
4.82,9,0.185667
3.6,8,0.203318
3.2,7,0.220124
1.99,5,0.230762
3.81,8,0.251218
3.48,8,0.270801
3.34,7,0.28905
3.87,6,0.303956
4.97,9,0.326575
5.71,9,0.54465
4.17,8,0.562435
4.63,9,0.582857
6.69,11,0.609015
4.86,9,0.631371
2.58,5,0.641586
3.29,7,0.656034
2.33,5,0.667305
4.42,7,0.686044
6.13,10,0.710488
4.01,8,0.730853
3.11,5,0.744229
3.54,5,0.757717
4.04,9,0.779814
1.39,4,0.78896
4.48,6,0.802999
5.65,9,0.818584
4.49,7,1.00982
2.28,4,1.017212
6.02,9,1.033352
2.57,5,1.043842
6.5,11,1.068272
3.79,6,1.085224
3.82,6,1.099544
1.88,6,1.110594
3.84,6,1.122827
1.22,3,1.130763
5.24,10,1.1555
2.07,6,1.170285
1.55,4,1.178842
4.12,6,1.190543
2.31,5,1.199768
4.58,7,1.210327
2.48,4,1.217215
4.24,7,1.230062
1.89,5,1.240927
2.91,6,1.253676
3.5,7,1.270288
2.65,5,1.485764
5.1,7,1.503457
4.7,9,1.524586
4.35,7,1.540485
6.04,10,1.56585
4.99,9,1.591937
3.7,7,1.609177
4.44,7,1.626666
4.65,7,1.644072
5.06,9,1.66743
4.17,6,1.683022
3.85,7,1.7019
2.77,8,1.72258
3.39,7,1.741747
4.61,9,1.768063
5.69,9,1.797168
5.16,8,2.029502
5.79,10,2.052517
5.66,10,2.075413
3.39,5,2.087573
6.08,10,2.109622
7.57,11,2.1322
3.18,5,2.143612
3.69,8,2.158891
4.08,8,2.175759
1.14,6,2.189801
3.48,7,2.205868
3.6,7,2.219392
2.62,4,2.227599
3.77,7,2.242165
4.32,7,2.258008
3.93,8,2.276347
3.53,6,2.290701
5.11,9,2.511083
3.84,8,2.528739
8.06,13,2.557632
7.86,10,2.581842
5.54,8,2.60266
4.93,9,2.626027
6.34,10,2.647892
2.72,7,2.664533
6.72,11,2.692375
4.53,6,2.706573
4.89,7,2.720083
4.88,8,2.739842
6.23,9,2.758759
2.5,4,2.765914
3.68,7,2.780066
4.28,9,2.996653
3.43,7,3.012111
2.65,6,3.023598
2.62,6,3.0371
5.19,8,3.053024
5.3,10,3.071578
5.32,10,3.09723
6.24,11,3.126507
2.3,7,3.144996
6.05,11,3.174321
6.79,9,3.20029
2.16,5,3.212344
8.41,15,3.243543
4.72,8,3.262025
3.81,7,3.279414
6.6,9,3.520529
5.49,11,3.550598
4.01,7,3.569863
2.99,7,3.589335
3.69,7,3.609785
1.54,5,3.623902
6.75,10,3.650881
2.21,5,3.663324
4.81,9,3.686889
3.83,6,3.703957
4.86,7,3.721704
5.35,9,3.746054
8.26,11,3.774024
3.43,8,3.794648
5.56,9,3.817044
5.07,9,3.837425
3.58,7,4.021088
7.62,11,4.040903
6.72,11,4.062836
4.29,8,4.081142
6.33,9,4.100875
3.54,7,4.119553
3.88,8,4.138901
4.96,9,4.158941
3.83,7,4.175321
