#{"t_start": 1774941400.4791403, "env_id": "None"}
r,l,t
0.45,4,0.018315
0.76,4,0.025332
0.7,3,0.029551
1.95,4,0.035167
1.64,6,0.044471
2.84,6,0.05716
0.5,5,0.066197
2.34,6,0.080007
3.27,6,0.092677
1.02,6,0.103501
1.9,6,0.114916
1.68,5,0.123225
5.59,11,0.139546
1.45,4,0.146457
1.83,5,0.155331
2.01,5,0.163666
2.9,6,0.171106
0.88,4,0.175412
2.06,6,0.181799
2.09,5,0.188436
3.76,8,0.199955
1.98,4,0.206013
3.41,8,0.220465
1.44,5,0.229167
0.93,4,0.236317
2.24,5,0.245003
1.55,6,0.254639
1.11,4,0.260606
1.6,4,0.265134
2.06,6,0.273804
1.03,4,0.278726
1.64,7,0.289789
2.26,6,0.299968
0.69,6,0.310575
1.5,6,0.318393
1.22,5,0.323242
1.84,4,0.327684
1.82,4,0.332723
2.52,5,0.338004
2.06,4,0.344462
1.83,4,0.349501
1.47,5,0.358003
0.85,3,0.363145
1.42,5,0.370441
1.11,4,0.375045
2.59,6,0.383239
1.67,4,0.390228
1.83,5,0.399252
2.03,4,0.406931
0.88,4,0.414665
1.84,6,0.787386
2.71,6,0.795857
2.1,4,0.802229
1.43,5,0.811736
1.26,3,0.81737
3.88,7,0.83131
2.99,6,0.844279
2.48,5,0.852887
2.96,8,0.861898
1.21,4,0.866149
1.6,4,0.870635
2.38,8,0.880786
0.29,3,0.883639
3.71,6,0.890725
3.03,8,0.907171
3.54,6,0.917406
1.97,8,0.928849
1.53,3,0.933039
1.52,5,0.939384
1.15,5,0.944829
1.39,5,0.950626
1.7,4,0.956206
2.62,5,0.966084
1.94,4,0.97368
2.07,4,0.98078
3.14,6,0.990721
2.99,6,1.001116
0.79,3,1.006374
2.04,5,1.015487
1.3,4,1.022444
2.27,5,1.030515
3.94,7,1.043103
2.05,6,1.054422
1.78,5,1.06417
1.42,6,1.074212
1.02,3,1.080205
3.25,6,1.091305
2.08,6,1.102325
1.84,5,1.111614
1.65,4,1.118361
0.91,4,1.124511
0.58,4,1.129382
1.76,5,1.136327
2.3,5,1.14319
1.13,5,1.151717
1.49,4,1.158092
2.52,5,1.167222
2.45,4,1.173783
2.43,6,1.181348
2.86,9,1.535902
0.87,4,1.54362
1.36,4,1.551234
1.61,5,1.559963
0.63,3,1.565179
1.88,5,1.575033
1.35,5,1.584519
1.72,3,1.590025
