#{"t_start": 1774926209.794778, "env_id": "None"}
r,l,t
2.28,4,0.012976
3.03,6,0.014313
2.2,4,0.01523
2.19,4,0.016062
2.48,6,0.018272
2.59,5,0.019292
1.49,3,0.01984
2.57,4,0.020913
0.67,4,0.022035
1.85,4,0.022803
1.02,3,0.023569
2.35,4,0.024571
1.08,3,0.025397
0.9,3,0.02604
2.08,4,0.026815
2.56,6,0.027925
2.22,5,0.029059
2.84,5,0.030045
1.72,4,0.031147
1.83,3,0.031626
2.86,6,0.03284
2.55,4,0.033486
2.89,6,0.034606
1.7,4,0.03575
1.49,5,0.052425
2.85,6,0.05859
2.19,4,0.063935
2.87,5,0.071008
1.16,5,0.081968
1.96,5,0.0882
2.5,4,0.094719
2.04,4,0.100063
0.93,3,0.105746
2.88,7,0.11368
2.59,5,0.125333
3.74,5,0.130615
1.85,4,0.135835
2.22,5,0.142877
0.55,4,0.151579
0.74,3,0.158426
2.13,5,0.164702
1.94,7,0.175442
1.28,4,0.181692
2.88,5,0.187744
2.74,5,0.195696
2.03,7,0.209652
2.73,7,0.224575
1.63,4,0.232215
0.64,3,0.238575
1.52,4,0.245136
0.89,4,0.253918
1.09,4,0.260112
2.05,4,0.267212
1.84,4,0.273888
2.27,5,0.280648
0.37,3,0.287675
1.26,5,0.295726
1.24,4,0.30282
2.29,5,0.310184
1.46,5,0.317084
1.52,4,0.324135
2.26,4,0.329799
2.44,5,0.339568
2.62,7,0.346593
1.7,6,0.357304
1.56,4,0.362448
1.47,4,0.367985
3.14,7,0.378406
1.03,5,0.385574
1.58,4,0.39158
0.98,3,0.399512
1.39,4,0.406636
1.4,4,0.413653
2.95,6,0.420116
1.02,4,0.426522
2.69,5,0.431494
2.69,4,0.436607
1.72,4,0.442331
3.28,7,0.452493
2.66,7,0.465601
0.78,3,0.471652
0.84,4,0.479494
1.04,4,0.485801
1.32,3,0.486427
2.18,4,0.491939
1.23,3,0.499031
2.66,7,0.515533
0.23,3,0.524948
2.05,6,0.535678
2.11,6,0.552385
2.01,4,0.562108
1.16,4,0.57078
0.77,4,0.580166
1.85,3,0.581365
1.87,4,0.590615
2.86,5,0.606743
1.81,4,0.61818
1.76,4,0.626494
2.12,4,0.632882
0.81,4,0.639804
2.89,5,0.647329
1.51,3,0.653724
1.87,4,0.660424
0.65,3,0.661108
2.19,4,0.67166
2.88,8,0.687419
1.54,4,0.693585
0.91,3,0.700749
2.65,7,0.713923
1.13,4,0.721669
1.88,4,0.730351
1.7,6,0.739074
1.99,6,0.754107
1.6,3,0.760688
1.51,3,0.7613
2.33,5,0.772132
1.59,4,0.778311
2.37,5,0.786486
2.42,5,0.794581
1.84,3,0.800948
2.08,6,0.809587
2.5,5,0.826907
2.13,5,0.834919
1.3,4,0.842553
3.04,6,0.850566
1.22,4,0.85826
0.44,5,0.87111
1.09,4,0.877755
2.06,4,0.883753
1.55,7,0.892521
1.55,6,0.906415
0.88,4,0.914388
1.84,5,0.921368
1.09,3,0.9311
2.07,5,0.938749
3.33,6,0.952846
3.85,6,0.959681
2.72,7,0.976053
1.33,3,0.984219
3.8,7,0.994544
2.07,4,1.002111
1.04,4,1.010771
3.36,7,1.02599
0.26,3,1.034245
1.75,6,1.043753
3.34,5,1.057231
2.7,5,1.06503
3.48,7,1.078261
1.69,4,1.085316
1.99,5,1.09316
2.51,5,1.100329
1.61,4,1.106119
0.75,3,1.111879
2.01,5,1.118105
3.83,6,1.130038
2.8,8,1.143819
0.72,4,1.151389
2.11,6,1.158936
1.86,6,1.17171
0.87,4,1.180912
2.54,5,1.188599
0.97,3,1.195406
1.86,4,1.202496
1.43,5,1.211281
1.91,6,1.22076
1.32,4,1.229864
1.16,3,1.23677
3.31,7,1.251381
1.75,3,1.258591
1.28,3,1.259837
0.79,3,1.267458
3.52,7,1.281914
1.9,6,1.290676
2.35,4,1.296875
0.85,4,1.303233
2.06,7,1.318506
1.75,4,1.32392
2.74,7,1.339556
2.48,6,1.346447
0.83,5,1.359284
2.48,6,1.365862
1.42,4,1.372862
1.03,5,1.379977
1.1,3,1.385366
3.24,8,1.401034
3.16,7,1.415769
2.22,4,1.421921
1.26,3,1.42733
1.44,5,1.436647
2.39,7,1.449608
1.69,5,1.457583
1.94,4,1.464647
1.89,4,1.472309
2.66,4,1.47918
1.85,4,1.487665
1.69,6,1.497242
1.85,4,1.505566
1.96,5,1.523718
1.27,5,1.534155
1.77,4,1.541245
1.15,3,1.546022
2.71,7,1.552227
2.49,6,1.563141
1.42,5,1.570316
1.68,4,1.576126
1.64,5,1.581057
2.22,6,1.591913
1.42,3,1.59779
2.66,5,1.603546
2.19,5,1.609929
4.11,9,1.621405
1.36,5,1.637668
1.78,5,1.64555
1.6,5,1.652004
0.6,3,1.658358
2.16,6,1.665703
3.22,7,1.679302
1.63,5,1.686074
2.22,5,1.697293
3.24,5,1.710075
2.34,5,1.719385
2.52,5,1.725351
1.39,6,1.73891
2.33,5,1.745467
2.52,6,1.757895
0.99,3,1.758499
1.84,5,1.769007
1.43,6,1.775634
1.9,4,1.781586
1.92,5,1.788498
1.46,3,1.793973
1.46,5,1.799694
2.02,5,1.809928
1.73,5,1.816355
0.7,4,1.824595
2.68,7,1.838546
1.22,5,1.845207
2.47,6,1.85282
2.86,4,1.859479
2.52,5,1.870418
2.18,6,1.878007
1.59,5,1.883213
2.22,6,1.894444
1.93,6,1.902332
2.53,5,1.913862
1.99,6,1.921947
1.35,5,1.928555
1.63,3,1.933494
2.35,5,1.939141
2.44,7,1.952221
3.71,8,1.966218
0.86,3,1.972847
2.03,4,1.982253
2.51,7,1.997324
2.4,5,2.004089
2.5,6,2.012355
1.37,4,2.019434
2.7,6,2.033536
