#{"t_start": 1774948811.0223608, "env_id": "None"}
r,l,t
5.64,11,0.035448
3.83,5,0.044675
5.21,8,0.060206
4.32,7,0.073476
2.18,3,0.079581
3.81,8,0.095764
4.94,8,0.114425
4.59,7,0.128803
2.81,5,0.139097
4.0,6,0.151161
3.07,7,0.164492
5.34,10,0.184502
4.29,8,0.200567
3.18,7,0.216264
2.34,6,0.228794
4.73,7,0.243364
2.94,6,0.256141
3.65,9,0.276104
5.6,8,0.498252
3.46,6,0.517007
3.26,6,0.535149
5.06,8,0.558102
4.99,8,0.581969
3.37,6,0.599296
3.76,7,0.619208
2.14,7,0.637727
4.77,8,0.657677
2.38,5,0.671201
4.41,8,0.69187
1.73,6,0.70985
2.41,6,0.729881
5.11,10,0.75859
4.39,9,0.783579
4.51,10,0.80753
2.97,6,0.82158
4.18,9,1.044092
5.32,10,1.069932
4.22,8,1.090088
5.04,8,1.111173
4.76,8,1.133275
4.83,9,1.157702
3.16,7,1.177601
3.95,8,1.201592
3.66,7,1.224639
3.81,5,1.238784
5.3,8,1.259521
4.65,9,1.284418
2.96,5,1.299404
5.44,9,1.322577
2.75,6,1.337986
5.27,10,1.365146
4.7,8,1.607064
3.02,9,1.63252
1.41,5,1.645915
2.07,5,1.659983
6.78,12,1.692931
3.43,8,1.714363
4.23,7,1.733759
4.9,9,1.756268
3.95,8,1.779606
4.3,10,1.807657
5.63,10,1.832582
3.44,5,1.844977
5.53,10,1.870864
2.75,7,1.889687
4.61,9,1.913948
5.23,8,1.935801
2.75,5,2.158403
4.12,8,2.182075
2.75,7,2.205872
5.1,8,2.237336
3.1,5,2.252057
2.57,7,2.274821
4.1,8,2.301606
5.69,9,2.329545
7.83,14,2.376166
1.55,4,2.389089
5.16,10,2.425941
4.03,6,2.444736
4.98,6,2.462024
3.04,6,2.479864
2.37,5,2.495728
4.69,9,2.525259
4.79,9,2.55277
7.56,12,2.791755
4.48,7,2.812498
5.03,10,2.842183
6.38,10,2.870624
5.34,11,2.899459
3.95,8,2.921802
4.8,8,2.943816
5.95,10,2.975274
6.57,9,3.004083
1.69,5,3.01987
5.39,8,3.049257
4.05,8,3.071684
5.2,8,3.094279
4.66,7,3.113657
3.65,7,3.131672
3.11,6,3.149822
8.02,11,3.412308
3.88,9,3.442787
4.69,9,3.467244
6.76,13,3.542905
4.78,7,3.558567
6.72,12,3.586181
4.16,7,3.600064
2.02,4,3.608588
2.91,6,3.621144
7.08,10,3.640488
6.14,8,3.657498
7.57,11,3.679289
3.55,6,3.691944
2.76,6,3.70364
4.23,8,3.720369
4.99,10,4.010241
4.83,8,4.032895
4.39,8,4.055542
3.91,7,4.075319
6.59,12,4.108587
4.09,6,4.126482
1.68,4,4.135457
3.74,8,4.159114
6.57,12,4.197097
6.45,11,4.227219
4.67,8,4.252761
6.58,11,4.285394
3.65,9,4.312658
5.54,9,4.338021
2.53,5,4.354585
3.05,7,4.60507
4.39,8,4.631371
4.56,6,4.648714
4.36,6,4.669625
7.01,13,4.706485
1.8,3,4.716107
2.62,4,4.727009
4.41,6,4.745272
4.15,7,4.764988
3.11,8,4.786077
5.0,9,4.809621
3.13,5,4.825105
3.05,4,4.835567
3.54,7,4.854348
7.08,13,4.889709
7.03,11,4.916776
6.74,9,4.935193
3.36,7,5.128794
6.53,10,5.147773
6.99,11,5.170015
3.69,7,5.184148
2.47,6,5.196202
3.75,8,5.212309
6.25,10,5.23175
8.81,14,5.25929
5.81,11,5.280827
3.03,8,5.296063
5.41,10,5.315241
3.85,6,5.327289
4.85,10,5.345881
2.48,6,5.358644
8.41,12,5.548627
4.04,6,5.562336
5.69,9,5.581605
2.65,7,5.596209
3.36,4,5.604329
4.12,6,5.61662
2.22,5,5.627355
5.07,8,5.644073
4.97,10,5.670256
5.73,9,5.690071
4.97,7,5.704557
5.75,10,5.724428
2.7,5,5.734707
8.81,13,5.761568
4.63,9,5.781966
5.27,8,5.797494
4.31,8,6.022786
6.9,12,6.06364
5.3,11,6.092554
5.8,11,6.123973
2.82,6,6.143086
4.94,8,6.167874
4.57,9,6.21172
2.7,5,6.226679
6.09,10,6.254058
6.06,10,6.281138
2.94,8,6.307145
3.59,8,6.328318
3.65,6,6.346111
8.74,13,6.383653
5.33,9,6.410394
6.22,10,6.649313
4.29,7,6.674499
7.15,13,6.714015
1.05,4,6.747441
6.79,10,6.796755
5.18,8,6.823131
4.45,9,6.867934
8.18,13,6.903355
6.9,12,6.9329
6.59,11,6.962695
5.98,9,6.988439
4.97,8,7.012362
5.63,10,7.037115
5.57,11,7.278414
