#{"t_start": 1774936446.3859344, "env_id": "None"}
r,l,t
1.35,5,0.008527
2.69,6,0.010084
3.04,6,0.011527
2.51,7,0.014352
1.72,5,0.016246
0.92,3,0.016978
1.89,4,0.01825
2.3,5,0.019843
1.36,4,0.020814
1.08,3,0.021448
3.3,7,0.022877
2.04,5,0.023848
2.25,5,0.024649
1.6,4,0.025506
0.67,3,0.026313
1.43,3,0.026854
3.87,7,0.028003
2.88,5,0.028744
0.68,3,0.029157
3.84,7,0.030385
2.92,5,0.031638
0.48,3,0.038177
1.31,4,0.045851
2.91,5,0.053455
2.04,4,0.06099
0.26,3,0.068901
1.71,5,0.076846
0.77,3,0.08321
2.35,7,0.091599
2.23,5,0.105507
1.34,5,0.112734
2.7,7,0.126082
1.74,5,0.13396
0.86,3,0.140675
2.16,5,0.148513
2.53,5,0.15618
0.79,4,0.163181
2.46,6,0.177138
1.66,4,0.184955
1.49,3,0.185865
1.84,4,0.193059
0.45,3,0.200766
1.94,5,0.208585
1.19,4,0.21537
2.25,6,0.228815
0.73,3,0.237518
0.92,3,0.238443
0.73,4,0.243812
1.6,4,0.249002
1.74,5,0.2624
0.51,3,0.263516
1.98,4,0.27136
2.17,4,0.279729
2.34,4,0.287167
1.15,3,0.293909
2.39,5,0.303614
1.4,4,0.310792
0.72,3,0.318311
0.56,3,0.325617
1.35,4,0.332729
1.33,5,0.341085
1.52,4,0.348869
1.08,4,0.355943
2.34,5,0.362908
1.57,4,0.368368
2.09,4,0.374357
1.27,5,0.386907
2.18,5,0.395283
1.01,3,0.402498
0.8,3,0.40325
2.18,6,0.416399
2.39,5,0.423831
1.91,5,0.431365
2.71,6,0.443458
1.76,5,0.451321
1.64,6,0.464343
2.66,7,0.473172
1.23,4,0.481007
1.2,4,0.488727
0.56,3,0.49591
1.45,4,0.503127
0.93,3,0.509418
1.82,5,0.517334
0.68,3,0.525321
0.75,4,0.532831
1.19,4,0.540712
0.94,3,0.547291
0.68,3,0.547913
