#{"t_start": 1774859321.1139207, "env_id": "None"}
r,l,t
2.18,5,0.019967
1.91,5,0.021356
1.64,3,0.022238
0.44,3,0.022935
1.35,5,0.024365
0.87,3,0.025096
2.38,4,0.026769
0.49,3,0.027829
2.13,5,0.02899
0.64,3,0.029553
2.49,5,0.030248
1.68,4,0.030776
2.4,6,0.031703
1.05,4,0.032216
1.15,4,0.032876
0.62,3,0.033374
1.3,5,0.034387
2.83,7,0.036104
2.15,5,0.03715
1.02,4,0.038098
1.33,4,0.039137
1.53,4,0.039682
1.05,4,0.040201
1.02,4,0.042237
1.23,4,0.051255
2.23,5,0.060186
1.67,4,0.067541
1.4,4,0.074937
0.56,4,0.083187
3.25,7,0.098408
1.71,4,0.105967
1.44,4,0.113493
3.08,5,0.121689
3.41,6,0.138281
2.49,5,0.147866
1.46,3,0.155186
5.15,9,0.174679
0.88,4,0.182137
2.35,3,0.190324
1.95,4,0.200095
1.71,6,0.209841
3.38,6,0.224882
3.14,6,0.234597
2.3,4,0.243164
2.51,5,0.252954
2.0,5,0.267944
2.53,5,0.277551
4.35,8,0.293185
3.66,7,0.308147
3.25,6,0.316933
3.2,6,0.331261
4.38,8,0.347249
2.37,5,0.355852
5.97,9,0.373086
2.8,6,0.387699
1.62,4,0.39657
2.22,4,0.404521
2.35,4,0.411672
3.37,5,0.419513
5.37,9,0.434059
4.26,8,0.447845
2.38,5,0.453651
2.38,4,0.459524
2.59,6,0.471789
2.59,6,0.478149
2.07,6,0.490778
4.16,6,0.498608
5.52,9,0.518052
3.14,6,0.525886
3.1,5,0.533351
2.1,4,0.540579
1.63,5,0.55252
2.44,5,0.560068
3.04,6,0.566969
1.93,5,0.578136
1.5,4,0.584951
1.69,4,0.592466
2.73,4,0.599997
2.34,6,0.607128
1.57,3,0.613696
3.32,5,0.622077
2.73,4,0.630643
2.01,4,0.638068
1.46,4,0.646604
1.96,5,0.654797
1.44,5,0.666986
3.27,6,0.674334
2.73,4,0.681872
2.26,5,0.68956
1.03,3,0.695899
1.75,4,0.702795
1.8,3,0.709522
1.77,3,0.723397
1.45,3,0.725568
1.07,3,0.732971
1.84,3,0.739914
1.75,4,0.747513
1.84,3,0.754211
1.09,3,0.754962
2.36,4,0.761223
2.97,5,0.773177
3.52,6,0.780843
9.53,12,0.803674
2.32,5,0.810468
1.06,3,0.817156
4.22,8,0.830066
1.88,3,0.836327
1.84,3,0.843252
1.57,4,0.849745
2.41,4,0.856539
0.96,3,0.857941
1.89,3,0.864493
2.76,4,0.872425
2.66,5,0.879599
3.64,5,0.892935
3.3,7,0.901447
2.76,4,0.908938
3.58,4,0.916404
3.75,6,0.929522
2.1,4,0.937137
3.64,5,0.945932
3.89,6,0.959213
2.63,5,0.965691
2.78,5,0.972961
2.95,6,0.98474
2.98,5,0.992843
9.95,13,1.017153
4.25,7,1.03
7.12,10,1.045856
5.42,8,1.059018
8.72,12,1.080069
3.38,5,1.092256
9.76,13,1.115052
2.67,4,1.122444
2.94,4,1.130408
0.7,3,1.136509
1.11,3,1.138369
2.44,4,1.146892
2.94,4,1.154879
2.48,5,1.166699
1.59,3,1.16844
1.89,3,1.174855
3.48,5,1.182989
3.86,7,1.196886
2.53,5,1.204863
4.45,8,1.21914
7.35,11,1.241569
10.69,13,1.263372
8.6,12,1.285693
7.52,11,1.306161
10.35,13,1.327971
6.63,9,1.347272
8.37,10,1.364816
7.53,9,1.38066
4.08,6,1.395213
2.89,5,1.403518
2.88,4,1.411255
3.11,5,1.419494
4.1,7,1.438642
2.88,4,1.446648
2.88,4,1.454376
2.88,4,1.461866
3.41,5,1.469646
4.34,7,1.482669
9.34,12,1.506397
8.37,10,1.527468
8.55,11,1.545759
8.37,10,1.567775
9.02,11,1.590194
9.31,11,1.608448
8.37,10,1.631344
7.5,9,1.648769
6.42,9,1.664421
5.64,7,1.679235
6.52,9,1.694967
5.64,7,1.710028
3.82,5,1.718633
2.88,4,1.726143
2.88,4,1.73426
2.88,4,1.742224
4.55,6,1.757195
4.55,6,1.767618
5.33,7,1.781841
1.84,3,1.790181
0.93,2,1.792663
0.93,2,1.800022
0.93,2,1.80169
0.93,2,1.810572
1.54,3,1.819425
0.93,2,1.821326
0.93,2,1.828252
0.93,2,1.830167
0.93,2,1.838778
1.29,3,1.841547
0.93,2,1.84978
0.93,2,1.851463
8.21,10,1.873237
0.93,2,1.875057
12.01,14,1.915361
8.37,10,1.938333
8.6,11,1.968902
8.37,10,1.999032
10.0,12,2.030006
8.39,10,2.053348
2.82,4,2.064564
2.82,4,2.075234
2.05,4,2.085987
2.82,4,2.09706
2.82,4,2.108697
2.11,4,2.118597
1.3,3,2.12693
2.82,4,2.138418
2.82,4,2.150552
2.82,4,2.161111
2.82,4,2.170902
7.52,9,2.192719
5.64,7,2.213741
5.64,7,2.233678
5.64,7,2.247845
5.64,7,2.267043
5.64,7,2.286166
6.44,8,2.304656
4.7,6,2.316181
4.4,6,2.330314
4.4,6,2.341672
4.4,6,2.359877
4.4,6,2.369828
5.4,7,2.386546
2.82,4,2.396689
8.37,10,2.424701
8.37,10,2.445368
8.37,10,2.472218
8.37,10,2.492688
8.37,10,2.522785
8.37,10,2.547845
6.06,8,2.565496
5.89,8,2.585886
5.64,7,2.600113
5.64,7,2.612119
6.12,8,2.625177
8.84,11,2.641216
7.08,9,2.660204
4.15,6,2.669197
5.28,7,2.683949
4.55,6,2.696147
4.55,6,2.713017
3.74,6,2.722226
4.55,6,2.73552
4.55,6,2.74476
2.64,4,2.751284
2.64,4,2.758855
2.64,4,2.767104
2.64,4,2.774319
2.64,4,2.782259
5.4,7,2.794977
2.76,4,2.802161
2.76,4,2.80922
2.58,4,2.816846
1.66,3,2.824474
1.66,3,2.830935
1.66,3,2.833057
2.16,4,2.841021
1.66,3,2.847684
9.2,11,2.866594
8.37,10,2.883713
9.51,12,2.912301
5.64,7,2.934974
5.64,7,2.953018
14.7,16,2.992005
8.19,10,3.014614
8.19,10,3.043916
8.19,10,3.064313
6.4,8,3.085185
2.76,4,3.095536
2.76,4,3.105686
3.39,5,3.125367
3.69,5,3.139091
2.76,4,3.15278
2.76,4,3.165543
2.76,4,3.178195
2.76,4,3.189786
2.76,4,3.200913
2.76,4,3.211621
2.76,4,3.222418
2.76,4,3.232413
2.76,4,3.243253
2.76,4,3.253956
6.98,9,3.274582
6.3,8,3.295197
1.87,4,3.303848
1.66,3,3.311717
1.66,3,3.321245
5.96,8,3.33977
8.19,10,3.360484
8.52,11,3.3867
8.19,10,3.408502
8.19,10,3.452004
8.19,10,3.469924
5.64,7,3.484666
5.64,7,3.50094
5.64,7,3.519355
6.26,8,3.537559
5.75,8,3.555225
0.76,2,3.556913
0.76,2,3.56411
0.76,3,3.567114
0.76,2,3.574388
0.94,3,3.58248
2.79,6,3.592499
2.76,4,3.602421
2.76,4,3.612268
2.76,4,3.621819
2.76,4,3.631139
2.76,4,3.640084
2.76,4,3.649386
2.76,4,3.659665
2.76,4,3.671898
3.16,5,3.682748
2.76,4,3.693658
4.55,6,3.711187
3.71,6,3.722653
4.55,6,3.740324
4.55,6,3.752251
4.55,6,3.771615
4.55,6,3.784202
3.78,6,3.803194
7.22,9,3.825339
6.3,8,3.841194
6.3,8,3.861045
6.3,8,3.882735
6.72,9,3.905732
6.3,8,3.928114
6.3,8,3.946835
6.08,9,3.972502
6.3,8,3.99392
6.94,9,4.017116
2.64,4,4.029863
2.64,4,4.040652
2.64,4,4.051528
2.64,4,4.061503
2.64,4,4.072405
3.29,5,4.082461
3.64,5,4.091032
3.64,5,4.107119
3.64,5,4.118325
3.64,5,4.130429
3.64,5,4.162798
4.53,6,4.182179
5.4,7,4.20347
7.23,9,4.227075
6.3,8,4.247731
6.3,8,4.267848
6.3,8,4.289992
3.67,6,4.3017
6.3,8,4.322696
6.3,8,4.344849
6.3,8,4.365421
5.07,7,4.383352
4.59,7,4.400751
4.55,6,4.412001
4.55,6,4.429956
4.55,6,4.440144
6.56,9,4.467906
6.3,9,4.485689
7.78,10,4.506575
6.3,8,4.525915
6.3,8,4.551941
6.3,8,4.569622
6.3,8,4.58851
8.68,12,4.614681
8.19,10,4.640527
8.55,11,4.665785
8.19,10,4.686478
9.21,12,4.711229
8.26,11,4.735646
9.15,11,4.756976
8.19,10,4.778271
8.19,10,4.801816
9.33,11,4.816377
5.64,7,4.830885
5.97,8,4.847368
5.64,7,4.860246
5.64,7,4.871953
5.64,7,4.88101
5.64,7,4.895094
5.64,7,4.911537
10.04,12,4.941865
4.55,6,4.955847
4.55,6,4.972019
4.51,6,4.97889
0.95,2,4.985215
0.95,2,4.98705
0.95,2,4.992966
0.95,2,4.994224
0.95,2,5.001733
0.95,2,5.00381
0.95,2,5.011589
0.95,2,5.013657
0.95,2,5.021602
0.95,2,5.023518
0.95,2,5.030994
0.95,2,5.033599
0.95,2,5.040905
0.95,2,5.042934
8.19,10,5.068929
8.85,11,5.095271
9.03,11,5.116927
6.3,8,5.136364
6.3,8,5.159369
6.3,8,5.17897
6.02,8,5.196411
6.3,8,5.212477
6.3,8,5.230189
7.21,9,5.255986
6.3,8,5.274276
7.19,9,5.296908
6.3,8,5.376927
7.82,10,5.418064
6.93,9,5.443174
6.02,8,5.461437
6.02,8,5.480028
6.02,8,5.498815
6.85,9,5.521265
6.02,8,5.542037
6.02,8,5.562046
14.21,17,5.603323
10.77,13,5.639847
12.0,15,5.678072
8.19,10,5.704427
7.44,10,5.721987
13.5,16,5.759058
3.83,6,5.770295
3.64,5,5.779105
3.64,5,5.78902
3.02,5,5.798621
3.64,5,5.815733
2.71,4,5.826487
4.46,6,5.838588
8.37,10,5.866127
9.31,12,5.893617
8.37,10,5.913431
9.2,11,5.939544
8.37,10,5.962197
9.17,11,5.990852
8.37,10,6.016275
10.17,13,6.046027
7.3,9,6.065174
4.55,6,6.081272
3.79,6,6.09256
4.55,6,6.109102
4.55,6,6.120419
4.55,6,6.138572
4.55,6,6.151868
3.71,6,6.168656
4.55,6,6.179343
4.55,6,6.196518
4.55,6,6.209373
3.2,5,6.220504
4.55,6,6.238997
4.55,6,6.251487
4.55,6,6.268806
4.55,6,6.281853
4.55,6,6.299443
4.55,6,6.310826
3.85,6,6.328331
7.37,9,6.34919
6.5,8,6.367346
5.64,7,6.385075
5.64,7,6.404958
6.37,8,6.423064
5.64,7,6.436935
6.12,8,6.457542
5.64,7,6.476633
5.64,7,6.489769
6.46,9,6.506148
6.47,8,6.524934
5.64,7,6.544091
5.64,7,6.564749
5.64,7,6.576181
13.79,16,6.613765
5.64,7,6.634202
5.97,8,6.658459
5.64,7,6.677815
6.25,8,6.695274
5.65,8,6.716541
5.75,8,6.735837
5.64,7,6.755266
10.8,13,6.78563
6.02,8,6.803138
6.02,8,6.822095
6.02,8,6.841666
6.06,8,6.859962
2.7,4,6.869647
2.66,4,6.878627
1.72,3,6.887448
1.72,3,6.892024
1.72,3,6.901776
1.15,3,6.909721
1.37,3,6.916292
1.72,3,6.919041
1.72,3,6.928709
1.76,4,6.937956
1.72,3,6.946566
1.72,3,6.957021
1.72,3,6.961861
1.72,3,6.971407
1.72,3,6.980785
1.72,3,6.991122
1.72,3,6.995294
5.39,6,7.014593
9.05,11,7.042821
9.97,12,7.07265
8.19,10,7.095012
