#{"t_start": 1774925884.4400208, "env_id": "None"}
r,l,t
1.45,4,0.023368
2.35,5,0.033888
3.06,6,0.045759
2.94,6,0.057317
2.15,6,0.068172
2.47,5,0.077997
2.41,6,0.090697
2.82,6,0.104154
1.16,4,0.111895
2.76,6,0.122807
0.65,4,0.130216
3.11,7,0.143128
1.21,4,0.149744
0.94,3,0.154018
1.93,4,0.161432
2.11,6,0.171895
1.53,3,0.177112
1.91,5,0.186058
1.48,4,0.192725
1.89,4,0.199454
1.89,4,0.206975
0.66,3,0.212542
2.34,5,0.221718
2.31,5,0.230392
2.88,7,0.242848
3.26,5,0.251519
2.88,6,0.261738
1.89,4,0.269084
3.38,5,0.276602
2.04,4,0.282312
1.34,5,0.290353
3.06,8,0.302953
1.13,3,0.308548
4.2,8,0.321609
1.31,4,0.328521
2.14,5,0.337847
2.94,7,0.352249
2.12,6,0.364608
0.8,4,0.372958
1.06,3,0.37851
1.22,3,0.384645
1.57,5,0.394287
0.82,3,0.400283
2.18,6,0.411684
0.83,4,0.418735
2.37,5,0.427951
1.31,4,0.435051
1.88,5,0.444318
1.54,4,0.451538
2.25,6,0.462338
1.45,4,0.469383
1.56,3,0.474919
2.2,6,0.485752
1.43,5,0.494819
1.7,4,0.502552
1.63,5,0.513871
2.55,5,0.523567
0.6,3,0.529822
0.97,5,0.539413
0.8,4,0.547046
1.57,4,0.554925
1.59,4,0.562728
0.87,3,0.568654
0.95,4,0.576582
2.37,4,0.585637
0.95,4,0.594095
0.72,3,0.600339
1.24,3,0.60629
3.3,6,0.617972
1.51,6,0.629697
2.03,4,0.6373
2.26,4,0.64445
0.48,3,0.650266
1.89,4,0.656612
3.62,7,0.670834
1.49,4,0.678633
1.8,5,0.687693
2.29,5,0.698075
1.05,3,0.70346
2.72,8,0.71798
1.41,4,0.725516
1.29,4,0.732479
1.46,3,0.738811
0.83,4,0.745666
2.79,6,0.756234
2.05,5,0.765429
2.44,4,0.774002
1.11,3,0.779422
1.85,5,0.788641
1.35,5,0.79758
0.44,3,0.803529
3.83,6,0.81576
1.6,4,0.823888
3.27,6,0.835839
3.12,7,0.850024
4.58,8,0.866181
1.99,5,0.875878
1.47,3,0.8819
2.22,5,0.891674
1.45,4,0.899453
2.48,5,0.910683
3.0,5,0.920658
1.08,4,0.929217
1.8,4,0.937467
1.97,4,0.945875
4.15,8,0.961753
1.5,4,0.969852
0.46,3,0.975884
0.43,3,0.98219
2.57,5,1.719268
2.34,6,1.729823
1.67,5,1.739681
2.3,5,1.749858
3.2,7,1.762831
1.42,5,1.772507
1.63,5,1.782608
4.34,7,1.796544
1.16,4,1.804354
1.72,5,1.813365
4.94,9,1.82844
1.92,4,1.836045
1.42,4,1.843697
1.38,4,1.851278
1.28,4,1.859191
2.59,6,1.870017
3.14,7,1.881906
2.17,5,1.890615
2.43,6,1.899301
3.51,7,1.911813
3.35,8,1.926034
4.65,8,1.941449
1.2,4,1.948534
2.54,5,1.958498
3.3,6,1.970618
1.73,5,1.981609
0.54,3,1.9881
0.61,3,1.994099
3.5,5,2.003673
2.94,6,2.014427
0.61,5,2.024641
2.73,6,2.036033
0.57,5,2.045485
1.44,4,2.052915
1.28,5,2.064452
1.17,3,2.070457
2.12,5,2.080073
0.91,4,2.087939
1.8,4,2.09619
1.58,4,2.103929
1.37,4,2.112452
1.63,5,2.12291
1.65,4,2.130569
0.99,3,2.136608
1.66,3,2.142906
1.39,5,2.152863
1.15,6,2.166592
2.86,8,2.181634
3.26,7,2.195297
1.85,5,2.204901
2.6,6,2.215231
1.57,5,2.225438
1.92,4,2.231078
1.86,4,2.237691
3.45,6,2.250006
4.86,7,2.261913
1.06,4,2.269366
1.16,4,2.276717
2.14,4,2.284518
3.24,6,2.296486
2.07,6,2.307977
3.64,8,2.322076
1.89,5,2.331275
3.21,7,2.344347
1.89,5,2.354058
3.65,6,2.365627
2.54,4,2.373366
1.33,3,2.379371
2.73,5,2.389443
2.53,5,2.39956
3.16,5,2.409136
4.81,9,2.427441
1.03,5,2.438222
2.61,5,2.448278
1.78,5,2.457597
2.5,7,2.471841
1.86,7,2.487518
2.57,5,2.49776
2.42,5,2.508293
1.31,4,2.517863
2.03,4,2.52613
1.61,5,2.5446
1.98,5,2.554833
2.38,6,2.567073
2.73,5,2.579097
2.36,5,2.590339
2.29,6,2.603519
1.99,5,2.614278
1.91,5,2.624621
1.73,5,2.634756
1.18,3,2.640648
1.16,3,2.646401
1.21,3,2.652045
2.93,5,2.661447
2.41,5,2.670958
1.76,3,2.676966
1.39,5,2.686987
1.9,5,2.698638
2.49,5,2.710452
1.61,4,2.718218
0.97,4,3.461576
3.54,8,3.47699
2.63,6,3.487737
4.37,9,3.503917
2.48,6,3.514545
2.37,6,3.525512
3.39,7,3.540194
2.74,7,3.5544
1.82,5,3.564252
3.67,7,3.578283
1.97,5,3.588558
1.6,4,3.597173
0.4,3,3.603652
2.46,6,3.614684
2.42,6,3.625713
2.73,5,3.634836
2.25,6,3.645521
2.31,6,3.657902
3.65,6,3.66784
1.58,4,3.672791
1.61,5,3.679664
1.69,4,3.686611
3.5,8,3.701379
3.59,5,3.711011
1.54,4,3.718735
1.58,3,3.724795
3.69,6,3.736473
1.93,5,3.745912
1.82,7,3.760118
0.7,4,3.76762
1.16,3,3.77323
5.91,10,3.791963
2.27,5,3.800925
2.52,7,3.812915
1.2,4,3.819901
1.33,6,3.829618
2.0,5,3.838563
3.0,5,3.847628
2.36,4,3.854812
1.86,5,3.863829
2.11,5,3.872835
0.79,3,3.87873
0.85,5,3.888343
0.84,3,3.894085
1.92,4,3.901482
2.3,5,3.912256
3.95,6,3.924953
4.68,9,3.944047
2.26,5,3.953194
5.21,8,3.968809
3.72,6,3.980733
1.07,3,3.986583
2.29,6,3.997888
4.95,8,4.013389
2.86,5,4.022551
1.33,3,4.027887
2.04,5,4.037195
3.62,8,4.052774
4.48,7,4.065969
4.74,9,4.079423
2.49,6,4.090081
3.26,8,4.103752
0.65,4,4.110476
0.93,4,4.117264
2.67,4,4.124147
2.04,5,4.133326
2.2,6,4.145278
2.4,6,4.157648
2.55,8,4.174872
2.34,4,4.182717
0.99,3,4.188528
3.8,6,4.200369
1.13,4,4.207796
1.85,3,4.213584
2.37,6,4.224068
1.06,3,4.229063
1.85,5,4.237481
2.44,5,4.246634
1.25,3,4.251296
2.66,5,4.260524
1.37,4,4.268537
3.18,6,4.278811
2.5,5,4.287986
3.77,7,4.299273
2.98,5,4.307759
2.45,6,4.318068
2.96,8,4.332166
0.57,3,4.337101
1.55,4,4.344208
4.46,7,4.35723
0.44,3,4.362894
4.57,8,4.377194
4.16,7,4.389128
3.37,7,4.400734
1.68,4,5.098342
4.04,8,5.111557
4.75,8,5.124829
2.76,5,5.133291
2.48,7,5.144946
2.75,6,5.155539
1.48,3,5.160796
4.82,8,5.171685
3.25,6,5.180297
2.37,4,5.186595
0.92,3,5.191078
1.51,4,5.197384
1.26,3,5.201653
4.68,10,5.214183
0.33,4,5.220022
1.65,5,5.227742
5.92,10,5.24258
1.43,4,5.248818
2.59,5,5.257945
3.5,8,5.273413
0.76,4,5.279869
2.48,6,5.289689
2.76,7,5.301924
3.48,5,5.310368
1.42,4,5.316236
1.98,4,5.321311
3.34,7,5.330354
4.02,7,5.340034
2.33,6,5.349905
3.63,6,5.360551
2.3,6,5.37134
2.88,6,5.381874
2.85,5,5.391019
2.39,5,5.400163
1.48,5,5.407928
3.92,6,5.417637
1.13,4,5.424774
1.27,3,5.43005
2.79,6,5.439683
2.79,6,5.44851
2.03,7,5.460658
2.39,6,5.469479
0.59,3,5.473947
2.42,6,5.483773
3.44,6,5.492473
2.46,5,5.499113
2.15,5,5.507018
2.81,6,5.514131
4.47,8,5.525203
4.42,8,5.536644
2.84,6,5.545685
3.32,6,5.555673
2.11,4,5.560976
0.93,4,5.568199
3.6,7,5.579545
1.38,4,5.586258
2.16,6,5.596929
2.27,5,5.605343
2.61,6,5.616115
1.47,4,5.622973
4.62,7,5.635593
1.95,5,5.644486
1.47,4,5.651968
1.79,5,5.660095
3.18,5,5.668085
1.12,5,5.678895
1.46,4,5.684688
3.69,7,5.696791
2.69,6,5.707048
2.0,4,5.713778
2.3,5,5.72205
3.1,6,5.732457
3.31,6,5.742878
3.06,6,5.75324
1.01,4,5.760272
1.64,3,5.765729
4.69,12,5.786246
2.36,5,5.794469
2.56,4,5.801249
3.99,7,5.813543
2.77,4,5.820955
1.43,4,5.828695
4.42,7,5.842344
2.71,6,5.85239
2.37,4,5.901276
3.08,6,5.911942
2.83,5,5.920447
3.64,7,5.932434
2.79,5,5.940505
1.19,3,5.946129
3.41,7,5.959368
3.72,6,5.969389
3.9,7,6.630899
3.43,7,6.64331
1.85,6,6.653699
0.24,3,6.659757
1.41,3,6.665324
1.95,4,6.672741
0.92,4,6.679917
1.78,6,6.688228
4.86,10,6.706269
3.32,8,6.720633
3.39,7,6.732226
2.6,5,6.740497
6.51,10,6.757035
3.66,7,6.769959
2.38,5,6.77904
1.66,4,6.786556
1.03,5,6.79517
2.96,6,6.8053
1.34,4,6.8122
4.18,6,6.822804
3.99,7,6.834066
4.44,7,6.845974
2.52,5,6.855262
3.24,7,6.86893
1.46,4,6.875546
2.27,6,6.885213
4.57,9,6.8994
1.91,4,6.906552
1.66,5,6.91571
1.82,5,6.924579
4.29,6,6.935028
3.22,8,6.949126
0.3,3,6.95389
1.97,3,6.959639
2.68,6,6.970088
3.81,6,6.981063
3.56,8,6.994576
2.02,5,7.003136
5.61,9,7.016471
4.38,8,7.045667
3.44,7,7.071785
