#{"t_start": 1774925623.4738379, "env_id": "None"}
r,l,t
1.35,5,0.01004
2.69,6,0.011249
3.04,6,0.012449
2.51,7,0.013823
1.72,5,0.014617
0.92,3,0.014986
1.89,4,0.015673
2.3,5,0.016624
1.36,4,0.017416
1.08,3,0.017822
3.3,7,0.019397
2.04,5,0.02043
2.25,5,0.021834
1.6,4,0.022704
0.67,3,0.023577
1.43,3,0.024247
3.87,7,0.026047
2.88,5,0.027046
0.68,3,0.02771
3.84,7,0.029321
2.92,5,0.030466
0.48,3,0.037638
1.31,4,0.045014
2.91,5,0.051178
2.04,4,0.057004
0.26,3,0.062958
1.71,5,0.069844
0.77,3,0.075658
2.35,7,0.082489
2.23,5,0.092945
1.34,5,0.103938
2.7,7,0.115278
1.74,5,0.12148
0.86,3,0.127086
2.16,5,0.133317
2.53,5,0.139236
0.79,4,0.145115
2.46,6,0.155901
1.66,4,0.162218
1.49,3,0.162964
1.84,4,0.169171
0.45,3,0.174788
1.94,5,0.181189
1.19,4,0.186648
2.25,6,0.197711
0.73,3,0.202993
0.92,3,0.203749
0.73,4,0.209618
1.6,4,0.216172
1.74,5,0.22696
0.51,3,0.227707
1.98,4,0.23444
2.17,4,0.241539
2.34,4,0.248449
1.15,3,0.255203
2.39,5,0.261403
1.4,4,0.267177
0.72,3,0.273906
0.56,3,0.281419
1.35,4,0.287585
1.33,5,0.296107
1.52,4,0.303465
1.08,4,0.311258
2.34,5,0.320248
1.57,4,0.328134
2.09,4,0.335333
1.27,5,0.346993
2.18,5,0.354804
1.01,3,0.36028
0.8,3,0.361272
2.18,6,0.3713
2.39,5,0.376606
1.91,5,0.383912
2.71,6,0.396682
1.76,5,0.405163
1.64,6,0.417656
2.66,7,0.424149
1.23,4,0.430478
1.2,4,0.437048
0.56,3,0.443739
1.45,4,0.450971
0.93,3,0.457407
1.82,5,0.465338
0.68,3,0.472083
0.75,4,0.479077
1.19,4,0.486791
0.94,3,0.493223
0.68,3,0.494288
1.45,4,0.502336
1.93,4,0.509505
1.28,3,0.516747
1.66,4,0.523615
2.89,5,0.532365
1.02,3,0.538754
0.57,3,0.546073
3.24,6,0.554001
1.79,6,0.567862
2.2,5,0.576487
2.0,4,0.581864
3.02,6,0.593412
1.12,4,0.601658
1.05,4,0.609201
0.67,3,0.61009
0.86,4,0.618406
0.6,4,0.624116
1.78,5,0.637276
0.84,3,0.638175
0.37,3,0.644977
2.22,6,0.658562
0.83,4,0.665192
1.87,4,0.67258
1.75,5,0.679556
3.18,6,0.687506
1.66,3,0.693815
0.25,3,0.699956
1.95,4,0.706918
1.19,5,0.714758
1.63,3,0.720696
1.33,3,0.727458
0.43,3,0.728398
0.51,3,0.735653
0.81,4,0.742747
0.66,3,0.749409
0.96,3,0.756001
0.92,4,0.763365
2.82,5,0.771142
1.63,4,0.778666
2.23,6,0.786103
1.73,4,0.791706
0.46,3,0.797391
1.53,6,0.808867
2.31,6,0.815348
1.85,4,0.822315
1.82,4,0.828896
1.17,3,0.836377
1.96,4,0.842574
2.06,5,0.84956
2.58,5,0.856191
1.31,6,0.866919
1.23,5,0.873609
1.18,4,0.879311
1.73,6,0.890957
1.04,4,0.896467
0.96,3,0.897259
1.44,4,0.903031
1.06,4,0.90956
2.14,6,0.923745
1.48,3,0.931627
2.22,6,0.940153
1.34,6,0.953602
1.66,5,0.961641
0.81,5,0.9701
2.51,6,0.984563
1.09,5,0.992288
1.06,4,0.999257
0.6,3,1.005865
1.91,4,1.014435
1.05,4,1.023011
3.53,7,1.033317
0.98,4,1.0406
2.8,4,1.048297
1.35,5,1.06216
3.37,7,1.070676
0.66,4,1.078525
1.14,4,1.086364
1.56,5,1.099538
0.95,3,1.100632
1.01,5,1.114465
1.63,5,1.123701
1.09,4,1.131821
2.41,6,1.140091
2.5,6,1.155502
1.43,4,1.163305
1.38,4,1.171055
0.28,3,1.177745
3.53,7,1.186067
1.85,3,1.19351
1.74,5,1.200618
1.46,6,1.214858
1.12,5,1.223756
1.91,6,1.238
1.6,4,1.245183
2.22,5,1.254335
0.78,3,1.2611
2.18,6,1.269758
1.49,4,1.277148
2.37,5,1.283736
1.27,4,1.288683
0.86,3,1.294079
0.6,3,1.298659
1.61,5,1.304187
1.51,5,1.310194
1.1,4,1.317656
2.29,5,1.331198
2.01,6,1.338614
0.47,3,1.345223
1.51,4,1.35225
1.69,4,1.360534
1.29,3,1.367045
1.66,4,1.37337
1.47,4,1.380898
1.11,4,1.388652
1.54,4,1.395692
1.15,4,1.403042
1.99,6,1.412974
0.6,4,1.419887
0.97,3,1.42708
2.07,6,1.436041
2.22,5,1.449984
0.96,4,1.45772
0.56,3,1.460325
1.03,4,1.467372
1.04,3,1.474019
1.67,4,1.480508
1.41,5,1.487464
1.45,4,1.494557
1.53,4,1.500907
1.8,4,1.507888
1.96,4,1.515545
0.44,3,1.522113
2.7,6,1.537196
1.96,6,1.549668
1.23,6,1.563425
1.4,5,1.571092
2.01,5,1.580861
1.1,3,1.587485
1.0,3,1.593583
1.69,5,1.601406
0.92,3,1.607811
1.25,5,1.616554
1.59,4,1.625747
1.06,4,1.63823
1.87,5,1.646115
1.73,3,1.653169
0.75,3,1.659971
1.44,4,1.668307
1.52,3,1.669774
1.56,6,1.6847
3.39,5,1.69083
0.9,4,1.69627
1.63,6,1.712031
2.7,6,1.720299
2.38,8,1.737855
1.54,5,1.746382
2.45,5,1.761281
1.9,4,1.768913
2.48,4,1.776414
2.04,6,1.785873
1.62,4,1.793408
1.0,5,1.802734
2.43,7,1.818007
1.99,6,1.834487
1.9,4,1.842662
0.83,4,1.8508
0.97,3,1.851765
2.29,5,1.86834
3.07,7,1.877509
1.49,5,1.891165
1.53,4,1.8987
1.55,5,1.907032
1.64,4,1.914004
0.85,3,1.920125
0.24,4,1.927487
1.48,4,1.935893
1.29,4,1.944103
1.95,5,1.952899
1.69,5,1.961086
2.45,6,1.976006
1.41,5,1.984496
1.09,3,1.992044
1.9,5,1.998595
2.36,6,2.00588
2.23,6,2.020906
1.84,6,2.03089
2.6,6,2.043975
3.17,7,2.05842
1.14,4,2.064646
2.46,6,2.073409
1.5,4,2.081558
2.71,6,2.094544
1.08,4,2.102943
2.09,7,2.112078
0.54,3,2.119261
1.22,4,2.127786
2.85,8,2.145183
3.36,6,2.159098
2.27,5,2.168985
1.19,3,2.176145
1.58,5,2.184844
1.41,5,2.193191
2.01,5,2.201141
1.99,4,2.208279
2.15,6,2.223848
1.69,4,2.23281
2.34,6,2.241526
2.23,5,2.253996
3.14,5,2.262668
0.9,4,2.271513
1.2,3,2.278487
1.72,5,2.287035
2.37,7,2.30391
1.54,5,2.313649
2.75,6,2.323455
1.1,4,2.331942
0.2,3,2.338504
0.2,3,2.345013
1.75,4,2.351888
1.46,6,2.360404
1.03,5,2.374628
1.18,4,2.381853
0.63,3,2.382767
1.97,6,2.396599
2.04,5,2.40534
1.5,6,2.419571
2.64,4,2.426484
1.76,7,2.436109
0.98,3,2.443111
2.04,5,2.450926
1.49,6,2.465287
1.36,5,2.473073
1.21,5,2.483205
2.18,5,2.497
1.77,6,2.505027
1.29,5,2.513836
1.64,6,2.529509
1.69,4,2.538186
0.61,4,2.546088
2.5,6,2.554972
1.85,5,2.567485
2.04,5,2.575765
1.67,4,2.583315
1.3,4,2.590705
2.13,4,2.597983
3.05,7,2.613315
1.83,5,2.622029
2.04,6,2.63174
0.92,4,2.639651
3.22,7,2.654404
2.51,6,2.669313
1.76,5,2.67751
3.82,7,2.693691
2.41,4,2.70224
3.24,5,2.710983
0.42,2,2.711816
2.77,6,2.726918
2.26,5,2.735409
0.99,3,2.742447
4.25,7,2.758932
2.55,4,2.767623
1.56,4,2.775491
1.35,4,2.783464
1.06,4,2.791276
2.85,6,2.801272
2.48,5,2.809065
2.14,5,2.822622
3.33,6,2.832015
1.78,4,2.84095
2.05,4,2.84979
0.96,3,2.856784
2.48,5,2.864686
2.96,5,2.87399
1.18,4,2.880587
3.24,6,2.895265
2.66,4,2.903818
2.07,5,2.91191
2.22,5,2.921036
0.52,3,2.927348
3.87,7,2.944151
1.4,4,2.951873
3.46,6,2.961011
4.08,6,2.976261
1.17,4,2.983993
2.34,6,2.991655
0.98,3,2.998595
2.16,5,3.006659
2.6,6,3.022213
1.71,4,3.030021
1.12,4,3.038147
5.9,8,3.056008
3.59,7,3.071278
6.1,8,3.089561
1.47,4,3.097644
1.98,6,3.105509
3.22,7,3.120703
3.21,6,3.129795
2.79,6,3.144817
2.92,6,3.154813
2.27,4,3.162133
3.12,6,3.176475
3.73,7,3.19296
3.61,6,3.202338
1.8,5,3.210088
3.05,5,3.224267
3.54,6,3.23279
1.49,4,3.241577
3.42,6,3.25607
2.62,5,3.264025
0.82,3,3.270607
2.63,6,3.278633
4.84,8,3.294783
4.53,7,3.310016
2.13,5,3.317047
3.52,6,3.331711
0.95,4,3.339672
3.48,7,3.351421
1.22,4,3.357962
1.76,4,3.365456
2.59,5,3.378472
5.8,9,3.396943
2.73,6,3.405683
1.72,5,3.418096
2.75,6,3.427604
1.27,4,3.436042
3.84,6,3.451385
4.19,7,3.462441
2.08,4,3.469974
1.37,3,3.477664
1.89,5,3.485404
2.7,5,3.500138
1.32,4,3.506761
3.56,7,3.516646
1.9,4,3.525489
2.07,4,3.533451
2.35,4,3.542001
3.65,7,3.558002
2.78,5,3.565881
1.74,5,3.596023
2.27,6,3.604766
4.97,7,3.622092
2.86,6,3.631546
5.26,8,3.649648
1.0,3,3.656057
3.4,6,3.670082
2.88,6,3.679227
5.18,7,3.697037
3.09,6,3.706277
3.52,7,3.721972
2.89,5,3.729839
5.95,8,3.749205
5.97,8,3.766011
6.31,11,3.790685
5.08,8,3.807811
3.73,6,3.822752
1.51,4,3.831578
1.95,5,3.840383
4.68,7,3.857032
2.36,4,3.868164
2.55,5,3.875921
3.43,5,3.885733
5.01,6,3.900442
4.32,6,3.910422
1.97,4,3.918207
0.83,3,3.925257
3.89,7,3.941612
1.11,3,3.943558
6.51,11,3.96793
2.76,5,3.977105
2.73,5,3.989648
4.46,7,3.999367
1.36,3,4.005591
3.57,6,4.024514
3.22,6,4.033757
3.21,6,4.048112
4.03,6,4.057345
3.34,6,4.072424
4.89,7,4.084741
5.49,10,4.107342
3.59,6,4.116465
3.48,6,4.131761
2.24,4,4.139407
5.39,8,4.157725
2.6,5,4.166883
3.72,7,4.181734
1.49,4,4.188574
2.4,5,4.197097
3.92,7,4.213137
2.09,4,4.221203
2.4,5,4.230293
1.31,4,4.237498
3.39,6,4.25235
2.68,4,4.26464
2.22,5,4.272922
4.67,7,4.288238
0.42,3,4.28928
5.72,8,4.307263
2.85,4,4.314526
2.34,4,4.323271
5.01,7,4.340432
3.76,6,4.356182
4.85,7,4.366557
2.77,5,4.379246
4.27,7,4.389164
3.98,6,4.404791
1.72,4,4.412154
4.05,7,4.428593
6.43,9,4.447825
3.26,6,4.456829
5.86,10,4.47935
3.0,6,4.488218
2.76,5,4.501928
3.67,6,4.510947
1.09,4,4.518209
2.02,4,4.525112
5.47,8,4.543899
1.14,4,4.550985
2.32,5,4.559513
3.19,6,4.574312
6.17,9,4.59254
4.21,6,4.608161
2.83,5,4.616304
2.08,5,4.624523
3.76,6,4.640301
1.79,4,4.64978
2.95,6,4.658526
5.19,8,4.695487
2.63,4,4.718101
2.59,5,4.767747
4.66,7,4.782797
3.33,7,4.796534
3.59,7,4.812053
2.44,4,4.820544
3.96,7,4.843816
0.92,3,4.857243
3.18,6,4.894777
2.45,6,4.933466
3.77,7,4.95334
3.71,7,4.969579
1.5,3,4.970536
2.7,5,4.984676
3.82,6,4.993428
2.91,5,5.001237
3.14,5,5.015296
2.81,6,5.023549
4.6,7,5.039272
0.65,3,5.045256
2.36,5,5.052213
3.27,5,5.063052
5.01,7,5.075715
1.75,3,5.081193
3.86,7,5.089323
4.62,7,5.103181
1.47,4,5.109816
2.56,4,5.118047
3.24,6,5.134595
2.11,5,5.1456
4.9,8,5.164859
1.98,5,5.171631
2.73,5,5.180511
3.64,6,5.196174
0.45,3,5.203037
2.91,5,5.212284
4.37,8,5.22958
3.95,7,5.246635
3.21,6,5.258765
0.81,4,5.266672
3.95,7,5.281492
1.01,4,5.290959
3.33,5,5.299781
2.42,5,5.309038
3.46,6,5.32504
4.02,6,5.334877
5.1,7,5.350416
3.53,5,5.361186
2.02,5,5.372836
4.75,7,5.381544
2.24,5,5.395135
4.21,6,5.406059
3.2,5,5.414767
5.28,8,5.432408
2.23,4,5.440167
3.88,7,5.456335
2.29,4,5.465651
3.17,5,5.473546
4.84,7,5.488575
3.03,6,5.49937
5.05,7,5.509345
3.47,6,5.524054
5.1,7,5.542301
2.22,4,5.549979
4.06,7,5.561775
3.69,7,5.576602
4.35,7,5.593584
4.12,7,5.608361
5.61,9,5.627572
4.62,8,5.645599
2.72,5,5.654003
4.77,8,5.670733
3.85,6,5.684197
2.58,5,5.693287
3.93,6,5.702752
0.58,3,5.708519
2.91,5,5.715023
2.31,5,5.727245
3.71,6,5.737105
3.43,6,5.75004
5.48,8,5.766123
4.86,8,5.782934
4.18,7,5.792824
1.96,5,5.807231
4.2,7,5.818757
3.36,5,5.833513
2.11,6,5.842454
1.36,3,5.849678
3.58,6,5.858679
1.18,4,5.866032
5.38,8,5.882044
5.1,7,5.900081
2.36,4,5.907123
3.36,6,5.921652
4.88,7,5.933292
3.19,6,5.944719
2.79,5,5.951067
3.36,6,5.964131
4.32,7,5.973686
2.99,5,5.989161
4.7,9,6.008009
3.11,6,6.01928
2.26,5,6.034673
4.03,6,6.045253
5.24,8,6.062999
3.18,6,6.077139
6.64,10,6.09486
5.81,8,6.111838
3.21,6,6.127787
2.69,5,6.137788
5.22,9,6.157603
1.69,4,6.165792
3.42,6,6.182411
4.69,7,6.192302
4.22,7,6.209652
4.32,7,6.224921
0.74,3,6.231863
2.2,5,6.240184
6.08,9,6.258667
4.34,7,6.276266
2.88,6,6.285498
3.03,5,6.299784
3.89,8,6.316694
4.17,7,6.32869
5.14,8,6.348701
2.46,5,6.364408
1.73,5,6.374198
2.32,5,6.382074
3.14,6,6.396343
6.31,9,6.414541
2.91,6,6.421559
6.44,9,6.446029
2.39,4,6.454548
3.17,6,6.466937
2.97,4,6.476744
1.08,3,6.484137
4.24,7,6.502667
3.49,5,6.515409
2.99,5,6.525498
2.97,4,6.536009
3.05,5,6.546178
2.34,5,6.559873
4.63,6,6.570777
3.36,6,6.585424
3.11,6,6.595125
3.73,5,6.605189
7.6,11,6.629908
2.97,4,6.639197
3.58,6,6.655165
6.91,8,6.672716
2.56,4,6.680014
6.93,9,6.697949
3.61,6,6.707219
4.12,6,6.722701
3.4,5,6.732596
3.16,5,6.742108
3.9,5,6.757195
4.89,7,6.767894
4.55,6,6.78413
2.97,4,6.79305
2.97,4,6.802333
3.5,5,6.811802
2.97,4,6.821164
2.97,4,6.830784
3.25,5,6.841096
3.39,5,6.857349
1.07,4,6.864241
5.42,7,6.874243
5.23,7,6.8895
3.66,7,6.904538
3.0,5,6.912006
2.97,4,6.920945
2.97,4,6.929966
2.97,4,6.938852
7.19,10,6.961889
3.15,4,6.96944
4.42,7,6.980926
4.42,7,6.997961
2.38,4,7.006294
2.17,5,7.015502
2.79,5,7.02954
2.3,5,7.036691
4.89,7,7.054534
5.68,8,7.072953
1.09,4,7.081689
4.84,7,7.095221
5.83,8,7.112251
4.68,7,7.131117
4.1,6,7.147759
5.16,7,7.159568
4.33,7,7.176715
4.73,7,7.193202
5.35,8,7.211046
5.6,9,7.229717
6.7,10,7.254758
5.9,10,7.273358
2.72,5,7.282048
0.41,3,7.288568
3.75,6,7.304304
5.78,8,7.321783
5.56,8,7.340703
6.41,9,7.362119
5.64,10,7.38235
1.11,3,7.389742
5.53,8,7.408963
5.14,7,7.427262
3.94,6,7.438981
4.72,7,7.457006
5.58,8,7.476344
5.22,7,7.494992
5.39,8,7.511551
1.81,4,7.519372
3.55,6,7.530382
5.57,8,7.548479
5.64,8,7.566072
4.12,6,7.582481
4.44,6,7.592521
5.59,8,7.610598
2.77,4,7.618838
5.22,7,7.636248
5.18,8,7.652603
3.48,5,7.661612
6.45,8,7.680238
3.7,5,7.695533
2.76,5,7.703731
2.97,4,7.712831
3.06,5,7.721293
3.57,5,7.730891
2.97,4,7.739616
4.03,6,7.754864
1.62,4,7.76176
2.97,4,7.770729
4.47,6,7.781016
2.97,4,7.790235
4.37,6,7.805717
4.94,7,7.820883
5.14,8,7.836125
3.44,5,7.8467
4.08,6,7.856595
4.14,7,7.871757
3.48,5,7.881772
6.41,9,7.904233
5.22,7,7.915272
5.22,7,7.931395
5.62,8,7.947692
4.21,7,7.991746
4.91,7,8.008018
3.86,7,8.018202
4.04,6,8.033796
5.86,8,8.050931
5.75,9,8.069561
5.23,7,8.087701
3.96,6,8.098194
4.2,6,8.114205
1.9,5,8.122019
5.48,8,8.138505
3.9,6,8.153446
2.89,7,8.161443
3.6,5,8.174794
3.6,5,8.184769
3.6,5,8.194427
3.6,5,8.203818
3.48,5,8.216131
3.74,6,8.226722
4.54,6,8.240711
2.22,3,8.24291
2.13,4,8.248963
2.97,4,8.257628
3.29,5,8.270627
2.49,5,8.278992
3.88,6,8.288899
2.97,4,8.29815
2.97,4,8.306638
3.42,5,8.320551
3.29,6,8.330022
3.59,5,8.340163
3.48,5,8.356155
2.97,4,8.366145
2.97,4,8.375929
3.34,5,8.386537
2.97,4,8.396093
4.68,6,8.407383
1.83,3,8.414656
2.21,6,8.430162
2.78,4,8.440119
1.94,4,8.450135
3.6,5,8.462009
3.6,5,8.473278
3.6,5,8.485729
1.95,4,8.495194
3.6,5,8.511868
3.6,5,8.523883
3.97,6,8.535676
3.6,5,8.552106
4.21,6,8.562623
2.73,4,8.570857
3.6,5,8.582478
2.46,4,8.593435
2.71,4,8.603292
3.6,5,8.618902
3.6,5,8.629745
3.6,5,8.639369
3.6,5,8.649322
2.12,4,8.656185
3.6,5,8.67224
2.53,4,8.680007
2.84,5,8.687938
3.64,6,8.69908
3.6,5,8.714909
3.25,5,8.724788
2.54,4,8.733159
3.6,5,8.744075
3.6,5,8.755878
3.6,5,8.773237
2.15,4,8.781176
3.6,5,8.792596
3.6,5,8.80252
2.54,4,8.811936
3.64,6,8.829541
3.6,5,8.841502
3.6,5,8.851856
2.53,4,8.862471
4.16,6,8.877807
3.6,5,8.888942
1.98,4,8.897462
3.42,5,8.906371
3.16,5,8.916506
3.16,5,8.93308
3.6,5,8.945407
3.6,5,8.955622
2.61,4,8.964539
3.6,5,8.97405
3.6,5,8.989372
1.95,4,8.996679
3.6,5,9.005138
2.09,4,9.012876
2.84,5,9.023311
2.0,4,9.032043
2.39,4,9.04062
6.12,8,9.060163
5.16,7,9.076991
5.22,7,9.099141
3.62,6,9.107642
5.38,9,9.127146
3.57,6,9.1743
5.16,7,9.19332
5.22,7,9.204581
3.55,6,9.219465
6.15,8,9.237515
5.51,8,9.256388
5.48,8,9.275462
5.68,8,9.291176
6.0,8,9.307793
5.22,7,9.325345
5.22,7,9.33518
5.22,7,9.352385
4.71,7,9.368634
5.22,7,9.387106
3.23,5,9.397166
4.54,7,9.411977
5.54,9,9.429959
3.86,6,9.440681
5.1,7,9.458547
5.34,8,9.475804
5.1,7,9.493609
3.0,6,9.501819
1.93,4,9.508712
5.55,8,9.52643
5.11,8,9.546829
5.1,7,9.566541
6.41,9,9.586875
5.1,7,9.607816
5.79,8,9.628803
5.1,7,9.650229
5.1,7,9.6706
3.32,6,9.681308
5.1,7,9.701629
5.18,8,9.722357
5.1,7,9.743438
6.02,8,9.764232
5.1,7,9.777596
5.1,7,9.797853
5.47,8,9.817496
5.1,7,9.838538
4.39,7,9.857439
5.29,8,9.879091
5.1,7,9.891869
7.73,10,9.923761
