#{"t_start": 1774859960.1164207, "env_id": "None"}
r,l,t
1.12,4,0.009281
1.66,6,0.010945
0.69,4,0.012013
1.01,4,0.012949
1.91,4,0.014079
1.02,3,0.014881
3.14,6,0.016104
1.67,5,0.017264
1.84,4,0.018331
1.36,4,0.01937
1.1,3,0.020234
0.8,3,0.021028
2.12,4,0.022084
3.0,4,0.02312
2.29,5,0.024206
2.88,5,0.025324
0.56,3,0.026268
1.51,5,0.027445
1.15,3,0.028163
0.47,3,0.0289
1.84,6,0.030739
2.35,7,0.032254
1.32,5,0.033287
1.5,3,0.034497
2.27,7,0.049826
2.06,6,0.057171
0.95,5,0.071147
1.39,5,0.079247
1.35,3,0.086937
0.27,3,0.087977
1.03,5,0.101843
2.13,5,0.110053
1.69,5,0.11782
0.9,3,0.125002
0.89,3,0.133028
0.96,3,0.135679
2.69,6,0.150431
0.28,4,0.158151
1.65,3,0.165128
0.84,4,0.17334
0.65,3,0.1755
1.13,3,0.182503
2.74,8,0.198876
0.08,3,0.208563
1.52,5,0.217659
2.0,4,0.225654
0.92,3,0.233871
0.08,3,0.242748
1.78,3,0.245021
0.08,3,0.25352
0.16,3,0.260908
0.63,4,0.268591
0.39,3,0.27726
1.51,4,0.284932
0.44,3,0.285917
0.4,4,0.294588
0.74,4,0.302569
1.9,5,0.317041
1.15,4,0.325286
1.53,5,0.332895
0.82,4,0.341987
1.03,3,0.348881
3.88,8,0.363699
0.99,5,0.372922
0.99,3,0.379819
1.29,5,0.38736
1.27,3,0.395334
0.69,5,0.403568
2.55,6,0.413161
2.23,5,0.427611
1.24,5,0.437794
1.29,4,0.445741
0.91,3,0.452425
2.45,6,0.461947
1.5,4,0.468851
2.3,6,0.483393
1.68,5,0.491723
1.71,4,0.500076
2.27,6,0.508877
2.74,6,0.523502
2.19,6,0.533835
1.11,4,0.543138
1.09,4,0.551141
1.12,5,0.564893
2.28,5,0.574094
1.25,4,0.581166
1.66,5,0.589391
0.84,4,0.597712
1.59,4,0.605017
3.31,7,0.620881
2.13,6,0.631483
1.98,5,0.648978
0.41,3,0.651187
1.71,6,0.667762
2.05,5,0.677723
2.1,6,0.69366
1.85,6,0.704315
2.68,8,0.721947
