#{"t_start": 1774950188.534692, "env_id": "None"}
r,l,t
1.31,4,0.02469
4.26,7,0.042997
4.15,6,0.058011
4.19,8,0.077314
2.72,6,0.090274
3.88,6,0.105978
4.57,7,0.124484
3.4,7,0.142558
4.92,10,0.168332
4.82,9,0.188944
3.6,8,0.208266
3.2,7,0.225085
1.99,5,0.237422
3.81,8,0.252806
3.48,8,0.267601
3.34,7,0.281063
3.87,6,0.295784
4.97,9,0.317681
5.71,9,0.55475
4.17,8,0.574596
4.63,9,0.597211
6.69,11,0.627269
4.86,9,0.651127
2.58,5,0.664392
3.29,7,0.683578
2.33,5,0.697208
4.42,7,0.715943
6.13,10,0.742511
4.01,8,0.764604
3.11,5,0.778575
3.54,5,0.793246
4.04,9,0.816978
1.39,4,0.825822
4.48,6,0.838006
5.65,9,0.855996
4.49,7,1.040184
2.28,4,1.048226
6.02,9,1.066128
2.57,5,1.075588
6.5,11,1.098371
3.79,6,1.110455
3.82,6,1.121939
1.88,6,1.133433
3.84,6,1.145117
1.22,3,1.151066
5.24,10,1.169774
2.07,6,1.182202
1.55,4,1.189898
4.12,6,1.203075
2.31,5,1.212874
4.58,7,1.225801
2.48,4,1.232947
4.24,7,1.245393
1.89,5,1.255128
2.91,6,1.267339
3.5,7,1.280868
2.65,5,1.45823
5.1,7,1.471581
4.7,9,1.48977
4.35,7,1.503426
6.04,10,1.521687
4.99,9,1.538192
3.7,7,1.550611
4.44,7,1.563356
4.65,7,1.577748
5.06,9,1.603702
4.17,6,1.614997
3.85,7,1.628143
2.77,8,1.642054
3.39,7,1.654525
4.61,9,1.670429
5.69,9,1.686488
5.16,8,1.879526
5.79,10,1.903586
5.66,10,1.925512
3.39,5,1.93784
6.08,10,1.961406
7.57,11,1.990791
3.18,5,2.004486
3.69,8,2.02591
4.08,8,2.044306
1.14,6,2.05952
3.48,7,2.077706
3.6,7,2.093166
2.62,4,2.102288
3.77,7,2.11806
4.32,7,2.134754
3.93,8,2.154466
3.53,6,2.167738
5.11,9,2.366197
3.84,8,2.385614
8.06,13,2.417878
7.86,10,2.441823
5.54,8,2.456121
4.93,9,2.472978
6.34,10,2.496836
2.72,7,2.513829
6.72,11,2.537779
4.53,6,2.551565
4.89,7,2.567439
4.88,8,2.589249
6.23,9,2.611933
2.5,4,2.621379
3.68,7,2.637664
4.28,9,2.85737
3.43,7,2.872892
2.65,6,2.886574
2.62,6,2.900786
5.19,8,2.918279
5.3,10,2.944872
5.32,10,2.971372
6.24,11,3.001514
2.3,7,3.019395
6.05,11,3.048588
6.79,9,3.071754
2.16,5,3.083412
8.41,15,3.110157
4.72,8,3.128397
3.81,7,3.147447
6.6,9,3.37806
5.49,11,3.397816
4.01,7,3.413032
2.99,7,3.427206
3.69,7,3.443053
1.54,5,3.453086
6.75,10,3.474476
2.21,5,3.485532
4.81,9,3.507426
3.83,6,3.521616
4.86,7,3.539216
5.35,9,3.559055
7.46,11,3.577564
3.43,8,3.594406
5.56,9,3.61501
5.07,9,3.635409
3.58,7,3.836431
7.62,11,3.858366
6.72,11,3.877812
4.29,8,3.893773
6.33,9,3.911651
3.54,7,3.923668
3.88,8,3.937047
4.96,9,3.951804
3.83,7,3.96393
4.8,6,3.974599
1.52,4,3.982814
6.06,10,4.000489
2.72,7,4.012522
5.3,10,4.03568
7.16,10,4.057822
2.45,6,4.068503
3.85,6,4.260403
9.37,13,4.290508
5.64,11,4.318163
6.68,11,4.341537
5.57,9,4.360285
5.05,8,4.377062
6.94,10,4.397419
2.88,6,4.409573
5.7,7,4.424035
3.35,6,4.435731
3.49,6,4.447195
2.97,7,4.460615
4.19,7,4.477561
7.86,9,4.495591
5.49,9,4.51376
3.39,9,4.6991
5.09,8,4.715401
6.96,9,4.732901
3.48,7,4.74576
5.44,8,4.760219
2.31,4,4.767962
4.73,8,4.783579
5.57,10,4.803169
3.38,6,4.814784
7.95,11,4.837006
2.72,6,4.849059
4.17,6,4.860872
4.18,7,4.875694
5.51,8,4.891822
6.46,9,4.908959
6.66,10,4.928976
3.25,6,4.941002
2.9,5,5.140131
6.34,9,5.165174
2.25,5,5.179316
5.28,9,5.203997
5.05,7,5.220647
5.79,9,5.244098
2.49,7,5.262751
4.25,8,5.279183
4.63,8,5.294801
5.55,9,5.311792
4.31,8,5.327036
5.5,8,5.342419
6.28,9,5.359672
7.18,12,5.383503
8.04,9,5.401626
3.84,7,5.414899
3.14,7,5.600738
5.44,9,5.619226
5.07,9,5.641072
3.31,7,5.659198
5.82,8,5.678455
8.95,12,5.702244
7.7,12,5.721907
4.77,9,5.740659
3.56,6,5.751695
6.87,9,5.770188
5.3,9,5.788944
2.9,6,5.8025
7.61,11,5.827741
3.94,6,5.839467
6.16,8,5.857129
4.33,8,6.073441
4.55,8,6.090845
4.63,10,6.109344
4.67,6,6.121881
4.48,8,6.136809
4.91,9,6.154348
6.98,10,6.174251
1.82,6,6.187175
9.28,12,6.212463
4.61,8,6.227627
3.59,5,6.237776
4.04,6,6.251424
7.63,12,6.280777
4.12,8,6.298486
3.77,7,6.313612
3.21,7,6.328799
3.44,7,6.554511
2.06,7,6.568659
6.26,9,6.588282
6.09,11,6.618804
7.27,12,6.649629
5.87,11,6.682338
2.61,7,6.701191
6.44,9,6.724967
5.09,7,6.744897
3.79,6,6.761432
8.89,12,6.795785
3.38,6,6.812732
5.98,9,6.837976
3.3,5,6.851989
6.95,10,6.880665
5.15,6,7.088217
4.58,8,7.102521
7.44,12,7.125718
5.09,10,7.150729
6.5,9,7.27001
7.84,12,7.348059
6.31,9,7.370012
4.2,7,7.385559
9.82,14,7.459055
6.48,9,7.479475
2.86,4,7.489001
7.02,9,7.505594
6.51,10,7.523129
8.67,13,7.734678
10.12,14,7.758546
3.79,6,7.769421
5.79,9,7.786177
4.2,6,7.798034
5.58,8,7.811732
2.0,5,7.821409
4.37,7,7.831359
3.55,6,7.842292
3.76,7,7.852621
4.81,7,7.862154
6.29,9,7.874344
4.15,6,7.883058
4.46,8,7.894077
5.87,9,7.907735
3.21,6,7.918607
5.62,9,7.933782
6.77,9,8.131194
4.12,7,8.148783
5.73,8,8.167208
6.57,12,8.190002
8.58,12,8.210948
8.33,11,8.235348
4.23,6,8.250286
5.12,8,8.269364
2.87,6,8.283326
10.27,14,8.313266
3.3,7,8.326298
3.24,5,8.334995
8.0,11,8.355898
5.89,10,8.373397
6.75,10,8.581774
6.87,9,8.603438
4.56,6,8.617026
6.57,8,8.633509
6.48,9,8.650486
7.42,11,8.672709
4.56,7,8.686513
7.17,10,8.705519
8.87,12,8.728209
6.69,10,8.745925
5.52,8,8.76101
2.63,5,8.770686
5.4,9,8.787605
6.49,8,8.802582
3.31,7,8.815172
1.92,4,8.988155
8.82,14,9.014423
3.12,5,9.024848
4.7,7,9.038574
7.68,12,9.065206
6.13,9,9.083276
6.77,9,9.100564
6.7,10,9.126381
9.47,13,9.160765
8.86,12,9.192259
4.9,9,9.216152
5.42,8,9.236619
6.23,9,9.258431
3.26,5,9.272301
2.12,5,9.284647
10.87,14,9.48216
4.76,8,9.49631
4.29,6,9.507027
6.63,9,9.522999
4.05,6,9.534183
6.28,10,9.55155
6.95,11,9.571249
1.96,5,9.579839
5.41,9,9.59481
9.38,13,9.61707
9.77,12,9.640878
6.42,9,9.656351
8.03,10,9.674953
4.19,8,9.880838
7.51,11,9.900311
7.13,11,9.917255
6.44,11,9.941504
8.45,11,9.963548
4.25,7,9.979823
5.61,7,9.995638
8.09,10,10.020704
2.15,6,10.036461
8.63,11,10.061399
4.88,7,10.075972
2.68,4,10.085497
4.63,7,10.099662
4.76,6,10.110306
6.79,9,10.128483
4.76,7,10.140206
3.32,5,10.313882
6.05,9,10.329651
6.58,9,10.34901
8.04,12,10.374131
8.54,12,10.400206
8.52,12,10.419473
3.9,5,10.426583
7.16,12,10.444222
8.17,12,10.460137
3.28,7,10.471648
6.91,9,10.489211
9.26,12,10.515083
10.18,12,10.541138
6.29,8,10.724845
8.85,13,10.75011
9.71,13,10.778732
6.45,9,10.799297
5.31,7,10.812266
7.58,11,10.831383
6.37,10,10.847876
5.08,7,10.859174
6.81,10,10.876792
3.18,5,10.886215
6.34,8,10.90037
4.94,6,10.91154
4.56,8,10.926122
2.46,5,10.935036
10.84,15,11.125826
7.88,10,11.145345
5.17,7,11.158363
5.82,8,11.172374
4.82,7,11.18535
11.12,15,11.209679
10.04,12,11.230469
8.64,13,11.25231
7.05,12,11.272977
7.82,10,11.291067
5.71,9,11.308643
6.68,11,11.329637
5.89,8,11.344946
7.19,10,11.524266
6.33,9,11.539915
6.62,10,11.557722
2.66,5,11.566238
10.31,15,11.595517
2.87,7,11.607652
2.91,6,11.619656
10.95,14,11.645471
5.64,8,11.658987
5.04,7,11.670352
2.59,6,11.681197
4.59,7,11.693752
9.51,12,11.713481
6.28,9,11.72876
10.02,16,11.915362
11.06,15,11.939212
4.81,8,11.952098
8.39,11,11.970309
10.02,13,11.993673
10.03,14,12.018242
11.55,15,12.044385
4.16,8,12.058037
6.43,9,12.073201
4.99,8,12.088615
5.1,8,12.102877
5.45,8,12.279791
5.06,7,12.295327
4.03,6,12.30651
3.57,8,12.321606
10.23,16,12.351927
10.76,16,12.381464
5.1,8,12.397619
9.54,12,12.419044
6.47,9,12.435327
5.1,8,12.45061
6.03,9,12.467018
4.55,7,12.480367
6.78,11,12.506624
7.09,9,12.526476
4.98,7,12.705289
6.05,8,12.719879
10.27,13,12.744198
5.27,8,12.75862
8.3,12,12.780633
4.37,7,12.794241
4.98,8,12.808349
4.02,6,12.819166
11.16,17,12.853091
10.21,15,12.885787
7.28,12,12.911536
6.07,9,12.930253
9.55,15,13.127055
9.22,12,13.150594
6.68,9,13.166124
5.4,8,13.180411
10.13,16,13.210858
9.11,13,13.234087
9.54,14,13.262985
9.7,13,13.289001
7.16,9,13.308474
7.32,10,13.32813
10.98,15,13.357385
5.58,9,13.565116
9.22,12,13.591004
8.72,12,13.617515
10.5,15,13.651852
6.1,7,13.66681
10.26,14,13.700391
6.34,10,13.724193
10.42,15,13.758563
3.35,6,13.771365
7.68,11,13.795831
10.77,14,13.830887
11.1,14,14.051513
5.81,8,14.068619
9.05,12,14.09346
2.77,4,14.228416
10.82,15,14.259108
7.45,11,14.281648
12.13,17,14.31587
8.22,10,14.338974
7.45,12,14.360084
9.16,14,14.381633
10.68,13,14.403428
5.33,8,14.635074
9.54,12,14.664531
4.91,7,14.681605
12.53,17,14.719433
7.47,11,14.743614
7.42,11,14.766881
8.26,11,14.791473
9.72,14,14.824764
5.91,8,14.845375
7.55,11,14.873703
9.39,13,14.910653
12.41,18,15.125977
9.22,12,15.148099
9.9,12,15.16982
9.65,13,15.194814
9.35,14,15.223069
10.56,15,15.250757
7.33,11,15.271904
7.87,9,15.288845
10.35,15,15.316931
10.29,14,15.342026
3.91,6,15.547583
12.22,16,15.586869
7.53,11,15.614772
6.46,11,15.643347
9.53,12,15.673671
5.58,8,15.69265
8.69,11,15.717428
7.33,9,15.737326
9.96,13,15.766634
7.41,12,15.797264
13.62,18,15.844179
12.62,18,16.037102
11.58,15,16.062869
10.22,13,16.094179
7.53,9,16.119683
8.44,10,16.144088
11.2,14,16.173584
11.19,16,16.209749
10.04,14,16.242867
8.11,11,16.268472
10.22,12,16.473879
8.18,11,16.498314
10.98,14,16.532654
10.39,16,16.571843
9.85,14,16.605109
9.94,13,16.63609
10.09,15,16.670927
8.43,11,16.693649
9.64,12,16.72046
3.67,4,16.730338
8.78,13,16.757827
9.74,15,16.947802
10.79,15,16.974879
6.67,10,16.994341
8.36,10,17.016799
10.84,15,17.047218
7.65,10,17.066957
13.7,20,17.10698
14.46,20,17.154932
8.99,13,17.187332
8.6,11,17.690395
10.19,14,17.749097
7.5,10,17.792644
5.21,8,17.812112
2.42,6,17.825449
9.19,12,17.855543
8.13,11,17.881443
9.87,14,17.911186
6.38,9,17.933141
11.8,17,17.976704
11.62,17,18.016789
8.57,12,18.244363
10.1,14,18.277821
13.69,19,18.32416
6.15,9,18.346413
6.89,9,18.367159
4.88,9,18.380816
11.15,15,18.414246
12.39,16,18.445902
8.58,11,18.469055
10.63,14,18.505587
10.28,16,18.717262
7.97,11,18.738819
8.04,11,18.760733
10.81,14,18.792711
12.5,16,18.826076
3.96,6,18.840657
5.88,9,18.857053
10.12,14,18.8806
7.19,11,18.903853
11.48,14,18.942247
11.3,13,19.157595
8.68,10,19.178823
10.04,14,19.208891
11.6,17,19.245078
8.25,10,19.264198
5.96,9,19.280146
10.17,14,19.305965
11.22,16,19.339826
10.6,13,19.36473
10.93,16,19.393284
8.68,12,19.616316
9.2,13,19.650013
8.99,14,19.684349
10.13,15,19.722175
8.24,11,19.748009
10.85,16,19.781282
10.78,14,19.813587
