#{"t_start": 1774927956.8952978, "env_id": "None"}
r,l,t
1.35,5,0.012717
2.69,6,0.014823
3.04,6,0.016711
2.51,7,0.018903
1.72,5,0.020901
0.92,3,0.021948
1.89,4,0.023151
2.3,5,0.024941
1.36,4,0.026326
1.08,3,0.027227
3.3,7,0.029855
2.04,5,0.031317
2.25,5,0.033443
1.6,4,0.034811
0.67,3,0.035677
1.43,3,0.036784
3.87,7,0.039253
2.88,5,0.041071
0.68,3,0.042105
3.84,7,0.044351
2.92,5,0.046176
0.48,3,0.056366
1.31,4,0.064593
2.91,5,0.073112
2.04,4,0.088506
0.26,3,0.095311
1.71,5,0.10308
0.77,3,0.110656
2.35,7,0.118796
2.23,5,0.131457
1.34,5,0.138664
2.7,7,0.150391
1.74,5,0.1563
0.86,3,0.162128
2.16,5,0.167974
2.53,5,0.176717
0.79,4,0.184105
2.46,6,0.196054
1.66,4,0.204062
1.49,3,0.205985
1.84,4,0.21175
0.45,3,0.217609
1.94,5,0.223338
1.19,4,0.228142
2.25,6,0.238472
0.73,3,0.243528
0.92,3,0.244254
0.73,4,0.249854
1.6,4,0.255388
1.74,5,0.266952
0.51,3,0.268042
1.98,4,0.273529
2.17,4,0.280276
2.34,4,0.286894
1.15,3,0.293103
2.39,5,0.301068
1.4,4,0.310137
0.72,3,0.317569
0.56,3,0.324977
1.35,4,0.332744
1.33,5,0.34134
1.52,4,0.348897
1.08,4,0.356707
2.34,5,0.365485
1.57,4,0.372842
2.09,4,0.380245
1.27,5,0.394038
2.18,5,0.402668
1.01,3,0.410187
0.8,3,0.411184
2.18,6,0.422914
2.39,5,0.431134
1.91,5,0.439083
2.71,6,0.452767
1.76,5,0.462257
1.64,6,0.476278
2.66,7,0.485199
1.23,4,0.491615
1.2,4,0.49816
0.56,3,0.504387
1.45,4,0.511772
0.93,3,0.517735
1.82,5,0.52481
0.68,3,0.530519
0.75,4,0.537101
1.19,4,0.544335
0.94,3,0.550887
0.68,3,0.551717
1.45,4,0.55827
1.93,4,0.565752
1.28,3,0.572851
1.66,4,0.579026
2.89,5,0.587425
1.02,3,0.592897
0.57,3,0.598518
3.24,6,0.60491
1.79,6,0.617106
2.2,5,0.624083
2.0,4,0.628778
3.02,6,0.641712
1.12,4,0.651453
1.05,4,0.657359
0.67,3,0.658214
0.86,4,0.66526
0.6,4,0.672494
1.78,5,0.683193
0.84,3,0.684105
0.37,3,0.68987
2.22,6,0.70181
0.83,4,0.707395
1.87,4,0.716164
1.75,5,0.72333
3.18,6,0.729341
1.66,3,0.735739
0.25,3,0.741339
1.95,4,0.746921
1.19,5,0.75424
1.63,3,0.758927
1.33,3,0.765603
0.43,3,0.766369
0.51,3,0.773236
0.81,4,0.779684
0.66,3,0.7852
0.96,3,0.791021
0.92,4,0.797016
2.82,5,0.804528
1.63,4,0.810709
2.23,6,0.817373
1.73,4,0.824429
0.46,3,0.831359
1.53,6,0.845878
2.31,6,0.852542
1.85,4,0.85903
1.82,4,0.864061
1.17,3,0.868881
1.96,4,0.875292
2.06,5,0.881688
2.58,5,0.88859
1.31,6,0.899495
1.23,5,0.906948
1.18,4,0.914701
1.73,6,0.926715
1.04,4,0.932135
0.96,3,0.933118
1.44,4,0.93856
1.06,4,0.943419
2.14,6,0.955387
1.48,3,0.961457
2.22,6,0.969812
1.34,6,0.98082
1.66,5,0.988542
0.81,5,0.996805
2.51,6,1.010588
1.09,5,1.020756
1.06,4,1.027771
0.6,3,1.033752
1.91,4,1.041506
1.05,4,1.048828
3.53,7,1.05781
0.98,4,1.064123
2.8,4,1.071989
1.35,5,1.085527
3.37,7,1.092949
0.66,4,1.100309
1.14,4,1.108847
1.56,5,1.124505
0.95,3,1.125721
1.01,5,1.141049
1.63,5,1.149798
1.09,4,1.158454
2.41,6,1.170014
2.5,6,1.188281
1.43,4,1.197711
1.38,4,1.207033
0.28,3,1.215363
3.53,7,1.223749
1.85,3,1.229573
1.74,5,1.236797
1.46,6,1.250218
1.12,5,1.258518
1.91,6,1.272105
1.6,4,1.279284
2.22,5,1.288701
0.78,3,1.29508
2.18,6,1.304437
1.49,4,1.311998
2.37,5,1.322344
1.27,4,1.329278
0.86,3,1.336621
0.6,3,1.344214
1.61,5,1.353302
1.51,5,1.362188
1.1,4,1.370596
2.29,5,1.383356
2.01,6,1.391863
0.47,3,1.398186
1.51,4,1.405828
1.69,4,1.417329
1.29,3,1.426452
1.66,4,1.434534
1.47,4,1.443396
1.11,4,1.452419
1.54,4,1.459711
1.15,4,1.466313
1.99,6,1.475755
0.6,4,1.482146
0.97,3,1.490704
2.07,6,1.499558
2.22,5,1.51632
0.96,4,1.524156
0.56,3,1.52485
1.03,4,1.530355
1.04,3,1.537466
1.67,4,1.544671
1.41,5,1.552671
1.45,4,1.562171
1.53,4,1.570877
1.8,4,1.57883
1.96,4,1.589013
0.44,3,1.597232
2.7,6,1.615232
1.96,6,1.627742
1.23,6,1.643802
1.4,5,1.651725
2.01,5,1.664547
1.1,3,1.67083
1.0,3,1.68563
1.69,5,1.695056
0.92,3,1.705096
1.25,5,1.716041
1.59,4,1.726637
1.06,4,1.736059
1.87,5,1.745677
1.73,3,1.754361
0.75,3,1.761636
1.44,4,1.77068
1.52,3,1.772227
1.56,6,1.789245
3.39,5,1.798735
0.9,4,1.807695
1.63,6,1.827343
2.7,6,1.838109
2.38,8,1.856902
1.54,5,1.867965
2.45,5,1.884807
1.9,4,1.895947
2.48,4,1.907497
2.04,6,1.920998
1.62,4,1.932003
1.0,5,1.943239
2.43,7,1.962237
1.99,6,1.982054
1.9,4,1.993634
0.83,4,2.002661
0.97,3,2.003859
2.29,5,2.020745
3.07,7,2.030689
1.49,5,2.045265
1.53,4,2.053564
1.55,5,2.062162
1.64,4,2.07266
0.85,3,2.080016
0.24,4,2.087773
1.48,4,2.096999
1.29,4,2.104981
1.95,5,2.11578
1.69,5,2.126075
2.45,6,2.144124
1.41,5,2.153755
1.09,3,2.162181
1.9,5,2.171653
2.36,6,2.180243
2.23,6,2.195754
1.84,6,2.207941
2.6,6,2.222672
3.17,7,2.238178
1.14,4,2.246439
2.46,6,2.256729
1.5,4,2.264791
2.71,6,2.279362
1.08,4,2.288749
2.09,7,2.297817
0.54,3,2.304828
1.22,4,2.313567
2.85,8,2.332329
3.36,6,2.346253
2.27,5,2.356675
1.19,3,2.363691
1.58,5,2.372322
1.41,5,2.380632
2.01,5,2.389313
1.99,4,2.396572
2.15,6,2.413775
1.69,4,2.422923
2.34,6,2.432439
2.23,5,2.448047
3.14,5,2.457273
0.9,4,2.465608
1.2,3,2.472645
1.72,5,2.48066
2.37,7,2.498283
1.54,5,2.508435
2.75,6,2.518027
1.1,4,2.527314
0.2,3,2.534487
0.2,3,2.541896
1.75,4,2.548957
1.46,6,2.557662
1.03,5,2.572702
1.18,4,2.580821
0.63,3,2.58209
1.97,6,2.596463
2.04,5,2.606269
1.5,6,2.62151
2.64,4,2.630517
1.76,7,2.640159
0.98,3,2.647232
2.04,5,2.655308
1.49,6,2.670172
1.36,5,2.678045
1.21,5,2.68686
2.18,5,2.70273
1.77,6,2.710887
1.29,5,2.720692
1.64,6,2.737749
1.69,4,2.747282
0.61,4,2.756764
2.5,6,2.766343
1.85,5,2.778542
2.04,5,2.787734
1.67,4,2.795008
1.3,4,2.804133
2.13,4,2.813478
3.05,7,2.830761
1.83,5,2.839661
2.04,6,2.848603
0.92,4,2.856687
3.22,7,2.876064
2.04,6,2.892061
1.29,5,2.900193
2.41,7,2.915699
1.47,4,2.930154
2.77,5,2.942831
0.42,2,2.943629
0.76,4,2.953707
1.31,3,2.962367
1.41,4,2.970512
0.99,3,2.978347
0.28,3,2.988088
0.56,3,2.992134
0.43,3,3.000645
1.11,3,3.008741
0.71,3,3.016409
0.5,3,3.018938
1.88,4,3.027009
0.56,3,3.038396
0.58,4,3.049277
1.23,3,3.058033
0.52,4,3.066367
1.09,3,3.073445
3.33,6,3.082789
1.78,4,3.090473
2.05,4,3.09807
0.96,3,3.104359
2.48,5,3.112402
2.96,5,3.120939
1.18,4,3.127447
3.24,6,3.14302
2.66,4,3.150902
2.07,5,3.157612
2.22,5,3.165428
0.52,3,3.171075
3.87,7,3.185
1.4,4,3.192458
3.46,6,3.200198
4.08,6,3.214362
1.17,4,3.223267
2.34,6,3.229677
0.98,3,3.236664
2.16,5,3.244478
2.6,6,3.258166
1.71,4,3.264713
1.12,4,3.271627
5.9,8,3.288303
3.59,7,3.302413
6.1,8,3.318215
1.47,4,3.343604
1.98,6,3.353421
3.22,7,3.37119
3.21,6,3.382134
2.79,6,3.398237
2.92,6,3.409005
2.27,4,3.417801
3.12,6,3.434976
3.73,7,3.455234
3.61,6,3.467025
1.8,5,3.47598
3.05,5,3.491151
3.54,6,3.501499
1.49,4,3.509994
3.42,6,3.528221
2.62,5,3.538733
0.82,3,3.546495
2.63,6,3.555528
4.84,8,3.573967
4.53,7,3.591558
2.13,5,3.599676
3.52,6,3.61545
0.95,4,3.623372
3.48,7,3.636115
1.22,4,3.644449
1.76,4,3.65288
2.59,5,3.668828
5.8,9,3.689911
2.73,6,3.701156
1.72,5,3.715535
2.75,6,3.72627
1.27,4,3.736074
3.84,6,3.753694
4.19,7,3.764177
2.08,4,3.773111
1.37,3,3.782125
1.89,5,3.790848
2.7,5,3.807476
1.32,4,3.815204
3.56,7,3.826625
1.9,4,3.83718
2.07,4,3.845883
2.35,4,3.853558
3.65,7,3.87076
2.78,5,3.879899
1.74,5,3.912914
2.27,6,3.923574
4.97,7,3.944041
2.86,6,3.955595
5.26,8,3.976767
1.0,3,3.984021
3.4,6,3.999301
2.88,6,4.009625
5.18,7,4.029648
3.09,6,4.041579
3.52,7,4.058613
2.89,5,4.067007
5.95,8,4.08675
5.97,8,4.10579
6.31,11,4.133001
5.08,8,4.153467
3.73,6,4.169875
1.51,4,4.178315
1.95,5,4.187329
4.68,7,4.205273
2.36,4,4.213435
2.55,5,4.22151
3.43,5,4.231677
5.01,6,4.249907
4.32,6,4.261075
1.97,4,4.270942
0.83,3,4.278218
3.89,7,4.295837
1.11,3,4.298264
6.51,11,4.325416
2.76,5,4.335067
2.73,5,4.35083
4.46,7,4.361595
1.36,3,4.369524
3.57,6,4.386437
3.22,6,4.396998
3.21,6,4.412243
4.03,6,4.423699
3.34,6,4.441436
4.89,7,4.457476
5.49,10,4.484462
3.59,6,4.495697
3.48,6,4.511909
2.24,4,4.520365
5.39,8,4.540359
2.6,5,4.552019
3.72,7,4.567731
1.49,4,4.575101
2.4,5,4.584487
3.92,7,4.603269
2.09,4,4.611582
2.4,5,4.621872
1.31,4,4.629542
3.39,6,4.647427
2.68,4,4.656208
2.22,5,4.664983
4.67,7,4.681487
0.42,3,4.682895
5.72,8,4.702744
2.85,4,4.713487
2.34,4,4.722338
5.01,7,4.740025
3.76,6,4.757945
4.85,7,4.768996
2.77,5,4.789832
4.27,7,4.801913
3.98,6,4.820347
1.72,4,4.829523
4.05,7,4.849988
6.43,9,4.871513
3.26,6,4.881492
5.86,10,4.908485
3.0,6,4.91847
2.76,5,4.936509
3.67,6,4.949365
1.09,4,4.959061
2.02,4,4.966641
5.47,8,4.988162
1.14,4,4.996096
2.32,5,5.006727
3.19,6,5.024391
6.17,9,5.047618
4.21,6,5.066366
2.83,5,5.076149
2.08,5,5.086359
3.76,6,5.106807
1.79,4,5.117016
2.95,6,5.127688
5.19,8,5.150324
2.63,4,5.160853
