#{"t_start": 1774945649.366873, "env_id": "None"}
r,l,t
2.22,6,0.024565
3.1,6,0.03819
2.94,6,0.051618
4.01,10,0.073665
3.22,7,0.08991
4.37,8,0.109875
4.76,9,0.126448
3.13,5,0.13749
3.2,4,0.144193
4.52,8,0.160198
5.57,12,0.188822
3.06,8,0.203186
3.71,5,0.213569
2.83,8,0.231556
5.1,7,0.246361
5.14,10,0.268962
3.63,7,0.2823
2.39,4,0.291996
4.88,8,0.307045
2.68,3,0.313569
3.67,7,0.328471
5.88,12,0.350427
2.51,6,0.363918
1.79,6,0.375512
6.09,10,0.392248
2.71,5,0.4031
3.49,6,0.416452
1.65,4,0.424604
4.65,7,0.439942
2.73,7,0.456844
3.61,6,0.46995
2.8,5,0.481855
3.26,4,0.491546
3.32,6,0.504539
1.27,4,0.51453
2.98,8,0.534039
3.85,7,0.550749
2.59,4,0.56127
2.53,6,0.57544
2.85,5,0.587879
5.76,10,0.610543
6.16,10,0.630998
1.78,6,0.65078
4.99,10,0.680096
4.28,6,0.693421
3.96,7,0.711091
3.66,7,0.728331
2.36,5,0.741543
3.26,7,0.760734
5.38,10,0.788182
3.24,8,0.809629
3.18,6,0.824495
4.86,9,0.847127
4.15,6,0.860801
3.91,7,0.877634
4.99,9,0.899872
1.56,4,0.910662
2.85,6,0.927493
3.28,6,0.942726
4.53,9,0.964983
3.43,6,0.979822
3.14,6,0.994887
4.36,7,1.0135
2.63,8,1.033801
3.49,7,1.048834
6.23,11,1.071168
2.8,6,1.082854
2.79,6,1.095755
2.8,8,1.114079
1.62,4,1.123162
6.66,11,1.145674
3.46,6,1.15664
2.7,6,1.171298
4.87,10,1.977864
6.29,12,2.003401
4.89,9,2.022785
4.15,6,2.038674
6.91,9,2.059033
2.56,8,2.086986
2.08,7,2.105608
3.97,9,2.12587
3.45,6,2.140876
3.62,8,2.154025
6.12,9,2.171225
3.31,7,2.181509
2.59,4,2.190666
6.67,10,2.207119
3.72,7,2.221789
4.25,8,2.234034
3.01,6,2.242973
3.14,6,2.252075
3.05,5,2.260197
4.62,8,2.272579
3.76,10,2.287972
3.81,5,2.295974
4.0,8,2.31038
2.9,6,2.319414
4.35,7,2.330499
8.33,12,2.34933
5.51,8,2.361522
5.27,10,2.375565
6.2,10,2.393995
3.16,9,2.410122
3.31,6,2.419663
2.94,4,2.427907
5.25,8,2.445045
6.07,11,2.468631
5.53,11,2.489736
2.85,5,2.497886
2.85,6,2.510643
2.85,6,2.523414
5.25,8,2.539175
3.82,7,2.552316
3.51,7,2.56585
2.21,5,2.574301
4.72,9,2.589266
4.54,7,2.599983
3.69,6,2.610854
5.69,10,2.62875
3.58,7,2.6415
4.77,8,2.6555
3.13,5,2.665041
4.1,9,2.679773
3.93,6,2.688774
4.67,6,2.697809
3.36,6,2.708782
5.78,10,2.725481
4.21,6,2.73393
1.36,6,2.744608
3.9,7,2.757997
6.3,11,2.777721
2.33,4,2.785206
4.67,8,2.796601
2.56,6,2.804948
2.06,6,2.8139
3.98,7,2.823474
2.46,5,2.830694
4.02,9,2.845326
1.68,5,2.854661
4.72,8,2.869601
1.27,4,2.878644
3.53,10,2.898758
5.58,9,3.571167
4.4,9,3.589386
3.89,8,3.606868
1.19,4,3.617945
4.49,8,3.638478
5.15,8,3.660141
4.95,9,3.683631
2.82,6,3.697838
4.38,8,3.716908
5.02,9,3.741786
6.51,11,3.769163
3.07,6,3.786331
3.1,5,3.798558
4.45,6,3.811672
5.64,8,3.830389
4.21,7,3.846745
2.36,3,3.853992
5.03,8,3.8734
5.61,9,3.894706
3.83,8,3.914785
3.98,6,3.930169
5.9,10,3.952151
3.46,6,3.968005
5.15,8,3.988036
4.51,10,4.010248
3.23,7,4.025497
4.75,10,4.047951
7.03,11,4.074145
1.75,5,4.08664
3.19,5,4.098317
5.66,10,4.122771
4.31,8,4.143277
2.78,7,4.16021
1.63,5,4.172841
3.45,5,4.185177
5.14,9,4.206642
5.15,7,4.222402
3.73,7,4.239187
3.53,7,4.255903
2.55,5,4.26915
4.11,8,4.288328
4.37,7,4.304814
4.59,9,4.325313
4.06,8,4.34515
6.93,10,4.36958
4.22,6,4.384436
3.85,7,4.402024
2.22,4,4.411105
3.57,6,4.426409
2.76,5,4.440325
6.63,10,4.468002
5.78,12,4.494652
4.32,5,4.506144
6.08,10,4.524953
6.29,10,4.541342
5.0,9,4.555025
5.98,11,4.574963
3.49,7,4.587644
3.63,6,4.601047
5.17,7,4.614425
2.19,4,4.621064
1.84,6,4.631649
6.87,9,4.651948
4.55,6,4.666502
4.24,11,4.688616
3.04,8,4.704915
4.83,7,4.719601
3.73,6,4.731855
5.04,8,5.459976
3.47,7,5.478991
3.54,6,5.492466
3.24,5,5.505731
3.38,7,5.523823
6.45,10,5.546715
3.92,7,5.563585
6.12,10,5.588138
7.77,14,5.622786
5.46,10,5.645319
3.43,5,5.654834
5.8,10,5.676507
6.21,12,5.69932
2.45,6,5.712884
4.2,7,5.730881
5.02,10,5.755214
4.74,11,5.776792
5.67,8,5.795465
5.42,10,5.816489
5.96,11,5.83832
5.01,7,5.852308
5.06,8,5.868597
6.66,11,5.894127
2.44,5,5.905274
