#{"t_start": 1774858589.0261965, "env_id": "None"}
r,l,t
1.03,6,0.012499
1.77,4,0.013621
2.17,4,0.014608
2.08,4,0.015584
3.3,7,0.017468
1.81,5,0.018633
2.03,7,0.020244
1.53,6,0.021628
3.18,6,0.023228
1.65,5,0.024415
1.69,4,0.025526
1.47,4,0.026403
0.43,3,0.027163
2.55,5,0.028308
3.63,8,0.02983
1.32,5,0.030949
1.94,5,0.032303
0.64,3,0.033147
1.61,5,0.034383
2.07,7,0.037274
0.8,3,0.046456
2.1,6,0.054528
2.26,4,0.062177
1.26,3,0.068875
1.56,5,0.076728
0.81,5,0.223614
2.55,6,0.232022
1.48,5,0.240093
2.23,6,0.259373
1.8,4,0.26769
1.64,4,0.275234
2.3,5,0.284597
2.26,3,0.295466
0.43,4,0.30321
0.47,3,0.309761
2.94,5,0.317081
0.89,3,0.324472
1.42,3,0.328345
1.32,5,0.341638
0.73,3,0.342726
1.84,5,0.356958
1.48,4,0.364524
1.54,4,0.372708
1.44,4,0.386108
3.13,6,0.394047
0.94,3,0.40092
1.5,5,0.409169
1.49,3,0.418015
0.79,3,0.426166
1.22,5,0.4337
1.47,3,0.440897
4.06,6,0.449208
1.96,4,0.458917
3.43,7,0.489513
2.26,3,0.503946
1.02,3,0.515455
2.0,4,0.568694
1.07,4,0.585915
1.41,3,0.5981
1.77,4,0.605865
1.66,4,0.613969
2.01,4,0.622503
0.95,4,0.630285
1.09,3,0.637899
0.91,3,0.645298
1.4,3,0.64642
1.94,5,0.659719
1.56,4,0.668407
1.41,3,0.671547
2.38,6,0.68628
2.45,6,0.693732
2.27,6,0.707956
1.94,5,0.71673
1.15,3,0.72619
1.37,4,0.735732
0.74,4,0.743335
3.94,7,0.760843
1.43,4,0.768239
1.36,4,0.775489
1.32,4,0.785327
1.3,3,0.78881
1.12,3,0.795801
0.89,3,0.803379
1.26,4,0.811005
1.53,3,0.817901
1.31,4,0.826432
1.57,3,0.828024
2.14,4,0.835554
2.37,5,0.849694
1.15,4,0.857615
1.15,3,0.860265
1.78,5,0.873956
0.89,3,0.877381
3.95,6,0.891686
1.89,4,0.900011
2.27,4,0.9073
2.39,5,0.914572
1.21,3,0.9232
2.05,4,0.932145
1.96,6,0.941254
1.31,4,0.949404
1.51,4,0.958047
1.52,4,0.966477
2.9,6,0.98142
3.65,6,0.990919
2.1,5,1.006433
0.62,3,1.00767
2.04,4,1.016357
1.74,4,1.026623
1.44,4,1.035997
2.27,4,1.045938
2.14,5,1.059728
2.67,5,1.069217
2.09,5,1.07912
1.67,4,1.087888
1.8,4,1.095842
0.9,3,1.103722
1.67,4,1.112061
0.9,3,1.12086
2.02,4,1.129447
2.04,6,1.136488
2.02,5,1.144269
1.81,3,1.151857
0.85,3,1.159881
1.3,3,1.170077
1.61,4,1.178287
1.3,3,1.18167
1.32,4,1.191356
1.17,3,1.200722
1.3,3,1.209432
0.85,3,1.217172
1.3,3,1.222779
1.74,5,1.238203
1.3,3,1.241859
1.98,4,1.251121
1.3,3,1.260648
1.85,4,1.270506
2.77,5,1.279404
2.26,3,1.289185
1.94,4,1.29863
1.76,4,1.307197
1.5,3,1.315525
1.05,4,1.32422
1.6,4,1.332844
1.35,5,1.342502
1.62,4,1.351618
1.98,4,1.361624
1.86,5,1.371153
1.47,3,1.380465
2.22,4,1.39107
1.3,3,1.400077
1.45,4,1.409733
2.55,5,1.420263
1.3,3,1.429986
3.0,5,1.439941
1.89,4,1.450982
1.98,4,1.460166
1.3,3,1.468852
1.3,3,1.477927
1.3,3,1.481198
1.3,3,1.490629
1.85,4,1.500502
