#{"t_start": 1774936555.925807, "env_id": "None"}
r,l,t
0.88,5,0.011004
2.08,6,0.012434
1.65,6,0.01393
1.24,3,0.01457
1.11,3,0.01545
0.95,3,0.01621
0.37,3,0.016754
1.45,4,0.017531
1.73,4,0.018679
0.91,3,0.01935
0.76,4,0.020221
1.16,4,0.021178
2.16,6,0.022583
1.09,3,0.023301
1.82,4,0.02428
1.3,3,0.024978
1.74,4,0.026077
0.87,3,0.026876
1.8,4,0.0277
2.03,6,0.028882
1.71,5,0.029972
2.07,5,0.03098
1.88,4,0.031823
2.15,7,0.033185
1.42,5,0.041151
0.74,3,0.048418
1.71,4,0.055326
1.04,5,0.062585
0.89,4,0.068335
1.64,3,0.075553
2.12,5,0.08191
1.63,6,0.094543
2.57,6,0.102012
1.28,5,0.109102
1.43,3,0.116078
0.91,3,0.122181
1.89,5,0.129696
1.13,3,0.133915
1.45,4,0.138102
2.36,5,0.143817
2.62,5,0.151105
1.92,4,0.158707
0.24,3,0.163228
2.5,5,0.168661
1.88,4,0.174845
1.94,7,0.186998
2.02,4,0.192952
0.62,3,0.199159
1.32,4,0.205867
1.53,4,0.210999
2.48,4,0.21624
2.29,6,0.221673
1.41,4,0.22645
1.2,4,0.232263
2.17,5,0.240459
2.96,6,0.24504
0.4,3,0.249284
1.16,4,0.253775
2.06,5,0.258889
1.85,3,0.263645
1.9,4,0.268485
1.72,4,0.2734
2.45,4,0.278259
0.5,3,0.284056
1.47,3,0.285096
1.13,5,0.295487
1.95,4,0.301493
1.03,4,0.308892
0.59,3,0.310025
1.39,3,0.317324
1.4,4,0.323895
0.5,3,0.330437
2.14,7,0.344141
1.04,3,0.346702
2.7,5,0.360018
0.88,4,0.367378
2.03,6,0.376832
1.08,4,0.382152
1.79,5,0.38963
1.61,4,0.396267
1.06,7,0.410276
1.06,7,0.423982
1.22,5,0.430652
1.44,5,0.438308
1.3,3,0.445382
1.47,3,0.451992
3.62,6,0.460902
0.81,3,0.467912
0.48,3,0.475933
1.44,5,0.482865
1.9,4,0.487765
1.92,5,0.49238
0.85,3,0.497117
0.89,5,0.502535
3.4,6,0.511974
0.82,3,0.517599
1.16,3,0.519047
1.5,5,0.527721
0.63,3,0.528361
1.87,4,0.534631
1.78,5,0.544392
1.38,4,0.549248
1.09,4,0.554253
3.09,5,0.55948
0.56,4,0.564773
1.16,4,0.571004
2.48,6,0.577558
1.5,6,0.588204
2.05,5,0.593753
0.9,4,0.599812
1.96,4,0.605326
2.12,6,0.616488
0.51,4,0.623041
1.49,3,0.623863
1.85,5,0.634936
1.38,4,0.63989
1.23,3,0.640697
2.34,5,0.650805
0.72,3,0.652599
2.22,4,0.657786
3.05,6,0.667155
0.87,3,0.672901
2.04,5,0.680282
2.0,4,0.687293
1.88,5,0.694428
1.64,5,0.700164
0.89,5,0.709367
1.27,4,0.714206
0.96,4,0.719163
0.31,3,0.71988
2.27,8,0.731014
1.49,5,0.743081
2.12,4,0.748904
0.49,5,0.754757
1.02,3,0.759009
2.37,4,0.763966
1.23,3,0.764804
3.78,6,0.779289
1.98,5,0.786923
2.04,4,0.792659
0.64,3,0.79944
2.27,4,0.806946
0.84,4,0.813755
1.16,3,0.821142
1.3,4,0.826871
2.24,5,0.834971
0.62,3,0.841479
0.92,3,0.843234
1.4,4,0.849692
0.64,3,0.856894
0.78,4,0.863322
1.34,3,0.870574
2.45,5,0.877652
1.41,3,0.884126
0.63,3,0.888649
1.5,5,0.894112
3.4,6,0.902234
1.81,5,0.914294
2.59,6,0.920121
1.03,3,0.924499
1.69,4,0.929054
0.31,3,0.933645
1.35,3,0.934383
1.58,5,0.942799
2.78,5,0.947581
1.54,4,0.952441
2.08,5,0.956757
1.37,4,0.961218
1.3,3,0.965631
1.39,4,0.971352
3.57,6,0.976407
1.37,4,0.982727
1.58,4,0.987747
2.01,6,0.996229
2.58,5,1.001663
1.4,4,1.005908
2.89,6,1.015254
2.56,6,1.020694
1.24,3,1.024954
0.56,3,1.029562
0.45,3,1.030814
0.48,5,1.039186
1.2,3,1.039872
2.5,6,1.047855
1.03,4,1.05279
1.39,4,1.058197
1.5,4,1.062827
1.14,4,1.067603
1.25,4,1.073027
1.62,5,1.079176
1.49,4,1.084925
0.62,5,1.089911
1.26,4,1.095067
2.21,4,1.100104
1.64,5,1.108399
1.5,3,1.109635
1.55,3,1.114747
1.29,4,1.11984
3.11,5,1.124676
1.29,3,1.129777
2.05,6,1.139119
1.68,5,1.144
1.42,3,1.148697
1.37,4,1.155747
2.3,4,1.161733
2.69,6,1.167264
0.64,3,1.172992
0.32,4,1.179103
1.09,4,1.185831
0.81,3,1.190927
3.19,7,1.196994
2.36,5,1.207882
0.98,3,1.208822
2.01,4,1.216067
1.47,4,1.222854
1.17,4,1.228468
0.83,4,1.235455
1.42,4,1.241809
0.7,3,1.246174
0.96,3,1.250647
2.03,4,1.256874
0.8,3,1.263089
1.7,4,1.269857
1.04,3,1.27206
1.91,4,1.277975
1.31,4,1.286134
1.51,4,1.291507
0.76,5,1.30057
1.67,4,1.308381
2.68,4,1.315348
2.21,4,1.320547
3.08,5,1.32667
1.03,3,1.33321
1.07,3,1.334376
0.72,3,1.342138
1.26,3,1.349939
1.14,3,1.357252
1.04,3,1.359057
1.22,5,1.372786
1.47,3,1.37377
0.62,4,1.380955
1.42,4,1.389097
0.74,3,1.396092
1.65,4,1.402487
0.71,4,1.410509
1.68,4,1.415311
3.3,5,1.421584
0.87,4,1.430037
1.65,4,1.436408
1.33,4,1.442955
1.1,3,1.449914
2.73,4,1.457403
1.65,5,1.465184
0.84,5,1.479762
1.17,6,1.488465
2.09,5,1.495888
1.37,4,1.502479
1.34,4,1.508024
3.46,8,1.518348
1.15,3,1.524997
2.56,6,1.536718
1.96,5,1.544203
1.3,3,1.614505
1.34,3,1.627276
1.73,4,1.675901
2.38,5,1.690987
0.92,4,1.695777
1.43,4,1.700767
1.02,3,1.701893
0.88,4,1.707983
1.53,4,1.713697
2.3,5,1.724255
1.21,6,1.731862
0.7,3,1.738639
1.89,4,1.745076
0.94,3,1.750135
0.61,3,1.751198
1.42,3,1.757334
1.88,5,1.763467
0.84,3,1.770346
1.64,4,1.776618
2.58,6,1.786838
1.52,4,1.794044
1.14,4,1.801497
0.63,3,1.803472
1.17,4,1.81039
1.22,4,1.816789
1.31,5,1.829139
0.31,3,1.831112
3.02,6,1.84168
1.64,4,1.846827
2.07,7,1.857763
2.05,4,1.86446
0.97,3,1.865146
2.17,6,1.877244
0.74,3,1.883781
1.1,4,1.89114
2.11,4,1.897123
2.99,5,1.90392
0.68,3,1.909266
0.55,3,1.910338
1.92,5,1.922988
2.35,5,1.928883
1.36,3,1.93434
1.5,3,1.936193
1.14,4,1.942005
1.21,4,1.948089
1.66,5,1.956673
1.41,4,1.963106
1.66,4,1.968501
1.93,4,1.973161
1.39,3,1.974543
