#{"t_start": 1774943431.5930371, "env_id": "None"}
r,l,t
2.28,4,0.012293
3.03,6,0.013918
2.2,4,0.01511
2.19,4,0.016008
2.48,6,0.017415
2.59,5,0.018707
1.49,3,0.01912
2.57,4,0.019926
0.67,4,0.020763
1.85,4,0.021482
1.02,3,0.022222
2.35,4,0.023138
1.08,3,0.023898
0.9,3,0.024743
2.08,4,0.025557
2.56,6,0.026651
2.22,5,0.028022
2.84,5,0.029332
1.72,4,0.03036
1.83,3,0.030934
2.86,6,0.032326
2.55,4,0.03319
2.89,6,0.034981
1.7,4,0.035774
1.49,5,0.048562
2.85,6,0.054169
2.19,4,0.060094
2.87,5,0.067092
1.16,5,0.078405
1.96,5,0.085062
2.5,4,0.091666
2.04,4,0.097676
0.93,3,0.105278
2.88,7,0.113187
2.52,5,0.127455
3.74,5,0.133632
1.85,4,0.140184
2.22,5,0.147815
0.55,4,0.154304
0.74,3,0.160815
2.13,5,0.168046
1.87,7,0.18122
1.28,4,0.186913
2.88,5,0.191736
2.67,5,0.198872
1.73,6,0.213994
2.76,6,0.220155
1.7,5,0.230686
0.67,4,0.23757
1.52,4,0.244687
0.82,4,0.25144
1.09,4,0.257702
2.05,4,0.264207
1.84,4,0.270806
2.27,5,0.278209
0.37,3,0.283939
1.26,5,0.290335
1.24,4,0.296168
2.29,5,0.30235
1.46,5,0.309086
1.52,4,0.315388
2.26,4,0.32259
2.44,5,0.334778
2.55,7,0.342252
1.63,6,0.353684
1.56,4,0.359825
1.47,4,0.365798
3.0,7,0.379305
1.03,5,0.386906
1.58,4,0.39409
0.98,3,0.40058
1.39,4,0.407387
1.4,4,0.414494
2.95,6,0.423093
1.02,4,0.430212
2.69,5,0.437378
2.69,4,0.445326
1.72,4,0.452852
3.28,7,0.466376
2.66,7,0.482697
0.78,3,0.489487
0.84,4,0.495778
1.04,4,0.501115
1.32,3,0.501719
2.18,4,0.507076
1.23,3,0.512584
2.66,7,0.526125
0.23,3,0.532513
2.05,6,0.539876
2.11,6,0.555009
2.01,4,0.562562
1.16,4,0.569454
0.77,4,0.576649
1.85,3,0.577644
1.87,4,0.582969
2.86,5,0.596336
1.81,4,0.602146
1.76,4,0.609602
2.12,4,0.61658
0.81,4,0.623766
2.89,5,0.630541
1.51,3,0.636626
1.87,4,0.644083
0.65,3,0.644852
2.19,4,0.652324
2.88,8,0.664978
1.54,4,0.67035
0.91,3,0.676926
2.65,7,0.690614
1.13,4,0.698377
1.88,4,0.704789
1.7,6,0.713037
1.99,6,0.727037
1.6,3,0.732699
1.51,3,0.733692
2.33,5,0.749163
1.59,4,0.755651
2.37,5,0.762556
2.42,5,0.768123
1.84,3,0.775212
2.08,6,0.782807
2.5,5,0.794517
2.13,5,0.801268
1.3,4,0.807816
3.04,6,0.815655
1.22,4,0.822183
0.44,5,0.834822
1.09,4,0.842513
2.06,4,0.847696
1.55,7,0.853461
1.55,6,0.86277
0.88,4,0.868364
1.84,5,0.875267
1.09,3,0.87999
2.07,5,0.885233
3.33,6,0.895947
3.85,6,0.902152
2.72,7,0.915329
1.33,3,0.921477
3.8,7,0.92971
2.07,4,0.934432
1.04,4,0.941961
3.36,7,0.96485
0.26,3,0.971378
1.75,6,0.979949
3.34,5,0.992127
2.7,5,0.999317
3.48,7,1.011516
1.69,4,1.018275
1.99,5,1.024315
2.51,5,1.03096
1.61,4,1.036224
0.75,3,1.042677
2.01,5,1.049367
3.83,6,1.058965
2.8,8,1.06987
0.72,4,1.07728
2.11,6,1.086236
1.86,6,1.098216
0.87,4,1.102982
2.54,5,1.109273
0.97,3,1.114077
1.86,4,1.120326
1.43,5,1.127704
1.91,6,1.134319
1.32,4,1.141107
1.16,3,1.14601
3.31,7,1.16018
1.75,3,1.165699
1.28,3,1.166707
0.79,3,1.172719
3.52,7,1.184342
1.9,6,1.193905
2.35,4,1.200568
0.85,4,1.207541
2.06,7,1.222356
1.75,4,1.229656
2.74,7,1.241993
2.48,6,1.250001
0.83,5,1.264034
2.48,6,1.272638
1.42,4,1.27946
1.03,5,1.287838
1.1,3,1.294509
3.24,8,1.310021
3.16,7,1.32259
2.22,4,1.328449
1.26,3,1.332976
1.44,5,1.343457
2.39,7,1.353274
1.69,5,1.359126
1.94,4,1.363934
1.89,4,1.368809
2.66,4,1.374068
1.85,4,1.379778
1.69,6,1.386822
1.85,4,1.392263
1.96,5,1.40312
1.27,5,1.41292
1.77,4,1.420246
1.15,3,1.427114
2.71,7,1.435902
2.49,6,1.449256
1.42,5,1.459598
1.68,4,1.466931
1.64,5,1.474079
2.22,6,1.48904
1.42,3,1.495548
2.66,5,1.502615
2.19,5,1.508894
2.99,7,1.521771
2.32,4,1.528639
0.83,3,1.535801
2.11,4,1.543676
0.87,3,1.545568
1.46,4,1.553978
0.6,4,1.565274
1.65,4,1.57371
2.69,5,1.586109
2.0,6,1.594316
2.76,4,1.601879
2.02,4,1.608719
3.72,6,1.621475
1.98,4,1.628986
3.62,7,1.637325
1.72,5,1.648445
2.28,4,1.656516
2.23,5,1.664133
1.38,4,1.671027
2.06,4,1.678953
1.51,5,1.687626
1.9,4,1.694519
1.92,5,1.701322
1.46,3,1.707611
1.3,4,1.715492
2.95,6,1.728307
1.57,4,1.73622
1.49,3,1.737851
1.46,4,1.745768
2.36,5,1.760216
1.17,4,1.768611
2.29,5,1.777256
1.82,4,1.784495
2.88,5,1.793136
1.76,3,1.799774
3.05,5,1.808286
1.59,5,1.81537
1.53,3,1.823825
2.47,5,1.830604
2.08,5,1.843337
1.81,4,1.849836
1.78,5,1.858916
1.93,3,1.865836
1.37,4,1.874569
1.85,4,1.881755
2.36,4,1.889356
1.72,5,1.898922
3.88,7,1.913649
2.09,4,1.920433
1.54,3,1.921289
1.99,5,1.934548
1.91,4,1.941921
2.4,5,1.947929
2.5,6,1.953923
1.37,4,1.959983
2.32,5,1.971159
0.89,3,1.971883
1.4,4,1.979796
1.61,4,1.987406
2.53,6,2.000556
1.62,4,2.007599
1.08,4,2.014251
1.18,4,2.022902
3.16,6,2.031287
2.32,3,2.038372
1.71,4,2.045342
0.73,3,2.053775
1.9,4,2.062073
1.65,4,2.070241
1.5,4,2.079818
2.56,5,2.088079
2.59,5,2.09689
1.02,4,2.102833
1.63,4,2.110343
1.18,3,2.117503
0.95,4,2.124041
2.23,5,2.132733
1.23,3,2.139376
2.72,6,2.152989
2.08,4,2.16064
1.02,3,2.161367
3.03,6,2.17691
0.55,3,2.184268
1.56,5,2.19094
1.45,3,2.197219
1.96,4,2.205516
1.8,3,2.206681
0.87,3,2.213963
1.02,4,2.220863
1.33,3,2.22832
1.51,4,2.236697
1.94,4,2.245014
2.1,5,2.252253
0.69,3,2.258947
2.27,4,2.266597
1.43,4,2.27263
1.78,4,2.280294
3.0,6,2.288167
0.92,4,2.295869
2.02,4,2.304606
3.47,5,2.317534
0.65,3,2.318708
0.95,3,2.326163
1.28,3,2.333122
1.42,3,2.339968
1.98,4,2.347472
1.15,3,2.349375
1.0,3,2.356497
1.72,4,2.361803
1.43,4,2.37173
1.34,3,2.377395
1.99,4,2.383937
3.11,8,2.39585
0.82,4,2.40206
2.43,4,2.409221
2.12,6,2.417734
1.0,3,2.425054
1.72,4,2.431006
1.28,3,2.438732
2.94,5,2.447943
1.31,3,2.455244
3.3,8,2.469978
1.31,3,2.47804
1.95,4,2.484214
1.0,3,2.485849
1.23,5,2.498941
1.14,3,2.500252
2.34,4,2.506082
0.85,3,2.511227
1.7,4,2.516887
1.78,4,2.522671
3.34,5,2.531284
3.24,5,2.543542
2.73,5,2.55151
1.14,3,2.55654
2.52,4,2.563764
2.62,4,2.569659
2.8,4,2.575851
0.91,3,2.576642
3.55,6,2.588224
1.9,4,2.594278
2.64,5,2.599281
2.79,5,2.604788
1.92,4,2.610106
2.28,6,2.620971
1.91,5,2.628494
1.14,5,2.636121
1.22,3,2.642956
1.65,3,2.649055
6.33,9,2.664926
2.24,5,2.672832
5.29,8,2.687863
2.45,4,2.69543
1.98,4,2.701945
0.6,3,2.708656
3.49,5,2.71748
2.91,5,2.73072
3.65,6,2.738821
3.66,6,2.75368
1.02,4,2.761354
5.8,8,2.775589
2.36,4,2.781304
1.45,4,2.787368
2.3,5,2.795227
2.19,4,2.801732
4.82,8,2.81589
4.9,7,2.829604
4.04,6,2.837447
3.05,6,2.850589
1.37,4,2.856771
3.05,5,2.863871
3.6,6,2.87177
3.56,6,2.885234
2.8,5,2.891892
0.69,3,2.897089
4.31,7,2.909975
