#{"t_start": 1774852663.3417377, "env_id": "None"}
r,l,t
2.45,6,0.03115
1.64,6,0.042331
2.71,5,0.051223
1.35,4,0.058257
2.53,6,0.067886
1.32,3,0.073318
2.07,6,0.084973
1.23,3,0.09109
2.86,6,0.102454
1.26,4,0.109983
2.55,6,0.121908
3.57,7,0.135144
1.98,4,0.141814
2.14,4,0.14934
1.04,4,0.156576
1.57,5,0.165498
3.09,6,0.176898
2.23,4,0.184122
1.67,4,0.192255
2.77,5,0.202119
1.64,5,0.212194
0.83,3,0.21807
1.85,6,0.230663
0.84,3,0.236417
1.85,5,0.246274
0.88,4,0.253677
1.25,4,0.260571
1.14,4,0.267395
1.22,4,0.275097
1.82,4,0.282174
1.84,3,0.287592
1.97,5,0.296317
1.8,5,0.305573
1.38,4,0.312969
2.93,8,0.326356
3.39,5,0.334953
2.58,6,0.345941
1.71,4,0.353043
2.62,5,0.362361
1.19,4,0.368947
1.43,5,0.378988
0.79,5,0.387976
2.7,7,0.399067
2.02,4,0.404934
1.43,4,0.411875
1.61,4,0.41867
1.61,3,0.424166
0.88,3,0.428155
3.16,6,0.435774
1.72,4,0.442164
0.85,4,0.449144
2.23,5,0.455378
0.8,5,0.461927
2.41,5,0.468865
2.55,6,0.47907
4.03,7,0.489403
1.94,4,0.493404
0.59,3,0.496472
2.12,5,0.501378
2.43,6,0.507372
2.05,4,0.511462
1.88,3,0.514525
0.92,5,0.519488
1.09,4,0.523343
1.39,3,0.526157
1.74,5,0.530879
4.17,8,0.53817
1.94,5,0.542904
2.5,6,0.548406
2.15,6,0.554865
1.97,5,0.560701
1.31,3,0.563886
1.07,4,0.567771
1.81,5,0.572744
1.38,5,0.577924
2.66,7,0.584578
3.37,9,0.593025
2.75,7,0.599568
2.07,5,0.604907
2.67,5,0.611386
2.95,6,0.618176
2.87,5,0.623645
2.82,6,0.631815
1.33,5,0.637847
0.93,5,0.643512
0.58,3,0.647388
0.76,4,0.652273
1.53,5,0.658575
1.96,5,0.665695
3.0,7,0.676597
1.11,5,0.682789
2.15,4,0.687714
1.58,4,0.693367
2.93,6,0.700958
2.59,5,0.709714
1.23,4,0.715945
2.33,7,0.726739
2.83,7,0.738006
1.86,4,0.74345
2.67,5,0.750803
0.4,3,0.754729
2.86,6,0.760722
1.13,3,0.76421
1.08,4,0.768588
2.1,5,0.774221
1.08,4,1.555441
2.88,6,1.566703
1.56,4,1.57335
0.93,3,1.578161
1.54,4,1.58525
4.57,8,1.599209
2.68,6,1.60963
1.09,4,1.616103
2.5,6,1.625977
3.29,6,1.636889
2.33,5,1.645591
2.49,6,1.655205
1.49,5,1.663132
0.99,5,1.671661
3.68,8,1.684923
2.78,5,1.693656
1.31,5,1.702689
2.1,4,1.709328
5.1,9,1.724824
2.93,6,1.737403
2.2,5,1.746459
3.63,7,1.760292
1.81,4,1.768013
0.78,3,1.773861
3.7,7,1.786414
2.45,5,1.796005
1.83,4,1.803474
1.56,4,1.810497
2.37,6,1.820835
2.63,6,1.831246
4.51,10,1.850572
2.02,5,1.860355
1.09,5,1.869293
1.83,5,1.877844
1.03,4,1.884858
1.41,4,1.891776
3.79,6,1.902416
1.65,4,1.909316
1.36,4,1.916168
0.64,3,1.921296
2.26,5,1.930148
2.53,6,1.942669
1.23,3,1.94889
2.22,4,1.95808
2.93,5,1.967911
1.25,4,1.975978
3.8,6,1.987262
2.58,7,1.999607
0.78,3,2.005292
3.41,6,2.016908
1.86,4,2.024805
2.01,6,2.03528
1.56,4,2.044628
1.69,5,2.053779
1.78,5,2.062676
1.47,4,2.06978
0.94,4,2.076596
0.27,3,2.081958
1.25,4,2.08904
2.21,4,2.096008
1.89,6,2.105842
1.63,4,2.112557
1.52,3,2.117925
1.36,4,2.124516
2.67,5,2.133319
2.62,6,2.146244
1.49,5,2.156157
2.71,5,2.16547
1.55,6,2.176218
1.39,3,2.181627
2.01,5,2.190292
2.25,5,2.198706
2.94,5,2.207519
2.35,5,2.216208
1.12,4,2.222892
2.46,6,2.233022
0.83,4,2.240573
1.08,3,2.245477
