#{"t_start": 1774947827.9568603, "env_id": "None"}
r,l,t
2.15,8,0.036575
3.71,7,0.056712
1.89,6,0.073277
3.15,7,0.093104
2.7,7,0.113353
4.07,8,0.137131
4.17,12,0.172603
6.38,14,0.212996
3.48,6,0.229878
3.23,6,0.248879
3.06,7,0.269832
4.06,8,0.293132
3.5,7,0.313962
4.33,9,0.341329
4.69,8,0.364473
5.23,14,0.403404
2.39,4,0.415394
1.76,5,0.429929
4.09,8,0.454978
2.97,6,0.472152
3.49,9,0.498829
2.01,7,0.518991
2.71,7,0.540886
2.32,8,0.565491
3.96,11,0.596195
6.53,9,0.621359
3.57,6,0.639635
2.91,8,0.662223
4.72,9,0.68681
1.83,4,0.699048
3.95,9,0.723829
3.35,8,0.746717
4.47,11,1.21479
3.64,11,1.245409
3.67,8,1.268417
5.44,10,1.296251
3.46,8,1.319444
3.92,8,1.343585
1.53,5,1.35811
1.64,4,1.369665
3.05,9,1.395899
4.11,6,1.412778
3.92,8,1.435637
4.32,8,1.459019
5.01,10,1.487011
2.95,6,1.504042
5.63,10,1.533094
4.58,7,1.552921
2.58,6,1.569373
7.71,14,1.607656
1.51,6,1.624239
2.1,6,1.640535
3.79,9,1.666174
4.12,9,1.690773
3.8,8,1.712048
1.74,5,1.725596
4.4,7,1.746517
3.7,6,1.762227
3.13,8,1.784333
3.0,9,1.808462
3.2,7,1.828538
2.15,7,1.849794
4.4,11,1.881633
2.75,5,1.899605
3.14,8,1.922683
4.39,11,2.402321
5.2,9,2.42902
5.43,12,2.465304
1.7,6,2.482079
1.51,6,2.498491
2.8,8,2.521816
3.61,10,2.551312
1.23,4,2.564416
3.21,8,2.589293
5.53,11,2.62138
5.28,8,2.645352
4.41,7,2.666945
4.43,9,2.692803
1.33,4,2.704025
4.39,9,2.729055
4.53,9,2.755178
2.08,5,2.769897
2.7,6,2.7877
1.89,5,2.802817
4.0,11,2.833655
5.54,8,2.857468
5.21,10,2.88483
3.53,8,2.915976
4.88,11,2.945578
4.91,10,2.97483
4.55,7,2.994554
4.45,11,3.026259
1.66,6,3.044248
5.5,10,3.073673
4.87,10,3.102584
2.32,5,3.116754
2.83,5,3.552047
2.0,5,3.566148
3.78,9,3.589888
2.87,6,3.60586
4.69,9,3.628647
3.49,8,3.649907
3.31,10,3.675247
2.97,8,3.694153
3.81,11,3.716506
3.45,5,3.728295
3.02,6,3.741055
3.65,7,3.758596
3.64,8,3.778921
0.98,4,3.789959
2.9,10,3.816168
5.85,14,3.851005
1.66,4,3.863025
3.23,8,3.884428
3.83,7,3.902735
4.76,13,3.936655
2.37,6,3.951224
6.87,12,3.983841
2.87,8,4.004791
3.16,6,4.021564
2.38,7,4.040884
4.44,8,4.070923
6.0,10,4.096871
4.27,12,4.127029
4.88,11,4.156702
4.03,7,4.176653
4.22,13,4.20978
4.85,9,4.628444
2.44,5,4.638752
3.43,8,4.65486
4.12,8,4.672041
3.43,6,4.683968
3.02,7,4.69698
5.36,12,4.719858
2.74,8,4.736233
6.47,11,4.757594
4.15,6,4.770633
3.64,7,4.784821
3.63,6,4.797017
2.55,5,4.807105
5.2,8,4.822882
4.56,10,4.842147
3.54,8,4.857417
5.06,9,4.876105
5.59,10,4.89645
4.41,8,4.912862
3.51,6,4.926209
3.99,7,4.940947
2.46,6,4.953237
2.08,5,4.963381
3.01,6,4.976759
6.21,11,4.998171
4.68,10,5.018082
5.8,11,5.039716
2.81,7,5.053782
3.15,8,5.069355
4.0,7,5.089628
3.74,7,5.115507
5.45,11,5.150496
3.97,7,5.619543
3.2,8,5.642645
3.66,8,5.665098
5.37,9,5.688102
3.37,7,5.705146
3.51,8,5.725816
5.11,8,5.742238
2.25,5,5.75393
4.4,7,5.772941
3.76,7,5.79276
6.04,12,5.822791
3.81,10,5.848144
2.64,6,5.862965
4.89,9,5.886333
8.81,13,5.921224
1.73,3,5.929566
8.41,13,5.963074
7.56,10,5.989832
4.07,9,6.012844
4.6,8,6.035956
4.41,10,6.060559
6.3,9,6.085206
6.16,11,6.106936
4.59,7,6.121121
3.75,6,6.133154
5.04,8,6.149024
2.67,6,6.161266
4.24,7,6.175001
2.18,4,6.183743
2.48,5,6.193476
2.3,5,6.203865
5.45,9,6.220825
3.92,10,6.574729
3.84,7,6.593719
4.54,8,6.611228
3.74,6,6.623499
4.95,11,6.645694
2.99,6,6.658316
5.04,10,6.679354
5.92,9,6.699231
6.9,11,6.723064
4.21,9,6.741685
4.55,7,6.756693
3.18,8,6.773428
3.98,8,6.792552
2.36,7,6.8063
3.46,5,6.816385
8.24,14,6.843158
2.85,7,6.856785
2.88,7,6.870319
6.7,10,6.891978
4.33,10,6.912677
4.71,8,6.928938
3.56,8,6.94549
5.05,14,6.974811
5.3,9,6.994149
3.85,9,7.011734
2.58,7,7.025486
8.74,11,7.047221
6.55,10,7.06681
1.88,6,7.078233
4.15,10,7.099376
4.63,8,7.559516
3.88,7,7.579669
3.78,7,7.60009
5.6,11,7.630538
4.56,9,7.657419
2.67,5,7.669892
4.5,10,7.698203
1.89,5,7.711015
8.67,12,7.740347
7.59,11,7.771787
5.31,8,7.793803
1.6,4,7.806116
1.96,6,7.824605
2.54,5,7.838667
8.06,12,7.870355
3.06,6,7.884243
5.24,9,7.905966
2.41,6,7.920641
4.37,7,7.938305
5.89,10,7.96983
3.45,6,7.986738
6.85,11,8.016618
5.09,8,8.038341
3.11,6,8.055067
3.76,9,8.080641
4.3,7,8.099944
5.18,11,8.207074
6.44,9,8.231502
3.1,8,8.252146
3.38,7,8.270166
4.21,7,8.288759
4.93,11,8.744023
3.1,7,8.763548
5.29,9,8.789062
3.9,7,8.807894
2.27,4,8.819636
5.48,11,8.850266
3.84,8,8.873014
4.73,7,8.892226
5.59,9,8.917181
3.92,9,8.943593
5.3,9,8.969273
4.44,9,8.995944
3.81,6,9.01394
5.89,10,9.043207
4.48,7,9.061165
5.8,8,9.081625
6.88,12,9.111398
7.48,14,9.146588
3.01,5,9.159871
1.92,5,9.174008
5.11,8,9.196707
5.88,9,9.222427
4.87,7,9.241278
5.34,10,9.266963
3.72,8,9.287579
2.07,8,9.308823
2.92,8,9.329567
3.34,9,9.354043
6.12,13,9.388852
6.26,10,9.414162
5.9,9,9.979712
4.66,9,10.005609
6.25,11,10.036481
1.95,5,10.05055
3.16,6,10.066853
5.17,8,10.089323
6.05,11,10.119542
5.44,9,10.14468
7.09,11,10.173708
6.97,10,10.199989
5.19,10,10.225085
2.49,5,10.23563
1.83,5,10.246008
4.96,9,10.266218
7.49,14,10.300084
3.07,8,10.316378
3.27,5,10.328075
2.36,5,10.339343
5.58,9,10.362478
9.28,14,10.401355
5.12,8,10.422446
5.0,8,10.443018
3.34,6,10.460692
3.12,6,10.47648
3.78,7,10.494909
1.58,3,10.50362
6.32,10,10.530123
2.83,5,10.54381
5.39,9,10.560957
6.77,10,10.582573
4.45,7,10.599863
4.9,9,10.621512
4.42,11,10.999871
7.07,10,11.020786
4.5,7,11.035647
7.55,10,11.055473
6.2,10,11.074845
7.48,12,11.09766
5.51,9,11.11433
7.35,14,11.143576
3.76,7,11.157028
5.49,8,11.172059
7.03,12,11.194717
3.7,7,11.208654
3.59,8,11.225283
5.08,7,11.239904
3.41,5,11.249862
4.91,7,11.263806
3.9,6,11.275239
6.69,12,11.29772
5.68,8,11.313181
5.37,9,11.332208
3.49,7,11.345737
7.03,11,11.366696
8.81,13,11.389753
6.02,11,11.410497
4.47,6,11.421954
6.17,8,11.438471
8.08,14,11.464906
8.26,13,11.847426
5.83,10,11.871151
5.02,9,11.890341
5.57,8,11.909899
4.65,10,11.951315
8.27,15,11.991737
1.65,5,12.005687
4.25,7,12.025728
5.87,8,12.04927
2.41,5,12.065013
7.52,13,12.102063
7.88,16,12.152464
6.16,10,12.18304
6.07,10,12.214391
5.76,9,12.240391
4.08,6,12.258439
7.81,12,12.294861
5.31,9,12.323532
7.19,10,12.353968
2.23,5,12.369363
3.23,6,12.388892
4.22,7,12.41011
6.08,9,12.442388
7.35,15,12.483525
8.08,18,12.528206
6.4,10,12.552687
8.09,15,12.931821
7.95,12,12.954435
3.81,11,12.976516
4.02,7,12.989902
8.02,13,13.015882
8.35,12,13.041779
5.0,8,13.059318
6.2,9,13.077596
5.9,9,13.095958
1.71,5,13.106273
5.03,10,13.127571
3.92,8,13.145065
6.76,11,13.169039
5.87,11,13.192428
7.85,11,13.216176
3.53,9,13.236535
6.62,9,13.257061
2.56,4,13.26617
8.51,13,13.308988
2.92,6,13.33106
8.72,16,13.385313
9.23,12,13.420608
7.59,14,13.462468
3.47,6,13.498862
5.13,7,13.523737
6.3,10,13.554368
5.08,8,13.571928
6.0,10,14.006282
4.09,7,14.029235
3.52,7,14.055009
5.88,8,14.082145
4.71,9,14.113758
1.92,4,14.12571
7.48,11,14.164497
10.42,14,14.220715
4.87,10,14.249798
3.69,7,14.274228
5.47,7,14.295769
5.73,10,14.32349
6.31,9,14.352145
4.12,6,14.37252
5.38,13,14.416946
8.0,11,14.458102
3.17,7,14.489323
4.86,8,14.514817
4.78,9,14.549444
6.43,10,14.603482
9.91,13,14.649858
3.12,5,14.667986
4.93,9,14.694434
4.84,6,14.717971
7.28,12,14.756448
8.14,12,14.793417
4.44,9,14.819068
3.01,7,14.836577
4.78,10,15.324329
5.36,9,15.352194
