#{"t_start": 1774852974.7934608, "env_id": "None"}
r,l,t
1.16,4,0.014955
1.69,5,0.020476
1.47,4,0.024061
1.33,4,0.028014
1.94,5,0.03265
0.63,4,0.036478
0.72,4,0.040222
2.16,5,0.044978
0.96,4,0.049708
1.62,4,0.054901
1.86,5,0.062844
0.31,4,0.068453
1.45,3,0.073299
2.83,6,0.081471
2.31,5,0.086194
1.26,3,0.089187
0.77,4,0.094565
1.61,5,0.10032
3.3,7,0.110108
2.17,5,0.116609
2.23,4,0.120466
1.21,6,0.126897
3.69,8,0.136551
0.71,4,0.140929
1.34,3,0.144897
1.84,3,0.148376
1.33,3,0.152406
1.71,5,0.157722
3.03,5,0.162383
2.68,5,0.167527
1.17,3,0.17045
1.51,4,0.175748
4.17,8,0.185992
3.84,6,0.195517
2.2,5,0.202441
0.78,3,0.208237
2.5,4,0.215142
1.36,6,0.224216
2.43,5,0.231858
2.12,6,0.240577
1.27,4,0.246468
1.25,3,0.250921
1.54,6,0.25961
2.12,5,0.266554
1.4,3,0.270934
2.03,4,0.276675
0.98,3,0.281229
2.24,5,0.287852
1.82,6,0.296293
1.76,4,0.300856
2.49,4,0.305658
2.04,4,0.310824
1.76,5,0.317773
2.41,4,0.322875
0.86,4,0.327539
1.88,6,0.334824
2.11,5,0.342072
3.9,6,0.349396
0.97,3,0.352898
0.63,4,0.356487
1.68,4,0.360492
1.37,5,0.366143
2.6,4,0.370452
1.36,4,0.374175
2.29,5,0.380104
0.9,3,0.384772
2.85,5,0.392825
2.48,4,0.400494
0.79,3,0.406626
1.76,4,0.411765
2.22,4,0.41726
1.76,5,0.423995
2.6,5,0.431057
2.47,5,0.438156
1.43,4,0.443025
1.36,3,0.446721
0.66,4,0.450493
2.78,5,0.455495
1.5,4,0.460092
1.26,5,0.46537
2.24,5,0.472381
1.96,6,0.481625
1.01,4,0.487835
1.04,4,0.492468
1.53,3,0.496742
2.04,6,0.504586
3.75,7,0.515877
1.35,4,0.522932
0.95,3,0.528115
1.08,5,0.535525
1.49,6,0.543483
1.82,7,0.551029
1.04,4,0.554698
0.83,4,0.558321
0.04,3,0.561007
2.06,4,0.564765
1.42,4,0.56841
1.02,6,0.573835
2.44,5,0.578411
0.62,3,0.581205
0.95,4,0.584769
1.48,4,0.589048
3.38,5,0.59529
1.58,4,0.600345
2.41,4,0.60476
0.97,3,0.609232
0.49,3,0.613071
0.86,5,0.617712
1.8,6,0.62666
1.34,3,0.631819
1.87,4,0.63904
2.34,5,0.647732
1.24,3,0.652637
0.93,3,0.657365
2.97,7,1.288136
1.16,3,1.292521
1.67,6,1.29903
2.14,5,1.305101
1.94,6,1.31143
1.04,3,1.314883
2.42,5,1.319569
1.81,3,1.322643
1.12,4,1.327105
1.34,3,1.330151
2.1,6,1.336745
1.73,4,1.340709
2.06,4,1.344691
3.14,6,1.350313
3.79,6,1.356296
2.32,4,1.359918
2.96,7,1.366499
1.29,4,1.37025
2.4,4,1.374061
1.52,6,1.37944
2.32,5,1.384095
1.35,3,1.387168
1.52,3,1.390394
1.28,3,1.39387
1.83,5,1.401793
1.25,4,1.406247
2.44,6,1.412854
2.44,7,1.421318
2.05,6,1.429054
2.09,4,1.435434
2.59,6,1.443302
1.94,4,1.449372
1.64,4,1.454396
0.71,3,1.45815
1.93,4,1.464186
1.88,4,1.470432
2.39,5,1.478722
0.97,3,1.483189
1.15,5,1.491038
1.97,5,1.49761
2.26,5,1.50486
0.28,3,1.509461
1.9,4,1.516255
2.48,6,1.525009
1.1,3,1.529268
2.21,5,1.535347
1.72,4,1.54085
0.98,4,1.54612
2.47,5,1.553546
1.32,3,1.557604
1.9,6,1.566911
1.47,4,1.572658
4.91,8,1.582149
0.97,4,1.591145
2.82,5,1.598945
1.77,5,1.607887
1.76,4,1.614869
0.25,3,1.619858
2.1,4,1.626229
2.61,6,1.63663
1.03,5,1.644859
1.32,5,1.652306
1.56,4,1.65715
2.54,6,1.667033
1.6,5,1.67634
1.37,4,1.68377
1.5,3,1.689404
2.46,5,1.698194
2.39,5,1.707818
3.05,7,1.72175
0.32,4,1.729107
1.1,4,1.735592
0.92,4,1.742852
1.27,4,1.74959
2.59,7,1.760705
0.93,3,1.764888
1.82,4,1.769878
2.08,5,1.776214
2.09,6,1.782533
3.56,6,1.78843
1.95,4,1.792767
2.86,5,1.798279
1.68,5,1.804536
1.99,5,1.811172
1.72,5,1.819013
0.12,3,1.823352
3.85,8,1.833096
1.19,4,1.838223
2.93,7,1.846933
4.16,7,1.855084
1.43,6,1.862105
0.49,4,1.867504
1.03,4,1.87234
1.51,5,1.878414
2.3,5,1.883864
3.4,5,1.889257
2.43,5,1.894113
5.38,9,1.905218
1.4,4,1.910265
3.08,5,1.917134
0.72,3,1.920807
2.35,5,1.927148
1.88,4,1.932748
2.59,5,1.939715
3.48,7,1.949664
1.5,4,1.956503
3.26,4,1.963571
3.58,7,1.97602
2.29,4,2.752942
1.36,4,2.761868
3.28,6,2.77512
2.83,5,2.785874
2.13,4,2.794252
1.68,4,2.801867
2.32,4,2.810184
2.58,5,2.81957
1.36,4,2.828006
1.93,4,2.83636
2.91,5,2.846446
2.22,6,2.858476
4.3,7,2.871168
3.95,7,2.884328
1.47,3,2.889851
4.11,6,2.902138
