#{"t_start": 1774939463.2240915, "env_id": "None"}
r,l,t
1.28,6,0.024536
2.36,6,0.032811
1.27,4,0.037831
1.73,4,0.043002
0.87,3,0.04677
1.4,5,0.055273
1.9,5,0.061705
2.43,5,0.067686
0.87,3,0.071208
1.92,3,0.07478
2.16,6,0.083014
2.37,7,0.090981
0.9,4,0.095552
2.03,4,0.100386
0.72,4,0.105003
1.73,4,0.109878
4.01,6,0.117125
0.4,3,0.120714
1.3,5,0.126696
2.55,5,0.132838
0.35,3,0.136524
2.92,7,0.145365
3.37,7,0.153866
0.74,3,0.157879
1.08,4,0.16287
0.67,4,0.167708
2.52,6,0.174862
1.01,4,0.18083
0.73,3,0.184579
2.12,5,0.19074
2.11,5,0.196894
1.04,4,0.201755
1.63,5,0.20772
1.01,5,0.213582
0.53,5,0.219137
1.15,4,0.223734
4.71,8,0.232895
2.73,4,0.23758
2.21,5,0.244187
4.39,8,0.253526
2.01,5,0.259562
1.91,3,0.26323
0.95,3,0.266803
2.38,5,0.272889
3.47,7,0.282359
3.39,6,0.289614
0.61,3,0.293246
1.51,4,0.298121
2.04,5,0.30473
2.32,6,0.311919
2.3,5,0.317742
0.23,3,0.321344
1.61,5,0.32736
1.84,4,0.332204
1.54,4,0.336907
1.69,4,0.341664
2.73,5,0.349216
2.2,4,0.35494
1.41,6,0.362441
1.42,5,0.368417
1.47,4,0.373143
2.28,5,0.379941
1.96,4,0.384951
0.58,3,0.388687
0.49,3,0.3925
0.14,3,0.39625
2.63,6,0.403494
0.86,4,0.409032
1.74,4,0.414403
3.56,7,0.422586
0.97,5,0.42862
1.71,5,0.434364
1.21,5,0.440199
1.28,4,0.444955
2.42,4,0.449814
1.44,4,0.454258
2.96,5,0.459966
2.37,6,0.466964
2.94,6,0.473874
1.77,4,0.478402
1.08,5,0.485294
1.3,4,0.489923
1.75,6,0.49683
1.43,3,0.500293
0.73,4,0.504991
2.01,4,0.509903
1.35,3,0.513716
2.05,5,0.519596
1.35,4,0.524297
0.47,3,0.527906
2.03,5,0.533727
0.87,3,0.537314
0.54,3,0.540809
1.83,4,0.545548
1.86,4,0.550264
2.9,5,0.556134
2.26,5,0.562209
1.54,4,0.566958
1.58,4,0.571451
1.32,4,0.576131
3.01,6,0.583869
1.63,5,0.589428
0.97,5,0.594924
2.15,6,0.601804
0.81,3,0.605308
2.16,5,0.611262
1.91,5,0.617131
1.26,4,0.62209
0.93,4,0.626922
2.54,4,0.631748
2.43,5,0.637473
2.76,6,1.215537
1.69,4,1.222589
2.39,4,1.227683
1.97,5,1.233433
2.18,5,1.241525
1.1,4,1.246498
2.53,5,1.25242
1.76,4,1.257225
2.41,4,1.26232
1.0,4,1.26737
1.76,3,1.270961
5.12,8,1.279991
0.98,3,1.283519
1.98,4,1.289338
1.83,4,1.294312
0.81,5,1.300609
2.81,5,1.307108
1.82,5,1.313463
1.46,4,1.318652
0.63,3,1.322574
2.51,5,1.329244
2.53,6,1.336621
2.61,6,1.343886
1.07,4,1.349082
2.15,6,1.356439
2.43,5,1.363195
1.97,5,1.36925
0.87,5,1.375349
1.23,4,1.380244
1.87,4,1.38509
0.59,4,1.391131
1.31,5,1.397412
1.52,4,1.402249
2.28,5,1.408233
1.67,4,1.413654
3.02,5,1.41989
1.29,3,1.423692
2.28,5,1.430031
2.04,6,1.437225
2.92,6,1.444025
0.4,3,1.44773
1.38,3,1.451422
2.3,5,1.457498
0.97,5,1.463894
1.83,4,1.469266
1.65,4,1.4743
0.3,4,1.479218
1.59,4,1.483977
4.22,8,1.495571
2.91,6,1.503432
1.56,4,1.508576
2.45,5,1.515048
0.73,3,1.518875
1.56,4,1.524404
1.48,4,1.529755
1.34,3,1.533624
1.68,4,1.538491
2.72,6,1.545825
0.77,5,1.55179
0.7,4,1.556625
1.18,3,1.56033
3.1,6,1.567583
0.52,4,1.572556
1.25,4,1.57743
1.95,5,1.583475
1.69,4,1.589279
2.37,6,1.597164
1.71,4,1.602443
1.87,4,1.607798
0.1,3,1.612074
1.26,4,1.617778
4.15,7,1.627332
0.83,4,1.632823
1.66,4,1.637958
1.35,5,1.644392
0.57,3,1.648145
3.03,6,1.655298
1.57,4,1.660338
1.46,4,1.665718
1.87,6,1.673481
1.4,3,1.677447
2.02,4,1.682824
0.89,3,1.686757
3.11,5,1.695464
1.78,7,1.705488
1.27,3,1.709781
1.27,4,1.715661
1.36,4,1.721101
1.28,3,1.725274
2.07,5,1.732038
1.26,4,1.737372
1.31,5,1.743901
2.61,5,1.750283
3.05,6,1.757735
0.78,3,1.761937
2.14,5,1.768462
1.85,4,1.773626
3.45,7,1.783633
0.61,5,1.791585
0.88,3,1.796196
0.91,3,1.80054
2.55,5,1.807781
0.83,3,1.811985
1.57,3,1.816593
1.06,4,1.822138
3.44,7,1.831836
1.26,6,1.840408
1.83,4,1.845981
0.87,5,1.8527
2.16,4,1.858318
1.61,4,1.8646
2.16,5,1.871633
3.38,6,1.880162
0.7,3,1.884508
1.84,4,2.524727
1.55,4,2.531437
2.59,5,2.53914
3.34,8,2.550461
1.23,6,2.560627
1.82,4,2.56751
1.32,4,2.574417
1.65,4,2.58131
0.86,3,2.586071
1.32,4,2.592644
0.88,4,2.599643
1.03,3,2.603621
1.89,4,2.608738
2.68,6,2.617257
2.54,6,2.625773
0.95,3,2.63042
1.96,5,2.638203
0.99,3,2.643205
1.1,6,2.652692
1.74,5,2.659153
1.35,4,2.6653
1.86,5,2.673259
2.91,6,2.684232
1.84,4,2.691535
1.69,5,2.700602
3.08,7,2.712969
3.54,6,2.72332
2.32,6,2.732496
1.77,4,2.738745
1.84,6,2.74737
1.4,3,2.752141
1.4,4,2.758562
0.25,3,2.763101
0.87,3,2.767664
1.16,4,2.773321
1.87,4,2.779438
2.54,6,2.788723
2.64,6,2.798811
2.3,6,2.80916
0.96,5,2.817269
2.18,5,2.824546
1.94,4,2.830337
1.94,4,2.836945
1.13,5,2.845843
0.48,3,2.851602
3.07,5,2.8608
2.45,5,2.870234
0.14,3,2.875202
1.31,4,2.881854
1.41,5,2.890507
2.2,5,2.900471
2.41,5,2.909855
2.54,7,2.921335
1.22,4,2.927979
1.71,7,2.939065
0.71,3,2.944369
2.58,6,2.954117
2.08,4,2.960626
1.79,4,2.96708
2.14,4,2.973542
2.67,5,2.982741
1.36,3,2.98836
2.72,7,3.001272
2.1,5,3.011239
1.08,4,3.018833
1.5,5,3.026805
1.72,6,3.034555
1.22,3,3.037989
1.82,4,3.043538
3.13,6,3.052828
1.46,5,3.061856
1.66,5,3.070937
2.07,5,3.078612
1.64,5,3.087341
3.39,6,3.097881
1.96,4,3.106093
4.92,10,3.123444
2.05,5,3.132013
1.74,5,3.141823
1.0,4,3.15122
1.12,3,3.157184
1.06,3,3.163566
2.04,6,3.175342
1.43,4,3.182918
2.45,5,3.191493
1.82,4,3.198539
1.82,4,3.206551
1.24,3,3.211919
0.34,3,3.217137
0.83,3,3.222059
2.76,6,3.231865
2.04,6,3.243011
2.12,5,3.252274
2.04,5,3.26115
1.72,4,3.268888
1.49,4,3.275945
3.2,6,3.286601
1.76,5,3.295437
1.28,4,3.303114
1.44,5,3.311796
1.71,5,3.319658
2.96,6,3.328684
1.25,3,3.33383
2.72,6,3.341034
2.2,4,3.346308
1.42,4,3.35076
1.73,5,3.358256
1.65,4,3.364793
2.3,5,3.372288
1.94,4,4.035097
1.46,4,4.042644
0.79,3,4.047007
2.19,5,4.055595
2.42,6,4.065455
2.9,6,4.076252
2.52,5,4.084997
3.08,8,4.097924
1.73,4,4.105194
1.69,4,4.113062
2.68,4,4.121152
1.22,3,4.128235
0.86,3,4.133342
0.56,3,4.138937
1.27,3,4.144502
1.19,4,4.150974
3.5,6,4.161122
1.49,5,4.170257
1.05,4,4.176858
2.4,6,4.18797
2.23,7,4.200336
1.62,5,4.209174
1.2,3,4.215105
2.01,5,4.222382
2.35,4,4.228375
0.72,4,4.234574
3.36,6,4.243264
2.85,7,4.254363
0.89,3,4.259747
1.27,3,4.265408
2.49,5,4.273971
1.45,5,4.282268
1.23,4,4.289097
1.52,5,4.297984
2.17,5,4.306143
2.52,5,4.315243
2.25,6,4.325558
1.44,4,4.332429
1.49,5,4.340351
2.29,6,4.350427
3.29,6,4.36013
0.79,4,4.36609
1.87,4,4.372272
0.82,3,4.376857
1.96,4,4.383191
1.68,6,4.392669
2.15,5,4.400475
1.73,4,4.407026
1.87,4,4.413755
3.25,6,4.423863
1.02,4,4.429963
0.43,3,4.434769
0.77,3,4.438334
3.4,6,4.445762
2.98,5,4.452867
2.63,6,4.459899
1.23,5,4.465563
1.53,5,4.472378
0.63,3,4.476638
2.16,5,4.484152
1.39,4,4.489978
1.85,5,4.496907
1.84,6,4.5049
3.63,6,4.514352
1.16,3,4.518641
2.48,6,4.527564
1.74,5,4.533795
1.8,5,4.540942
2.17,5,4.548064
1.96,5,4.55387
1.0,3,4.557663
0.82,5,4.562529
1.02,3,4.565404
0.92,4,4.569197
2.39,4,4.574032
1.98,6,4.581855
1.11,4,4.587393
2.23,5,4.594301
