#{"t_start": 1774356241.7724895, "env_id": "None"}
r,l,t
1.1,3,0.006
0.49,4,0.007001
1.38,3,0.007001
1.73,4,0.007001
1.33,5,0.008
2.02,5,0.008
2.05,4,0.009
2.02,6,0.009
2.78,5,0.01
1.47,6,0.011003
2.3,5,0.011003
2.08,4,0.011003
1.75,5,0.012003
1.28,3,0.012003
0.71,3,0.013003
2.89,7,0.013003
2.1,5,0.014004
1.91,5,0.014004
0.73,3,0.015004
2.31,8,0.015004
2.3,4,0.016003
2.29,4,0.016003
0.98,3,0.016003
2.42,5,0.024004
3.37,6,0.028512
2.98,6,0.035512
1.12,4,0.039512
1.9,5,0.042512
1.39,5,0.046513
1.78,5,0.050512
0.72,4,0.054512
1.39,5,0.061512
0.82,3,0.061512
0.64,3,0.065512
2.29,7,0.072512
1.05,4,0.076512
2.47,5,0.080512
2.46,6,0.088512
3.01,5,0.092512
2.81,7,0.099512
0.94,3,0.099512
2.49,7,0.107512
1.86,5,0.110512
1.28,3,0.114517
1.23,4,0.118516
1.64,3,0.122516
1.18,4,0.12602
2.22,6,0.130026
2.17,6,0.138025
1.95,4,0.142025
2.35,5,0.145025
2.14,5,0.149025
3.11,7,0.156025
1.7,4,0.160026
2.37,4,0.164026
0.62,3,0.168025
3.81,7,0.175026
1.47,5,0.179025
1.23,4,0.184025
1.34,4,0.188025
1.67,4,0.192026
2.17,6,0.197026
0.75,4,0.202026
1.49,3,0.206025
1.71,4,0.210026
0.93,4,0.215031
1.02,4,0.221032
2.11,4,0.225542
1.52,6,0.234549
2.78,5,0.239549
2.29,4,0.244548
2.8,5,0.248549
2.66,4,0.25355
1.97,4,0.25755
0.81,4,0.262549
1.56,5,0.267549
1.76,4,0.271549
2.38,5,0.279548
0.44,3,0.280548
1.79,4,0.284548
1.6,4,0.288548
2.67,6,0.295548
1.26,5,0.299549
1.06,3,0.303549
2.98,7,0.311554
1.81,5,0.315554
1.76,4,0.319554
1.85,5,0.323554
3.01,6,0.332063
2.2,5,0.336062
1.61,4,0.340068
2.55,5,0.345062
1.11,3,0.349062
1.91,3,0.353062
1.8,4,0.358062
2.74,5,0.363062
1.09,3,0.367062
1.58,4,0.371062
1.5,4,0.375063
1.58,4,0.380062
2.7,5,0.384068
2.93,5,0.389062
1.37,4,0.393062
2.74,6,0.400062
1.87,4,0.404062
2.25,5,0.408062
2.22,5,0.412067
0.95,2,0.417067
1.28,4,0.421067
1.02,3,0.421067
1.27,3,0.424067
3.07,5,0.428577
1.8,4,0.432577
1.82,5,0.440577
0.98,3,0.440577
1.53,4,0.444577
1.45,5,0.451577
2.19,6,0.455576
1.6,4,0.459577
2.72,4,0.463576
1.52,5,0.467577
0.93,3,0.471576
2.67,5,0.476576
3.41,6,0.483577
1.04,4,0.488576
2.54,6,0.492576
0.58,4,0.496576
4.1,7,0.504576
2.1,5,0.508577
1.53,4,0.512581
2.83,6,0.520581
1.78,5,0.524588
0.82,4,0.530098
1.4,5,0.533098
1.07,6,0.541098
2.1,4,0.545098
1.11,4,0.549098
0.94,3,0.552099
1.84,4,0.556098
1.53,4,0.560098
4.28,7,0.565098
4.35,8,0.573106
2.76,5,0.580099
3.15,7,0.585098
1.45,4,0.589098
1.78,4,0.592099
3.14,6,0.601098
2.15,4,0.605098
2.42,6,0.609099
2.09,6,0.618105
2.09,5,0.623103
4.67,6,0.630612
1.82,5,0.635612
1.76,5,0.639612
2.27,6,0.646612
2.97,7,0.650612
3.5,6,0.658612
2.42,5,0.663612
1.26,4,0.667612
2.71,7,0.675612
1.8,4,0.679612
2.76,5,0.682612
3.64,6,0.690612
4.01,7,0.695612
1.22,5,0.702613
1.93,4,0.707612
2.53,5,0.711617
1.18,4,0.715617
3.59,6,0.719618
1.6,5,0.727127
1.23,4,0.731127
2.7,7,0.736126
3.2,6,0.744126
2.65,6,0.748127
2.27,5,0.755126
3.75,6,0.759127
2.85,5,0.764126
2.18,6,0.771127
3.87,7,0.779126
1.94,5,0.78413
2.08,5,0.789127
2.29,6,0.797127
3.38,6,0.801126
0.5,3,0.805127
1.72,4,0.809127
4.08,6,0.813131
3.48,5,0.821131
2.53,8,0.829641
1.86,3,0.829641
2.85,6,0.83764
1.5,3,0.84164
3.75,8,0.849641
1.92,3,0.85064
2.06,5,0.858641
2.04,5,0.86364
1.78,6,0.86764
4.3,7,0.87464
4.34,9,0.882641
2.17,5,0.88964
3.99,7,0.89464
3.41,6,0.902641
0.85,3,0.906641
4.64,7,0.911646
3.06,5,0.921649
2.76,5,0.927161
2.07,5,0.932164
1.67,5,0.937159
1.51,4,0.94116
2.16,5,0.950942
4.31,8,0.960401
1.37,6,0.965084
2.69,5,0.969763
1.63,4,0.974952
3.08,5,0.982469
4.33,7,0.987468
2.01,4,0.991468
6.6,11,1.004468
0.99,3,1.008468
3.65,5,1.013472
1.7,4,1.017473
2.32,5,1.021472
2.26,4,1.024976
0.74,3,1.02949
2.41,4,1.035488
1.2,4,1.038998
3.47,7,1.048999
5.82,10,1.059998
1.96,4,1.065002
3.37,5,1.074002
2.23,4,1.080512
2.52,6,1.085511
2.36,4,1.090512
2.23,4,1.095512
1.41,4,1.100513
2.36,5,1.105512
2.57,5,1.114516
1.41,3,1.114516
1.04,4,1.119519
1.93,5,1.128027
2.8,5,1.132027
3.19,6,1.138027
2.56,4,1.142027
1.5,3,1.146027
1.9,5,1.150027
4.32,7,1.159027
2.46,5,1.163027
3.27,5,1.172034
0.97,3,1.172034
2.93,6,1.180027
2.98,5,1.185027
3.23,6,1.194027
0.48,3,1.194027
2.27,4,1.198027
3.12,5,1.206028
4.5,8,1.216036
3.19,5,1.220039
3.33,7,1.231544
2.74,5,1.236545
3.15,5,1.242544
2.62,6,1.251544
3.76,8,1.260545
1.53,3,1.261545
1.33,3,1.265545
1.16,3,1.269545
2.4,6,1.275545
4.23,6,1.283544
0.8,3,1.287544
4.08,7,1.291544
1.13,3,1.295544
2.45,4,1.300544
1.18,3,1.305544
2.37,5,1.310544
4.58,10,1.32255
1.63,5,1.326054
2.34,4,1.330059
0.93,3,1.334059
4.42,7,1.338059
5.37,8,1.347059
1.2,5,1.355059
4.72,8,1.36306
4.32,8,1.373059
3.45,5,1.377059
1.47,5,1.381059
2.24,4,1.386059
1.96,6,1.393059
2.75,5,1.398059
3.18,5,1.404058
3.18,6,1.413069
1.52,4,1.417068
4.98,8,1.425068
5.08,8,1.433577
1.83,4,1.437577
3.85,6,1.442577
2.23,5,1.446577
2.4,4,1.450577
1.49,4,1.454577
6.34,9,1.466577
1.39,4,1.470577
4.59,8,1.478577
1.16,5,1.483577
0.59,3,1.487577
2.45,6,1.491578
6.48,11,1.505578
6.76,10,1.515582
4.55,7,1.523582
3.99,6,1.531092
1.06,3,1.532092
2.42,4,1.536092
1.66,5,1.544093
2.58,5,1.548092
2.88,6,1.553092
2.94,5,1.560092
4.61,8,1.568092
3.4,6,1.573092
5.8,9,1.581093
5.5,9,1.593092
5.88,9,1.602092
6.33,10,1.611093
2.51,5,1.619098
2.41,5,1.623098
6.68,9,1.632607
3.13,6,1.640607
2.88,5,1.644607
0.85,4,1.648607
2.68,5,1.652607
5.64,10,1.665607
3.81,7,1.670607
6.2,13,1.686608
3.17,7,1.690607
2.55,5,1.699608
3.41,6,1.704607
7.29,11,1.716612
3.66,5,1.721611
3.13,5,1.726116
1.03,3,1.730121
0.54,3,1.733122
4.67,7,1.741122
3.2,6,1.746122
3.66,6,1.754256
1.27,3,1.754256
6.05,8,1.763256
5.18,8,1.771256
3.0,5,1.779257
2.04,6,1.783257
2.56,5,1.78826
2.15,4,1.791261
3.59,7,1.800772
2.94,5,1.805771
2.23,4,1.809772
0.49,3,1.813775
3.55,6,1.821776
2.65,7,1.82628
4.25,6,1.834285
1.02,3,1.838285
3.51,5,1.842285
1.04,4,1.846285
4.42,7,1.854285
1.4,4,1.858285
2.29,5,1.862285
2.39,5,1.866285
4.88,7,1.874285
3.75,7,1.882285
1.44,5,1.886285
2.78,5,1.891285
0.89,3,1.895285
2.83,4,1.899285
2.83,5,1.903285
1.4,4,1.907285
2.07,5,1.912289
5.15,8,1.92029
1.99,5,1.927799
