#{"t_start": 1774926468.4136105, "env_id": "None"}
r,l,t
1.35,5,0.01092
2.69,6,0.012393
3.04,6,0.014055
2.51,7,0.015576
1.72,5,0.017094
0.92,3,0.017812
1.89,4,0.018837
2.3,5,0.020033
1.36,4,0.021244
1.08,3,0.022213
3.3,7,0.023939
2.04,5,0.025157
2.25,5,0.026719
1.6,4,0.02773
0.67,3,0.028388
1.43,3,0.029271
3.87,7,0.031195
2.88,5,0.03245
0.68,3,0.033296
3.84,7,0.035157
2.92,5,0.036682
0.48,3,0.04491
1.31,4,0.054322
2.91,5,0.06258
2.04,4,0.070949
0.26,3,0.078446
1.71,5,0.086526
0.77,3,0.093669
2.35,7,0.102432
2.23,5,0.117588
1.34,5,0.126961
2.7,7,0.143995
1.74,5,0.152369
0.86,3,0.159962
2.16,5,0.16834
2.53,5,0.177223
0.79,4,0.188388
2.46,6,0.205283
2.13,4,0.212589
1.49,3,0.213734
1.84,4,0.222259
0.45,3,0.23036
2.41,5,0.238934
1.19,4,0.245272
2.25,6,0.257355
0.73,3,0.263666
0.92,3,0.264453
0.73,4,0.270906
1.6,4,0.277058
1.74,5,0.289573
0.51,3,0.290449
1.98,4,0.296725
2.17,4,0.302847
2.34,4,0.308993
1.15,3,0.324349
2.39,5,0.336886
1.4,4,0.346568
0.72,3,0.360183
1.41,4,0.42248
1.05,4,0.431275
2.97,6,0.448675
1.32,3,0.449741
1.59,4,0.458451
2.98,5,0.475312
1.22,4,0.483165
1.94,5,0.4923
2.5,6,0.502358
1.6,4,0.510026
1.33,3,0.516933
2.26,5,0.524376
2.97,6,0.538328
1.96,5,0.545356
1.53,5,0.553017
2.35,5,0.566126
2.32,5,0.574284
0.74,5,0.581144
2.55,6,0.596046
0.79,3,0.597055
1.2,4,0.605474
0.56,3,0.612346
1.45,4,0.619854
0.93,3,0.627372
2.29,5,0.635616
0.68,3,0.642046
0.75,4,0.648334
1.66,4,0.657313
0.94,3,0.663977
0.68,3,0.664954
1.92,4,0.737954
1.93,4,0.759087
1.28,3,0.76638
1.66,4,0.77356
3.36,5,0.781281
1.02,3,0.788548
0.57,3,0.795041
3.24,6,0.803356
2.26,6,0.818112
2.67,5,0.826951
2.0,4,0.834912
3.02,6,0.849419
1.87,5,0.858171
1.42,4,0.86489
0.08,3,0.871893
2.0,4,0.880629
2.27,5,0.888746
1.59,4,0.896481
0.88,4,0.904433
2.05,5,0.912748
0.96,4,0.920448
0.84,3,0.927519
2.03,5,0.936265
1.61,5,0.942949
2.21,5,0.954897
1.43,3,0.955559
1.05,3,0.961761
1.0,3,0.96835
2.13,5,0.977377
1.63,3,0.984534
1.33,3,0.990672
0.43,3,0.991342
0.51,3,0.996842
1.79,5,1.00468
1.71,4,1.010247
1.2,3,1.015138
1.08,4,1.020774
2.1,5,1.026657
1.43,4,1.032132
2.33,5,1.045717
1.71,4,1.052936
2.0,5,1.061155
1.67,5,1.06862
1.5,6,1.080936
2.66,5,1.089066
1.66,4,1.095894
1.96,4,1.10283
2.53,5,1.110345
3.05,5,1.117675
1.31,6,1.129961
1.7,5,1.137512
1.18,4,1.143233
2.67,6,1.155669
1.04,4,1.160802
0.96,3,1.161975
1.44,4,1.16861
1.06,4,1.175931
2.61,6,1.188571
1.48,3,1.195664
3.09,6,1.2036
1.34,6,1.216806
2.79,6,1.226043
0.99,4,1.233258
2.98,6,1.246304
1.09,5,1.254161
1.06,4,1.261014
0.6,3,1.267489
2.38,4,1.274692
1.05,4,1.280448
4.47,7,1.290262
0.98,4,1.295794
2.8,4,1.302197
1.35,5,1.31901
3.37,7,1.327354
0.66,4,1.333528
1.61,4,1.34011
2.03,5,1.350887
0.95,3,1.351585
1.48,5,1.363364
2.1,5,1.370754
1.94,5,1.377544
1.93,5,1.384499
4.36,7,1.39901
1.62,4,1.405571
2.59,4,1.412918
3.51,7,1.423635
1.17,3,1.428564
2.46,5,1.435174
1.86,5,1.44189
1.26,5,1.448197
1.55,4,1.456524
3.09,7,1.468754
2.12,5,1.476538
1.85,4,1.48354
1.86,5,1.493564
0.9,4,1.499475
1.99,4,1.506869
2.53,5,1.517229
0.89,4,1.525111
0.67,3,1.531519
2.11,4,1.538759
2.8,6,1.545426
2.42,5,1.554046
2.29,5,1.567642
2.01,6,1.575808
0.47,3,1.582405
1.51,4,1.590611
2.63,4,1.600332
1.29,3,1.607344
1.66,4,1.615289
1.94,4,1.622838
2.43,4,1.631815
2.01,4,1.639074
1.62,4,1.646261
4.3,7,1.657397
1.46,5,1.669921
2.75,4,1.678132
2.88,6,1.685875
1.4,4,1.691796
1.33,3,1.698873
0.77,3,1.704868
0.98,4,1.724012
1.18,4,1.730902
0.81,4,1.737773
2.4,6,1.744928
0.87,4,1.75181
1.88,4,1.758154
1.85,4,1.765144
1.29,4,1.774102
3.17,6,1.789343
2.9,6,1.798218
2.17,6,1.81205
1.87,5,1.820605
3.91,6,1.830175
0.62,3,1.836971
2.06,5,1.845452
1.49,3,1.852687
1.34,4,1.860605
2.93,5,1.868745
1.98,4,1.87577
3.35,6,1.889516
1.84,4,1.897451
0.75,3,1.903208
1.91,4,1.908804
1.52,3,1.909842
2.5,6,1.92408
3.39,5,1.930178
0.9,4,1.936186
3.04,6,1.950121
3.17,6,1.95984
4.26,8,1.97593
2.96,6,1.988516
2.47,5,1.997098
3.79,6,2.004842
3.33,7,2.021829
2.09,4,2.03033
2.28,5,2.040826
3.84,7,2.055537
3.4,6,2.071177
2.37,4,2.079339
1.3,4,2.086667
0.97,3,2.087543
2.76,5,2.100121
3.54,8,2.111944
2.67,5,2.12043
3.26,6,2.128002
1.0,3,2.134887
1.77,4,2.141924
0.85,4,2.148217
0.57,4,2.155771
1.64,5,2.162138
1.8,4,2.169514
1.14,4,2.177135
1.57,4,2.184235
3.45,6,2.19809
2.51,5,2.206823
1.69,3,2.214729
1.09,4,2.222356
2.36,6,2.229997
3.55,7,2.243828
2.4,5,2.252323
3.07,6,2.264199
4.49,8,2.277886
0.85,3,2.284334
2.93,6,2.292304
1.97,4,2.299207
3.18,6,2.310721
1.55,4,2.317728
2.56,7,2.325121
0.54,3,2.33084
1.22,4,2.338903
4.26,8,2.3529
3.36,6,2.365555
3.21,5,2.376058
1.19,3,2.383784
2.05,5,2.39145
1.88,5,2.398077
2.48,5,2.405111
1.99,4,2.412283
3.09,6,2.427269
1.69,4,2.434998
2.81,6,2.44287
2.23,5,2.4547
3.61,5,2.461547
1.37,4,2.468916
1.2,3,2.474839
2.19,5,2.482696
4.72,8,2.498488
2.48,5,2.507977
4.17,6,2.523981
1.46,4,2.531108
0.28,3,2.531938
1.55,4,2.538477
1.09,4,2.543924
1.35,4,2.549589
1.5,5,2.56126
1.65,4,2.567994
0.63,3,2.568999
2.58,7,2.583891
2.13,4,2.591829
2.44,6,2.607839
2.64,4,2.615789
2.23,7,2.624442
0.98,3,2.631029
2.51,5,2.639373
2.43,6,2.653641
1.83,5,2.661031
2.15,5,2.668896
3.12,5,2.681289
2.24,6,2.68783
2.23,5,2.695273
3.05,6,2.707917
2.63,4,2.716951
1.08,4,2.726739
3.44,6,2.735195
1.85,5,2.747495
2.51,5,2.75485
2.14,4,2.760839
1.77,4,2.767619
2.13,4,2.773484
4.98,8,2.788308
1.92,4,2.794164
2.98,6,2.801182
1.39,4,2.807602
4.16,7,2.821996
2.51,6,2.833458
1.76,5,2.840801
3.82,7,2.855329
2.41,4,2.86304
3.24,5,2.86939
0.42,2,2.870051
2.77,6,2.883711
2.26,5,2.890564
0.99,3,2.896189
4.25,7,2.909073
2.55,4,2.915652
1.56,4,2.92315
1.35,4,2.929869
1.06,4,2.935387
2.85,6,2.943531
2.48,5,2.950828
2.14,5,2.964205
3.33,6,2.971865
1.78,4,2.979696
2.05,4,2.987902
0.96,3,2.993613
2.48,5,3.001129
2.96,5,3.009732
1.18,4,3.015971
3.24,6,3.031591
2.66,4,3.04122
2.07,5,3.049011
2.22,5,3.057715
0.52,3,3.064705
3.87,7,3.076724
1.4,4,3.083974
3.46,6,3.091805
4.08,6,3.10472
1.17,4,3.111496
2.34,6,3.118845
0.98,3,3.127212
2.16,5,3.135815
2.6,6,3.152086
1.71,4,3.160485
1.12,4,3.168044
5.9,8,3.184853
3.59,7,3.199402
6.1,8,3.216848
1.47,4,3.227326
1.98,6,3.235519
3.22,7,3.249804
3.21,6,3.257792
2.79,6,3.26897
2.92,6,3.276472
2.27,4,3.282255
3.12,6,3.296957
3.73,7,3.315508
3.61,6,3.324866
1.8,5,3.332583
3.05,5,3.34717
3.54,6,3.356995
1.49,4,3.365153
3.42,6,3.380172
2.62,5,3.388258
0.82,3,3.394335
2.63,6,3.402863
4.84,8,3.416928
4.53,7,3.430925
2.13,5,3.436776
3.52,6,3.448211
0.95,4,3.455027
3.48,7,3.465926
1.22,4,3.473191
1.76,4,3.480337
2.59,5,3.492208
5.8,9,3.508636
2.73,6,3.516633
1.72,5,3.5296
2.75,6,3.53876
1.27,4,3.545546
3.84,6,3.559131
4.19,7,3.567513
2.08,4,3.573863
1.37,3,3.579953
1.89,5,3.586959
2.7,5,3.59986
1.32,4,3.606114
3.56,7,3.614249
1.9,4,3.620558
2.07,4,3.626508
2.35,4,3.631117
3.65,7,3.641444
2.78,5,3.647043
1.74,5,3.670587
2.27,6,3.677017
4.97,7,3.691121
2.86,6,3.69877
5.26,8,3.711965
1.0,3,3.717685
3.4,6,3.730817
2.88,6,3.738472
5.18,7,3.751948
3.09,6,3.760065
3.52,7,3.773567
2.89,5,3.780864
5.95,8,3.795392
5.97,8,3.81093
6.31,11,3.833546
5.08,8,3.851445
3.73,6,3.863219
1.51,4,3.869199
1.95,5,3.876012
4.68,7,3.891199
2.36,4,3.898553
2.55,5,3.906106
3.43,5,3.915342
5.01,6,3.934179
4.32,6,3.945391
1.97,4,3.954112
0.83,3,3.960306
3.89,7,3.975054
1.11,3,3.976361
6.51,11,3.997077
2.76,5,4.004902
2.73,5,4.019168
4.46,7,4.027809
1.36,3,4.034846
3.57,6,4.04938
3.22,6,4.058753
3.21,6,4.073067
4.03,6,4.08195
3.34,6,4.097558
4.89,7,4.109642
5.49,10,4.131531
3.59,6,4.139667
3.48,6,4.154579
2.24,4,4.163651
5.39,8,4.180975
2.6,5,4.188395
3.72,7,4.202303
1.49,4,4.208476
2.4,5,4.214931
3.92,7,4.226154
2.09,4,4.232606
2.4,5,4.241801
1.31,4,4.247813
3.39,6,4.261801
2.68,4,4.270154
2.22,5,4.279033
4.67,7,4.293308
0.42,3,4.294271
5.72,8,4.312669
2.85,4,4.318782
2.34,4,4.32416
5.01,7,4.336366
3.76,6,4.34807
4.85,7,4.358236
2.77,5,4.369694
4.27,7,4.378488
3.98,6,4.391704
1.72,4,4.398492
4.05,7,4.410892
6.43,9,4.426079
3.26,6,4.435422
5.86,10,4.46128
3.0,6,4.469738
2.76,5,4.483266
3.67,6,4.492453
1.09,4,4.501091
2.02,4,4.507624
5.47,8,4.525582
1.14,4,4.535036
2.32,5,4.544851
3.19,6,4.561316
6.17,9,4.580548
4.21,6,4.595407
2.83,5,4.603504
2.08,5,4.612118
3.76,6,4.631472
1.79,4,4.64203
2.95,6,4.652849
5.19,8,4.672816
2.63,4,4.682135
2.59,5,4.692724
4.66,7,4.711754
3.33,7,4.7305
3.59,7,4.748759
2.44,4,4.759507
3.96,7,4.772656
0.92,3,4.778778
3.18,6,4.792878
2.45,6,4.801107
3.77,7,4.815198
3.71,7,4.829377
1.5,3,4.830396
2.7,5,4.84659
3.82,6,4.858983
2.91,5,4.870226
3.14,5,4.886274
2.81,6,4.895211
4.6,7,4.914536
0.65,3,4.922574
2.36,5,4.933756
3.27,5,4.946725
5.01,7,4.966418
1.75,3,4.974525
3.86,7,4.98785
4.62,7,5.007126
1.47,4,5.016721
2.56,4,5.026294
3.24,6,5.044698
2.11,5,5.05469
4.9,8,5.0732
1.98,5,5.081627
2.73,5,5.091888
3.64,6,5.10905
0.45,3,5.11741
2.91,5,5.127817
4.37,8,5.147135
3.95,7,5.164942
3.21,6,5.177998
0.81,4,5.187746
3.95,7,5.204044
1.01,4,5.212049
3.33,5,5.221643
2.42,5,5.230456
3.46,6,5.245565
4.02,6,5.25611
5.1,7,5.276773
3.53,5,5.286799
2.02,5,5.301946
4.75,7,5.313964
2.24,5,5.329459
4.21,6,5.340539
3.2,5,5.350246
5.28,8,5.368907
2.23,4,5.378175
3.88,7,5.39551
2.29,4,5.403743
3.17,5,5.412786
4.84,7,5.431093
3.03,6,5.446503
5.05,7,5.457796
3.47,6,5.47418
5.1,7,5.492433
2.22,4,5.501521
4.06,7,5.514104
3.69,7,5.531989
4.35,7,5.551657
4.12,7,5.569342
5.61,9,5.587993
4.62,8,5.606774
2.72,5,5.61805
4.77,8,5.635154
3.85,6,5.653183
2.58,5,5.663259
3.93,6,5.674264
0.58,3,5.6823
2.91,5,5.692731
2.31,5,5.707289
3.71,6,5.717743
3.43,6,5.735005
5.48,8,5.752009
4.86,8,5.769653
4.18,7,5.781048
1.96,5,5.79754
4.2,7,5.810404
3.36,5,5.824439
2.11,6,5.836054
1.36,3,5.84473
3.58,6,5.855377
1.18,4,5.862613
5.38,8,5.882661
5.1,7,5.902508
2.36,4,5.911379
3.36,6,5.927849
4.88,7,5.941223
3.19,6,5.958993
2.79,5,5.969037
3.36,6,5.986102
4.32,7,5.999395
2.99,5,6.014232
4.7,9,6.032839
3.11,6,6.043841
2.26,5,6.060686
4.03,6,6.072654
5.24,8,6.092673
3.18,6,6.125667
6.64,10,6.148949
5.81,8,6.16765
3.21,6,6.183883
2.69,5,6.193871
5.22,9,6.213338
1.69,4,6.220436
3.42,6,6.236139
4.69,7,6.256001
4.22,7,6.274331
4.32,7,6.293265
0.74,3,6.300707
2.2,5,6.310079
6.08,9,6.328925
4.34,7,6.345934
2.88,6,6.353708
3.03,5,6.369777
3.89,8,6.387929
4.17,7,6.399018
5.14,8,6.415862
2.46,5,6.430749
1.73,5,6.440017
2.32,5,6.448262
3.14,6,6.465111
6.31,9,6.484863
2.91,6,6.494049
5.45,8,6.514145
2.48,4,6.522421
1.77,4,6.529953
5.11,8,6.548744
0.24,3,6.557374
2.97,6,6.573038
3.92,6,6.585236
4.5,6,6.602317
5.18,8,6.621121
1.84,4,6.62905
6.6,9,6.648145
3.95,7,6.666817
5.01,7,6.682515
6.39,10,6.710377
3.75,6,6.719187
5.1,7,6.735898
4.85,7,6.752263
4.43,7,6.770455
6.45,9,6.79273
3.39,6,6.804695
4.68,7,6.824469
3.59,6,6.841673
5.89,8,6.86281
3.68,6,6.873556
6.0,8,6.893449
5.63,8,6.913276
5.1,7,6.931609
5.38,8,6.950105
2.49,6,6.961199
3.54,5,6.976651
6.48,9,6.996482
4.09,8,7.017116
2.72,5,7.025372
5.1,7,7.045231
6.08,8,7.067071
5.0,8,7.087032
5.95,8,7.106961
1.84,5,7.118769
4.89,7,7.140301
1.48,4,7.148397
4.45,7,7.167915
2.3,5,7.176881
5.64,8,7.197001
5.76,8,7.219058
4.44,7,7.237207
4.5,7,7.249404
5.42,8,7.27059
5.13,7,7.291656
5.93,8,7.313948
5.18,8,7.334435
4.73,7,7.349103
5.35,8,7.37224
5.6,9,7.391667
6.7,10,7.413395
5.9,10,7.430811
2.72,5,7.440898
0.41,3,7.448176
3.75,6,7.46768
5.78,8,7.487679
5.56,8,7.505181
6.41,9,7.523881
5.64,10,7.544286
1.11,3,7.55257
5.53,8,7.573386
5.66,8,7.593068
3.03,5,7.603944
4.62,7,7.624514
5.5,8,7.644413
5.1,7,7.665198
5.29,8,7.684393
1.77,4,7.693442
4.32,7,7.711632
5.45,8,7.731394
5.52,8,7.752925
4.18,5,7.764804
4.36,6,7.776353
5.47,8,7.796678
2.73,5,7.811652
6.02,8,7.831875
4.2,7,7.843783
4.98,7,7.86485
5.1,7,7.887148
3.28,5,7.899525
3.81,6,7.919899
3.49,6,7.931639
5.7,8,7.951328
5.31,8,7.971876
2.66,4,7.981739
6.6,9,8.001517
5.52,8,8.022
4.38,6,8.039832
2.86,6,8.051087
4.64,7,8.07118
3.32,6,8.091248
5.84,9,8.112202
4.76,7,8.133499
5.08,8,8.152045
5.1,7,8.166783
5.1,7,8.186493
5.5,8,8.205225
4.98,8,8.235713
5.66,8,8.25393
5.91,10,8.280903
3.75,6,8.292079
5.23,9,8.311681
5.98,8,8.331326
4.73,7,8.350666
4.97,7,8.371514
2.73,6,8.382702
4.94,8,8.400884
6.43,11,8.426239
5.77,8,8.441491
4.68,7,8.458431
5.1,7,8.477778
3.91,6,8.488359
3.44,6,8.50313
3.49,5,8.512432
3.07,5,8.52171
3.81,6,8.537064
4.76,7,8.550954
1.68,5,8.565306
5.1,7,8.580341
5.55,8,8.599902
3.72,7,8.616119
4.87,7,8.628999
4.76,7,8.643824
5.47,8,8.662301
5.1,7,8.674945
5.18,7,8.691996
3.01,7,8.708028
5.24,8,8.72447
5.1,7,8.74261
5.1,7,8.756444
4.4,7,8.777523
5.1,7,8.796547
6.37,9,8.812865
5.71,8,8.830114
5.18,7,8.849022
5.76,8,8.869253
5.16,7,8.88999
5.1,7,8.910003
5.1,7,8.942257
5.42,8,8.982386
4.98,7,9.011348
5.24,8,9.03602
5.69,9,9.067087
4.99,7,9.088977
5.1,7,9.114875
5.1,7,9.128888
2.95,5,9.144002
5.1,7,9.158965
3.71,6,9.177404
5.14,8,9.197778
5.1,7,9.21696
2.81,5,9.226848
6.56,9,9.247692
5.28,8,9.271273
4.48,7,9.290733
6.02,9,9.312738
5.1,7,9.337456
3.44,6,9.348596
5.1,7,9.373341
4.4,7,9.397406
5.39,8,9.416513
5.24,8,9.436526
4.84,7,9.455631
5.26,8,9.474663
5.91,8,9.49708
5.24,8,9.520947
4.68,7,9.534859
3.72,7,9.553511
5.91,8,9.574219
5.1,7,9.594264
4.32,7,9.613412
6.03,8,9.632738
5.39,8,9.651883
5.36,8,9.674074
5.1,7,9.687064
6.34,9,9.709893
5.1,7,9.721134
5.1,7,9.739878
4.29,7,9.758795
4.61,7,9.779541
5.1,7,9.793995
4.02,6,9.812099
4.54,7,9.830423
5.54,9,9.852433
3.86,6,9.864751
5.1,7,9.886558
5.34,8,9.90869
5.1,7,9.93087
3.0,6,9.942852
1.93,4,9.951922
5.55,8,9.972186
5.11,8,9.992072
5.1,7,10.010936
6.41,9,10.030319
5.1,7,10.049216
5.79,8,10.068977
5.1,7,10.090358
5.1,7,10.108896
3.32,6,10.119292
5.1,7,10.138253
