#{"t_start": 1774858665.6014392, "env_id": "None"}
r,l,t
2.18,5,0.024376
1.91,5,0.025998
1.64,3,0.026981
0.44,3,0.027884
1.35,5,0.029749
0.87,3,0.030885
2.38,4,0.03208
0.49,3,0.033085
2.13,5,0.034656
0.64,3,0.0356
2.49,5,0.037039
1.68,4,0.038333
2.4,6,0.04021
1.05,4,0.041413
1.15,4,0.042724
0.62,3,0.043653
1.3,5,0.045388
2.83,7,0.047398
2.15,5,0.048994
1.02,4,0.050229
1.33,4,0.051612
1.53,4,0.052864
1.05,4,0.054133
1.02,4,0.05677
1.23,4,0.07138
0.86,3,0.08105
1.76,5,0.090364
0.99,4,0.098191
0.66,3,0.10593
1.43,5,0.11428
2.16,5,0.122428
1.31,4,0.130388
2.22,5,0.141311
1.88,5,0.157312
1.87,5,0.166816
2.41,5,0.176049
1.78,4,0.18543
1.23,5,0.19651
0.87,3,0.204486
0.56,4,0.212291
1.5,3,0.220915
1.04,3,0.228508
1.71,6,0.237172
2.72,5,0.245837
1.41,5,0.260794
0.63,3,0.262988
1.33,3,0.271273
1.48,4,0.279647
1.0,3,0.28785
0.24,3,0.295841
2.53,5,0.303944
1.8,5,0.313636
2.54,6,0.328039
1.86,5,0.337159
2.48,5,0.346125
0.64,3,0.354044
3.16,6,0.362868
2.2,5,0.377081
1.46,4,0.385281
1.94,5,0.395266
1.09,3,0.404522
1.8,5,0.413949
1.3,3,0.42404
0.58,3,0.426754
1.31,4,0.435674
0.77,3,0.445392
1.11,3,0.453376
2.06,3,0.462459
1.64,4,0.473454
1.59,4,0.48209
1.9,5,0.492229
1.37,3,0.501522
1.76,5,0.510201
1.95,4,0.518011
1.84,4,0.526171
1.73,4,0.534929
2.59,6,0.54328
1.1,4,0.552431
1.2,3,0.561104
1.93,4,0.570309
1.85,4,0.579421
1.37,4,0.591348
2.2,4,0.600473
1.21,4,0.609014
1.94,4,0.617731
0.75,3,0.626211
1.0,3,0.635337
0.8,4,0.647486
1.93,4,0.657571
2.63,5,0.668346
1.48,4,0.678577
2.17,5,0.688825
0.89,3,0.697112
0.77,3,0.706589
1.0,3,0.710613
1.33,4,0.719399
1.28,4,0.729265
0.64,3,0.737609
1.0,3,0.747255
0.72,3,0.755948
0.63,3,0.759344
1.1,3,0.767038
1.12,3,0.775967
1.15,3,0.784465
0.93,3,0.787243
0.72,4,0.796785
2.08,4,0.804621
1.75,4,0.814454
1.41,3,0.823523
1.03,4,0.832934
0.61,3,0.842881
0.63,3,0.851324
2.85,5,0.861176
1.96,4,0.870619
1.15,3,0.878171
1.0,3,0.881876
1.34,4,0.890344
1.0,3,0.899682
1.15,3,0.907681
0.75,3,0.915595
1.45,3,0.917157
1.04,3,0.927068
1.07,4,0.937069
1.04,3,0.946211
0.99,3,0.955705
1.0,3,0.958959
1.0,3,0.96878
1.0,3,0.979018
1.01,3,0.988387
1.26,4,0.997682
0.15,2,0.998732
3.03,6,1.014479
0.78,3,1.017304
0.92,3,1.02662
1.0,3,1.036156
1.86,4,1.04519
1.7,4,1.056179
0.71,3,1.065818
1.45,3,1.069206
1.0,3,1.079726
1.34,4,1.090651
1.18,3,1.100202
1.0,3,1.109619
1.73,5,1.119744
1.52,4,1.129058
1.0,3,1.139228
1.0,3,1.142545
1.53,4,1.34322
1.68,4,1.362878
1.0,3,1.373497
1.0,3,1.382468
1.41,4,1.391628
0.83,3,1.401057
1.72,4,1.410984
1.11,3,1.413394
1.03,3,1.422497
2.04,5,1.432118
2.14,4,1.441309
1.32,3,1.451652
1.32,4,1.461707
1.0,3,1.471907
1.0,3,1.481074
1.0,3,1.484528
1.91,4,1.494505
0.34,4,1.502799
1.0,3,1.512296
1.0,3,1.521299
1.14,3,1.529213
0.85,3,1.532571
2.54,5,1.547071
1.0,3,1.550081
1.74,4,1.558204
1.61,4,1.565952
1.0,3,1.574755
1.24,3,1.581609
1.96,4,1.589333
1.0,3,1.599118
0.61,3,1.602063
1.0,3,1.61092
1.0,3,1.619535
1.0,3,1.6282
0.86,3,1.630212
0.84,3,1.638353
1.0,3,1.64728
1.0,3,1.656284
1.0,3,1.659499
1.02,4,1.66806
1.0,3,1.677087
1.35,3,1.686698
1.05,3,1.69568
1.0,3,1.698529
0.68,4,1.706915
1.0,3,1.71526
1.0,3,1.722789
1.15,4,1.730859
1.0,3,1.739333
0.21,3,1.740355
1.28,3,1.74719
1.0,3,1.753627
1.44,4,1.761171
1.94,4,1.769547
1.0,3,1.777653
2.06,4,1.785186
1.0,3,1.787426
0.51,3,1.793996
1.0,3,1.803306
1.0,3,1.811394
1.0,3,1.814229
1.64,4,1.822389
1.28,3,1.830327
1.45,4,1.838082
1.66,4,1.847191
1.0,3,1.854557
1.33,3,1.862258
1.0,3,1.865386
1.98,5,1.881858
1.22,3,1.88518
1.0,3,1.893915
1.0,3,1.902167
1.0,3,1.918846
1.0,3,1.921484
1.0,3,1.929295
1.0,3,1.93755
1.0,3,1.944791
1.7,4,1.95228
0.51,3,1.954668
1.0,3,1.963064
1.0,3,1.9717
1.0,3,1.981087
0.73,3,1.9836
1.59,4,1.991713
0.63,3,2.00019
1.0,3,2.007473
1.0,3,2.01444
1.0,3,2.016764
1.0,3,2.022627
1.0,3,2.028841
1.03,3,2.033855
1.36,4,2.040342
1.06,3,2.042043
1.0,3,2.048255
1.0,3,2.054028
1.0,3,2.059776
1.0,3,2.061711
1.0,3,2.06906
1.0,3,2.076473
1.0,3,2.085231
1.0,3,2.087409
1.0,3,2.095119
1.0,3,2.103196
1.0,3,2.111398
1.0,3,2.114232
1.0,3,2.122665
1.0,3,2.129035
1.0,3,2.136272
1.0,3,2.138369
1.0,3,2.146095
1.0,3,2.152618
1.0,3,2.161428
1.0,3,2.164328
1.94,4,2.173576
1.0,3,2.183141
1.0,3,2.189338
1.0,3,2.196434
1.0,3,2.198681
1.0,3,2.206214
1.0,3,2.212674
1.0,3,2.219046
1.0,3,2.221673
0.86,3,2.228016
1.0,3,2.235595
1.0,3,2.242265
1.0,3,2.245236
1.38,3,2.252346
1.0,4,2.259315
1.0,3,2.266555
1.0,3,2.273889
1.0,3,2.276378
1.0,3,2.284002
1.0,3,2.290546
1.0,3,2.297446
1.0,3,2.299881
1.0,3,2.30865
1.0,3,2.31717
1.0,3,2.32402
1.0,3,2.326498
1.0,3,2.333378
1.0,3,2.340699
1.78,4,2.348376
1.0,3,2.35638
1.0,3,2.358904
1.0,3,2.364984
1.0,3,2.371751
1.61,4,2.380641
1.0,3,2.389202
1.0,3,2.391961
1.0,3,2.398496
1.0,3,2.405486
1.0,3,2.412219
1.0,3,2.414446
1.0,3,2.421697
1.0,3,2.428726
1.0,3,2.435775
1.0,3,2.43804
1.0,3,2.445759
1.0,3,2.452587
1.0,3,2.459187
1.0,3,2.462358
1.0,3,2.470993
1.0,3,2.479428
1.0,3,2.486518
1.0,3,2.488927
1.0,3,2.497139
1.0,3,2.505276
1.0,3,2.512464
1.0,3,2.514906
1.0,3,2.522503
1.0,3,2.530594
1.0,3,2.538736
1.0,3,2.541881
1.4,3,2.549759
1.0,3,2.55825
1.0,3,2.566599
1.0,3,2.569464
1.0,3,2.578145
1.0,3,2.58769
1.0,3,2.596784
1.0,3,2.599781
0.67,3,2.608327
1.0,3,2.617378
1.0,3,2.625695
1.0,3,2.628625
0.73,3,2.636918
0.86,3,2.64557
1.0,3,2.653735
1.0,3,2.656826
1.0,3,2.665446
1.0,3,2.674163
1.0,3,2.683094
1.0,3,2.686216
1.0,3,2.695099
1.0,3,2.703003
1.0,3,2.711246
1.0,3,2.713879
1.0,3,2.721056
1.0,3,2.72842
1.0,3,2.735839
1.0,3,2.738375
1.0,3,2.744728
1.0,3,2.751682
1.0,3,2.758708
1.0,3,2.761104
1.0,3,2.767894
1.0,3,2.775346
1.0,3,2.78381
1.0,3,2.786267
1.0,3,2.794784
1.0,3,2.803445
1.0,3,2.810887
1.0,3,2.813435
1.0,3,2.819751
1.0,3,2.826427
1.0,3,2.834253
1.0,3,2.837469
1.0,3,2.845916
1.0,3,2.853906
1.0,3,2.862031
1.0,3,2.864996
1.0,3,2.873596
1.0,3,2.881984
1.0,3,2.89079
1.0,3,2.893887
1.0,3,2.902987
1.0,3,2.911189
1.0,3,2.919438
1.0,3,2.922476
1.0,3,2.931352
1.0,3,2.940218
1.0,3,2.948612
1.0,3,2.951998
1.0,3,2.961106
1.0,3,2.969759
1.0,3,2.978987
1.0,3,2.982541
1.0,3,2.992858
1.0,3,3.001709
1.0,3,3.010716
1.0,3,3.014055
1.0,3,3.022888
1.0,3,3.032657
0.92,3,3.041322
1.0,3,3.044759
1.0,3,3.05459
1.0,3,3.063784
1.0,3,3.072541
1.0,3,3.075906
1.0,3,3.085222
1.0,3,3.094352
1.0,3,3.103501
1.0,3,3.106517
0.98,3,3.115347
1.0,3,3.123775
1.0,3,3.131745
1.0,3,3.135162
1.0,3,3.143773
1.0,3,3.152448
1.0,3,3.160704
1.0,3,3.16334
1.0,3,3.173051
1.0,3,3.181149
1.0,3,3.189242
0.83,3,3.192317
1.0,3,3.202617
1.23,3,3.210879
1.0,3,3.21986
1.0,3,3.223531
1.0,3,3.231931
1.0,3,3.240607
1.51,4,3.247128
1.0,3,3.254453
1.0,3,3.257363
1.0,3,3.264148
1.0,3,3.270764
1.0,3,3.276617
1.0,3,3.278919
1.0,3,3.286023
1.0,3,3.294385
1.0,3,3.302428
1.0,3,3.304531
1.0,3,3.310863
1.0,3,3.317474
1.0,3,3.324051
1.0,3,3.32653
1.0,3,3.334872
1.0,3,3.34498
1.0,3,3.353891
1.0,3,3.357353
1.0,3,3.366131
1.0,3,3.374191
1.0,3,3.381415
1.0,3,3.384104
1.0,3,3.392466
1.0,3,3.399116
1.0,3,3.405972
1.0,3,3.409248
1.0,3,3.417906
1.0,3,3.426271
1.0,3,3.434605
1.0,3,3.437685
1.0,3,3.445229
0.65,3,3.453106
1.0,3,3.461404
1.0,3,3.464993
1.0,3,3.474151
1.0,3,3.482725
1.0,3,3.489605
1.0,3,3.491925
1.0,3,3.500409
1.0,3,3.508535
1.0,3,3.515144
1.0,3,3.517688
1.0,3,3.524812
1.0,3,3.532633
1.0,3,3.542724
1.0,3,3.546624
1.0,3,3.55607
1.0,3,3.564831
1.0,3,3.571324
1.0,3,3.573534
1.0,3,3.580405
1.0,3,3.58904
1.0,3,3.596365
1.0,3,3.599519
1.0,3,3.606289
1.0,3,3.611887
1.0,3,3.617594
1.0,3,3.619651
1.28,5,3.632943
1.91,6,3.642903
2.21,6,3.654699
1.28,5,3.662132
1.28,5,3.669372
1.28,5,3.677879
1.28,5,3.69336
1.28,5,3.70254
1.28,5,3.712399
1.28,5,3.722558
1.28,5,3.73475
1.58,5,3.743428
1.28,5,3.752449
1.49,6,3.765941
1.28,5,3.773153
1.28,5,3.780427
1.62,5,3.787983
1.28,5,3.804446
1.28,5,3.814779
1.28,5,3.825021
1.89,7,3.842618
1.4,6,3.852226
1.4,6,3.866268
1.4,6,3.873997
1.4,6,3.887423
1.4,6,3.896827
1.4,6,3.910591
1.4,6,3.919414
1.4,6,3.934746
1.4,6,3.946358
2.02,7,3.963052
0.61,3,3.968543
1.0,3,3.974737
1.0,3,3.976926
1.0,3,3.983037
1.0,3,3.989339
0.68,3,3.996855
0.73,3,3.99859
0.5,3,4.005439
1.0,3,4.012466
1.0,3,4.018794
1.0,3,4.021152
1.0,3,4.028328
1.0,3,4.035562
1.0,3,4.043301
1.0,3,4.045695
1.0,3,4.052486
1.0,3,4.060609
1.0,3,4.067018
1.0,3,4.069224
1.0,3,4.076926
1.0,3,4.085696
1.0,3,4.093353
1.0,3,4.096823
1.0,3,4.105735
0.57,3,4.112946
1.0,3,4.12103
1.0,3,4.124134
1.0,3,4.132627
1.0,3,4.13968
1.0,3,4.147293
1.0,3,4.150398
1.0,3,4.159604
1.0,3,4.168128
1.0,3,4.176404
0.64,3,4.178777
1.0,3,4.186394
1.0,3,4.192517
1.0,3,4.200666
1.0,3,4.203909
1.56,5,4.219196
1.56,5,4.227078
1.56,5,4.235076
1.56,5,4.24351
1.56,5,4.257748
1.56,5,4.267041
1.95,5,4.2758
1.56,5,4.284184
1.56,5,4.299204
1.56,5,4.309565
1.28,5,4.317544
2.13,6,4.332583
2.22,6,4.343081
1.56,5,4.351768
1.56,5,4.364602
1.56,5,4.373596
1.56,5,4.382892
1.56,5,4.393235
1.56,5,4.41021
1.82,5,4.420227
1.56,5,4.430223
1.56,5,4.438749
1.56,5,4.455167
1.56,5,4.594696
1.56,5,4.611359
1.56,5,4.622598
1.56,5,4.638382
1.56,5,4.654031
2.49,6,4.673316
1.56,5,4.691981
1.56,5,4.708457
1.56,5,4.728471
1.56,5,4.783662
1.17,4,4.791519
1.56,5,4.806786
1.56,5,4.8176
1.56,5,4.827174
1.56,5,4.834552
1.56,5,4.848085
1.56,5,4.855162
1.72,4,4.862181
1.21,5,4.869793
