#{"t_start": 1774940235.7873044, "env_id": "None"}
r,l,t
1.45,4,0.022131
2.35,5,0.04729
3.06,6,0.061459
2.94,6,0.094878
2.15,6,0.13104
2.47,5,0.140448
2.41,6,0.151519
2.82,6,0.162575
1.16,4,0.169667
2.76,6,0.180115
0.65,4,0.18644
3.11,7,0.197561
1.21,4,0.202343
0.94,3,0.207535
1.93,4,0.226725
2.11,6,0.244623
1.53,3,0.262328
1.91,5,0.278407
1.48,4,0.313705
1.89,4,0.324707
1.89,4,0.332165
0.66,3,0.337717
2.34,5,0.34784
2.31,5,0.358174
2.88,7,0.374499
3.26,5,0.383877
2.88,6,0.395766
1.89,4,0.403631
3.38,5,0.412839
2.04,4,0.420514
1.34,5,0.430361
3.06,8,0.44576
1.13,3,0.451308
4.2,8,0.466632
1.31,4,0.474487
2.14,5,0.484818
2.94,7,0.501781
2.12,6,0.514324
0.8,4,0.521315
1.06,3,0.527087
1.22,3,0.532338
1.57,5,0.541704
0.82,3,0.547632
2.18,6,0.560255
0.83,4,0.569959
2.37,5,0.580868
1.31,4,0.58894
1.88,5,0.59849
1.54,4,0.605825
2.25,6,0.61741
1.45,4,0.625617
1.56,3,0.63128
2.2,6,0.642673
1.43,5,0.652469
1.7,4,0.659693
1.63,5,0.670435
2.55,5,0.680764
0.6,3,0.686818
0.97,5,0.697468
0.8,4,0.706622
1.57,4,0.714213
1.59,4,0.721819
0.87,3,0.727839
0.95,4,0.735413
2.37,4,0.742834
0.95,4,0.750572
0.72,3,0.756489
1.24,3,0.762263
3.3,6,0.773454
1.51,6,0.784852
2.03,4,0.792869
2.26,4,0.800628
0.48,3,0.806893
1.89,4,0.814667
3.62,7,0.827335
1.49,4,0.834671
1.8,5,0.843249
2.29,5,0.851511
1.05,3,0.857198
2.72,8,0.870855
1.41,4,0.877936
1.29,4,0.884833
1.46,3,0.890517
0.83,4,0.898174
2.79,6,0.909225
2.05,5,0.917461
2.44,4,0.92504
1.11,3,0.930206
1.85,5,0.938373
1.35,5,0.947469
0.44,3,0.953067
3.83,6,0.965021
1.6,4,0.973222
3.27,6,0.984385
3.12,7,0.99818
4.58,8,1.014641
1.99,5,1.02436
1.47,3,1.030019
2.22,5,1.039041
1.45,4,1.045127
2.48,5,1.053022
3.0,5,1.06215
1.08,4,1.071464
1.8,4,1.07994
1.97,4,1.087962
4.15,8,1.102478
1.5,4,1.109598
0.46,3,1.113797
0.43,3,1.118994
2.57,5,1.877728
2.94,6,1.889043
1.67,5,1.89814
0.99,4,1.905794
2.71,6,1.917912
1.3,5,1.927304
0.98,3,1.933463
2.2,5,1.942693
3.82,6,1.953618
0.68,4,1.961294
1.72,5,1.970879
3.56,6,1.983239
1.39,4,1.990617
1.26,5,2.000823
1.24,3,2.006912
1.2,5,2.01577
0.83,4,2.022336
