#{"t_start": 1774854117.0413752, "env_id": "None"}
r,l,t
0.97,4,0.00936
2.08,6,0.011056
1.21,3,0.011865
3.11,7,0.013394
1.74,4,0.014594
2.03,4,0.015572
3.24,6,0.016997
1.59,5,0.018199
1.6,5,0.01949
0.69,3,0.0203
5.53,10,0.022757
0.69,3,0.023555
1.67,5,0.024974
2.11,6,0.026403
1.74,6,0.027838
1.19,5,0.02906
1.53,4,0.030319
0.98,4,0.031345
1.4,5,0.032519
1.32,4,0.033626
0.99,3,0.034834
0.67,3,0.042392
1.85,5,0.052136
2.51,6,0.060571
2.03,5,0.075349
1.6,5,0.083785
2.84,6,0.093166
1.49,3,0.100798
1.36,3,0.108622
1.69,5,0.116971
1.56,4,0.125095
0.53,3,0.132405
2.17,4,0.140648
0.85,4,0.149413
0.84,3,0.157201
2.31,6,0.165918
1.37,4,0.174167
1.79,4,0.182229
3.1,5,0.191182
1.07,3,0.198987
1.06,4,0.208364
1.93,6,0.222904
1.93,5,0.230878
1.55,3,0.236411
1.67,5,0.243604
1.92,4,0.250687
2.37,5,0.256659
1.19,4,0.263299
1.61,5,0.26908
1.98,6,0.281494
1.79,5,0.290166
1.27,5,0.297039
2.66,7,0.309332
3.91,6,0.32171
2.01,5,0.328133
2.63,6,0.334724
0.81,3,0.341155
3.13,7,0.353509
2.23,5,0.360867
1.06,4,0.368246
1.41,5,0.37727
1.05,4,0.38304
2.63,4,0.391251
2.61,5,0.403785
2.44,5,0.412382
2.67,4,0.418237
2.06,4,0.424427
2.44,3,0.430794
1.48,5,0.43716
1.46,3,0.443285
1.78,5,0.451683
1.11,3,0.456917
3.75,6,0.465145
1.75,3,0.472196
0.44,3,0.478567
2.83,5,0.485648
2.37,5,0.49636
0.83,4,0.503758
1.77,5,0.511474
1.86,4,0.518792
1.88,5,0.531759
3.03,5,0.538703
2.13,4,0.546089
2.31,5,0.554891
1.12,4,0.561967
1.96,4,0.569732
1.37,5,0.576407
0.69,4,0.583292
3.23,6,0.596761
1.56,6,0.604729
1.31,6,0.618754
1.46,4,0.62723
1.47,4,0.635506
1.46,6,0.643711
2.53,6,0.661695
1.84,6,0.669138
1.16,4,0.675888
0.98,3,0.683587
2.57,5,0.691581
2.49,5,0.704191
0.63,5,0.713081
3.41,6,0.722334
0.85,4,0.730346
