DateTime,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2023-01-01 00:00:00,0.0,,,919.0,1225.0,,,,,,,0.0,,,485.0,161.0,,1.0,69.0,1893.0,807.0
2023-01-01 00:15:00,0.0,,,921.0,1235.0,,,,,,,0.0,,,485.0,139.0,,1.0,70.0,1367.0,741.0
2023-01-01 00:30:00,0.0,,,922.0,1249.0,,,,,,,0.0,,,485.0,139.0,,1.0,69.0,1052.0,686.0
2023-01-01 00:45:00,0.0,,,966.0,1254.0,,,,,,,0.0,,,485.0,140.0,,1.0,68.0,1090.0,682.0
2023-01-01 01:00:00,0.0,,,999.0,1258.0,,,,,,,0.0,,,485.0,137.0,,1.0,68.0,1082.0,760.0
2023-01-01 01:15:00,0.0,,,993.0,1239.0,,,,,,,0.0,,,485.0,157.0,,1.0,69.0,1088.0,769.0
2023-01-01 01:30:00,0.0,,,994.0,1235.0,,,,,,,0.0,,,484.0,161.0,,1.0,70.0,1075.0,757.0
2023-01-01 01:45:00,0.0,,,999.0,1226.0,,,,,,,0.0,,,485.0,139.0,,1.0,69.0,1060.0,727.0
2023-01-01 02:00:00,0.0,,,991.0,1228.0,,,,,,,0.0,,,485.0,139.0,,1.0,69.0,1055.0,760.0
2023-01-01 02:15:00,0.0,,,968.0,1244.0,,,,,,,0.0,,,484.0,159.0,,1.0,67.0,1067.0,766.0
2023-01-01 02:30:00,0.0,,,953.0,1245.0,,,,,,,0.0,,,485.0,144.0,,1.0,67.0,1069.0,728.0
2023-01-01 02:45:00,0.0,,,952.0,1243.0,,,,,,,0.0,,,484.0,139.0,,1.0,68.0,1081.0,703.0
2023-01-01 03:00:00,0.0,,,950.0,1238.0,,,,,,,0.0,,,485.0,139.0,,1.0,68.0,1093.0,736.0
2023-01-01 03:15:00,0.0,,,962.0,1239.0,,,,,,,0.0,,,484.0,138.0,,1.0,68.0,1035.0,700.0
2023-01-01 03:30:00,0.0,,,972.0,1252.0,,,,,,,0.0,,,484.0,146.0,,1.0,69.0,1056.0,702.0
2023-01-01 03:45:00,0.0,,,980.0,1254.0,,,,,,,0.0,,,484.0,159.0,,1.0,69.0,1052.0,697.0
2023-01-01 04:00:00,0.0,,,910.0,1259.0,,,,,,,0.0,,,485.0,159.0,,1.0,68.0,1063.0,733.0
2023-01-01 04:15:00,0.0,,,892.0,1267.0,,,,,,,0.0,,,484.0,160.0,,1.0,68.0,1099.0,701.0
2023-01-01 04:30:00,0.0,,,887.0,1270.0,,,,,,,0.0,,,484.0,161.0,,1.0,68.0,1111.0,701.0
2023-01-01 04:45:00,0.0,,,911.0,1261.0,,,,,,,0.0,,,485.0,161.0,,1.0,69.0,1115.0,693.0
2023-01-01 05:00:00,0.0,,,901.0,1263.0,,,,,,,0.0,,,484.0,159.0,,1.0,70.0,1107.0,730.0
2023-01-01 05:15:00,0.0,,,924.0,1272.0,,,,,,,0.0,,,484.0,160.0,,1.0,69.0,1123.0,701.0
2023-01-01 05:30:00,0.0,,,918.0,1275.0,,,,,,,0.0,,,484.0,160.0,,1.0,71.0,1079.0,695.0
2023-01-01 05:45:00,0.0,,,903.0,1262.0,,,,,,,0.0,,,484.0,160.0,,1.0,69.0,1111.0,692.0
2023-01-01 06:00:00,0.0,,,900.0,1255.0,,,,,,,0.0,,,485.0,160.0,,1.0,69.0,1134.0,729.0
2023-01-01 06:15:00,0.0,,,895.0,1265.0,,,,,,,0.0,,,484.0,160.0,,1.0,69.0,1155.0,763.0
2023-01-01 06:30:00,0.0,,,893.0,1277.0,,,,,,,0.0,,,484.0,160.0,,1.0,69.0,1153.0,775.0
2023-01-01 06:45:00,0.0,,,894.0,1276.0,,,,,,,0.0,,,485.0,160.0,,1.0,69.0,1157.0,770.0
2023-01-01 07:00:00,0.0,,,907.0,1272.0,,,,,,,0.0,,,485.0,160.0,,1.0,69.0,1434.0,786.0
2023-01-01 07:15:00,0.0,,,908.0,1294.0,,,,,,,0.0,,,485.0,160.0,,1.0,70.0,1622.0,727.0
2023-01-01 07:30:00,0.0,,,907.0,1303.0,,,,,,,0.0,,,485.0,160.0,,1.0,70.0,1653.0,716.0
2023-01-01 07:45:00,0.0,,,908.0,1290.0,,,,,,,0.0,,,485.0,160.0,,1.0,70.0,1692.0,750.0
2023-01-01 08:00:00,0.0,,,926.0,1291.0,,,,,,,0.0,,,485.0,160.0,,1.0,70.0,1719.0,762.0
2023-01-01 08:15:00,0.0,,,934.0,1288.0,,,,,,,0.0,,,485.0,291.0,,1.0,70.0,1955.0,831.0
2023-01-01 08:30:00,0.0,,,951.0,1287.0,,,,,,,0.0,,,485.0,292.0,,1.0,70.0,1916.0,859.0
2023-01-01 08:45:00,0.0,,,963.0,1290.0,,,,,,,0.0,,,485.0,292.0,,1.0,68.0,1840.0,865.0
2023-01-01 09:00:00,0.0,,,955.0,1287.0,,,,,,,0.0,,,485.0,294.0,,1.0,68.0,1851.0,891.0
2023-01-01 09:15:00,0.0,,,984.0,1295.0,,,,,,,0.0,,,485.0,294.0,,1.0,67.0,2051.0,858.0
2023-01-01 09:30:00,0.0,,,990.0,1282.0,,,,,,,0.0,,,485.0,293.0,,1.0,66.0,2073.0,856.0
2023-01-01 09:45:00,0.0,,,993.0,1254.0,,,,,,,0.0,,,485.0,269.0,,3.0,68.0,2064.0,866.0
2023-01-01 10:00:00,0.0,,,997.0,1225.0,,,,,,,0.0,,,485.0,294.0,,7.0,69.0,1960.0,887.0
2023-01-01 10:15:00,0.0,,,1030.0,1210.0,,,,,,,0.0,,,485.0,298.0,,12.0,68.0,1780.0,838.0
2023-01-01 10:30:00,0.0,,,1015.0,1211.0,,,,,,,0.0,,,485.0,294.0,,16.0,68.0,1838.0,841.0
2023-01-01 10:45:00,0.0,,,1014.0,1214.0,,,,,,,0.0,,,485.0,295.0,,28.0,68.0,1812.0,836.0
2023-01-01 11:00:00,0.0,,,1027.0,1215.0,,,,,,,0.0,,,485.0,296.0,,32.0,70.0,1789.0,872.0
2023-01-01 11:15:00,0.0,,,1028.0,1214.0,,,,,,,0.0,,,485.0,297.0,,35.0,69.0,1849.0,823.0
2023-01-01 11:30:00,0.0,,,1013.0,1215.0,,,,,,,0.0,,,485.0,299.0,,39.0,70.0,1845.0,775.0
2023-01-01 11:45:00,0.0,,,1016.0,1216.0,,,,,,,0.0,,,485.0,298.0,,41.0,70.0,1830.0,762.0
2023-01-01 12:00:00,0.0,,,1023.0,1214.0,,,,,,,0.0,,,486.0,297.0,,50.0,72.0,1832.0,834.0
2023-01-01 12:15:00,0.0,,,1021.0,1216.0,,,,,,,0.0,,,485.0,296.0,,53.0,70.0,1862.0,844.0
2023-01-01 12:30:00,0.0,,,1002.0,1213.0,,,,,,,0.0,,,485.0,296.0,,42.0,71.0,1887.0,851.0
2023-01-01 12:45:00,0.0,,,991.0,1211.0,,,,,,,0.0,,,485.0,297.0,,44.0,71.0,1827.0,855.0
2023-01-01 13:00:00,0.0,,,1022.0,1213.0,,,,,,,0.0,,,485.0,296.0,,52.0,70.0,1768.0,863.0
2023-01-01 13:15:00,0.0,,,1040.0,1212.0,,,,,,,0.0,,,485.0,161.0,,55.0,71.0,1732.0,611.0
2023-01-01 13:30:00,0.0,,,1116.0,1214.0,,,,,,,0.0,,,485.0,161.0,,36.0,71.0,1656.0,615.0
2023-01-01 13:45:00,0.0,,,1149.0,1216.0,,,,,,,0.0,,,485.0,162.0,,31.0,69.0,1644.0,588.0
2023-01-01 14:00:00,0.0,,,1102.0,1215.0,,,,,,,0.0,,,485.0,162.0,,22.0,69.0,1657.0,634.0
2023-01-01 14:15:00,0.0,,,1101.0,1211.0,,,,,,,0.0,,,485.0,298.0,,11.0,71.0,1644.0,749.0
2023-01-01 14:30:00,0.0,,,1120.0,1212.0,,,,,,,0.0,,,485.0,288.0,,10.0,72.0,1692.0,758.0
2023-01-01 14:45:00,0.0,,,1160.0,1211.0,,,,,,,0.0,,,485.0,281.0,,11.0,71.0,1751.0,748.0
2023-01-01 15:00:00,0.0,,,1151.0,1215.0,,,,,,,0.0,,,484.0,296.0,,15.0,71.0,1816.0,770.0
2023-01-01 15:15:00,0.0,,,1140.0,1224.0,,,,,,,0.0,,,484.0,294.0,,15.0,70.0,1703.0,789.0
2023-01-01 15:30:00,0.0,,,1116.0,1229.0,,,,,,,0.0,,,484.0,297.0,,12.0,70.0,1596.0,764.0
2023-01-01 15:45:00,0.0,,,1131.0,1242.0,,,,,,,0.0,,,485.0,292.0,,8.0,67.0,1509.0,775.0
2023-01-01 16:00:00,0.0,,,1166.0,1226.0,,,,,,,0.0,,,484.0,270.0,,4.0,67.0,1449.0,726.0
2023-01-01 16:15:00,0.0,,,1134.0,1230.0,,,,,,,0.0,,,484.0,259.0,,3.0,69.0,1261.0,640.0
2023-01-01 16:30:00,0.0,,,1156.0,1230.0,,,,,,,0.0,,,484.0,262.0,,1.0,69.0,1259.0,653.0
2023-01-01 16:45:00,0.0,,,1176.0,1232.0,,,,,,,0.0,,,484.0,245.0,,1.0,69.0,1242.0,584.0
2023-01-01 17:00:00,0.0,,,1312.0,1281.0,,,,,,,0.0,,,485.0,252.0,,1.0,69.0,1187.0,537.0
2023-01-01 17:15:00,0.0,,,1196.0,1366.0,,,,,,,0.0,,,485.0,242.0,,1.0,69.0,1094.0,524.0
2023-01-01 17:30:00,0.0,,,1217.0,1388.0,,,,,,,0.0,,,485.0,247.0,,1.0,69.0,1021.0,551.0
2023-01-01 17:45:00,0.0,,,1223.0,1398.0,,,,,,,0.0,,,485.0,243.0,,1.0,70.0,1078.0,546.0
2023-01-01 18:00:00,0.0,,,1245.0,1401.0,,,,,,,0.0,,,484.0,237.0,,1.0,71.0,1166.0,556.0
2023-01-01 18:15:00,0.0,,,1350.0,1411.0,,,,,,,0.0,,,484.0,280.0,,1.0,69.0,1138.0,544.0
2023-01-01 18:30:00,0.0,,,1434.0,1410.0,,,,,,,0.0,,,484.0,317.0,,1.0,65.0,1153.0,542.0
2023-01-01 18:45:00,0.0,,,1459.0,1389.0,,,,,,,0.0,,,485.0,347.0,,1.0,63.0,1140.0,512.0
2023-01-01 19:00:00,0.0,,,1546.0,1381.0,,,,,,,0.0,,,485.0,384.0,,1.0,69.0,1098.0,526.0
2023-01-01 19:15:00,0.0,,,1455.0,1366.0,,,,,,,0.0,,,485.0,375.0,,1.0,69.0,941.0,470.0
2023-01-01 19:30:00,0.0,,,1426.0,1360.0,,,,,,,0.0,,,485.0,311.0,,1.0,70.0,880.0,371.0
2023-01-01 19:45:00,0.0,,,1398.0,1352.0,,,,,,,0.0,,,486.0,310.0,,1.0,68.0,829.0,351.0
2023-01-01 20:00:00,0.0,,,1388.0,1277.0,,,,,,,0.0,,,485.0,347.0,,1.0,69.0,816.0,350.0
2023-01-01 20:15:00,0.0,,,1523.0,1234.0,,,,,,,0.0,,,485.0,431.0,,1.0,69.0,883.0,522.0
2023-01-01 20:30:00,0.0,,,1465.0,1207.0,,,,,,,0.0,,,486.0,383.0,,1.0,70.0,955.0,542.0
2023-01-01 20:45:00,0.0,,,1405.0,1213.0,,,,,,,0.0,,,486.0,342.0,,1.0,68.0,1030.0,526.0
2023-01-01 21:00:00,0.0,,,1418.0,1213.0,,,,,,,0.0,,,485.0,335.0,,1.0,69.0,997.0,548.0
2023-01-01 21:15:00,0.0,,,1474.0,1221.0,,,,,,,0.0,,,486.0,354.0,,1.0,71.0,990.0,530.0
2023-01-01 21:30:00,0.0,,,1489.0,1223.0,,,,,,,0.0,,,486.0,359.0,,1.0,69.0,1015.0,435.0
2023-01-01 21:45:00,0.0,,,1550.0,1223.0,,,,,,,0.0,,,486.0,369.0,,1.0,70.0,1014.0,365.0
2023-01-01 22:00:00,0.0,,,1587.0,1220.0,,,,,,,0.0,,,485.0,309.0,,1.0,69.0,967.0,237.0
2023-01-01 22:15:00,0.0,,,1628.0,1233.0,,,,,,,0.0,,,485.0,292.0,,1.0,70.0,951.0,197.0
2023-01-01 22:30:00,0.0,,,1629.0,1250.0,,,,,,,0.0,,,486.0,275.0,,1.0,70.0,880.0,177.0
2023-01-01 22:45:00,0.0,,,1614.0,1256.0,,,,,,,0.0,,,486.0,271.0,,1.0,69.0,883.0,174.0
2023-01-01 23:00:00,0.0,,,1597.0,1250.0,,,,,,,0.0,,,486.0,274.0,,1.0,70.0,833.0,184.0
2023-01-01 23:15:00,0.0,,,1661.0,1247.0,,,,,,,0.0,,,486.0,280.0,,1.0,71.0,847.0,217.0
2023-01-01 23:30:00,0.0,,,1621.0,1232.0,,,,,,,0.0,,,485.0,288.0,,1.0,69.0,901.0,247.0
2023-01-01 23:45:00,0.0,,,1589.0,1215.0,,,,,,,0.0,,,486.0,312.0,,1.0,70.0,1002.0,222.0
2023-01-02 00:00:00,0.0,,,1628.0,1208.0,,,,,,,0.0,,,486.0,320.0,,1.0,70.0,1120.0,148.0
2023-01-02 00:15:00,0.0,,,1561.0,1209.0,,,,,,,0.0,,,485.0,300.0,,1.0,70.0,1246.0,175.0
2023-01-02 00:30:00,0.0,,,1477.0,1210.0,,,,,,,0.0,,,485.0,287.0,,1.0,69.0,970.0,259.0
2023-01-02 00:45:00,0.0,,,1465.0,1208.0,,,,,,,0.0,,,485.0,297.0,,1.0,69.0,833.0,243.0
2023-01-02 01:00:00,0.0,,,1495.0,1205.0,,,,,,,0.0,,,486.0,312.0,,1.0,69.0,763.0,199.0
2023-01-02 01:15:00,0.0,,,1639.0,1205.0,,,,,,,0.0,,,485.0,336.0,,1.0,69.0,843.0,262.0
2023-01-02 01:30:00,0.0,,,1634.0,1226.0,,,,,,,0.0,,,485.0,351.0,,1.0,69.0,727.0,285.0
2023-01-02 01:45:00,0.0,,,1635.0,1232.0,,,,,,,0.0,,,485.0,368.0,,1.0,68.0,622.0,299.0
2023-01-02 02:00:00,0.0,,,1585.0,1225.0,,,,,,,0.0,,,486.0,384.0,,1.0,68.0,555.0,358.0
2023-01-02 02:15:00,0.0,,,1661.0,1248.0,,,,,,,0.0,,,486.0,396.0,,1.0,68.0,489.0,469.0
2023-01-02 02:30:00,0.0,,,1548.0,1255.0,,,,,,,0.0,,,485.0,375.0,,1.0,69.0,451.0,495.0
2023-01-02 02:45:00,0.0,,,1510.0,1248.0,,,,,,,0.0,,,485.0,357.0,,1.0,70.0,458.0,481.0
2023-01-02 03:00:00,0.0,,,1450.0,1232.0,,,,,,,0.0,,,485.0,360.0,,1.0,70.0,455.0,485.0
2023-01-02 03:15:00,0.0,,,1466.0,1223.0,,,,,,,0.0,,,485.0,366.0,,1.0,69.0,466.0,446.0
2023-01-02 03:30:00,0.0,,,1374.0,1210.0,,,,,,,0.0,,,485.0,373.0,,1.0,69.0,445.0,441.0
2023-01-02 03:45:00,0.0,,,1361.0,1204.0,,,,,,,0.0,,,485.0,372.0,,1.0,69.0,444.0,417.0
2023-01-02 04:00:00,0.0,,,1362.0,1204.0,,,,,,,0.0,,,485.0,339.0,,1.0,69.0,410.0,425.0
2023-01-02 04:15:00,0.0,,,1357.0,1303.0,,,,,,,0.0,,,485.0,286.0,,1.0,67.0,413.0,404.0
2023-01-02 04:30:00,0.0,,,1361.0,1320.0,,,,,,,0.0,,,485.0,266.0,,1.0,68.0,354.0,484.0
2023-01-02 04:45:00,0.0,,,1351.0,1326.0,,,,,,,0.0,,,485.0,246.0,,1.0,68.0,249.0,447.0
2023-01-02 05:00:00,0.0,,,1327.0,1329.0,,,,,,,0.0,,,485.0,256.0,,1.0,69.0,276.0,395.0
2023-01-02 05:15:00,0.0,,,1332.0,1390.0,,,,,,,0.0,,,485.0,250.0,,1.0,70.0,379.0,368.0
2023-01-02 05:30:00,0.0,,,1347.0,1399.0,,,,,,,0.0,,,485.0,287.0,,1.0,68.0,370.0,444.0
2023-01-02 05:45:00,0.0,,,1372.0,1396.0,,,,,,,0.0,,,485.0,284.0,,1.0,68.0,443.0,500.0
2023-01-02 06:00:00,0.0,,,1438.0,1412.0,,,,,,,0.0,,,485.0,285.0,,1.0,67.0,420.0,551.0
2023-01-02 06:15:00,0.0,,,1446.0,1493.0,,,,,,,0.0,,,485.0,277.0,,1.0,69.0,390.0,512.0
2023-01-02 06:30:00,0.0,,,1504.0,1531.0,,,,,,,0.0,,,485.0,287.0,,1.0,69.0,569.0,455.0
2023-01-02 06:45:00,0.0,,,1537.0,1563.0,,,,,,,0.0,,,485.0,277.0,,1.0,69.0,702.0,451.0
2023-01-02 07:00:00,0.0,,,1588.0,1580.0,,,,,,,0.0,,,486.0,294.0,,1.0,70.0,554.0,531.0
2023-01-02 07:15:00,0.0,,,1675.0,1691.0,,,,,,,0.0,,,485.0,292.0,,1.0,69.0,454.0,439.0
2023-01-02 07:30:00,0.0,,,1725.0,1805.0,,,,,,,0.0,,,485.0,319.0,,1.0,69.0,487.0,451.0
2023-01-02 07:45:00,0.0,,,1784.0,1848.0,,,,,,,0.0,,,485.0,325.0,,1.0,69.0,524.0,434.0
2023-01-02 08:00:00,0.0,,,1825.0,1881.0,,,,,,,0.0,,,485.0,315.0,,1.0,69.0,642.0,365.0
2023-01-02 08:15:00,0.0,,,1862.0,1959.0,,,,,,,0.0,,,486.0,325.0,,1.0,69.0,721.0,320.0
2023-01-02 08:30:00,0.0,,,1942.0,1987.0,,,,,,,0.0,,,485.0,306.0,,1.0,69.0,708.0,274.0
2023-01-02 08:45:00,0.0,,,1977.0,2006.0,,,,,,,0.0,,,485.0,315.0,,1.0,71.0,677.0,288.0
2023-01-02 09:00:00,0.0,,,1947.0,2018.0,,,,,,,0.0,,,485.0,320.0,,1.0,69.0,697.0,300.0
2023-01-02 09:15:00,0.0,,,1924.0,2028.0,,,,,,,0.0,,,486.0,327.0,,1.0,70.0,798.0,272.0
2023-01-02 09:30:00,0.0,,,1891.0,2009.0,,,,,,,0.0,,,486.0,350.0,,2.0,70.0,870.0,354.0
2023-01-02 09:45:00,0.0,,,1975.0,2003.0,,,,,,,0.0,,,485.0,359.0,,4.0,71.0,835.0,356.0
2023-01-02 10:00:00,0.0,,,1949.0,2024.0,,,,,,,0.0,,,486.0,377.0,,6.0,70.0,844.0,354.0
2023-01-02 10:15:00,0.0,,,1945.0,2033.0,,,,,,,0.0,,,486.0,394.0,,6.0,69.0,834.0,412.0
2023-01-02 10:30:00,0.0,,,1827.0,2031.0,,,,,,,0.0,,,485.0,403.0,,7.0,68.0,956.0,450.0
2023-01-02 10:45:00,0.0,,,1857.0,2026.0,,,,,,,0.0,,,486.0,401.0,,10.0,70.0,979.0,493.0
2023-01-02 11:00:00,0.0,,,1722.0,2027.0,,,,,,,0.0,,,485.0,405.0,,13.0,69.0,1028.0,443.0
2023-01-02 11:15:00,0.0,,,1641.0,2049.0,,,,,,,0.0,,,485.0,398.0,,18.0,69.0,1277.0,397.0
2023-01-02 11:30:00,0.0,,,1638.0,2073.0,,,,,,,0.0,,,485.0,407.0,,19.0,70.0,1316.0,380.0
2023-01-02 11:45:00,0.0,,,1710.0,2016.0,,,,,,,0.0,,,486.0,424.0,,14.0,70.0,1427.0,431.0
2023-01-02 12:00:00,0.0,,,1773.0,1937.0,,,,,,,0.0,,,485.0,422.0,,14.0,70.0,1350.0,487.0
2023-01-02 12:15:00,0.0,,,1835.0,1913.0,,,,,,,0.0,,,486.0,403.0,,22.0,69.0,1093.0,530.0
2023-01-02 12:30:00,0.0,,,1874.0,1896.0,,,,,,,0.0,,,485.0,388.0,,29.0,69.0,981.0,571.0
2023-01-02 12:45:00,0.0,,,1884.0,1895.0,,,,,,,0.0,,,486.0,380.0,,26.0,69.0,905.0,568.0
2023-01-02 13:00:00,0.0,,,1880.0,1930.0,,,,,,,0.0,,,486.0,369.0,,28.0,70.0,884.0,610.0
2023-01-02 13:15:00,0.0,,,1891.0,2016.0,,,,,,,0.0,,,486.0,377.0,,33.0,69.0,937.0,598.0
2023-01-02 13:30:00,0.0,,,1887.0,2010.0,,,,,,,0.0,,,486.0,378.0,,30.0,67.0,975.0,568.0
2023-01-02 13:45:00,0.0,,,1916.0,2057.0,,,,,,,0.0,,,485.0,405.0,,12.0,67.0,1075.0,531.0
2023-01-02 14:00:00,0.0,,,1974.0,2085.0,,,,,,,0.0,,,486.0,426.0,,15.0,69.0,1059.0,479.0
2023-01-02 14:15:00,0.0,,,1912.0,2093.0,,,,,,,0.0,,,485.0,381.0,,14.0,69.0,1060.0,423.0
2023-01-02 14:30:00,0.0,,,1907.0,2099.0,,,,,,,0.0,,,486.0,388.0,,11.0,70.0,1060.0,428.0
2023-01-02 14:45:00,0.0,,,1935.0,2091.0,,,,,,,0.0,,,485.0,419.0,,13.0,70.0,1006.0,510.0
2023-01-02 15:00:00,0.0,,,1871.0,2082.0,,,,,,,0.0,,,485.0,409.0,,16.0,70.0,1007.0,519.0
2023-01-02 15:15:00,0.0,,,1902.0,2083.0,,,,,,,0.0,,,485.0,371.0,,10.0,70.0,927.0,527.0
2023-01-02 15:30:00,0.0,,,1963.0,2087.0,,,,,,,0.0,,,485.0,374.0,,6.0,69.0,931.0,496.0
2023-01-02 15:45:00,0.0,,,2010.0,2083.0,,,,,,,0.0,,,485.0,409.0,,3.0,70.0,994.0,523.0
2023-01-02 16:00:00,0.0,,,1953.0,2087.0,,,,,,,0.0,,,485.0,391.0,,1.0,70.0,977.0,502.0
2023-01-02 16:15:00,0.0,,,1960.0,2099.0,,,,,,,0.0,,,485.0,359.0,,1.0,70.0,1012.0,461.0
2023-01-02 16:30:00,0.0,,,2065.0,2121.0,,,,,,,0.0,,,485.0,364.0,,0.0,70.0,981.0,513.0
2023-01-02 16:45:00,0.0,,,2056.0,2241.0,,,,,,,0.0,,,486.0,390.0,,0.0,71.0,920.0,522.0
2023-01-02 17:00:00,0.0,,,2093.0,2297.0,,,,,,,0.0,,,485.0,383.0,,0.0,69.0,851.0,561.0
2023-01-02 17:15:00,0.0,,,2039.0,2346.0,,,,,,,0.0,,,485.0,354.0,,0.0,69.0,833.0,519.0
2023-01-02 17:30:00,0.0,,,2019.0,2452.0,,,,,,,0.0,,,486.0,353.0,,0.0,69.0,886.0,497.0
2023-01-02 17:45:00,0.0,,,2038.0,2507.0,,,,,,,0.0,,,485.0,351.0,,0.0,70.0,935.0,441.0
2023-01-02 18:00:00,0.0,,,2094.0,2540.0,,,,,,,0.0,,,485.0,388.0,,0.0,70.0,946.0,444.0
2023-01-02 18:15:00,0.0,,,2229.0,2564.0,,,,,,,0.0,,,486.0,451.0,,0.0,70.0,975.0,461.0
2023-01-02 18:30:00,0.0,,,2228.0,2564.0,,,,,,,0.0,,,486.0,449.0,,0.0,70.0,955.0,470.0
2023-01-02 18:45:00,0.0,,,2235.0,2546.0,,,,,,,0.0,,,485.0,444.0,,0.0,71.0,921.0,447.0
2023-01-02 19:00:00,0.0,,,2233.0,2546.0,,,,,,,0.0,,,485.0,420.0,,0.0,70.0,948.0,401.0
2023-01-02 19:15:00,0.0,,,2235.0,2614.0,,,,,,,0.0,,,486.0,390.0,,0.0,71.0,950.0,390.0
2023-01-02 19:30:00,0.0,,,2241.0,2643.0,,,,,,,0.0,,,485.0,373.0,,0.0,70.0,958.0,398.0
2023-01-02 19:45:00,0.0,,,2218.0,2645.0,,,,,,,0.0,,,486.0,391.0,,0.0,70.0,953.0,414.0
2023-01-02 20:00:00,0.0,,,2100.0,2621.0,,,,,,,0.0,,,485.0,386.0,,0.0,70.0,967.0,452.0
2023-01-02 20:15:00,0.0,,,2104.0,2577.0,,,,,,,0.0,,,486.0,403.0,,0.0,70.0,975.0,432.0
2023-01-02 20:30:00,0.0,,,1940.0,2560.0,,,,,,,0.0,,,485.0,374.0,,0.0,71.0,905.0,438.0
2023-01-02 20:45:00,0.0,,,2021.0,2533.0,,,,,,,0.0,,,486.0,390.0,,0.0,72.0,807.0,389.0
2023-01-02 21:00:00,0.0,,,1966.0,2500.0,,,,,,,0.0,,,485.0,361.0,,0.0,69.0,761.0,349.0
2023-01-02 21:15:00,0.0,,,2033.0,2487.0,,,,,,,0.0,,,486.0,412.0,,0.0,68.0,715.0,374.0
2023-01-02 21:30:00,0.0,,,2052.0,2452.0,,,,,,,0.0,,,485.0,418.0,,0.0,70.0,640.0,372.0
2023-01-02 21:45:00,0.0,,,2000.0,2430.0,,,,,,,0.0,,,486.0,391.0,,0.0,68.0,625.0,387.0
2023-01-02 22:00:00,0.0,,,1929.0,2445.0,,,,,,,0.0,,,486.0,347.0,,0.0,68.0,597.0,379.0
2023-01-02 22:15:00,0.0,,,2064.0,2469.0,,,,,,,0.0,,,487.0,363.0,,0.0,70.0,588.0,356.0
2023-01-02 22:30:00,0.0,,,2011.0,2516.0,,,,,,,0.0,,,486.0,345.0,,0.0,71.0,587.0,321.0
2023-01-02 22:45:00,0.0,,,1880.0,2560.0,,,,,,,0.0,,,486.0,308.0,,0.0,70.0,605.0,311.0
2023-01-02 23:00:00,0.0,,,1836.0,2567.0,,,,,,,0.0,,,486.0,303.0,,0.0,70.0,577.0,332.0
2023-01-02 23:15:00,0.0,,,1872.0,2623.0,,,,,,,0.0,,,486.0,307.0,,0.0,71.0,582.0,326.0
2023-01-02 23:30:00,0.0,,,1820.0,2697.0,,,,,,,0.0,,,487.0,303.0,,0.0,71.0,575.0,325.0
2023-01-02 23:45:00,0.0,,,1694.0,2718.0,,,,,,,0.0,,,486.0,294.0,,0.0,70.0,602.0,314.0
2023-01-03 00:00:00,0.0,,,1641.0,2690.0,,,,,,,0.0,,,486.0,298.0,,0.0,71.0,595.0,292.0
2023-01-03 00:15:00,0.0,,,1480.0,2507.0,,,,,,,0.0,,,487.0,325.0,,0.0,71.0,574.0,276.0
2023-01-03 00:30:00,0.0,,,1470.0,2432.0,,,,,,,0.0,,,486.0,338.0,,0.0,71.0,538.0,320.0
2023-01-03 00:45:00,0.0,,,1470.0,2416.0,,,,,,,0.0,,,486.0,324.0,,0.0,70.0,522.0,276.0
2023-01-03 01:00:00,0.0,,,1384.0,2419.0,,,,,,,0.0,,,486.0,274.0,,0.0,70.0,520.0,265.0
2023-01-03 01:15:00,0.0,,,1284.0,2356.0,,,,,,,0.0,,,487.0,254.0,,0.0,71.0,521.0,289.0
2023-01-03 01:30:00,0.0,,,1381.0,2253.0,,,,,,,0.0,,,486.0,267.0,,0.0,71.0,451.0,301.0
2023-01-03 01:45:00,0.0,,,1451.0,2258.0,,,,,,,0.0,,,486.0,300.0,,0.0,71.0,421.0,273.0
2023-01-03 02:00:00,0.0,,,1405.0,2239.0,,,,,,,0.0,,,486.0,281.0,,0.0,70.0,409.0,262.0
2023-01-03 02:15:00,0.0,,,1478.0,2174.0,,,,,,,0.0,,,486.0,308.0,,0.0,70.0,408.0,247.0
2023-01-03 02:30:00,0.0,,,1472.0,2156.0,,,,,,,0.0,,,486.0,296.0,,0.0,71.0,407.0,219.0
2023-01-03 02:45:00,0.0,,,1470.0,2162.0,,,,,,,0.0,,,485.0,292.0,,0.0,71.0,383.0,183.0
2023-01-03 03:00:00,0.0,,,1462.0,2165.0,,,,,,,0.0,,,485.0,297.0,,0.0,71.0,367.0,174.0
2023-01-03 03:15:00,0.0,,,1463.0,2161.0,,,,,,,0.0,,,485.0,289.0,,0.0,71.0,342.0,156.0
2023-01-03 03:30:00,0.0,,,1461.0,2163.0,,,,,,,0.0,,,485.0,284.0,,0.0,70.0,314.0,149.0
2023-01-03 03:45:00,0.0,,,1445.0,2158.0,,,,,,,0.0,,,485.0,281.0,,0.0,71.0,356.0,147.0
